,37008,nn_m,nn_std,orig
1987-03-04,1.19,1.1879862087182886,0.05278334556234812,1.19
1987-03-05,1.19,1.1066055505161068,0.04852739191569578,1.19
1987-03-06,1.23,1.283736732220428,0.06851759404195072,1.23
1987-03-07,1.67,1.3891461739830016,0.03622965402322678,1.67
1987-03-08,1.46,1.5021491067435775,0.06650577355628745,1.46
1987-03-09,1.25,1.2697490805030904,0.029004194795038067,1.25
1987-03-10,1.1,1.099201623806727,0.02239893501976017,1.1
1987-03-11,0.961,1.0058486599222074,0.017940141272816602,0.961
1987-03-12,0.887,0.9067043783291644,0.017658651376864905,0.887
1987-03-13,0.875,0.8787148215326408,0.011141197561687148,0.875
1987-03-14,0.856,0.8466038740024426,0.007611240329296835,0.856
1987-03-15,0.8,0.8335042624804899,0.006225841531786628,0.8
1987-03-16,0.789,0.8072168087737629,0.007426741097182789,0.789
1987-03-17,0.9,0.9012514849182841,0.015099654044056325,0.9
1987-03-18,1.12,1.0226317540436478,0.016677887977198574,1.12
1987-03-19,1.05,0.9978205936005272,0.020846897070525342,1.05
1987-03-20,0.923,0.8982721406903738,0.016407280994308573,0.923
1987-03-21,0.866,0.8539313483163107,0.015451182114447315,0.866
1987-03-22,0.826,0.8632151177952715,0.013140117136135871,0.826
1987-03-23,0.863,0.8878708561458457,0.03082003624639053,0.863
1987-03-24,0.8740000000000001,0.9316645479913218,0.02456076752863096,0.8740000000000001
1987-03-25,0.961,0.9322014112310678,0.03297045367081887,0.961
1987-03-26,1.12,0.9816302932225818,0.04049742356223631,1.12
1987-03-27,1.28,1.4386427637457884,0.0798972235474315,1.28
1987-03-28,1.93,1.585540017922629,0.10087984898803748,1.93
1987-03-29,2.37,2.0310675036499677,0.0959302013936542,2.37
1987-03-30,1.75,1.659340451901255,0.038723162022772206,1.75
1987-03-31,1.31,1.343705842389782,0.037512273267257486,1.31
1987-04-01,1.77,2.077018968520444,0.08613973658294542,1.77
1987-04-02,7.63,6.7165640830787225,0.3702387656898143,7.63
1987-04-03,3.64,3.604420607361738,0.17819447427096305,3.64
1987-04-04,2.69,2.7029755409452068,0.11978346285371334,2.69
1987-04-05,3.83,3.491578734335875,0.22836827585877545,3.83
1987-04-06,2.5,2.453639951024634,0.08179781948747654,2.5
1987-04-07,3.26,3.4570911415308783,0.2046522271675946,3.26
1987-04-08,3.99,3.5868188497946423,0.14053209023302005,3.99
1987-04-09,2.66,2.532457850985477,0.09314536584522197,2.66
1987-04-10,2.06,1.903953819067402,0.07526405994707236,2.06
1987-04-11,1.73,1.6411406246668696,0.09204485558740756,1.73
1987-04-12,1.37,1.3508530626536486,0.027298019554795327,1.37
1987-04-13,1.21,1.132716554301936,0.045010431053678905,1.21
1987-04-14,1.14,1.0641567514796035,0.03229919967677966,1.14
1987-04-15,1.08,1.0339724349491128,0.02044213760678568,1.08
1987-04-16,1.02,1.0064576635335036,0.020497998893183118,1.02
1987-04-17,0.93,0.9414319001681378,0.016929668571868575,0.93
1987-04-18,0.852,0.8838298950835708,0.014017272797217388,0.852
1987-04-19,0.868,0.8340847513699129,0.015182561692033253,0.868
1987-04-20,0.8809999999999999,0.8299700869997418,0.011257699249318994,0.8809999999999999
1987-04-21,0.86,0.8132082984882405,0.011678752496473821,0.86
1987-04-22,0.8390000000000001,0.8011772754544869,0.01129727162253128,0.8390000000000001
1987-04-23,0.779,0.7974658188082451,0.010923350869855356,0.779
1987-04-24,0.757,0.7521727758998829,0.014318909251148438,0.757
1987-04-25,0.735,0.737852800378937,0.014208639261553612,0.735
1987-04-26,0.698,0.7040273278505664,0.01703494386677345,0.698
1987-04-27,0.688,0.6713309115736217,0.01588249530624676,0.688
1987-04-28,0.6709999999999999,0.6729208451693515,0.017636491211501175,0.6709999999999999
1987-04-29,0.644,0.660666097670306,0.020008569776920348,0.644
1987-04-30,0.715,0.6659109852510169,0.016995772168550204,0.715
1987-05-01,0.67,0.7061453946225847,0.013412538614071814,0.67
1987-05-02,0.65,0.6405339072582669,0.0089890009948082,0.65
1987-05-03,0.631,0.6223498996653165,0.011708763585454574,0.631
1987-05-04,0.611,0.591067426666895,0.015834236359790706,0.611
1987-05-05,0.62,0.5807209632561332,0.008397089866454837,0.62
1987-05-06,0.597,0.5998080811804877,0.006143927762373293,0.597
1987-05-07,0.601,0.5559066145226175,0.00537801598444815,0.601
1987-05-08,0.603,0.5833698609255976,0.008773072506706035,0.603
1987-05-09,0.649,0.6163220649942986,0.013017936416125135,0.649
1987-05-10,0.603,0.6212265803822844,0.0064136763790092356,0.603
1987-05-11,0.6,0.5668485469216302,0.006987309855727486,0.6
1987-05-12,0.633,0.6310033215068295,0.016029047961251926,0.633
1987-05-13,0.635,0.6002258454234074,0.014719448885143274,0.635
1987-05-14,0.753,0.7362262020067559,0.025588940416743918,0.753
1987-05-15,0.6709999999999999,0.7107770522642601,0.036148003998240835,0.6709999999999999
1987-05-16,0.585,0.6206646350333658,0.02826039171919155,0.585
1987-05-17,0.5820000000000001,0.5651466693795554,0.03508062956052985,0.5820000000000001
1987-05-18,0.748,0.6008900875640215,0.01926340657551907,0.748
1987-05-19,0.635,0.6798944709167157,0.0135685927850539,0.635
1987-05-20,0.56,0.5746498976638972,0.006410130934735124,0.56
1987-05-21,0.56,0.5424639494563535,0.010448207719031207,0.56
1987-05-22,0.578,0.5864670744134689,0.009666446499130087,0.578
1987-05-23,0.662,0.6601497677863716,0.016349888003808925,0.662
1987-05-24,0.49,0.6163257289147006,0.02270402275921667,0.49
1987-05-25,0.534,0.4615073912046999,0.010053803748463177,0.534
1987-05-26,0.527,0.4926541154565371,0.008794250253126369,0.527
1987-05-27,0.4970000000000001,0.4871357985119101,0.006650947932986161,0.4970000000000001
1987-05-28,0.525,0.4889963863543046,0.0073420633991226735,0.525
1987-05-29,0.484,0.506213205722258,0.012271082782835476,0.484
1987-05-30,0.5489999999999999,0.5142428976857439,0.007694015880786185,0.5489999999999999
1987-05-31,0.5489999999999999,0.6438951981076416,0.02225503021668268,0.5489999999999999
1987-06-01,0.601,0.5383182955542384,0.02714075620792801,0.601
1987-06-02,0.585,0.5458692300444475,0.02448019510697939,0.585
1987-06-03,0.588,0.5566980295903918,0.02199300685852024,0.588
1987-06-04,0.701,0.668297872881064,0.015801040485931468,0.701
1987-06-05,0.632,0.6480937898954432,0.02856596519516665,0.632
1987-06-06,0.6509999999999999,0.6186849428353182,0.029815845542759338,0.6509999999999999
1987-06-07,0.603,0.6083661588928868,0.016364349054657227,0.603
1987-06-08,0.652,0.6171051506937703,0.021416715350041256,0.652
1987-06-09,0.8029999999999999,0.8270905569829827,0.03371771177015473,0.8029999999999999
1987-06-10,0.911,0.8942707720221583,0.04255550791535858,0.911
1987-06-11,1.73,1.3679184291256112,0.06783984542227048,1.73
1987-06-12,1.85,1.798561002138359,0.07865851324438641,1.85
1987-06-13,1.11,1.1758274248794018,0.23284482676805024,1.11
1987-06-14,1.03,0.9050639907370044,0.20122742919077446,1.03
1987-06-15,1.34,1.3511180025936351,0.07664175594868063,1.34
1987-06-16,0.885,0.9142550886152984,0.04791616328476827,0.885
