,35003,nn_m,nn_std,orig
1968-03-04,0.133,0.15741446069103196,0.007440347326362139,0.133
1968-03-05,0.133,0.1418377989097141,0.011607660577495436,0.133
1968-03-06,0.142,0.1551194359485382,0.01939982015009923,0.142
1968-03-07,0.127,0.15347837182457,0.022548222916430872,0.127
1968-03-08,0.108,0.13738138933438662,0.013738215457602551,0.108
1968-03-09,0.105,0.11058625629076592,0.00942310570535553,0.105
1968-03-10,0.105,0.11177047424750404,0.007569843223051333,0.105
1968-03-11,0.102,0.10968860213823084,0.011016236884667966,0.102
1968-03-12,0.096,0.10924788144516658,0.010567419033906924,0.096
1968-03-13,0.096,0.09108629716252524,0.01263121416363092,0.096
1968-03-14,0.102,0.10390339383740482,0.010879771962111002,0.102
1968-03-15,0.133,0.15312466779492356,0.02068351777269522,0.133
1968-03-16,0.122,0.17883424640149104,0.019969648846413827,0.122
1968-03-17,0.119,0.12550227296878208,0.01778794598739525,0.119
1968-03-18,0.113,0.1119340894367121,0.017828906674162686,0.113
1968-03-19,0.105,0.11120137409088343,0.010501669169541046,0.105
1968-03-20,0.108,0.09256305422425293,0.021533125417121175,0.108
1968-03-21,0.17,0.18064193582094626,0.019010352509315924,0.17
1968-03-22,0.204,0.2397646095440522,0.033051226753277624,0.204
1968-03-23,0.159,0.19462520165031388,0.015947141375935125,0.159
1968-03-24,0.136,0.13508945010860288,0.029145824247746137,0.136
1968-03-25,0.136,0.13950388515046971,0.033191054773210014,0.136
1968-03-26,0.108,0.12218585625679736,0.017169747992617113,0.108
1968-03-27,0.099,0.10819687935453576,0.013104673435507109,0.099
1968-03-28,0.102,0.09440084010240384,0.006434366485345061,0.102
1968-03-29,0.108,0.11783862697550924,0.008346284177651283,0.108
1968-03-30,0.105,0.11197888952546173,0.0068102461869824025,0.105
1968-03-31,0.102,0.11064942253331472,0.009151462263829235,0.102
1968-04-01,0.098,0.09289699954393396,0.006046478232804774,0.098
1968-04-02,0.113,0.13571343246506107,0.021402821630781155,0.113
1968-04-03,0.121,0.11823468419620273,0.016471138328472777,0.121
1968-04-04,0.112,0.12738336899371513,0.021304483263590485,0.112
1968-04-05,0.106,0.10747617151987136,0.012559212847821313,0.106
1968-04-06,0.105,0.10360523597052584,0.006242190780738435,0.105
1968-04-07,0.098,0.10422395859503054,0.005800533595870232,0.098
1968-04-08,0.095,0.09812598618148677,0.0037501272361683525,0.095
1968-04-09,0.09,0.09572192149987642,0.0031870791687757197,0.09
1968-04-10,0.08800000000000001,0.09632135840238562,0.0021338357115041192,0.08800000000000001
1968-04-11,0.086,0.08980173224665279,0.0034518390594737553,0.086
1968-04-12,0.08199999999999999,0.08896365561689665,0.0033282064356292547,0.08199999999999999
1968-04-13,0.083,0.08416103298202952,0.002938515120705962,0.083
1968-04-14,0.086,0.08748393687593846,0.0025960423614322875,0.086
1968-04-15,0.08800000000000001,0.08983100114571083,0.0026736517056656322,0.08800000000000001
1968-04-16,0.09,0.08958778619282279,0.007658316306769883,0.09
1968-04-17,0.093,0.09300653093633762,0.00814843544031284,0.093
1968-04-18,0.09,0.11275426132397165,0.030831811723955632,0.09
1968-04-19,0.095,0.10385113083168758,0.021540683517931668,0.095
1968-04-20,0.08800000000000001,0.10796428162421344,0.031606473035254705,0.08800000000000001
1968-04-21,0.085,0.11210862574844067,0.02546830772962757,0.085
1968-04-22,0.08900000000000001,0.09407079683694787,0.02969936629297155,0.08900000000000001
1968-04-23,0.08800000000000001,0.09616829724873516,0.032790944152589964,0.08800000000000001
1968-04-24,0.093,0.10241700103185528,0.013072749291022522,0.093
1968-04-25,0.105,0.09401065942677836,0.01229699034314315,0.105
1968-04-26,0.085,0.09353744006967303,0.006346370559242578,0.085
1968-04-27,0.083,0.08792726230865354,0.006142358760680465,0.083
1968-04-28,0.085,0.08649007177529516,0.00973010784824093,0.085
1968-04-29,0.086,0.08837130943152884,0.012763001725044564,0.086
1968-04-30,0.086,0.09540052051434277,0.0210649266153016,0.086
1968-05-01,0.091,0.08636739995154323,0.01845209528541809,0.091
1968-05-02,0.085,0.0935548606865612,0.013021856640183002,0.085
1968-05-03,0.085,0.08496737911318054,0.026643792860479253,0.085
1968-05-04,0.091,0.11748461219900032,0.05040652332965468,0.091
1968-05-05,0.142,0.1793561494407835,0.033110568437579965,0.142
1968-05-06,0.096,0.11907106619246799,0.028349580926822788,0.096
1968-05-07,0.21,0.20105137420775085,0.04646672337355179,0.21
1968-05-08,0.125,0.20846722387686487,0.05559508503676812,0.125
1968-05-09,0.102,0.11573465587130832,0.03249327086534573,0.102
1968-05-10,0.096,0.10957625336330244,0.022790482275824385,0.096
1968-05-11,0.091,0.08572195689291147,0.018820025198181423,0.091
1968-05-12,0.085,0.07547670638588523,0.012652732392843428,0.085
1968-05-13,0.08199999999999999,0.0841948568261815,0.008588082366002956,0.08199999999999999
1968-05-14,0.08199999999999999,0.08182804843353593,0.01396102394163875,0.08199999999999999
1968-05-15,0.08800000000000001,0.09413762589877273,0.011999756045493158,0.08800000000000001
1968-05-16,0.096,0.1102296027657597,0.00804765958800167,0.096
1968-05-17,0.08800000000000001,0.08761360703875665,0.01254450548433917,0.08800000000000001
1968-05-18,0.085,0.08697634618549424,0.006176023322050761,0.085
1968-05-19,0.08199999999999999,0.08397965392594932,0.009716928803472831,0.08199999999999999
1968-05-20,0.08199999999999999,0.06853022341900379,0.009897709663247831,0.08199999999999999
1968-05-21,0.079,0.07521696424659942,0.006678036215620935,0.079
1968-05-22,0.08199999999999999,0.08176942874896471,0.010999037026021978,0.08199999999999999
1968-05-23,0.079,0.07786515235521042,0.006629087051367436,0.079
1968-05-24,0.076,0.0817928489002498,0.005519328007888211,0.076
1968-05-25,0.076,0.0848690572969231,0.009393873825739337,0.076
1968-05-26,0.079,0.08307125278456713,0.01144668690448753,0.079
1968-05-27,0.076,0.08266621056291416,0.013828340360612423,0.076
1968-05-28,0.07400000000000001,0.08055404685406367,0.00766147651594665,0.07400000000000001
1968-05-29,0.071,0.07728862400160898,0.002181711665889712,0.071
1968-05-30,0.071,0.06974919016043563,0.0050214587074533905,0.071
1968-05-31,0.068,0.07150943203030644,0.003189966535792744,0.068
1968-06-01,0.068,0.061494835987538826,0.006062648767076406,0.068
1968-06-02,0.068,0.06417859870003416,0.002715414768733825,0.068
1968-06-03,0.065,0.07116840221457117,0.003066086385456263,0.065
1968-06-04,0.065,0.06317000451893515,0.0036378030593670002,0.065
1968-06-05,0.068,0.0639041717247881,0.012191921448066556,0.068
1968-06-06,0.071,0.07351876764493569,0.0107672530873002,0.071
1968-06-07,0.071,0.07081917536626878,0.009369834450063352,0.071
1968-06-08,0.07400000000000001,0.09070783208194212,0.02780557183242608,0.07400000000000001
1968-06-09,0.07400000000000001,0.09692499125125886,0.020605000765073808,0.07400000000000001
1968-06-10,0.065,0.06620064719470897,0.010871980096424405,0.065
1968-06-11,0.065,0.06574133583284987,0.008290535177421851,0.065
1968-06-12,0.059,0.06248544559484849,0.003899980096799017,0.059
1968-06-13,0.059,0.05968145862760589,0.0034996072403772806,0.059
1968-06-14,0.059,0.05660237656605676,0.01090475782203252,0.059
1968-06-15,0.059,0.05886894794590548,0.011753494024818505,0.059
1968-06-16,0.059,0.06868480906392102,0.013028102188655391,0.059
1968-06-17,0.062,0.05305908656400608,0.033305311073826616,0.062
1968-06-18,0.065,0.05962915811612179,0.009689502140778808,0.065
1968-06-19,0.068,0.06875841786722578,0.01196550428771969,0.068
1968-06-20,0.065,0.06606426067226921,0.013857850596396557,0.065
1968-06-21,0.065,0.0669469117569993,0.007220582236129805,0.065
1968-06-22,0.065,0.07533438745179025,0.009902110255391392,0.065
1968-06-23,0.068,0.06368811190803446,0.009555594616301009,0.068
1968-06-24,0.065,0.08042768845867902,0.025360048450946544,0.065
1968-06-25,0.065,0.06648264339292359,0.019079721918756003,0.065
1968-06-26,0.065,0.09808101328818457,0.026315412723680084,0.065
1968-06-27,0.068,0.06874315707735265,0.02598915686028401,0.068
1968-06-28,0.08800000000000001,0.12904807783877564,0.02605467934680485,0.08800000000000001
1968-06-29,0.116,0.15109364592441007,0.03781258169789714,0.116
1968-06-30,0.091,0.1114444334770184,0.03442422380137701,0.091
1968-07-01,0.071,0.08244818773608803,0.01979507957837508,0.071
1968-07-02,0.062,0.06159375058485194,0.007032054158403184,0.062
1968-07-03,0.057,0.0593679367100727,0.006721654581563184,0.057
1968-07-04,0.057,0.059596937486671525,0.006314129216335008,0.057
1968-07-05,0.057,0.06356103621699084,0.0036990364514315937,0.057
1968-07-06,0.059,0.06070653325021711,0.004993626565098901,0.059
1968-07-07,0.062,0.06626775058761124,0.009128910380612486,0.062
1968-07-08,0.068,0.07471718491507849,0.017245476775258686,0.068
1968-07-09,0.068,0.09149190772224126,0.02544228115080311,0.068
1968-07-10,0.079,0.07042141247940344,0.08137472082083612,0.079
1968-07-11,0.136,0.18805052404542266,0.0538275727482042,0.136
1968-07-12,0.102,0.1508521197679331,0.023250479769066117,0.102
1968-07-13,0.076,0.10444364800948948,0.03235149983338942,0.076
1968-07-14,0.079,0.09016401771860406,0.020340223129007632,0.079
1968-07-15,0.079,0.06877122179129133,0.02970855142277797,0.079
1968-07-16,0.07400000000000001,0.0977416763706389,0.03185251135025949,0.07400000000000001
1968-07-17,0.071,0.08783121522442003,0.0199013336971044,0.071
1968-07-18,0.07400000000000001,0.094550620458463,0.027538167255708547,0.07400000000000001
1968-07-19,0.071,0.0680019998416522,0.00955466329247572,0.071
1968-07-20,0.068,0.07574002892731259,0.012270385944875305,0.068
1968-07-21,0.068,0.06670567321363476,0.006420319180988941,0.068
1968-07-22,0.071,0.0962678486126694,0.03843648953401666,0.071
1968-07-23,0.105,0.13786392413158596,0.020371528385341144,0.105
1968-07-24,0.102,0.11672273516185062,0.04477718190179897,0.102
1968-07-25,0.096,0.08673799964142433,0.0214410318835354,0.096
1968-07-26,0.076,0.0853097614693495,0.010728171363730998,0.076
1968-07-27,0.065,0.0751942122798829,0.005939521920605142,0.065
1968-07-28,0.071,0.0651782828210344,0.004985631870593824,0.071
1968-07-29,0.065,0.07226304170738741,0.0040767134524069245,0.065
1968-07-30,0.065,0.06966520224674022,0.004007141154452434,0.065
1968-07-31,0.065,0.0756459932390031,0.004838503250248532,0.065
1968-08-01,0.068,0.05912824632028259,0.0065742375837838495,0.068
1968-08-02,0.071,0.062466523397621335,0.010869130513455573,0.071
1968-08-03,0.071,0.07635312405133927,0.027126238203420902,0.071
1968-08-04,0.076,0.084586453214397,0.02727706404688736,0.076
1968-08-05,0.065,0.07600683323432386,0.01845303874294152,0.065
1968-08-06,0.065,0.08045377905107635,0.012224458738526942,0.065
1968-08-07,0.071,0.06988408814108807,0.014654118374621203,0.071
1968-08-08,0.125,0.11723253396938778,0.036240679477306026,0.125
1968-08-09,0.496,0.25089770635803194,0.07126432148900609,0.496
1968-08-10,0.484,0.5935012097269483,0.11454294091591488,0.484
1968-08-11,0.17,0.29507976194685365,0.04969072941411163,0.17
1968-08-12,0.102,0.15984177899988464,0.048171299308151734,0.102
1968-08-13,0.187,0.1204727618460864,0.07347045171771904,0.187
1968-08-14,0.275,0.417467120252618,0.06559646225650749,0.275
1968-08-15,0.147,0.2370505113946323,0.0449149835089345,0.147
1968-08-16,0.11,0.14994911516846451,0.032390734569340836,0.11
1968-08-17,0.278,0.22415372813024376,0.03452822441317262,0.278
1968-08-18,0.246,0.25831071597909483,0.035412866080193416,0.246
1968-08-19,0.142,0.22223084116138225,0.023277131856261738,0.142
1968-08-20,0.102,0.1235295512596596,0.024256841044997028,0.102
1968-08-21,0.093,0.08945573506563982,0.022488899507611914,0.093
1968-08-22,0.085,0.0886402076178547,0.014135207498682259,0.085
1968-08-23,0.08199999999999999,0.07987200702339743,0.007359130045536647,0.08199999999999999
1968-08-24,0.079,0.07740981802164404,0.004561725737951356,0.079
1968-08-25,0.076,0.07452286268376998,0.003840684107867161,0.076
1968-08-26,0.068,0.07697915070286247,0.0027958514103299287,0.068
1968-08-27,0.068,0.07340674030527589,0.0039610846961372435,0.068
1968-08-28,0.065,0.0726539657445921,0.008753828291628091,0.065
1968-08-29,0.071,0.07364321302427584,0.024368435401790484,0.071
1968-08-30,0.093,0.12457214074194445,0.029127301259730787,0.093
1968-08-31,0.08199999999999999,0.11265242628868602,0.015306011475495648,0.08199999999999999
1968-09-01,0.07400000000000001,0.08122466020996477,0.027682562348191192,0.07400000000000001
1968-09-02,0.076,0.08492110684038312,0.02706798586878837,0.076
1968-09-03,0.096,0.07918234210430876,0.016296809594544638,0.096
1968-09-04,0.159,0.2021249692530504,0.029990313636646088,0.159
1968-09-05,0.096,0.1084232501745076,0.02060357518924292,0.096
1968-09-06,0.076,0.06485499536833449,0.022269483274794773,0.076
1968-09-07,0.068,0.05603379796002368,0.010831426946795892,0.068
1968-09-08,0.068,0.06228534675190101,0.005144762368505042,0.068
1968-09-09,0.065,0.06989337571161057,0.003390063073927454,0.065
1968-09-10,0.068,0.06774998849620997,0.0067160461807342356,0.068
1968-09-11,0.85,0.4998800341471938,0.050856743271143146,0.85
1968-09-12,1.4,1.4442911183906573,0.18493734465554532,1.4
1968-09-13,0.337,0.5603633572359142,0.1237721652193805,0.337
1968-09-14,0.17800000000000002,0.3112132824908492,0.05128321262914147,0.17800000000000002
1968-09-15,0.66,2.304141368057409,1.6674445064118726,0.66
1968-09-16,8.95,6.1798124018296745,2.2880362284770404,8.95
1968-09-17,6.68,5.7212337815586185,1.261805692659171,6.68
1968-09-18,1.88,1.7573187697569137,0.31735520948860874,1.88
1968-09-19,0.5660000000000001,0.5581788808286258,0.3111661917871005,0.5660000000000001
1968-09-20,0.416,0.5773881232580569,0.1637119790246993,0.416
1968-09-21,0.311,0.34697505791860983,0.05348427340478522,0.311
1968-09-22,0.212,0.23019639854278254,0.02575739649870368,0.212
1968-09-23,0.201,0.22564656059163096,0.027612918842697648,0.201
1968-09-24,0.289,0.3081470700474144,0.05801756984507275,0.289
1968-09-25,0.187,0.24309658663176825,0.05555014344103295,0.187
