,47006,nn_m,nn_std
2002-06-22,2.37,2.3528339286723945,0.1437942750457263
2002-06-23,2.04,2.0778130846268343,0.0423358276388274
2002-06-24,1.86,1.9547404735602714,0.044873447397484195
2002-06-25,1.82,1.793418273771815,0.05867598996133818
2002-06-26,1.73,1.7031052567474256,0.04229481780564564
2002-06-27,1.65,1.6409160563359995,0.03451651108741131
2002-06-28,1.57,1.5399192590959099,0.03462881126921255
2002-06-29,1.54,1.4991737379991046,0.032945287044456685
2002-06-30,1.53,1.4962243002807392,0.050610075672391036
2002-07-01,1.64,1.6129006138344206,0.09400977524306428
2002-07-02,3.03,2.9138739956857966,0.15083784217813948
2002-07-03,3.18,3.2129992293352605,0.2635712353886818
2002-07-04,1.88,2.0564240617180687,0.12069310872707126
2002-07-05,2.14,2.332640901818376,0.11176166535018553
2002-07-06,1.72,1.7981764471509842,0.07001459307870316
2002-07-07,1.66,1.561044760349445,0.11034003406537442
2002-07-08,2.32,2.267641059231518,0.18507273793883566
2002-07-09,2.41,2.1966876177688346,0.16208106296077887
2002-07-10,2.82,2.544712125032787,0.215579929651683
2002-07-11,3.56,3.355252099528964,0.1511522678025938
2002-07-12,2.85,3.0153787132403562,0.10000355875998737
2002-07-13,2.41,2.516237305863478,0.024774110654654943
2002-07-14,2.13,2.2552875875308853,0.0401450787882754
2002-07-15,1.92,2.042748216273045,0.034812712063241325
2002-07-16,1.85,1.87222317673616,0.03125550586131128
2002-07-17,1.74,1.7646230040634237,0.022827629351390762
2002-07-18,1.66,1.6735597080231637,0.01912797388815734
2002-07-19,1.58,1.5935445044683365,0.016138882756121395
2002-07-20,1.52,1.5037830675059107,0.015889787978773044
2002-07-21,1.43,1.442655643660881,0.017829221213817886
2002-07-22,1.39,1.3866254067885562,0.020514465923885568
2002-07-23,1.46,1.412748112895257,0.02795918798905548
2002-07-24,1.34,1.3644801977307592,0.02962927387305248
2002-07-25,1.31,1.295716502261298,0.019475229280557622
2002-07-26,1.27,1.266241804635589,0.023864374301551416
2002-07-27,1.21,1.2136459633865546,0.0204943051432679
2002-07-28,1.14,1.1530860879704197,0.023719939603959156
2002-07-29,1.09,1.0935059333039348,0.029678029048880297
2002-07-30,1.1,1.0783941577541296,0.02606743415007901
2002-07-31,2.07,1.7502313699353647,0.07993919740691019
2002-08-01,1.45,1.4856032994150872,0.06323277379656289
2002-08-02,2.15,2.244414363717132,0.11906669129173869
2002-08-03,1.47,1.6730518645803711,0.06395265397355615
2002-08-04,1.22,1.3154904125549198,0.022405991702209156
2002-08-05,1.12,1.207003333363122,0.036590727993419205
2002-08-06,1.05,1.1046951999711707,0.026655630795598784
2002-08-07,1.07,1.0375898961435366,0.03530198081252384
2002-08-08,1.18,1.1602651331907237,0.07595358484381093
2002-08-09,1.4,1.3697438497631127,0.14708275010902172
2002-08-10,1.28,1.176367470240652,0.05494280981905578
2002-08-11,1.13,1.1144904706385628,0.07355401814528
2002-08-12,1.0,1.068784493735929,0.0508160515036558
2002-08-13,0.956,0.9706067297781876,0.029335191609738177
2002-08-14,0.934,0.951943988723885,0.02506207496517706
2002-08-15,0.9109999999999999,0.9064395302567932,0.025745752635465278
2002-08-16,0.8540000000000001,0.8830440770256185,0.022765762302268802
2002-08-17,1.1,1.247123332541501,0.09285621978476213
2002-08-18,2.05,1.5706379987970667,0.09852776176772235
2002-08-19,1.07,1.4229725773819841,0.04114236199117833
2002-08-20,0.946,1.0229506820678598,0.042628733633010785
2002-08-21,0.878,0.9839884346771841,0.042207647667828696
2002-08-22,0.846,0.8950002237098329,0.02404779483253465
