date,39001,nn_m,nn_std
1994-03-13,80.8,80.64020216212306,0.543863330574121
1994-03-14,77.7,77.36948496312316,0.584551284924336
1994-03-15,78.4,74.76870307301063,0.6439525684781565
1994-03-16,78.3,77.0162888413197,0.981622286581782
1994-03-17,75.1,72.45007680977992,0.9244398470653871
1994-03-18,74.5,74.12481647944158,0.735537432829247
1994-03-19,79.0,82.52806314906323,0.7409371352739629
1994-03-20,77.6,78.81083874340071,0.5367216169293961
1994-03-21,75.1,72.36583792040548,0.8191225955002591
1994-03-22,73.2,78.35351275807196,0.44512769538410807
1994-03-23,80.0,79.22253457030496,0.6312886231248165
1994-03-24,77.3,78.60645920310937,0.761178493020399
1994-03-25,72.4,73.29001788821769,0.8566989369315257
1994-03-26,71.4,67.6958224669698,0.5526916718736197
1994-03-27,67.1,66.0025699370402,0.40032229797011987
1994-03-28,65.5,64.3231556554668,0.4069533834458961
1994-03-29,58.8,63.156874796978755,0.4324782735255166
1994-03-30,66.7,60.03385153199031,0.5383418563839311
1994-03-31,80.0,92.32960675279728,1.5277766221968236
1994-04-01,154.0,152.69311035788922,2.598212617151372
1994-04-02,143.0,151.77425019940725,1.561784939917189
1994-04-03,115.0,121.31995667541509,1.3244169554851002
1994-04-04,140.0,137.3139756052302,1.1689258419373671
1994-04-05,140.0,143.9743453604936,1.9866932651602565
1994-04-06,111.0,111.51878534529223,1.7953981075486782
1994-04-07,102.0,101.50694464699014,1.054267317483308
1994-04-08,110.0,116.84672705894626,3.03656925799897
1994-04-09,181.0,166.8555746505638,3.7140723928659227
1994-04-10,181.0,186.31200838525604,1.9831786408031513
1994-04-11,147.0,157.0642273753539,1.8398825712190103
1994-04-12,115.0,126.61585202342722,1.036839642042537
1994-04-13,110.0,107.64453144090791,1.5188459505612728
1994-04-14,106.0,105.69721317712005,1.5029788920406182
1994-04-15,94.7,104.3142053124432,1.4321994238054565
1994-04-16,97.2,105.13599908908456,1.2954148378226982
1994-04-17,87.7,95.04611539071189,1.2333315364150166
1994-04-18,80.4,74.82789369350178,0.8540870305854373
1994-04-19,67.5,71.63554504053508,0.5619092465314172
1994-04-20,72.1,63.68550709706415,0.5161925936679145
1994-04-21,67.9,67.50419495706979,0.6312196868111223
1994-04-22,62.6,64.928998598343,0.6210452845127945
1994-04-23,77.1,69.35141645921084,0.6112930322737236
1994-04-24,78.1,81.87300440507849,0.5983830520221113
1994-04-25,67.7,71.96077468892088,0.771699132486414
1994-04-26,63.9,60.77162919927114,0.5617295636272003
1994-04-27,52.6,58.96897529452477,0.46945308624925736
1994-04-28,57.1,50.873733115243624,0.3537489221835461
1994-04-29,55.4,53.31629983594484,0.44396830486896494
1994-04-30,52.8,52.52872760890566,0.43291409023501853
1994-05-01,50.6,48.32030693541479,0.3586936081453611
1994-05-02,49.6,46.4045409474266,0.37104165407110523
1994-05-03,43.1,46.10332254429103,0.3624671712643068
1994-05-04,44.9,43.33802925285501,0.5501864265914339
1994-05-05,48.4,45.82410811632317,0.5139496059784913
1994-05-06,51.7,47.03300927784966,0.5171915125595391
1994-05-07,52.5,53.35121976515324,1.0126326922865256
1994-05-08,54.9,57.05608331215178,0.5732314195383
1994-05-09,49.1,49.190355200683854,0.8741729208740884
1994-05-10,42.8,43.952925987448076,0.45108031051249164
1994-05-11,43.3,40.23290234410258,0.4306709510040821
1994-05-12,47.1,45.44848756581734,0.6837454361345919
1994-05-13,46.9,46.518475582902475,0.5088101116574345
1994-05-14,53.1,55.75345709143043,1.7489786463905737
1994-05-15,62.9,62.14906451177863,2.862071648794346
1994-05-16,55.3,55.89990257939677,1.2408312681807
1994-05-17,82.1,86.24903552786373,1.5069569558701135
1994-05-18,84.4,100.79693551383389,1.4625482837243933
1994-05-19,59.0,64.69230539230018,1.1057804781875242
1994-05-20,46.8,47.310341068459586,0.9859572346912584
1994-05-21,71.0,71.2812223328728,2.591122675185432
1994-05-22,115.0,116.1305103863641,2.8350069689601978
1994-05-23,95.5,104.68837213240069,2.855659273509349
1994-05-24,78.4,78.6982333658749,1.60655171301384
1994-05-25,72.4,66.84030520992755,1.4762392157686932
1994-05-26,97.7,82.55152233527491,1.6204615436537653
1994-05-27,128.0,110.39913358238077,1.2675768701047636
1994-05-28,96.7,112.99835160049334,1.2072642554464068
1994-05-29,60.3,81.67549827124243,1.1412031030433456
1994-05-30,64.8,50.24001458587295,0.471716010465011
1994-05-31,52.7,56.626662153921565,0.45497024560653276
1994-06-01,45.8,49.05013894330806,0.40885568673388306
1994-06-02,43.3,42.31662831905876,0.47240487738703
1994-06-03,44.3,40.70676391969954,0.49319412011165664
1994-06-04,52.8,48.83628220574098,0.919921291278764
1994-06-05,57.5,58.35373424481632,1.2946150873719517
1994-06-06,50.5,51.73316184247154,0.6335093645948836
1994-06-07,46.4,44.58080914210273,0.7272611151636362
1994-06-08,38.3,44.833596344818474,0.553132727780334
1994-06-09,33.2,37.34014531094728,0.5667425974992139
1994-06-10,34.1,31.461489388097316,0.4532719791927546
1994-06-11,33.3,32.10754676990112,0.46282012923363375
1994-06-12,33.0,31.6932413435992,0.437970075839774
1994-06-13,31.3,31.49951949665883,0.4043323820167166
1994-06-14,24.8,31.012989969670343,0.7527773922763339
1994-06-15,22.7,24.4632286552097,0.6646639676287517
1994-06-16,20.1,23.4831960461777,0.9674976694508622
1994-06-17,19.2,20.02092458567856,0.5809013546484971
1994-06-18,20.3,18.63403388480419,0.42951498627981743
1994-06-19,19.5,19.510749310480495,0.48286231498678606
1994-06-20,19.0,19.230734178438716,0.5378773291991
1994-06-21,23.0,18.972956931511014,0.6069523280786511
1994-06-22,26.9,21.71678644670589,0.3465125407825425
1994-06-23,28.3,24.739515121236195,0.49518943055885795
1994-06-24,29.5,28.78043647779145,0.6602852064454217
1994-06-25,40.7,32.3305670234204,0.8997822860106565
1994-06-26,28.8,36.0571633948658,0.5766329013989167
1994-06-27,27.5,26.095275644207117,0.5825355012037612
1994-06-28,25.8,25.101824427673378,0.5186536163420559
1994-06-29,20.3,23.98141604166918,0.45232743530838176
1994-06-30,13.2,19.694219822178777,0.3886597973724144
1996-06-04,14.0,12.956804769054202,0.38875357788377374
1996-06-05,14.5,13.029894210432962,0.4304010947550894
1996-08-15,4.35,4.495465333214912,0.2663330473213551
1996-08-16,7.02,4.610902495394409,0.2211543412782098
1996-08-25,7.0,10.039456091975252,1.1863176021868074
1996-08-26,6.13,7.946837965851243,0.4480590181005189
1996-08-27,12.4,6.704461663541525,0.5699359642154268
1996-08-28,20.5,10.699585048309148,0.8512799751766097
1996-08-29,20.0,17.13259716995377,0.8701390343510687
1996-08-30,7.66,17.09371962054234,0.6993031266562341
1996-08-31,9.47,8.982641343863444,0.4920481381613885
1996-09-13,3.64,3.8290186299777456,0.3216390315730958
1996-09-14,4.38,3.996302908336111,0.23823839560777255
1996-09-21,4.14,4.266363921651628,0.3504494326403863
1996-09-22,4.12,4.1411825842954055,0.27251816108425725
1996-09-23,3.75,4.2210349277616315,0.24277215349476783
1996-09-24,4.87,4.453958802580494,0.22075370060800298
1996-09-25,5.95,4.834562975407656,0.26895178205185577
1996-09-26,3.92,5.366297000425601,0.26233656559655644
1996-10-01,11.1,5.507295123376099,0.7355927342375985
1996-10-02,5.5,8.683468464162797,0.30843530068214037
1996-10-03,3.62,4.886059211426941,0.6179838249767126
1996-10-04,4.61,3.8502271871620257,0.36874966541666077
