date,0,1,2,3,4,5,6,7,8,9
1994-03-13,80.40255,80.80516,79.92951,80.178444,80.73897,81.24169,80.399536,81.24609,79.912834,81.556694
1994-03-14,77.19813,78.19263,76.68419,77.0832,77.42636,77.710976,76.57208,77.90689,76.71713,78.20083
1994-03-15,74.150665,74.27018,73.88062,74.204346,74.84551,76.007744,74.5792,74.991776,75.39106,75.39562
1994-03-16,76.94311,76.395996,75.56834,77.4692,77.09435,75.46892,78.1813,77.31204,76.98021,78.7822
1994-03-17,71.441734,73.76826,71.7873,72.52017,72.33199,71.3011,72.64574,74.04713,71.49859,73.164566
1994-03-18,73.47637,74.700775,73.2048,72.920944,74.23554,75.09975,73.717735,74.451126,74.2833,75.17447
1994-03-19,82.35772,82.75521,83.516655,81.457245,83.39365,81.17515,82.03545,82.70738,82.72028,83.15916
1994-03-20,78.03518,79.27638,78.383965,78.754425,79.41298,78.9599,78.72389,79.76256,78.053406,78.75171
1994-03-21,71.39243,71.16783,71.44755,73.110435,72.92365,72.28234,72.93676,73.856735,72.41729,72.16343
1994-03-22,77.83255,77.354614,78.48733,78.68337,79.06296,78.488396,78.51979,78.2847,78.35355,78.48795
1994-03-23,78.49669,79.29387,79.466644,78.95935,79.94735,78.48582,79.145584,80.62448,78.691864,79.121895
1994-03-24,77.85256,78.53166,78.13892,79.149,79.26692,77.90691,78.89216,80.0473,77.366615,78.92682
1994-03-25,72.87934,74.18855,72.95845,72.3621,73.70292,74.92535,72.49038,73.910965,73.415016,72.05785
1994-03-26,67.38425,67.186905,67.03648,67.59853,68.4173,68.969826,67.515396,67.774376,67.43312,67.656006
1994-03-27,66.02152,66.316795,65.31069,66.3128,66.17131,66.39897,65.571106,66.57233,65.58228,65.76478
1994-03-28,64.62508,64.307816,63.653694,64.29501,64.173485,64.5297,63.647175,64.7856,64.27745,64.94011
1994-03-29,63.511517,63.212646,62.43903,62.978573,63.18521,63.00261,62.48814,63.647663,63.261963,63.84501
1994-03-30,59.68905,59.494072,59.491676,59.49285,60.30459,60.252693,59.992138,59.958164,60.3614,61.327377
1994-03-31,93.913185,91.41702,92.3851,93.70208,94.19222,91.35583,90.435745,91.10306,90.30514,94.46589
1994-04-01,155.68585,153.44885,156.9034,154.604,153.00314,148.57065,152.07208,153.25757,149.4762,149.78946
1994-04-02,153.1654,151.97731,153.07228,150.84631,149.27519,149.88724,150.24973,152.59134,154.39728,152.26562
1994-04-03,121.33843,122.34984,122.1878,123.129265,118.989426,120.89019,120.82389,121.0275,119.412575,123.026665
1994-04-04,136.15605,137.96382,137.26724,135.46866,135.91106,137.38454,137.63155,138.701,139.4393,137.24371
1994-04-05,143.12431,142.22218,147.66766,145.74716,142.34608,142.10637,144.29495,142.25261,146.94417,143.05162
1994-04-06,109.73153,112.99474,110.56024,109.70494,112.73504,108.853874,114.38422,110.80296,111.61811,113.836464
1994-04-07,99.79287,101.118576,101.69399,100.695984,100.431625,103.30077,101.06784,102.9662,102.23973,101.80065
1994-04-08,113.74101,112.05121,115.46961,116.6804,121.645996,114.697815,115.76966,119.195564,117.8027,121.565605
1994-04-09,171.88333,161.14381,170.61041,170.57646,168.44893,163.92325,168.76538,166.39957,160.88284,165.859
1994-04-10,189.24283,182.98062,186.85266,187.45444,185.48433,187.0748,184.47124,189.21512,186.21376,184.1175
1994-04-11,157.9093,158.08551,152.40594,159.55914,157.41597,156.51073,156.54782,156.05772,157.69809,158.46292
1994-04-12,126.55807,128.9337,125.3152,125.32074,126.7883,126.04786,126.78208,127.1112,125.82922,127.45568
1994-04-13,105.93482,108.71713,107.22179,106.70506,106.224945,106.38218,106.80539,110.9942,108.719124,108.77543
1994-04-14,104.16404,108.74429,106.22198,103.79981,105.23572,104.768456,105.03244,108.01288,105.42001,105.55573
1994-04-15,103.18801,105.61444,104.33463,103.24273,104.48795,103.38726,102.9865,107.95389,103.575554,104.37455
1994-04-16,104.25294,105.46186,105.33285,104.22548,106.1992,103.401505,104.339966,108.24406,104.4176,105.49726
1994-04-17,93.85139,95.68439,96.96368,93.13039,94.80524,94.065834,96.06088,96.859795,94.26872,94.77086
