,54110,nn_m,nn_std,orig
1995-12-04,57.8,57.772345793910944,0.3564124509579246,57.8
1995-12-05,54.8,54.67737595665356,0.2363382081059669,54.8
1995-12-06,50.1,50.1989581989969,0.2490869549552666,50.1
1995-12-07,45.7,46.02989006688293,0.29309951744633106,45.7
1995-12-08,41.7,42.85773012039854,0.3085192830135281,41.7
1995-12-09,37.9,37.98941625991432,0.2747855098945741,37.9
1995-12-10,34.4,34.60660012535714,0.2500049409071211,34.4
1995-12-11,32.7,33.089271588113924,0.2830521185256243,32.7
1995-12-12,31.0,31.65041674511565,0.2842564087075881,31.0
1995-12-13,29.5,29.518715983657614,0.2527218811099758,29.5
1995-12-14,28.9,28.905312200330094,0.26304102424013925,28.9
1995-12-15,29.0,28.781156817639808,0.26930858368596233,29.0
1995-12-16,27.6,28.15684147669449,0.2785692580489708,27.6
1995-12-17,28.8,27.792621844260548,0.2619920034335864,28.8
1995-12-18,31.8,31.442805484327398,0.6520022185923812,31.8
1995-12-19,42.8,46.469920198257725,2.3636177835454686,42.8
1995-12-20,131.0,134.3664741337987,2.668128079296248,131.0
1995-12-21,136.0,139.94742169528226,4.299121286759662,136.0
1995-12-22,253.0,253.3397568646584,4.409238411835297,253.0
1995-12-23,364.0,369.11437096888056,3.7631227171880095,364.0
1995-12-24,405.0,397.6834075152819,5.638779943167843,405.0
1995-12-25,374.0,380.671346103255,2.9431046977697504,374.0
1995-12-26,292.0,288.19026783795385,2.2517975610683494,292.0
1995-12-27,179.0,180.91410484764396,2.090397860753874,179.0
1995-12-28,116.0,120.02340280926776,2.092032892531556,116.0
1995-12-29,86.0,88.78184627248247,1.8836032504621028,86.0
1995-12-30,73.7,73.05672434148595,1.5451785137674232,73.7
1995-12-31,69.1,69.16991675243797,0.7336304650644178,69.1
1996-01-01,74.8,75.33169140373677,0.51770147334047,74.8
1996-01-02,77.1,77.69374462814355,0.6922366549188469,77.1
1996-01-03,82.3,81.8793796510452,0.6549087831741657,82.3
1996-01-04,96.1,96.49738756014062,0.6286386466911302,96.1
1996-01-05,115.0,110.87165531919031,0.6576588994340982,115.0
1996-01-06,133.0,136.03672182398608,1.5539018208625983,133.0
1996-01-07,176.0,174.61385457252825,2.3326499545706687,176.0
1996-01-08,200.0,207.33191893654575,1.3924586668343912,200.0
1996-01-09,309.0,307.41796229100316,3.3792784429063265,309.0
1996-01-10,318.0,318.6810250734628,2.8801021864801224,318.0
1996-01-11,245.0,257.1231189336804,3.385301798796748,245.0
1996-01-12,210.0,209.6395731684039,1.8670148485774425,210.0
1996-01-13,212.0,211.42382409775485,2.1146790979463126,212.0
1996-01-14,215.0,212.1034313451769,1.9712097389313528,215.0
1996-01-15,182.0,185.54103294672882,0.8799049207421089,182.0
1996-01-16,146.0,146.44202569409637,1.167361557497096,146.0
1996-01-17,120.0,121.3641207842001,0.8161154942786534,120.0
1996-01-18,103.0,103.76520308822431,0.5462406444176429,103.0
1996-01-19,92.7,92.87266825178564,0.4816597229335322,92.7
1996-01-20,84.1,85.19383190005834,0.33430309603852515,84.1
1996-01-21,76.8,76.62187525345044,0.4094498913679733,76.8
1996-01-22,70.3,71.08058296960417,0.40786309612556776,70.3
1996-01-23,65.6,64.70769184987715,0.4185486280746102,65.6
1996-01-24,67.5,66.22351102413053,0.2269109504761181,67.5
1996-01-25,65.7,65.68895064000691,0.3158965126247422,65.7
1996-01-26,58.3,58.19725164722075,0.4704302249343221,58.3
1996-01-27,52.3,52.87532012184742,0.30001033674399025,52.3
1996-01-28,49.6,49.01179590710583,0.2904360145825059,49.6
1996-01-29,47.9,48.02969904836046,0.3577816834678841,47.9
1996-01-30,46.0,45.95630662296536,0.3581308438020137,46.0
1996-01-31,44.1,43.962117882906206,0.3258317965817063,44.1
1996-02-01,43.3,43.16829329375123,0.3008504780010229,43.3
1996-02-02,41.9,42.15364630838521,0.301237034776468,41.9
1996-02-03,40.8,40.88075376490575,0.26515422485142426,40.8
1996-02-04,39.9,39.99016827431389,0.2833279031501313,39.9
1996-02-05,39.6,40.37011084698974,0.3127392300505196,39.6
1996-02-06,41.6,40.55677952012694,0.27737695854990113,41.6
1996-02-07,41.2,41.040356707767785,0.2979609830324995,41.2
1996-02-08,39.5,41.561901756307,2.0370422885987884,39.5
1996-02-09,74.3,77.5057119002258,2.9915111575166025,74.3
1996-02-10,187.0,175.7573692686834,2.19121943641029,187.0
1996-02-11,262.0,258.1574094910017,3.9410529534237626,262.0
1996-02-12,346.0,339.8718241033039,4.52685951274112,346.0
1996-02-13,396.0,396.45569594928145,2.599136818963621,396.0
1996-02-14,379.0,370.62928464366234,2.458049085140851,379.0
1996-02-15,296.0,293.645340469544,1.8918637956224893,296.0
1996-02-16,200.0,195.21902247098453,1.4582049747302228,200.0
1996-02-17,147.0,151.79400952860166,1.5005725426350316,147.0
1996-02-18,129.0,128.122185239868,0.6305008218207867,129.0
