,0,1,2,3,4,5,6,7,8,9
1964-12-04,0.6968117,0.68744797,0.7082412,0.6879672,0.67872536,0.6741783,0.6456033,0.7231995,0.7151124,0.7053686
1964-12-05,0.7104397,0.7081167,0.6718011,0.7030825,0.7071011,0.70083314,0.64873195,0.7056682,0.68671334,0.7907193
1964-12-06,1.1885248,1.3126222,1.2161798,1.3015321,1.2721459,1.1306837,1.2273271,1.2811432,1.2021457,1.2161767
1964-12-07,1.4659477,1.6378707,1.7417681,1.5370867,1.6203221,1.5097182,1.6322376,1.4914571,1.6486056,1.799854
1964-12-08,2.1661887,2.392263,2.7462566,2.0454566,2.1744473,2.2546616,2.0927854,2.11561,2.2845073,2.1156468
1964-12-09,2.6424959,2.3261058,2.604015,2.4796038,2.8156528,2.313687,2.6615777,2.546889,2.6300004,2.522636
1964-12-10,1.6474465,1.8759545,1.7136729,1.6677793,1.8696133,1.7052906,1.7613727,1.7917783,1.8939795,1.6636996
1964-12-11,1.4842182,1.4654495,1.5130384,1.4556835,1.4373263,1.4707916,1.7876494,1.5075136,1.4283781,1.4541242
1964-12-12,0.7809651,0.8655605,1.0104146,1.0919778,0.86035883,1.0418718,1.0878102,0.8467412,1.1205359,1.0079703
1964-12-13,1.8817536,1.6205003,1.7350597,1.8138725,1.5661521,1.7673302,1.7279534,1.9532845,1.8338588,1.6539695
1964-12-14,2.0191221,2.038164,2.033041,1.8882482,2.138016,2.1707542,1.933496,2.2623243,2.0353315,2.0746012
1964-12-15,1.5404176,1.537376,1.454582,1.5262198,1.3476155,1.4667604,1.5573196,1.4252049,1.4607731,1.4133258
1964-12-16,1.1070977,1.0756545,1.0738113,1.1340784,1.1183575,1.0715563,1.1316811,1.0808665,1.0725499,1.1471786
1964-12-17,0.97061276,0.91759616,0.9315939,0.95184886,0.99937594,0.9776855,0.9815872,0.943086,0.9995553,1.0060307
1964-12-18,0.9052325,0.8847685,0.8959864,0.8852288,0.8876338,0.8978996,0.85210633,0.907418,0.92637867,0.92384726
1964-12-19,0.93981487,0.92988396,0.9172563,0.91665286,0.89892125,0.9124185,0.89417017,0.9242569,0.96061254,0.9367629
1964-12-20,0.83948386,0.8313835,0.8213142,0.82492274,0.81346035,0.7994738,0.7931441,0.80067325,0.8123122,0.8361062
1964-12-21,0.7676938,0.75303954,0.7758432,0.7583556,0.77347267,0.7416778,0.7569108,0.76099503,0.75395113,0.7832915
1964-12-22,0.73798496,0.73400015,0.7394007,0.7184648,0.7336457,0.7140466,0.7209507,0.7365478,0.71847844,0.75641185
1964-12-23,0.67417455,0.6781432,0.6775652,0.6532897,0.66957176,0.65139896,0.65915346,0.6743649,0.66185045,0.6881302
1964-12-24,0.6413361,0.6378288,0.640722,0.625279,0.6362517,0.62213135,0.6200912,0.6361284,0.63063556,0.6552902
1964-12-25,0.59157974,0.5887765,0.58374745,0.5702921,0.58208954,0.57202536,0.5719545,0.58163166,0.5725076,0.59440553
1964-12-26,1.0680853,1.0056903,1.070013,1.0113535,0.79561794,0.7083898,0.9348572,0.92650306,0.7279038,0.77689755
1964-12-27,6.1589704,6.7337914,7.237858,7.0462894,6.901706,7.1961045,7.9096713,6.675463,7.5041084,7.90658
1964-12-28,3.5339923,3.8417504,3.1303668,3.2082982,3.6281426,3.762633,3.1772094,3.2594836,3.580471,3.3602955
1964-12-29,5.478697,4.381451,5.227033,4.692772,5.5146356,4.5798893,5.19089,5.0659256,4.277795,4.5745516
1964-12-30,7.541941,8.259094,8.04601,7.122253,7.4904656,7.005003,6.591084,6.6807413,7.448348,7.1052017
1964-12-31,6.0784044,6.247125,5.930401,5.893827,6.0995817,5.723834,5.4675694,5.847328,5.7953405,5.6516423
1965-01-01,3.4389598,3.5360994,3.463278,3.4242728,3.6549132,3.604647,3.3238149,3.6801507,3.6854024,3.5272858
1965-01-02,2.1809862,2.2289753,2.103686,2.1612716,2.3741314,2.215222,2.0590394,2.1733873,2.1664014,2.0112274
1965-01-03,1.7484901,1.8020134,1.8648467,1.7548212,1.7880017,1.8780386,1.7333122,1.8337607,1.8694096,1.785094
1965-01-04,1.6064248,1.584181,1.5065365,1.5584497,1.5880436,1.5672746,1.6105716,1.591722,1.5079242,1.5889342
1965-01-05,1.288478,1.3396302,1.2875309,1.2904832,1.3183117,1.3177047,1.3446692,1.3316514,1.3326176,1.345592
1965-01-06,1.192053,1.1760176,1.162219,1.2076018,1.2033141,1.1854744,1.1942104,1.1843797,1.2218746,1.1961793
1965-01-07,1.2306637,1.1588968,1.2583206,1.2700052,1.3086321,1.2909865,1.2681922,1.230227,1.1513456,1.2846699
1965-01-08,1.5898998,1.5189359,1.5589006,1.5531385,1.5984778,1.4303014,1.5097083,1.6266643,1.6052215,1.374102
1965-01-09,1.6485385,1.6095334,1.6367168,1.4820067,1.6065506,1.6360388,1.540336,1.7597415,1.6485698,1.7591606
1965-01-10,1.6563393,1.5972803,1.5990994,1.4284762,1.6350731,1.6585655,1.5644773,1.4786534,1.4492154,1.5555477
