,28022,nn_m,nn_std
1969-11-03,29.7,32.96965376861104,2.343376175664578
1969-11-04,42.0,50.13203387953992,4.384325157370555
1969-11-05,86.4,48.287957770578856,2.9407490994949415
1969-11-06,57.0,67.79691279598607,2.697520024932197
1969-11-07,44.5,46.83756534101294,1.0003030058525137
1969-11-08,41.7,42.11704476663332,1.5686742696941993
1969-11-09,52.7,55.32739353232792,2.6506998962543546
1969-11-10,98.7,71.96042159060684,3.6135641272647487
1969-11-11,97.5,87.6439251559261,3.7179508290109347
1969-11-12,198.0,84.52278977604908,3.7740514521329827
1969-11-13,168.0,196.5223765690301,7.087872368632383
1969-11-14,103.0,126.7111773769813,3.3534917340023647
1969-11-15,97.9,91.7682148549886,1.7886013453975944
1969-11-16,117.0,107.58985311944468,8.628571959605848
1969-11-17,201.0,192.6597711758421,8.433087617271715
1969-11-18,163.0,185.07782861474433,7.938345089377593
1969-11-19,141.0,113.94107052533907,7.389149132753016
1969-11-20,118.0,119.05707127995865,2.3012071685522577
1969-11-21,110.0,107.29546046359758,2.5977958849430287
1969-11-22,105.0,140.39277422957753,3.0968369163129554
1969-11-23,100.0,103.21424304120632,2.638790997966666
1969-11-24,85.4,85.12613698187673,1.6239174377040035
1969-11-25,77.4,76.32915885406062,0.9795842442078657
1969-11-26,71.9,83.27280592452436,1.4826377811546396
1969-11-27,60.7,79.98692217271781,2.7917136068175936
1969-11-28,62.2,64.07316775937949,3.481866199004093
1969-11-29,62.3,62.62365652557887,0.790069487497626
1969-11-30,53.5,52.90304100802474,1.2331151990322278
1969-12-01,52.4,51.163995202659564,0.675958422559969
1969-12-02,55.8,57.889803250885734,0.7515787334680673
1969-12-03,81.2,87.10820636800902,2.3487690299454274
1969-12-04,120.0,116.76162586636264,2.940165156403843
1969-12-05,92.4,88.29874893874592,2.5282826380117647
1969-12-06,74.4,78.40643348277186,2.226435588535132
1969-12-07,75.2,75.56573797296852,1.107658063752987
1969-12-08,96.8,86.34962489277835,2.7117874649745697
1969-12-09,96.6,93.98401309250703,1.5162019492587981
1969-12-10,81.9,80.6645500543024,1.5761806989914553
1969-12-11,75.3,75.84400675649377,0.9748567332615314
1969-12-12,78.4,109.6289964298814,3.150814135704475
1969-12-13,121.0,133.86232916931664,3.57214572585436
1969-12-14,133.0,119.83305391920898,5.5674878836703225
1969-12-15,188.0,173.31939524758639,6.449315187600662
1969-12-16,229.0,273.2543006352539,4.2980458921537
1969-12-17,173.0,193.14503114054352,5.741385442761909
1969-12-18,129.0,113.34076595149118,2.937964910201847
1969-12-19,102.0,102.33795948312004,2.281542602286595
1969-12-20,92.8,102.4380255397415,2.5458418654316097
1969-12-21,208.0,167.86746598365883,5.5727174497104395
1969-12-22,323.0,268.7226632918897,5.071597006439284
1969-12-23,247.0,289.72283925801025,4.446030091646244
1969-12-24,168.0,165.29149064845063,5.38754350977787
1969-12-25,221.0,200.81800662901458,4.727645722118896
1969-12-26,199.0,270.25892374463217,4.900118774758451
1969-12-27,148.0,153.8672576516667,3.204899607722417
1969-12-28,116.0,113.95464998984596,2.4707498746092362
1969-12-29,104.0,97.32763180072989,0.9520392023677541
1969-12-30,96.5,92.3285080214288,0.8361614033748301
1969-12-31,89.7,93.10665037894935,0.6466997380232707
1970-01-01,81.9,86.3843862770444,1.023098344327469
1970-01-02,79.6,77.97040032161262,0.6733529738110541
1970-01-03,88.9,80.18511211408871,0.49162050468346613
