,0,1,2,3,4,5,6,7,8,9
1969-11-03,32.946655,29.673086,33.981514,36.796497,31.191933,32.847534,37.014957,30.430122,31.485323,33.38733
1969-11-04,46.732964,52.925682,44.971523,53.321022,46.640537,46.798695,54.32734,59.473255,47.90021,48.326115
1969-11-05,52.743996,47.361843,52.486023,45.51028,44.29073,52.403618,46.98401,47.21258,46.684696,47.01129
1969-11-06,67.97422,65.762474,66.76155,69.72544,69.53242,67.74511,70.59084,68.927414,60.922733,70.06525
1969-11-07,46.06855,48.44988,47.746384,48.239613,47.430874,45.78617,45.640625,45.886288,46.529118,46.54697
1969-11-08,44.224922,41.471664,38.17433,42.43176,42.44737,42.769405,42.766674,42.691715,40.96978,43.245502
1969-11-09,55.99423,54.58751,53.29586,61.51725,55.05891,54.829464,57.05028,51.981365,52.11219,56.847103
1969-11-10,76.77159,69.93933,74.1046,71.62499,68.71249,73.929886,68.02726,77.91922,72.22744,66.17055
1969-11-11,84.582085,87.026764,89.78847,85.001724,88.30101,86.39809,92.07466,91.37354,79.785614,92.204285
1969-11-12,88.84814,86.45906,86.509705,85.28439,84.59413,83.933174,84.80468,86.24169,73.89384,84.364334
1969-11-13,192.41304,189.61581,205.99039,199.00409,197.30508,188.00447,184.77115,204.3408,204.20522,199.83746
1969-11-14,127.387634,127.50868,127.44491,122.949844,123.13411,123.41041,123.038055,133.47217,129.2128,129.59416
1969-11-15,90.82191,90.56459,91.472336,94.0944,94.65166,89.1016,94.321526,90.805534,90.93599,90.94831
1969-11-16,114.545815,96.496445,105.57195,103.83239,117.611115,102.62301,98.82634,120.22318,98.33168,118.039
1969-11-17,192.24303,200.86156,197.52042,201.90213,193.402,184.16472,188.64009,204.74007,186.11868,176.45528
1969-11-18,177.92621,177.39769,191.38257,184.17227,196.60748,198.33145,176.45175,176.43419,189.2572,183.076
1969-11-19,116.874435,113.97891,114.68782,120.43305,119.75955,116.92903,99.59691,109.5312,124.4598,102.92723
1969-11-20,121.13718,116.053986,116.85518,119.86462,123.26277,119.742744,116.620804,118.55535,121.44202,117.06413
1969-11-21,103.07801,107.20423,106.80496,105.13923,109.076004,108.7604,104.32739,109.98031,112.09954,106.6544
1969-11-22,138.71652,143.08151,138.45135,144.36714,141.2203,141.57446,143.994,133.32516,139.9442,139.21114
1969-11-23,101.583725,97.34235,103.573845,106.35673,106.92758,102.513885,105.72539,103.14721,102.13209,103.01444
1969-11-24,85.11246,87.71628,86.64368,86.63978,84.03211,84.81117,81.64786,85.31463,83.88831,85.34813
1969-11-25,74.8207,77.71344,77.11517,76.785736,75.25592,77.366875,76.17157,76.33919,76.80432,74.89903
1969-11-26,81.565285,85.269394,81.331665,85.46497,84.300476,82.65617,81.76463,84.49706,82.258804,83.6352
1969-11-27,78.76555,76.97766,79.190384,79.62123,76.21883,84.82503,83.83721,77.422264,82.740974,80.43407
1969-11-28,60.01357,71.18466,62.614662,66.17154,62.125923,65.31708,61.72607,63.22443,68.33189,59.943478
1969-11-29,62.718758,61.33575,63.558304,63.238155,62.805706,62.336727,63.107334,61.994846,63.70883,61.439137
1969-11-30,53.372738,53.08082,54.74021,52.428097,52.548534,53.420734,54.993343,51.56663,50.969975,51.83409
1969-12-01,52.238255,51.316406,51.873222,51.69771,51.058064,49.79109,51.298862,51.123936,50.688446,50.493626
1969-12-02,59.115192,57.03533,58.530186,58.276237,58.05409,57.550274,57.368847,57.403385,56.730965,58.80956
1969-12-03,83.37301,84.59232,88.51209,90.32213,85.20784,85.020676,88.56082,90.35186,86.93097,88.38916
1969-12-04,121.43691,119.16375,118.948715,116.180824,115.51059,117.338776,114.36222,112.82075,119.562996,112.00233
1969-12-05,85.08018,90.95216,91.28496,86.81447,87.474106,87.06315,89.3883,83.73035,90.215385,91.0087
1969-12-06,83.583206,75.40352,78.430115,78.63772,79.26221,78.54271,76.24541,75.81458,78.9224,79.149994
1969-12-07,73.3975,75.72983,76.27121,75.76925,75.142975,74.38166,77.81529,75.51249,75.59904,76.09851
1969-12-08,87.335976,87.61607,81.659035,84.12342,90.12825,86.66719,87.8094,88.47515,87.87098,81.77855
1969-12-09,95.54139,94.63648,91.78887,95.97007,93.01792,93.213326,94.749,95.26638,94.35557,91.23935
1969-12-10,79.27426,80.486595,78.34876,83.737564,81.86191,79.44995,80.3161,80.38099,80.06672,82.81474
1969-12-11,74.253746,75.78526,76.07861,75.961494,76.30936,78.07286,74.71954,75.68315,75.36032,76.25763
1969-12-12,108.872185,109.945114,110.61154,112.756004,105.939125,111.531555,110.59927,114.4518,102.81271,108.71617
1969-12-13,133.65811,124.40721,131.89406,134.65048,135.53061,133.72032,136.58533,137.5923,136.631,134.28152
1969-12-14,128.42635,127.05352,113.58369,117.30388,117.794304,127.46752,116.08855,115.88566,113.28866,121.04274
1969-12-15,178.7512,160.05226,172.33258,169.12654,181.28357,168.31429,181.84576,178.06537,172.11687,171.5081
1969-12-16,276.04587,275.937,271.87555,271.83374,278.56732,271.86093,268.506,280.79385,270.81744,266.06427
1969-12-17,184.79153,190.1518,185.09433,196.03952,205.56444,191.13245,195.59018,194.26134,196.34715,192.92255
1969-12-18,111.975716,118.32376,113.50696,115.36909,108.623955,110.95089,110.084206,117.25972,112.86451,114.37421
1969-12-19,101.718056,99.25385,98.777664,104.375854,101.82821,103.50643,105.87718,104.27981,103.82696,100.079636
1969-12-20,101.28901,103.11206,102.151535,105.90032,98.101746,106.60388,102.470665,104.507484,100.08126,100.13661
1969-12-21,156.81488,164.75044,170.83049,167.43634,179.6262,166.38548,168.20682,170.68825,170.09337,164.15913
1969-12-22,266.92453,279.56735,263.84265,266.0597,267.42682,271.41638,273.18265,272.0079,264.8324,261.70627
1969-12-23,287.29373,297.8741,293.10345,294.83133,287.02124,290.30026,284.92972,283.69336,285.9038,292.04205
1969-12-24,163.24582,174.02234,158.73297,164.14978,159.25156,171.26422,159.96149,173.18478,164.14622,164.89836
1969-12-25,198.40074,207.1927,203.26366,201.05576,204.39354,196.7737,199.03708,202.22072,205.5407,190.05229
1969-12-26,267.0422,269.43204,278.80255,264.2099,265.6524,276.68832,266.4034,274.8369,266.5683,272.97913
1969-12-27,153.15875,148.66953,151.82314,151.64575,157.27374,153.5732,158.63324,150.40607,157.76778,155.96979
1969-12-28,120.066505,114.915535,115.58664,112.821144,113.07319,112.266365,111.923355,110.76891,113.725914,114.161766
1969-12-29,98.32302,97.92103,97.72888,95.99723,97.54271,98.3444,96.47336,98.50243,96.30428,96.06784
