,39026,nn_m,nn_std
1995-05-29,0.16399999999999998,0.2823474334768748,0.12096353725569357
1995-05-30,0.363,0.3760650728757681,0.18533767699289486
1995-05-31,0.294,0.37629694286236026,0.10924802127494504
1995-06-01,0.138,0.20484059542849173,0.04117983435017651
1995-06-02,0.13,0.11760882116038297,0.023628665435926195
1995-06-03,0.177,0.2829379589654533,0.04264388739417784
1995-06-04,0.2,0.22854985417452967,0.07527366402300115
1995-06-05,0.141,0.22100491918143533,0.029802174956082714
1995-06-06,0.125,0.16257291794026238,0.051352436493766154
1995-06-07,0.11699999999999999,0.150541930636274,0.03794163765301274
1995-06-08,0.102,0.11550494175342839,0.028355633549826554
1995-06-09,0.092,0.11015351132450316,0.022120112433039466
1995-06-10,0.075,0.12669970851647835,0.02167859732033243
1995-06-11,0.114,0.15099081841101655,0.04518857579830383
1995-06-12,0.114,0.12367366819874662,0.025734170481968383
1995-06-13,0.10400000000000001,0.11985036647323992,0.027177522016776704
1995-06-14,0.086,0.10771483961627241,0.012641835708515467
1995-06-15,0.084,0.09356823337694929,0.01212372886618544
1995-06-16,0.069,0.11159158313302452,0.03244375639043108
1995-06-17,0.092,0.09706243715310835,0.021146177047160493
1995-06-18,0.075,0.11224082181006999,0.027969797798300926
1995-06-19,0.057999999999999996,0.08217705518371761,0.015727601057383328
1995-06-20,0.053,0.06236814224734241,0.017649602935166934
1995-06-21,0.038,0.058263695602063,0.009592823929182181
1995-06-22,0.031,0.049624631624902826,0.008217278837695945
1995-06-23,0.025,0.04335890576911523,0.007840760876027272
1995-06-24,0.022000000000000002,0.053953918290641015,0.010945634107076246
1995-06-25,0.022000000000000002,0.047535423873552744,0.012032253613946785
1995-06-26,0.022000000000000002,0.03523211274801238,0.010490374834567953
1995-06-27,0.021,0.03193676072019693,0.008233598570017561
1995-06-28,0.021,0.035204241453993874,0.007389689983554023
1995-06-29,0.019,0.03222942740445956,0.007942652651940357
1995-06-30,0.024,0.02266982824937051,0.00854455779819901
1995-07-01,0.022000000000000002,0.03327077231405874,0.007674745568445399
1995-07-02,0.018000000000000002,-0.009609636370955216,0.11905432633756592
1995-07-03,0.025,-0.003432905642171043,0.17939516541392883
1995-07-04,0.022000000000000002,0.02704257717005936,0.020630832795616116
1995-07-05,0.019,0.03634811017921306,0.037467501073775
1995-07-06,0.021,0.036509472293064664,0.015349920443974428
1995-07-07,0.019,0.03644111043064965,0.010067415827011301
1995-07-08,0.023,0.03183791121356627,0.00854977020822388
1995-07-09,0.023,0.029670649711518123,0.008115380055233731
1995-07-10,0.098,0.05266062312494415,0.017842375017529583
1995-07-11,0.036000000000000004,0.21523379642808696,0.23090075942857896
1995-07-12,0.026000000000000002,0.12258966288848282,0.1994991857478865
1995-07-13,0.032,0.05845832543254737,0.06825758504210466
1995-07-14,0.023,0.05827735584492166,0.07753471711254631
1995-07-15,0.026000000000000002,0.021996261597522864,0.06019570991228862
1995-07-16,0.024,0.06917939585743829,0.04912660431631887
1995-07-17,0.021,0.04675718059483745,0.05842636459446135
1995-07-18,0.022000000000000002,0.028624371889237752,0.015589231495687788
1995-07-19,0.019,0.03862891113075861,0.01513255978086591
1995-07-20,0.022000000000000002,0.04491245477785069,0.0129378289127699
1995-07-21,0.02,0.023552446352006897,0.011114352815842594
1995-07-22,0.019,0.035004984074188644,0.008004735533957598
1995-07-23,0.019,0.03585859672921839,0.011789895070504684
1995-07-24,0.02,0.026763706337575046,0.009763254435983458
1995-07-25,0.019,0.023550570814103233,0.008266657931968775
1995-07-26,0.021,0.040671977006452156,0.021668457777398033
1995-07-27,0.02,0.0415025145059664,0.03605462666060391
1995-07-28,0.02,0.038319311562043705,0.030333447396895762
1995-07-29,0.019,0.01933756246772164,0.011894829992293797
1995-07-30,0.019,0.01601989386623563,0.010856248455780648
1995-07-31,0.02,0.02400028094818803,0.02337403767999114
1995-09-04,0.016,0.017669700129269446,0.11299917612311339
1995-09-05,0.017,-0.048635178013413896,0.11418664157646775
1995-09-06,0.059000000000000004,0.03268817036743674,0.07096746880094908
1995-09-07,0.11599999999999999,0.2603806601453255,0.33129918531618247
1995-09-08,0.02,-0.1005978029622267,0.16936926899486707
1995-09-09,0.025,-0.054962901328419245,0.17325871520234204
1995-09-10,0.17600000000000002,0.2360111186934809,0.26379517840943134
1995-09-11,0.13,0.1459491409244972,0.12550091820596396
1995-09-12,0.149,0.03315249049145305,0.12223750632947203
1995-09-13,0.075,0.05563560087055347,0.0885580338357208
1995-09-14,0.096,0.09910634117809333,0.03658482785967606
1995-09-15,0.147,0.12626498775867429,0.0577232775947839
1995-09-16,0.128,0.13442698546190107,0.08279022974053718
1995-09-17,0.12,0.11211690763510201,0.04616114693463938
1995-09-18,0.265,0.12692401441025997,0.3184608371632797
1995-09-19,0.258,0.3749805877090359,0.3501188211008712
1995-09-20,0.184,0.13583586429924877,0.04980352585935903
1995-09-21,0.102,0.03138036648854143,0.05859044683331847
1995-09-22,0.063,0.09148223336213321,0.017585662079383568
1995-09-23,0.07400000000000001,0.04091766363132283,0.047730345604929496
1995-09-24,0.079,0.07529359701492554,0.1008311199462894
1995-09-25,0.063,0.11176616879043727,0.08608533486799427
1995-09-26,0.064,0.07466112264834845,0.1008248805444104
1995-09-27,0.06,0.025943522561949782,0.07752101084504094
1995-09-28,0.06,0.027220972529423813,0.04102429401567514
1995-09-29,0.057,0.034309986361262854,0.04978507289908462
1995-09-30,0.057999999999999996,0.05419011480465637,0.03490495880152077
1995-10-01,0.053,0.058839654245537325,0.021215682560884935
1995-10-02,0.049,0.05964142673848873,0.026004241547946227
1995-10-03,0.052000000000000005,0.06269676866014268,0.04204840466929587
1995-10-04,0.057,0.1548867854173148,0.13671483032422693
1995-10-05,0.059000000000000004,-0.007172376774431383,0.08140743693854674
1995-10-06,0.127,0.1761531348463089,0.08569939725346054
1995-10-07,0.111,0.0984516292546364,0.12667978098559826
1995-10-08,0.114,0.16911277484651477,0.06522259261329871
1995-10-09,0.085,0.07502256361941081,0.04841257847917614
1995-10-10,0.076,0.09380278061188632,0.019621849110979302
1995-10-11,0.069,0.14539550745231894,0.035492786356002254
1995-10-12,0.078,0.010436673177446388,0.03315712792654833
1995-10-13,0.07200000000000001,0.061339317406237145,0.019084951718106355
1995-10-14,0.071,0.08217561098663825,0.015847970055333047
1995-10-15,0.069,0.06706286373905192,0.009978643513782913
1995-10-16,0.07200000000000001,0.06276013075255057,0.008785767590309029
1995-10-17,0.073,0.06436757829168231,0.011725855297361526
1995-10-18,0.07200000000000001,0.06719313517982005,0.016364870662207216
1995-10-19,0.068,0.06098389740891701,0.013007951909951201
1995-10-20,0.07,0.060176646939129205,0.02554242312675728
1995-10-21,0.047,0.07185344395426853,0.016397203224295425
1995-10-22,0.02,0.04575890154739153,0.009656730333086515
1995-10-23,0.021,0.021573681902219182,0.012835768150821717
1995-10-24,0.059000000000000004,0.040008293209868345,0.08345347809592647
1995-10-25,0.043,0.03984499876473071,0.08513936489694288
1995-10-26,0.142,0.06063275797236621,0.09393488018896613
1995-10-27,0.07,0.12248070466020133,0.14206440644417817
1995-10-28,0.065,0.08554903653872305,0.040605181207504865
1995-10-29,0.09,0.04719954232672027,0.03666444524808801
1995-10-30,0.111,0.08482809618104949,0.008643491178426745
1995-10-31,0.08,0.09185350364200312,0.0083052627960846
1995-11-01,0.061,0.07024368621542725,0.00758246790428149
1995-11-02,0.059000000000000004,0.05983128886245396,0.00858958424505313
1995-11-03,0.043,0.05546598671118071,0.008862113634677775
1995-11-04,0.055,0.04041222678944613,0.008311717579389479
1995-11-05,0.040999999999999995,0.0482951979192811,0.007627793764765926
1995-11-06,0.021,0.04509755279798775,0.009474249051431708
1995-11-07,0.019,0.030955283305875343,0.011391202921899898
1995-11-08,0.02,0.021660720291923875,0.03522020499731928
1995-11-09,0.10800000000000001,0.073113129672017,0.07492644314876314
1995-11-10,0.39799999999999996,0.5410618982869831,0.23452621414287914
1995-11-11,0.56,0.5839477171178297,0.25209450607497885
1995-11-17,0.066,0.10705867404140652,0.03610094322049204
1995-11-18,0.069,0.07158967256364188,0.02057948891810967
1995-11-19,0.068,0.06544520128830875,0.014461426073885347
1995-11-20,0.032,0.07615680654717935,0.009014454308103426
1995-11-21,0.17300000000000001,0.060109266313414074,0.02791493475343634
1995-11-22,0.105,0.15825334047370987,0.029440415330111963
1995-11-23,0.065,0.10011761236566848,0.02435937717451374
1995-11-24,0.079,0.058730802919664774,0.028870938048140265
1995-11-25,0.34,0.2752308856944737,0.043444307729309996
1995-11-26,0.8170000000000001,0.9774643429783846,0.2022704133359941
1995-11-27,1.56,1.498685804810475,0.13518982454472273
1995-11-28,0.9309999999999999,0.7745620868704035,0.08884006167700773
1995-11-29,0.525,0.5473248784512071,0.06444562160510091
1995-11-30,0.45799999999999996,0.44191461297037193,0.04028866487929046
1996-02-04,0.395,0.4171702590691189,0.018813324773804055
1996-02-05,0.319,0.40423718301035694,0.06194999831791183
1996-02-06,0.4920000000000001,0.3388443513741327,0.06235072493877265
1996-02-07,0.42100000000000004,0.5033424369763229,0.07012381303394506
1996-02-08,0.396,0.4700690416658897,0.08424525350185794
1996-02-09,2.82,3.3343683635292316,0.2090745318892277
1996-02-10,4.07,4.717685508889588,0.2046583155178904
1996-02-11,2.95,2.878256911793495,0.25424905286750676
1996-02-12,6.8,6.509661670005345,0.26711423206179147
1996-02-13,4.81,5.991880789679249,0.2811354368021568
1996-02-14,2.9,2.953055595556179,0.12723644877454218
1996-02-15,2.11,2.0296614725303397,0.06801301239181907
1996-02-16,1.7,1.6803415904634353,0.040304918855506286
1996-02-17,1.55,1.5279253360617,0.07795653926971355
1996-02-18,1.71,1.7385556524172256,0.06680575547801364
1996-02-19,1.31,1.5990522470099557,0.0543056968490988
1996-02-20,1.09,1.2260313060461618,0.06742483961620505
1996-02-21,0.983,1.0260376989259459,0.05170264939618305
1996-02-22,1.13,1.1558868311348183,0.06987980016809071
1996-02-23,1.55,1.4404739241552313,0.16834530524903898
1996-02-24,3.19,3.233440970802609,0.32527637838960116
1996-02-25,4.39,4.072575249853779,0.3338673483523022
1996-02-26,4.04,3.8348267441574353,0.28534684372964475
1996-02-27,2.39,2.680577308895097,0.12886209487690267
1996-02-28,1.72,1.8207741087921654,0.03549984389571704
1996-02-29,1.44,1.3842344989430304,0.04254053827355514
1996-03-01,1.3,1.2259303970186672,0.033736827918835297
1996-03-02,1.29,1.2305931771049867,0.03623562352919272
1996-03-03,1.31,1.2545942537300683,0.027247978624572764
1996-03-04,1.21,1.2134017161100776,0.02895788966011916
1996-03-05,0.9279999999999999,1.0702514842310173,0.028124122744466906
1996-03-06,0.945,0.8749649924749585,0.019192239441781594
1996-03-07,0.888,0.9156886703463958,0.017590532112015562
1996-03-08,0.898,0.9278710875618683,0.06472383163374426
1996-03-09,0.9690000000000001,1.0888052949595164,0.07907927696264146
1996-03-10,0.8290000000000001,0.8587015903773313,0.058809887524304875
1996-03-11,0.851,0.9252278089048469,0.10277709628037308
1996-03-12,1.06,1.2257327489129246,0.12968913102937804
1996-03-13,1.21,0.8506832330337919,0.07479553486435858
1996-03-14,1.07,0.9901313300752527,0.03840538976727876
1996-03-15,0.992,0.9682428309602216,0.016252038520809024
1996-03-16,0.91,0.9282229897905013,0.03763971554010105
1996-03-17,0.8009999999999999,0.8541623087722683,0.03152489391110126
