,34018,nn_m,nn_std,orig
1980-01-20,0.562,0.576555313213093,0.008206320245146535,0.562
1980-01-21,0.698,0.7383106051513959,0.031178788027347918,0.698
1980-01-22,0.66,0.5635641972109311,0.03834106069070608,0.66
1980-01-23,0.619,0.6420178517717775,0.016423744769599086,0.619
1980-01-24,0.617,0.5576382567704113,0.02349340365387672,0.617
1980-01-25,0.597,0.5821562669114086,0.014659417297118475,0.597
1980-01-26,0.574,0.5905720100506491,0.017104470586881734,0.574
1980-01-27,0.5710000000000001,0.5848991519969402,0.010780273460744658,0.5710000000000001
1980-01-28,0.636,0.6171571477895663,0.01752339808163651,0.636
1980-01-29,0.67,0.6678196812828934,0.017505220912563756,0.67
1980-01-30,0.6759999999999999,0.7075569065669992,0.02069311060948166,0.6759999999999999
1980-01-31,0.863,0.7416995838186956,0.019598708684245826,0.863
1980-02-01,0.731,0.7485470470592582,0.028094444216163524,0.731
1980-02-02,0.8690000000000001,0.7661034948361559,0.02928787240056728,0.8690000000000001
1980-02-03,0.962,0.9447187660376666,0.030506648836832975,0.962
1980-02-04,1.23,1.395949294015194,0.04787902092370978,1.23
1980-02-05,1.55,1.7351600771516928,0.062891378597069,1.55
1980-02-06,1.27,1.5185828101741081,0.06345713900381977,1.27
1980-02-07,1.57,1.4993383041668666,0.04999775262673182,1.57
1980-02-08,2.03,1.9276808836122796,0.06780139272087016,2.03
1980-02-09,1.51,1.619364641376515,0.05791270654378765,1.51
1980-02-10,1.18,1.315857454528669,0.04432593400009245,1.18
1980-02-11,1.03,0.9509214207612728,0.04398821599988672,1.03
1980-02-12,0.946,1.2313429550749828,0.03503811180799418,0.946
1980-02-13,0.892,2.1146896769966106,0.1388300431359245,0.892
1980-02-14,0.8490000000000001,0.8597554450944368,0.040797359262491416,0.8490000000000001
1980-02-15,0.85,0.7497579862855032,0.04620666502992079,0.85
1980-02-16,0.804,0.8031928010257885,0.02030066945862831,0.804
1980-02-17,0.772,0.7797414740179645,0.0077625396861219,0.772
1980-02-18,0.7559999999999999,0.7536998896158392,0.00842541560221432,0.7559999999999999
1980-02-19,0.7290000000000001,0.7379012172283597,0.007187461582584513,0.7290000000000001
1980-02-20,0.711,0.7066160784671094,0.0077458200418216265,0.711
1980-02-21,0.696,0.6838904142900486,0.008297004012944595,0.696
1980-02-22,0.726,0.6914125774362186,0.008400332836181362,0.726
1980-02-23,0.713,0.7118918054506193,0.00844744119604403,0.713
1980-02-24,0.71,0.7041041499208854,0.009804327329649141,0.71
1980-02-25,1.0,0.9241783296966912,0.02151386493091721,1.0
1980-02-26,0.991,0.987922988729162,0.029806568902905662,0.991
1980-02-27,0.878,0.9026583555225562,0.014528054649409209,0.878
1980-02-28,0.82,0.8419931365382204,0.011087381317060665,0.82
1980-02-29,0.784,0.803204786479754,0.017416727190261834,0.784
1980-03-01,0.7509999999999999,0.7627776631289434,0.010629347689571331,0.7509999999999999
1980-03-02,0.7170000000000001,0.7272422920970502,0.008159754058240709,0.7170000000000001
1980-03-03,0.69,0.6997033950327929,0.0075844523484025345,0.69
1980-03-04,0.679,0.6817479683955474,0.007230771959095092,0.679
1980-03-05,0.6829999999999999,0.6758480678988805,0.006606404717618178,0.6829999999999999
1980-03-06,0.726,0.7148804811470324,0.007795521344191294,0.726
1980-03-07,0.725,0.7435785796088641,0.007051905813217904,0.725
1980-03-08,0.687,0.7252316779305777,0.009536533405559872,0.687
1980-03-09,0.6609999999999999,0.6549015230579972,0.009275437119283744,0.6609999999999999
1980-03-10,0.684,0.6477236744927877,0.009037324312294832,0.684
1980-03-11,0.67,0.5016025068322477,0.04699792860262557,0.67
1980-03-12,0.972,0.9446782538611204,0.05804735822233965,0.972
1980-03-13,1.06,2.1552696183502493,0.17202055663741886,1.06
1980-03-14,1.42,1.438171035862566,0.07378950051941231,1.42
1980-03-15,1.16,1.0229047530087192,0.04461112364924655,1.16
1980-03-16,0.99,0.963019165265428,0.01853719915258085,0.99
1980-03-17,1.21,1.1824952702834968,0.06079731607795176,1.21
1980-03-18,1.4,1.3214117358317183,0.03239065030576356,1.4
1980-03-19,1.26,1.1988661037086197,0.04030989104270975,1.26
1980-03-20,1.08,1.061837947902829,0.02862706916542045,1.08
1980-03-21,0.967,0.965685585159166,0.01915607857341181,0.967
1980-03-22,0.857,0.6885755232103656,0.07403092954153254,0.857
1980-03-23,0.8009999999999999,0.8652888620166062,0.03721965075394559,0.8009999999999999
1980-03-24,0.7759999999999999,0.8928122951063329,0.03309209208372972,0.7759999999999999
1980-03-25,0.7509999999999999,0.8206898788474684,0.019600991611159708,0.7509999999999999
1980-03-26,0.731,0.7700067602984733,0.01160231886234378,0.731
1980-03-27,0.737,0.7699374780154202,0.011121818947846416,0.737
1980-03-28,0.779,0.8472558333996865,0.016798275970699536,0.779
1980-03-29,0.77,0.8606885241081385,0.01874707522747996,0.77
1980-03-30,0.706,0.7328931298015272,0.009780412167144115,0.706
1980-03-31,0.728,0.7285962540330315,0.015854597541859927,0.728
1980-04-01,0.741,0.7625232370085846,0.011410234705226226,0.741
1980-04-02,0.71,0.7367364372814464,0.006127507984153884,0.71
1980-04-03,0.68,0.6905165880748825,0.008867263570561966,0.68
1980-04-04,0.664,0.6722270603117853,0.009361179138535158,0.664
1980-04-05,0.645,0.6638192378375368,0.006850954753104612,0.645
1980-04-06,0.634,0.6470838159187092,0.005607680451684177,0.634
1980-04-07,0.625,0.6036431720288222,0.007621622749518141,0.625
1980-04-08,0.623,0.6283743165760396,0.009241822623362213,0.623
1980-04-09,0.615,0.6300143192044504,0.0043002999205318535,0.615
1980-04-10,0.593,0.6057350026803802,0.0068231200110156895,0.593
1980-04-11,0.588,0.5968570177856195,0.007286848993174234,0.588
1980-04-12,0.578,0.5866911306782507,0.005032023292879073,0.578
1980-04-13,0.5660000000000001,0.56891430794999,0.005540154369307909,0.5660000000000001
1980-04-14,0.556,0.5275566700837461,0.011326250688880421,0.556
1980-04-15,0.545,0.5824443900989313,0.013094354391451405,0.545
1980-04-16,0.5379999999999999,0.5389691651499658,0.00975171344427969,0.5379999999999999
1980-04-17,0.5329999999999999,0.5296644253865029,0.007745955726453036,0.5329999999999999
1980-04-18,0.534,0.5407035013137217,0.005911306672516732,0.534
1980-04-19,0.524,0.5408192733482047,0.0039050932993984757,0.524
1980-04-20,0.522,0.5308371340057211,0.004137598103105126,0.522
1980-04-21,0.518,0.5259699254283178,0.0038305748078039923,0.518
1980-04-22,0.523,0.5237680361953004,0.0037334836125752857,0.523
1980-04-23,0.525,0.5261766148508894,0.004281905970074649,0.525
1980-04-24,0.517,0.5209604365856244,0.005130767505365643,0.517
1980-04-25,0.509,0.5152985902339129,0.005092337995373805,0.509
1980-04-26,0.546,0.553126860393577,0.009511039603217369,0.546
1980-04-27,0.53,0.5572168083410992,0.011966536665933756,0.53
1980-04-28,0.521,0.5181771488736899,0.0075184535665903576,0.521
1980-04-29,0.53,0.5845670570048688,0.011745104311957659,0.53
1980-04-30,0.561,0.5966765282275984,0.016689999750072296,0.561
1980-05-01,0.527,0.5120147691431565,0.01746681018405376,0.527
1980-05-02,0.512,0.5047308250005333,0.009914476270225129,0.512
1980-05-03,0.491,0.5040937274178006,0.007988302213209779,0.491
1980-05-04,0.48,0.486852654674577,0.006477794234870481,0.48
1980-05-05,0.462,0.4761192128570719,0.0079635495165964,0.462
1980-05-06,0.462,0.4657511087882045,0.007677820425131183,0.462
1980-05-07,0.46,0.4636738990231051,0.008185283295001617,0.46
1980-05-08,0.444,0.4372770691985394,0.011989576454572192,0.444
1980-05-09,0.431,0.43225976901626334,0.013221996404642746,0.431
1980-05-10,0.419,0.4257336575326751,0.013288341030415034,0.419
1980-05-11,0.413,0.42443302118487936,0.008642300745180914,0.413
1980-05-12,0.399,0.4374749674814981,0.010079090255411123,0.399
1980-05-13,0.388,0.3855568808700338,0.0046869515432860645,0.388
1980-05-14,0.381,0.3782374765087403,0.006151643041493413,0.381
1980-05-15,0.365,0.3768209720390399,0.0065089094258241505,0.365
1980-05-16,0.354,0.35550916660340065,0.005886992358342355,0.354
1980-05-17,0.358,0.3636578459711523,0.012233359069231623,0.358
1980-05-18,0.362,0.3451322174526139,0.012554474456884398,0.362
1980-05-19,0.35600000000000004,0.3606861193651909,0.013747144008218179,0.35600000000000004
1980-05-20,0.363,0.35450778477101064,0.012599996261599787,0.363
1980-05-21,0.348,0.3563086816630585,0.009279265662029041,0.348
1980-05-22,0.339,0.3336686669053465,0.010347305004485984,0.339
1980-05-23,0.339,0.35646995357953576,0.013937222852129671,0.339
1980-05-24,0.359,0.34865427256777953,0.009623065250065944,0.359
1980-05-25,0.35,0.3623599516976732,0.010448213525489308,0.35
1980-05-26,0.343,0.34774891750072273,0.007641019281524389,0.343
1980-05-27,0.333,0.3338115467341045,0.006624346604720854,0.333
1980-05-28,0.33,0.3309667545485939,0.006440840348411827,0.33
1980-05-29,0.334,0.31466667985742164,0.009929217553161044,0.334
1980-05-30,0.32299999999999995,0.31556345630067306,0.013507494254678742,0.32299999999999995
1980-05-31,0.34700000000000003,0.3274803274422791,0.018891849640747343,0.34700000000000003
1980-06-01,0.338,0.3492010518396879,0.008973412953325648,0.338
1980-06-02,0.33,0.3349103632709014,0.00927775757661142,0.33
1980-06-03,0.321,0.32268736615262,0.00784877245116825,0.321
1980-06-04,0.31,0.30785167437591804,0.01248087567557946,0.31
1980-06-05,0.299,0.2981570636238285,0.011660300793241244,0.299
1980-06-06,0.295,0.28982501564569224,0.007855214320073663,0.295
1980-06-07,0.287,0.2914988154549621,0.006323226133879672,0.287
1980-06-08,0.29,0.2825455508132685,0.008063452028332335,0.29
1980-06-09,0.274,0.2843744165768247,0.006328306369205925,0.274
1980-06-10,0.281,0.275380491145906,0.010079353725516374,0.281
1980-06-11,0.313,0.3946531521073329,0.0281230584410241,0.313
1980-06-12,0.29600000000000004,0.29624886576985204,0.03668505419035314,0.29600000000000004
1980-06-13,0.29600000000000004,0.3152285551080565,0.02725140861212716,0.29600000000000004
1980-06-14,0.301,0.3320525547506604,0.030853994960080292,0.301
1980-06-15,0.29100000000000004,0.3051709076533876,0.021817565560995483,0.29100000000000004
1980-06-16,0.284,0.3127600442608931,0.02332677079481185,0.284
1980-06-17,0.287,0.2873408358139357,0.02114026281849303,0.287
1980-06-18,0.274,0.29222970360400663,0.012572958173283513,0.274
1980-06-19,0.271,0.2709504510538347,0.006083806382916669,0.271
1980-06-20,0.275,0.2694009730280029,0.006841945724233385,0.275
1980-06-21,0.277,0.27421227717071306,0.0066808332521200685,0.277
1980-06-22,0.279,0.2873992345934846,0.013340047266604512,0.279
1980-06-23,0.305,0.2785169493565729,0.01003693904109452,0.305
1980-06-24,0.324,0.304988435376363,0.0071530161011615434,0.324
1980-06-25,0.306,0.3172948058100627,0.011912736525985613,0.306
1980-06-26,0.293,0.30173436204394943,0.006642013905585228,0.293
1980-06-27,0.287,0.29299110627993186,0.0051247315117215,0.287
1980-06-28,0.331,0.3274360230235229,0.020721834298699584,0.331
1980-06-29,0.307,0.34245963405289154,0.01532599800996734,0.307
1980-06-30,0.493,0.34277673596146524,0.02691601547075634,0.493
1980-07-01,0.753,0.6986205885272828,0.050730421161910635,0.753
1980-07-02,0.417,0.4520916977460901,0.08437244134416721,0.417
1980-07-03,0.362,0.5082923229115565,0.03937768232392882,0.362
1980-07-04,0.345,0.3491709348783665,0.03957873016737888,0.345
1980-07-05,0.328,0.3336746606656701,0.009603735060846795,0.328
1980-07-06,0.318,0.3252585636136771,0.005726363595331378,0.318
1980-07-07,0.318,0.3153497505870485,0.006613786697529684,0.318
1980-07-08,0.3670000000000001,0.3227608375859622,0.006813521460587232,0.3670000000000001
1980-07-09,0.474,0.3886366921135248,0.012078416759819492,0.474
1980-07-10,0.4,0.4472378415498823,0.021763418475374503,0.4
1980-07-11,0.35700000000000004,0.3967824251912751,0.00945847148608934,0.35700000000000004
1980-07-12,0.345,0.3537726632158545,0.0151315246403932,0.345
1980-07-13,0.35,0.34518243388328845,0.007667869310905644,0.35
1980-07-14,0.5329999999999999,0.415755161096614,0.02097948027277197,0.5329999999999999
1980-07-15,0.398,0.4254212268359533,0.03452623134144555,0.398
1980-07-16,0.35200000000000004,0.4059987110010906,0.0206389627571724,0.35200000000000004
1980-07-17,0.34,0.3537603879319601,0.019008465208710117,0.34
1980-07-18,0.336,0.3400252410386836,0.009686870406531557,0.336
1980-07-19,0.472,0.3485799836462462,0.009963435003552668,0.472
1980-07-20,0.472,0.4774343000637094,0.020469803482205628,0.472
1980-07-21,0.377,0.41883388700042734,0.016135006564524025,0.377
1980-07-22,0.338,0.3646212512572124,0.012075056138697877,0.338
1980-07-23,0.318,0.3407523435396912,0.01131379166719517,0.318
1980-07-24,0.304,0.3234505692620037,0.010314089175084992,0.304
1980-07-25,0.298,0.308969271047073,0.0071320635125252845,0.298
1980-07-26,0.293,0.29806242088120083,0.005863599775430243,0.293
1980-07-27,0.284,0.2843428501314517,0.0074902306031347015,0.284
1980-07-28,0.278,0.2721269996018877,0.00995646228006394,0.278
1980-07-29,0.277,0.3805758453624565,0.02801141220749337,0.277
1980-07-30,0.263,0.2832495231496065,0.02098133857364669,0.263
1980-07-31,0.25,0.261264115540671,0.02527243587281317,0.25
1980-08-01,0.279,0.3982648389225378,0.06933618539856158,0.279
1980-08-02,0.292,0.2804242330160564,0.04050634406635261,0.292
1980-08-03,0.261,0.2886841077719378,0.028951825463710994,0.261
1980-08-04,0.252,0.25243875868200244,0.01999386012070494,0.252
1980-08-05,0.249,0.2504378627562077,0.008923331362254155,0.249
1980-08-06,0.255,0.25782677621727185,0.004284386473034448,0.255
