,38029,nn_m,nn_std,orig
1993-08-07,0.033,0.03670757247851695,0.002414954036156385,0.033
1993-08-08,0.032,0.036598233153486086,0.0024143974938119032,0.032
1993-08-09,0.033,0.03320183809558359,0.005023221139286735,0.033
1993-08-10,0.033,0.034350778970829395,0.003343151943370036,0.033
1993-08-11,0.043,0.03926946360684021,0.012883821981340764,0.043
1993-08-12,0.036000000000000004,0.04211504300217425,0.042079678607154884,0.036000000000000004
1993-08-13,0.033,0.0401639346654212,0.01586622699401975,0.033
1993-08-14,0.033,0.0374861626421817,0.013588597374300545,0.033
1993-08-15,0.032,0.036993006275838826,0.004717673227784568,0.032
1993-08-16,0.032,0.03161208707038305,0.0050331569768341956,0.032
1993-08-17,0.032,0.033087346543035995,0.005554903271881654,0.032
1993-08-18,0.032,0.03475199627442622,0.00461292293196627,0.032
1993-08-19,0.032,0.03310236300022593,0.0032090305741130872,0.032
1993-08-20,0.032,0.032914082996263784,0.003696225520103474,0.032
1993-08-21,0.034,0.03853082137996035,0.01045971801542252,0.034
1993-08-22,0.033,0.029874455040442536,0.012041396637133136,0.033
1993-08-23,0.031,0.035793120243921304,0.013022445866330242,0.031
1993-08-24,0.031,0.02902375125101079,0.009987083747480188,0.031
1993-08-25,0.031,0.03054940882852556,0.0033866335956495505,0.031
1993-08-26,0.03,0.031281039666127115,0.0024755428482509927,0.03
1993-08-27,0.03,0.030537469431543868,0.003229012484310825,0.03
1993-08-28,0.029,0.03078013661369455,0.002600579418629124,0.029
1993-08-29,0.029,0.030756242866110905,0.002047571495935407,0.029
1993-08-30,0.029,0.03023240796386186,0.002399888951973822,0.029
1993-08-31,0.029,0.029225379045936275,0.0032672762417245704,0.029
1993-09-01,0.029,0.02857944341040505,0.002710902171665558,0.029
1993-09-02,0.03,0.029193815824674788,0.0028328424230266093,0.03
1993-09-03,0.029,0.029398176922929557,0.004599282710583917,0.029
1993-09-04,0.029,0.029069227382262988,0.0031671164398531346,0.029
1993-09-05,0.028,0.027436374635872826,0.006022479991364812,0.028
1993-09-06,0.028,0.02683148703368236,0.0024539323624321496,0.028
1993-09-07,0.03,0.029290416095252018,0.010718723960818495,0.03
1993-09-08,0.029,0.02934415958343688,0.007970757787381797,0.029
1993-09-09,0.029,0.04823633358454027,0.019525515118677585,0.029
1993-09-10,0.029,0.028239755239117908,0.02067269311715776,0.029
1993-09-11,0.028,0.028938263289796845,0.01035556720006313,0.028
1993-09-12,0.035,0.04294680697917772,0.023536359191230326,0.035
1993-09-13,0.037000000000000005,0.017575042564286554,0.0267119929974645,0.037000000000000005
1993-09-14,0.03,0.009796309555362164,0.02789635849979235,0.03
1993-09-15,0.029,0.02668540302069591,0.01977930688884232,0.029
1993-09-16,0.032,0.041541360569648536,0.023485911939983128,0.032
1993-09-17,0.028,0.03644976184243881,0.009949741027566949,0.028
1993-09-18,0.028,0.023411577781511875,0.009813520982307176,0.028
1993-09-19,0.028,0.0253829235804493,0.004405633291722143,0.028
1993-09-20,0.032,0.0401332016047523,0.020515894497261964,0.032
1993-09-21,0.028,0.03576356133065342,0.011005476492884091,0.028
1993-09-22,0.029,0.03531963384535403,0.009681030493658165,0.029
1993-09-23,0.029,0.03213087771241914,0.007533771923511587,0.029
1993-09-24,0.029,0.02897638576529966,0.003348336517637657,0.029
1993-09-25,0.029,0.028222681242494607,0.0036870109685784662,0.029
1993-09-26,0.031,0.03929109497899489,0.0064889914588935,0.031
1993-09-27,0.037000000000000005,0.035240048071647635,0.014713396637256747,0.037000000000000005
1993-09-28,0.035,0.048348114854100274,0.020822730764838805,0.035
1993-09-29,0.035,0.022916289974362642,0.017779800431860553,0.035
1993-09-30,0.125,0.12656910841386473,0.023537380883789028,0.125
1993-10-01,0.65,0.8116981876920262,0.08334471509114838,0.65
1993-10-02,0.449,0.46407977802091493,0.0883801641657976,0.449
1993-10-03,0.107,0.11695534856674165,0.06398669040867999,0.107
1993-10-04,0.044,0.041724989882197236,0.023200830248172426,0.044
1993-10-05,0.042,0.05268497402990039,0.034045423693892435,0.042
1993-10-06,0.045,0.09714603233482376,0.05383172663081985,0.045
1993-10-07,0.048,0.011009949873337813,0.04957973041965449,0.048
1993-10-08,0.046,0.015092023220072734,0.02500310415833666,0.046
1993-10-09,0.04,0.04224047939522372,0.017853254783793886,0.04
1993-10-10,0.043,0.046816177464426116,0.024412812790720308,0.043
1993-10-11,0.248,0.2356055063090028,0.02964798728617249,0.248
1993-10-12,2.85,2.85674700400958,0.16052624211440242,2.85
1993-10-13,7.54,7.478405254023466,0.1017442619234639,7.54
1993-10-14,0.778,0.8739276917584132,0.2934415722938709,0.778
1993-10-15,0.21,0.21982617007074395,0.13208461610039576,0.21
1993-10-16,0.08900000000000001,0.08632368033175823,0.0374982516872871,0.08900000000000001
1993-10-17,0.071,0.06638397665422648,0.014878301581522872,0.071
1993-10-18,0.067,0.06778925277846815,0.010972601013834104,0.067
1993-10-19,0.066,0.07157561335631066,0.014359756926961948,0.066
1993-10-20,0.065,0.07070826824287077,0.013868774596025313,0.065
1993-10-21,0.063,0.06751046450958974,0.010027542449907702,0.063
1993-10-22,0.062,0.06224708278254494,0.006836385167997735,0.062
1993-10-23,0.061,0.06416925585323452,0.006860915838026021,0.061
1993-10-24,0.06,0.06516790814153538,0.004686539697960984,0.06
1993-10-25,0.059,0.06752347761614631,0.008162910479474351,0.059
1993-10-26,0.058,0.06382549704922598,0.005482377351873401,0.058
1993-10-27,0.057,0.06182690176967496,0.008171762755214529,0.057
1993-10-28,0.057,0.0612919455334363,0.005209651131911007,0.057
1993-10-29,0.057,0.06315055110023637,0.009209895711390992,0.057
1993-10-30,0.056,0.06103310318014717,0.0036755982928556377,0.056
1993-10-31,0.056,0.06180430533719813,0.0037704605969368678,0.056
1993-11-01,0.055,0.06150105217834105,0.0038118501253394405,0.055
1993-11-02,0.055,0.06145567608087488,0.005521408605711728,0.055
1993-11-03,0.054000000000000006,0.05838974575117872,0.00377338309248405,0.054000000000000006
1993-11-04,0.053,0.059414419337844575,0.006180413164751774,0.053
1993-11-05,0.053,0.06003864565769741,0.005876321012847561,0.053
1993-11-06,0.053,0.061003475837430675,0.005619759149082715,0.053
1993-11-07,0.052000000000000005,0.060067583228791764,0.006038859877713386,0.052000000000000005
1993-11-08,0.051,0.05782962769587415,0.006221010358678496,0.051
1993-11-09,0.054000000000000006,0.058576028506858724,0.01323261335959372,0.054000000000000006
1993-11-10,0.061,0.041511426795577545,0.023122802183944385,0.061
1993-11-11,0.066,0.07665743635631947,0.018705545336646253,0.066
1993-11-12,0.056,0.055240261685897074,0.028979932444370964,0.056
1993-11-13,1.69,1.5338001901968088,0.1125871618795976,1.69
1993-11-14,1.97,1.9795185008802083,0.04459860955051806,1.97
1993-11-15,0.35,0.3349167203253435,0.05646618412803545,0.35
1993-11-16,0.153,0.1469489572387516,0.023628279767448624,0.153
1993-11-17,0.094,0.0920127911604824,0.015983372414859778,0.094
1993-11-18,0.07,0.07552961550818124,0.012344227009468306,0.07
1993-11-19,0.065,0.07365407711714271,0.005989617055295361,0.065
1993-11-20,0.065,0.07144989720566956,0.006178705977777919,0.065
1993-11-21,0.065,0.06661058991597739,0.005791614098902404,0.065
1993-11-22,0.064,0.06522095267130414,0.005985993428499046,0.064
1993-11-23,0.064,0.0662115231219146,0.006397628279181187,0.064
1993-11-24,0.062,0.0642537288622612,0.002294962270646588,0.062
1993-11-25,0.061,0.061354521899859016,0.004016577378357259,0.061
1993-11-26,0.061,0.059504058027431576,0.003609840751407104,0.061
1993-11-27,0.061,0.06123000272695451,0.003531832030029635,0.061
1993-11-28,0.06,0.06296326705337442,0.005541020684051065,0.06
1993-11-29,0.064,0.06282692030096244,0.013689809346179313,0.064
1993-11-30,0.061,0.07592976793891251,0.007359507153107284,0.061
1993-12-01,0.07200000000000001,0.06866691104575857,0.010369367989337729,0.07200000000000001
1993-12-02,0.062,0.05654300013564125,0.010387046172820007,0.062
1993-12-03,0.06,0.05892363968805956,0.00896000782673696,0.06
1993-12-04,0.06,0.06032806165851375,0.0068234835273513796,0.06
1993-12-05,0.06,0.0604424628421392,0.006690647296375495,0.06
1993-12-06,0.06,0.06432635937528973,0.010059527685123429,0.06
1993-12-07,0.061,0.07337343042543147,0.010914815884562187,0.061
1993-12-08,0.447,0.3061696742954177,0.0383243723450706,0.447
