,0,1,2,3,4,5,6,7,8,9
2009-04-23,0.62844,0.64918965,0.6212198,0.6371362,0.6236401,0.6400938,0.6206476,0.64180845,0.6176784,0.6425547
2009-04-24,0.62038493,0.62221557,0.5904148,0.62370723,0.61770433,0.6568853,0.6310707,0.6246659,0.6223403,0.66687346
2009-04-25,0.62437415,0.62890005,0.6265328,0.63449544,0.5877069,0.6191577,0.63074404,0.632194,0.6112345,0.62850845
2009-04-26,0.6163586,0.61694545,0.5832959,0.6102942,0.6124456,0.63551503,0.61700654,0.61680317,0.6033743,0.635041
2009-04-27,0.7070908,0.74353504,0.7101438,0.7134825,0.7201895,0.7095287,0.70955837,0.63097864,0.7073309,0.6998778
2009-04-28,0.6197032,0.6986053,0.63165975,0.62455666,0.6325337,0.6482736,0.65188634,0.6634479,0.6541221,0.67107457
2009-04-29,0.6190026,0.6371454,0.5954573,0.6231359,0.60364544,0.6122336,0.60554063,0.6331833,0.62392664,0.6103628
2009-04-30,0.5807606,0.6104496,0.61514854,0.61564356,0.61368674,0.63106096,0.6071115,0.6104328,0.6012318,0.61121607
2009-05-01,0.59401536,0.598036,0.5966375,0.60243934,0.60021865,0.60278857,0.59316343,0.60955864,0.59139365,0.59024775
2009-05-02,0.58880544,0.5888773,0.5906175,0.59195375,0.58861065,0.5882196,0.58872885,0.5977474,0.59275347,0.5844275
2009-05-03,0.58612275,0.5770698,0.5913707,0.59491885,0.5848171,0.59273046,0.5905312,0.5913893,0.5847597,0.5876621
2009-05-04,0.5908754,0.5792876,0.5955852,0.59530884,0.5895193,0.5902431,0.5882424,0.58905745,0.5872716,0.59001666
2009-05-05,0.58612347,0.57808745,0.58636403,0.59442425,0.5872471,0.58591557,0.58829516,0.58954966,0.5839401,0.59741914
2009-05-06,0.5768468,0.566212,0.57765305,0.58613825,0.5767606,0.5730869,0.5829173,0.5778775,0.5793026,0.5855694
2009-05-07,0.5796433,0.5880438,0.6071006,0.58289087,0.58522016,0.6256192,0.6085674,0.5864231,0.57746106,0.57372695
2009-05-08,0.6027912,0.59475166,0.6536655,0.61010444,0.62130064,0.5891106,0.59646773,0.57971543,0.6069728,0.5946944
2009-05-09,0.58059186,0.5739719,0.57011867,0.5653817,0.5785847,0.5821905,0.5733834,0.5879707,0.58510536,0.5626985
2009-05-10,0.56901205,0.55613875,0.5655728,0.5603998,0.56315225,0.56505156,0.5635524,0.56937927,0.5726297,0.55995274
2009-05-11,0.5571969,0.55855983,0.56380236,0.5549568,0.5535552,0.5641608,0.56202346,0.5591723,0.5581515,0.5485204
2009-05-12,0.5586481,0.56770515,0.56276155,0.5603071,0.5622686,0.5603869,0.5496126,0.55930465,0.55515647,0.55912715
2009-05-13,0.55723524,0.5586536,0.5596423,0.55266404,0.5584528,0.5619568,0.5581754,0.551024,0.55099666,0.5516788
2009-05-14,0.5975925,0.5578737,0.5728794,0.5753641,0.55907005,0.573948,0.57176614,0.5725517,0.5670609,0.575233
2009-05-15,0.6283032,0.6189756,0.66193616,0.6437064,0.61408705,0.6137543,0.61438936,0.5771789,0.669838,0.62393147
2009-05-16,0.56165624,0.4581851,0.55342525,0.57042164,0.58480144,0.5324687,0.5618051,0.5616911,0.5657397,0.521577
2009-05-17,0.6063454,0.575137,0.60923934,0.6016351,0.60010344,0.562463,0.6003941,0.6002638,0.6104692,0.54805666
2009-06-05,0.5839052,0.5663862,0.58958924,0.5910779,0.59545195,0.4854354,0.5749461,0.55185676,0.48747334,0.5867696
2009-06-06,0.5798361,0.56987923,0.5783725,0.5901587,0.58033407,0.61170745,0.58802426,0.57659507,0.57937646,0.587394
2009-06-07,0.92008996,0.89704204,0.9224883,0.92544687,0.91735655,0.915912,0.7471839,0.91710806,0.9238936,0.6855211
2009-06-08,0.55574393,0.56500053,0.55419254,0.5841545,0.6872478,0.5609124,0.5599949,0.7021223,0.67154396,0.5556786
2009-06-09,0.53338337,0.5168413,0.53938776,0.52335894,0.55458766,0.53375536,0.54492646,0.5399311,0.5383862,0.52142715
2009-06-10,0.6680621,0.6673459,0.6655756,0.6642909,0.63441545,0.66366005,0.6660635,0.7307272,0.6544632,0.45896494
2009-06-11,0.5081548,0.5554683,0.66306967,0.5425777,0.6735631,0.5506197,0.5427237,0.5650559,0.56556934,0.58452034
2009-06-12,0.50808895,0.5232711,0.5116233,0.49012116,0.49788314,0.50297403,0.49809074,0.5006177,0.5019354,0.4928742
2009-06-13,0.45669645,0.5160474,0.5027013,0.50802726,0.507435,0.5037785,0.5088336,0.50130326,0.50088006,0.52784646
2009-06-14,0.47205988,0.49639693,0.49466163,0.49311432,0.50358653,0.497123,0.50579304,0.4813185,0.49652877,0.5013662
2009-06-15,0.52207965,0.5217086,0.51701295,0.58194435,0.532303,0.5225096,0.51236415,0.4365404,0.5120513,0.5078618
2009-06-16,0.47831023,0.4957149,0.48161587,0.4933083,0.49066794,0.5051353,0.527063,0.4884895,0.49008387,0.50422823
2009-06-17,0.46314484,0.46678463,0.48214263,0.47584167,0.47937572,0.47746545,0.47415608,0.4697041,0.47596166,0.47573644
2009-06-18,0.46298113,0.4611711,0.48701638,0.46698967,0.48329395,0.46802127,0.46203572,0.45905718,0.46947634,0.4695152
2009-06-19,0.454835,0.45218384,0.46242267,0.465756,0.466354,0.45927233,0.45336848,0.44514608,0.46518186,0.44868767
2009-06-20,0.44405043,0.45454702,0.44347483,0.47036424,0.4558879,0.46450067,0.443342,0.42992362,0.44852844,0.4369858
2009-06-21,0.45122772,0.45060426,0.4550831,0.45876902,0.46236113,0.4466552,0.44913754,0.4382246,0.45801368,0.44665706
2009-06-22,0.44715974,0.44541332,0.44609275,0.45750028,0.45847118,0.4445048,0.44735953,0.43477538,0.4568591,0.44627732
2009-06-23,0.42666444,0.42006004,0.42974287,0.43601125,0.44340324,0.4288916,0.43506497,0.42562583,0.44310775,0.43173355
2009-06-24,0.42349476,0.42004976,0.43019778,0.43427652,0.43774468,0.42523453,0.4222965,0.4236059,0.4356036,0.41805822
2009-06-25,0.4114738,0.41306323,0.41628236,0.41842425,0.43396538,0.4166293,0.40725923,0.41128683,0.42066804,0.41006213
2009-07-13,0.39929566,0.41668582,0.41501176,0.40335009,0.38586986,0.40061808,0.39834976,0.41021347,0.40010402,0.40348214
2009-07-14,0.4169684,0.41979274,0.4793051,0.42298472,0.41036284,0.41872495,0.423312,0.40294316,0.40671405,0.4366588
2009-07-15,0.39969313,0.4115176,0.40562794,0.41885915,0.42478016,0.4059549,0.40869325,0.40471357,0.41354948,0.4071887
2009-07-16,0.4626972,0.45860574,0.510797,0.49468145,0.48368365,0.5142362,0.48842078,0.52007705,0.521037,0.48798048
2009-07-17,0.5089995,0.53157204,0.8962391,0.5112639,0.47593445,0.6407771,0.6999693,0.5096623,0.7672343,0.49604326
2009-07-18,0.4343028,0.4387273,0.44272393,0.33881408,0.43230528,0.44362962,0.44430292,0.45604005,0.43795502,0.44616526
2009-07-19,0.42719185,0.39693686,0.42627573,0.4374597,0.43733808,0.42134285,0.4369312,0.4268478,0.44163966,0.46912724
2009-07-20,0.41524866,0.40922913,0.41319373,0.38852012,0.4059472,0.41323254,0.4032912,0.3933252,0.41448957,0.4215328
2009-07-21,0.40420175,0.40927467,0.42915428,0.43531275,0.37557915,0.42237726,0.4286431,0.43386862,0.41905895,0.4097666
2009-07-22,0.41470465,0.43302134,0.41155297,0.4143437,0.4152395,0.41867375,0.39805683,0.42309123,0.41330057,0.40447682
2009-07-23,0.4254729,0.42614722,0.45697528,0.4969196,0.4109801,0.43897003,0.43344966,0.41204286,0.43477222,0.41919845
2009-07-24,0.40686893,0.40199238,0.42366496,0.42276278,0.40249223,0.44938755,0.41431108,0.40766907,0.43176144,0.4173823
2009-07-25,0.404262,0.4123074,0.40211284,0.39989877,0.39377624,0.41790634,0.3982795,0.39990872,0.41229382,0.41594213
2009-07-26,0.3948205,0.38818154,0.39184922,0.3956589,0.38148403,0.3945374,0.4017166,0.3917503,0.32323346,0.40625608
2009-07-27,0.42076188,0.37725455,0.40301612,0.4042865,0.40161797,0.4306966,0.39593732,0.42316422,0.3783444,0.41578794
2009-07-28,0.39266807,0.37370166,0.38477093,0.38995492,0.39324594,0.39685246,0.40198383,0.4042247,0.3864674,0.40394378
2009-07-29,0.45254508,0.45694155,0.4598464,0.4928877,0.42658722,0.47929272,0.44951102,0.46753567,0.45371282,0.4448979
2009-07-30,0.4567064,0.413216,0.4247682,0.44544828,0.4505992,0.4563299,0.43677175,0.4408987,0.42394945,0.441077
2009-07-31,0.3962185,0.4003727,0.39352086,0.40369087,0.39657167,0.4079181,0.3867415,0.38826194,0.410178,0.40613335
2009-08-01,0.47543117,0.4978064,0.48441133,0.49106294,0.44163194,0.4667577,0.49212772,0.49768987,0.4863044,0.45897776
2009-08-02,0.4125594,0.41229722,0.3868016,0.39904904,0.42299932,0.42500037,0.40336058,0.41452917,0.41886702,0.42950457
2009-08-03,0.39872396,0.3993145,0.37994945,0.38593286,0.3849793,0.3936063,0.37980723,0.38761222,0.39600626,0.3908823
2009-08-04,0.38179624,0.38106063,0.38457888,0.39362895,0.39477593,0.37305316,0.3787719,0.39560208,0.39691058,0.38462257
2009-08-05,0.39489937,0.4162594,0.39269567,0.39463723,0.3915972,0.4617427,0.43200007,0.40042284,0.399112,0.39237458
2009-08-06,1.3894541,1.3730791,1.3921854,0.94811964,1.383079,1.4004878,1.3959829,1.3921719,1.2296532,1.4005866
2009-08-07,0.6567595,0.65710974,0.66216177,0.49591222,0.62240773,0.65503323,0.6571204,0.71324736,0.6564237,0.6663717
