,38003,nn_m,nn_std
2009-04-23,0.631,0.6322429814360611,0.010610279038176969
2009-04-24,0.624,0.6268633564190272,0.01990663819108485
2009-04-25,0.615,0.6224680663841676,0.013144847860115607
2009-04-26,0.621,0.6143351419024273,0.014187538385836028
2009-04-27,0.7120000000000001,0.705904930566808,0.02681489993816394
2009-04-28,0.632,0.6491976432713202,0.023426951275798
2009-04-29,0.617,0.6164278718706286,0.012765352994245508
2009-04-30,0.611,0.6093396540101159,0.012401514055096537
2009-05-01,0.596,0.5978412440274744,0.005585710986804592
2009-05-02,0.594,0.5900614199064856,0.003260934993073726
2009-05-03,0.59,0.5880379222561521,0.005020477991767632
2009-05-04,0.597,0.589539338513853,0.004420605942771427
2009-05-05,0.579,0.5875789012695225,0.005070563007054275
2009-05-06,0.5770000000000001,0.5780668353075562,0.005662841129023023
2009-05-07,0.5820000000000001,0.5914408176068489,0.015640765503931713
2009-05-08,0.601,0.6054651362437441,0.019879314919747385
2009-05-09,0.579,0.575970197997695,0.007787094241148187
2009-05-10,0.568,0.5644463938617865,0.0047278857785189796
2009-05-11,0.5539999999999999,0.5580718666364092,0.0044928362744604934
2009-05-12,0.5539999999999999,0.559673430950681,0.004522487229874821
2009-05-13,0.564,0.5561567222487511,0.0037886275346710476
2009-05-14,0.5720000000000001,0.5725461724480897,0.010772356424882371
2009-05-15,0.613,0.6269934363695644,0.024981542766767943
2009-05-16,0.565,0.5467048518182321,0.035076103963896536
2009-05-17,0.602,0.591846128484696,0.020212127040808922
2009-06-05,0.5870000000000001,0.5622316754361678,0.03882311880963253
2009-06-06,0.579,0.5839019591312109,0.010765725221920238
2009-06-07,0.924,0.8797812924196116,0.07965912759248249
2009-06-08,0.555,0.598215758753204,0.057488451293714236
2009-06-09,0.534,0.5344529631948179,0.01091720343958464
2009-06-10,0.665,0.6488172754551503,0.0644680665308991
2009-06-11,0.537,0.5748840405366176,0.05118486778416249
2009-06-12,0.515,0.5031353150326819,0.009321582960115971
2009-06-13,0.507,0.5026901045562369,0.01799216925301511
2009-06-14,0.493,0.4938690486975014,0.009938398363873049
2009-06-15,0.519,0.5173319567743733,0.032934171746940834
2009-06-16,0.485,0.49497567365002954,0.013206440544578526
2009-06-17,0.475,0.47388078659173194,0.005711999129484873
2009-06-18,0.466,0.4690069060504816,0.00894683576635844
2009-06-19,0.465,0.45739062873569447,0.007085994680828846
2009-06-20,0.469,0.44930217824262547,0.011585642210508987
