,28044
2019-03-21,0.21600000000000005
2019-03-22,0.212
2019-03-23,0.207
2019-03-24,0.20199999999999999
2019-03-25,0.205
2019-03-26,0.205
2019-03-27,0.233
2019-03-28,0.204
2019-03-29,0.207
2019-03-30,0.20600000000000002
2019-03-31,0.203
2019-04-01,0.19899999999999998
2019-04-02,0.204
2019-04-03,0.203
2019-04-04,0.203
2019-04-05,0.19899999999999998
2019-04-06,0.193
2019-04-07,0.193
2019-04-08,0.18600000000000005
2019-04-09,0.177
2019-04-10,0.171
2019-04-11,0.17
2019-04-12,0.17300000000000001
2019-04-13,0.17300000000000001
2019-04-14,0.166
2019-04-15,0.16399999999999998
2019-04-16,0.195
2019-04-17,0.203
2019-04-18,0.19899999999999998
2019-04-19,0.19399999999999998
2019-04-20,0.188
2019-04-21,0.19
2019-04-22,0.18899999999999997
2019-04-23,0.18899999999999997
2019-04-24,0.20199999999999999
2019-04-25,0.23
2019-04-26,0.19899999999999998
2019-04-27,0.212
2019-04-28,0.196
2019-04-29,0.188
2019-04-30,0.19
2019-05-01,0.179
2019-05-02,0.18600000000000005
2019-05-03,0.193
2019-05-04,0.17300000000000001
2019-05-05,0.17300000000000001
2019-05-06,0.188
2019-05-07,0.215
2019-05-08,0.18
2019-05-09,0.179
2019-05-10,0.187
2019-05-11,0.17600000000000002
2019-05-12,0.17600000000000002
2019-05-13,0.166
2019-05-14,0.157
2019-05-15,0.162
2019-05-16,0.158
2019-05-17,0.158
2019-05-18,0.146
2019-05-19,0.138
2019-05-20,0.147
2019-05-21,0.156
2019-05-22,0.147
2019-05-23,0.154
2019-05-24,0.149
2019-05-25,0.141
2019-05-26,0.161
2019-05-27,0.171
2019-05-28,0.17300000000000001
2019-05-29,0.172
2019-05-30,0.19
2019-05-31,0.158
2019-06-01,0.163
2019-06-02,0.171
2019-06-03,0.161
2019-06-04,0.168
2019-06-05,0.174
2019-06-06,0.16699999999999998
2019-06-07,0.183
2019-06-08,0.192
2019-06-09,0.188
2019-06-10,0.255
2019-06-11,0.39
2019-06-12,0.35100000000000003
2019-06-13,0.306
2019-06-14,0.244
2019-06-15,0.225
2019-06-16,0.23800000000000002
2019-06-17,0.201
2019-06-18,0.196
2019-06-19,0.205
2019-06-20,0.187
2019-06-21,0.18
2019-06-22,0.18100000000000002
2019-06-23,0.18
2019-06-24,0.18100000000000002
2019-06-25,0.237
2019-06-26,0.218
2019-06-27,0.192
2019-06-28,0.195
2019-06-29,0.183
2019-06-30,0.182
2019-07-01,0.165
2019-07-02,0.161
2019-07-03,0.163
2019-07-04,0.163
2019-07-05,0.16899999999999998
2019-07-06,0.17300000000000001
2019-07-07,0.175
2019-07-08,0.17
2019-07-09,0.159
2019-07-10,0.16
2019-07-11,0.159
2019-07-12,0.16
2019-07-13,0.162
2019-07-14,0.165
2019-07-15,0.165
2019-07-16,0.156
2019-07-17,0.152
2019-07-18,0.157
2019-07-19,0.157
2019-07-20,0.157
2019-07-21,0.153
2019-07-22,0.138
2019-07-23,0.138
2019-07-24,0.161
2019-07-25,0.16
2019-07-26,0.165
2019-07-27,0.21100000000000002
2019-07-28,0.268
2019-07-29,0.195
2019-07-30,0.207
2019-07-31,0.20800000000000002
2019-08-01,0.18
2019-08-02,0.16699999999999998
2019-08-03,0.177
2019-08-04,0.183
2019-08-05,0.17800000000000002
2019-08-06,0.185
2019-08-07,0.183
2019-08-08,0.193
2019-08-09,0.23399999999999999
2019-08-10,0.204
2019-08-11,0.187
2019-08-12,0.184
2019-08-13,0.187
2019-08-14,0.193
2019-08-15,0.18899999999999997
2019-08-16,0.254
2019-08-17,0.214
2019-08-18,0.18600000000000005
2019-08-19,0.18
2019-08-20,0.174
2019-08-21,0.175
2019-08-22,0.17300000000000001
2019-08-23,0.17300000000000001
2019-08-24,0.174
2019-08-25,0.175
2019-08-26,0.172
2019-08-27,0.17300000000000001
2019-08-28,0.171
2019-08-29,0.154
2019-08-30,0.157
2019-08-31,0.159
2019-09-01,0.154
2019-09-02,0.158
2019-09-03,0.159
2019-09-04,0.156
2019-09-05,0.14800000000000002
2019-09-06,0.156
2019-09-07,0.155
2019-09-08,0.16
2019-09-09,0.166
2019-09-10,0.163
2019-09-11,0.161
2019-09-12,0.161
2019-09-13,0.155
2019-09-14,0.156
2019-09-15,0.16
2019-09-16,0.17300000000000001
2019-09-17,0.158
2019-09-18,0.158
2019-09-19,0.158
2019-09-20,0.158
2019-09-21,0.157
2019-09-22,0.171
2019-09-23,0.17800000000000002
2019-09-24,0.27399999999999997
2019-09-25,0.22699999999999998
2019-09-26,0.196
2019-09-27,0.17300000000000001
2019-09-28,0.18
2019-09-29,0.41700000000000004
2019-09-30,0.3670000000000001
2019-10-01,0.429
2019-10-02,0.294
2019-10-03,0.25
2019-10-04,0.244
2019-10-05,0.24600000000000002
2019-10-06,0.29600000000000004
2019-10-07,0.261
2019-10-08,0.243
2019-10-09,0.233
2019-10-10,0.22899999999999998
2019-10-11,0.239
2019-10-12,0.23800000000000002
2019-10-13,0.26899999999999996
2019-10-14,0.295
2019-10-15,0.32799999999999996
2019-10-16,0.293
2019-10-17,0.282
2019-10-18,0.27399999999999997
2019-10-19,0.265
2019-10-20,0.258
2019-10-21,0.26
2019-10-22,0.249
2019-10-23,0.25
2019-10-24,0.27
2019-10-25,0.38
2019-10-26,0.8270000000000001
2019-10-27,0.53
2019-10-28,0.455
2019-10-29,0.40700000000000003
2019-10-30,0.385
2019-10-31,0.41200000000000003
2019-11-01,0.521
2019-11-02,0.5760000000000001
2019-11-03,0.534
2019-11-04,0.531
2019-11-05,0.508
2019-11-06,0.508
2019-11-07,1.66
2019-11-08,1.43
2019-11-09,0.94
2019-11-10,0.872
2019-11-11,0.895
2019-11-12,0.8809999999999999
2019-11-13,0.8220000000000001
2019-11-14,1.46
2019-11-15,1.26
2019-11-16,1.19
2019-11-17,1.15
