,48001
2018-07-31,0.3670000000000001
2018-08-01,0.353
2018-08-02,0.34700000000000003
2018-08-03,0.34
2018-08-04,0.33399999999999996
2018-08-05,0.32799999999999996
2018-08-06,0.326
2018-08-07,0.326
2018-08-08,0.324
2018-08-09,0.32
2018-08-10,0.34299999999999997
2018-08-11,0.452
2018-08-12,0.595
2018-08-13,0.426
2018-08-14,0.385
2018-08-15,0.374
2018-08-16,0.4
2018-08-17,0.361
2018-08-18,0.35
2018-08-19,0.35100000000000003
2018-08-20,0.359
2018-08-21,0.35200000000000004
2018-08-22,0.34700000000000003
2018-08-23,0.345
2018-08-24,0.376
2018-08-25,0.36200000000000004
2018-08-26,0.396
2018-08-27,0.366
2018-08-28,0.34700000000000003
2018-08-29,0.33899999999999997
2018-08-30,0.331
2018-08-31,0.32299999999999995
2018-09-01,0.319
2018-09-02,0.314
2018-09-03,0.313
2018-09-04,0.309
2018-09-05,0.31
2018-09-11,0.326
