,0,1,2,3
355052,0.0,0.018885773,0.00095300155,0.0
357435,0.0,0.001924415,0.001033172,0.0
357522,0.0036358107,0.0,0.0,0.0
357822,0.0,0.0019021962,0.0,0.0
359575,0.0009212926400000001,0.0026833178000000004,0.0,0.0
360259,0.0010254910000000001,0.0,0.0,0.0
45001,-1.0,0.0048930906,0.0022793286,0.0012618821
45002,0.53716433,0.0,0.0008954890699999999,0.0
45003,0.0055327630000000004,0.0,0.0,0.0
45007,0.3869612,0.0032409685999999997,0.00091682916,0.0
45012,0.0025004374,0.0,0.0,0.0014158388
