,0,1,2,3
39001,-1.0,0.5769401,0.0053606513,0.0047247284
39058,0.0,0.0070937230000000006,0.0,0.0
39068,0.022707472000000003,0.004768110999999999,0.0042897709999999995,0.0
39079,0.07557921,0.0,0.006200548,0.0
39084,0.0045670257,0.04165611,0.0,0.0
39093,0.0,0.0062524816,0.0048961276,0.0
39094,0.02358591,0.0,0.0,0.0
39117,0.039911214,0.0,0.0,0.0
39128,0.022992117000000003,0.0,0.0041479995,0.0
39131,0.0065816296,0.008065136,0.0,0.0
39145,0.0,0.04111833,0.0,0.0
