,0,1,2,3
168617,0.0070125824,0.006331763000000001,0.0046490137,0.012348468000000001
168700,0.020145653,0.057056802999999996,0.0,0.0
169001,0.009144437,0.0,0.004200438,0.0
255837,0.0,0.032083776,0.0,0.0
256340,0.008404343,0.041212354,0.03669166,0.015107538
257272,0.0,0.07858582,0.0,0.0
39026,-1.0,0.10773854,0.0,0.028257987999999998
39144,0.43240997,0.004336331,0.011295136,0.06001737
