,0,1,2,3,4,5
33007,0.029800436,0.0044636070000000005,0.009531934,0.0037427482000000002,0.004856094,0.005507842
33029,0.0,0.004281417,0.0038660709999999996,0.0051569124,0.0039016155,0.0038389629
33032,0.18094374,0.066719525,0.0050145015,0.010965085,0.3957321,0.17212856
34001,0.004221386,0.005526598000000001,0.003973233,0.0060826840000000005,0.0046890809999999995,0.00575301
34003,0.0046957303,0.0,0.0031224275,0.0,0.0036828262,0.0033697032
34004,0.005454474599999999,0.005161758,0.0,0.0,0.004243068,0.0031556743
34005,0.0,0.0,0.0,0.0,0.0,0.0051314435
