,0,1,2,3
231636,0.0,0.0019581076,0.0021610967999999998,0.003003301
37003,0.04468045,0.0019770523,0.0,0.0
37006,0.013853753,0.0,0.0,0.0
37008,-1.0,0.024837459,0.0025748927,0.002597154
37009,0.117788844,0.009017766,0.0,0.0
37010,0.48592332,0.0,0.0,0.0017878165
37014,0.20654495,0.0047223717,0.0,0.0
37015,0.0030264073999999998,0.041965734000000005,0.0035031582,0.0
37031,0.0020146836,0.0077921961999999996,0.0,0.0
