,0,1,2,3
27026,0.044436544,0.007927979,0.010320161999999999,0.0042911475
28044,-1.0,0.6535924,0.056236293,0.15588695
28049,0.034981742999999996,0.0046475343,0.0047959974,0.0016115126
28091,0.007407841,0.007753759,0.0040182257,0.0020918942
