,0,1,2,3
10659,0.067958854,0.0115554305,0.0,0.0
10660,0.055428835999999995,0.02914378,0.0,0.0
10741,0.01620402,0.0,0.0,0.0
23011,-1.0,0.026243445,0.012507939,0.007279026
23022,0.022301038999999998,0.009218121,0.011189258999999998,0.0
76011,0.41020706,0.0,0.008388791999999999,0.0
8849,0.07307891,0.04136052,0.0070404075,0.0
8850,0.036313556000000004,0.059474055,0.0,0.0
916198,0.0,0.00997636,0.0,0.0
9579,0.0,0.011168339,0.0,0.0
