date,0,1,2,3,4,5,6,7,8,9
2000-10-18,2.073299,2.0399947,2.0113733,2.1403098,2.0356262,2.0450742,2.1151805,2.0548213,2.0139318,2.04576
2000-10-19,2.0475092,1.9962968,2.0178938,2.0487523,2.011058,1.9712126,2.0842586,2.0281925,1.9788158,2.048318
2000-10-20,1.9086807,1.8957826,1.8781617,1.939208,1.9087908,1.861265,1.9206183,1.9063876,1.840721,1.9291155
2000-10-21,1.9821305,2.0275743,1.9312456,1.9956439,2.0216508,2.0016344,1.9790145,1.9831572,1.9427054,1.9906029
2000-10-22,2.4624133,2.2771246,2.3533845,2.3933983,2.4245028,2.3228567,2.4436445,2.3703449,2.2732341,2.390999
2000-10-23,2.01756,2.0032842,1.9339806,2.031309,2.0110211,1.9589664,1.969261,2.0638137,1.9708915,1.9683517
2000-10-24,1.9513632,1.9522119,1.8965204,2.0074263,1.9206613,1.8881775,2.0266917,1.94166,1.8998619,1.9566374
2000-10-25,1.8087356,1.8202028,1.8184687,1.8527637,1.8104993,1.7578778,1.8259642,1.8039633,1.7825035,1.8165029
2000-10-26,1.8221397,1.819384,1.8122307,1.8670237,1.8191954,1.7764775,1.8149648,1.7822113,1.7701406,1.8115035
2000-10-27,1.8793554,1.8781744,1.8876053,1.9479318,1.9425129,1.9119273,1.8855877,1.8514581,1.8685315,1.9034399
2000-10-28,2.254632,2.3064587,2.3022103,2.2496567,2.4474218,2.296611,2.381123,2.3564026,2.2492929,2.3836806
2000-10-29,3.593305,3.6019492,3.611578,3.339017,3.6536071,3.3622267,3.3389437,3.3023698,3.376293,3.3109436
2000-10-30,6.146493,6.9099793,5.597208,6.2926683,6.3982043,6.3685465,5.520966,6.1760993,5.6139965,5.933374
2000-10-31,8.713829,8.357918,8.739997,8.069992,8.304765,8.167351,8.316803,8.540365,8.346734,8.326653
2000-11-01,6.688494,6.5276175,6.4789615,6.6427593,6.4514065,6.0452476,6.2242475,6.659968,6.4294596,6.3161654
2000-11-02,4.6516566,4.836302,4.8432355,4.779604,4.9054627,4.382072,4.820065,4.608015,4.672805,4.5636315
2000-11-03,4.5668526,4.5049224,4.6218777,4.5204277,4.572003,4.424531,4.5053368,4.417798,4.317846,4.427878
2000-11-04,4.202772,4.2500286,4.2509027,4.3211927,4.360548,4.188389,4.398959,4.2614536,4.225314,4.194106
2000-11-05,4.7918925,4.272792,4.716444,4.42095,4.561868,3.9641778,4.5611324,4.8254023,4.503951,4.3399305
2000-11-06,10.325289,10.134558,10.119998,9.359091,9.817765,6.8066807,7.9041038,7.15614,9.791371,9.823763
2000-11-07,4.2316475,4.6661654,4.1673856,6.411065,5.7423477,3.846737,5.1087127,6.757907,4.996531,4.671617
2000-11-08,5.0769653,7.5651608,5.395467,4.732067,5.0594606,4.3313,4.2529707,4.9397264,4.7616987,4.4451847
2000-11-09,6.7706165,9.11357,5.4708953,5.686447,9.1670265,6.828584,6.941773,8.914593,5.9378147,8.750488
2000-11-10,5.9854975,5.9806952,5.981819,6.0691614,8.920334,5.3926754,6.3792367,8.985831,8.68389,8.85553
2000-11-11,5.3727217,5.435881,5.6865335,5.2616987,5.1426244,5.1353707,4.760822,5.310578,5.3584056,5.0943775
2000-11-12,5.410632,5.3834825,4.8761497,4.922286,5.321897,5.154873,5.18761,5.0798793,5.2755227,4.977956
2000-11-13,5.222369,5.109955,5.3345327,5.394962,5.477675,4.9931264,5.256784,5.466655,5.262024,5.2324553
2000-11-14,3.5751987,3.5054474,3.9266436,3.640411,3.719145,3.5542116,3.3619967,3.7988017,3.6854568,3.729307
2000-11-15,3.068047,3.069555,3.0669239,3.0060194,3.2704432,3.2274344,3.0068274,3.4239576,3.2051995,3.0895255
2000-11-16,2.849081,2.7858176,2.929377,2.760833,2.9750204,2.7712705,2.7983217,3.2232902,3.0072246,2.8746138
2000-11-17,2.6528363,2.6049476,2.777968,2.7192643,2.809063,2.6329713,2.7181628,3.1293647,2.8965356,2.8029423
2000-11-18,2.6060884,2.7261593,2.828115,2.869622,2.8884802,2.628341,2.7713637,3.0653942,3.1333716,2.9145246
2000-11-19,2.6265998,2.5898824,2.7238297,2.6162786,2.6450357,2.5191238,2.5541222,2.83065,2.949478,2.701711
2000-11-20,2.3864403,2.3965428,2.5103176,2.2908838,2.412603,2.3621902,2.4238925,2.616776,2.5304496,2.2873557
2000-11-21,2.232017,2.417231,2.6736145,2.394359,2.4952517,2.3754227,2.3855557,2.5603292,2.6372898,2.5107477
2000-11-22,3.3216834,3.5507267,3.1331377,3.4268632,3.420619,3.10511,3.104662,3.3755028,3.389698,3.5475779
2000-11-23,4.024872,4.433523,4.0758076,4.5185857,4.30765,4.1519527,3.9635823,4.4788904,4.378541,4.404289
2000-11-24,4.581645,4.435807,4.7237325,4.2145205,4.32031,4.3185377,4.0535893,4.3241987,4.6362658,4.586484
2000-11-25,4.970148,4.5892835,4.721503,4.669329,4.8454614,4.666586,4.694767,4.985816,4.5521784,4.2830606
2000-11-26,6.6539993,6.7891207,6.4954305,6.546294,6.5382714,6.2502913,6.1237435,6.5745964,7.031569,6.6234775
2000-11-27,6.9396405,5.6683135,6.7244487,7.152157,6.5774384,6.059862,6.763657,7.1138277,6.4116845,6.001037
2000-11-28,4.9275045,5.057384,4.954751,4.40963,4.7751336,4.317297,4.3175187,4.669038,4.778156,4.8458247
2000-11-29,4.387356,4.4194255,4.5367794,4.2816305,4.5503054,4.2397747,4.1300054,4.5051455,4.146872,4.1189976
2000-11-30,3.7261302,3.8531854,3.7047749,3.5889754,3.8229413,3.4210398,3.6675184,3.8147118,3.7031295,3.600228
2000-12-01,3.252233,3.2974586,3.4344277,3.148188,3.3761787,3.1013725,3.09493,3.4342992,3.423324,3.297703
2000-12-02,3.136908,2.9962697,3.112567,3.001626,3.1269898,2.951672,3.031458,3.3049617,3.109291,3.0293148
2000-12-03,2.8301544,2.9112825,2.93088,2.883106,2.9528394,2.7708209,2.967246,3.1186001,3.0568697,2.9588482
2000-12-04,2.890895,2.9472435,3.0751007,2.8833985,2.9588585,2.8370192,2.9249406,3.1565897,3.1528752,3.0699975
2000-12-05,3.41359,3.4063022,3.4405775,3.390434,3.5203733,3.3134043,3.330235,3.6227477,3.5277402,3.5507886
2000-12-06,3.6292894,3.976536,3.7636895,3.8140836,3.9649348,3.784712,3.6942713,3.8557563,4.084294,3.985506
2000-12-07,5.3494997,5.2796288,5.2830176,5.492956,5.453587,5.115664,5.141357,5.3947124,5.634077,5.467632
2000-12-08,7.09832,6.9494944,7.1091337,6.784546,6.754707,6.4056625,6.2671666,6.4342237,6.79062,6.5613256
2000-12-09,8.33428,7.2709002,7.883102,8.136526,7.905565,7.3737125,7.9200335,8.07599,7.7263975,7.1986794
2000-12-10,6.4561834,6.3474727,6.328398,6.5364523,6.556191,5.9632673,6.3264565,6.186274,6.421482,6.5840855
2000-12-11,5.286476,5.4295154,5.709427,5.2622843,5.352061,5.5127993,5.3140817,5.2281933,5.1804733,5.120069
2000-12-12,4.7576027,4.889554,4.815589,4.7924147,4.9902754,4.917613,4.858558,5.1265583,5.0462704,5.024175
2000-12-13,5.1938677,5.581733,5.4365,5.606437,5.5146604,5.325223,5.279525,5.796479,5.8332453,5.635479
2000-12-14,5.380312,5.0956163,5.410654,5.62677,5.497045,5.1503925,5.281787,5.737659,5.2667265,4.926538
2000-12-15,4.4519043,4.416368,4.498249,4.298269,4.5060797,3.9560986,4.2908015,4.276685,4.271764,4.4535017
2000-12-16,4.0222206,3.9977252,3.968059,3.8205438,3.9700146,3.811599,3.892077,3.8085945,4.0015607,3.9565456
2000-12-17,3.6813478,3.6830385,3.753226,3.5225744,3.6397626,3.6098464,3.65525,3.649824,3.6551073,3.602175
2000-12-18,3.380041,3.2901866,3.3130803,3.2949758,3.3035517,3.238469,3.2476454,3.413193,3.3506124,3.2797623
2000-12-19,3.3649476,3.3989995,3.4286404,3.2845063,3.3188815,3.2256792,3.2150846,3.4555266,3.4342086,3.3607407
2000-12-20,3.545001,3.474632,3.3706326,3.6074631,3.4670377,3.4243612,3.3936205,3.7013657,3.46459,3.5344098
2000-12-21,3.2853484,3.4177163,3.38838,3.7814186,3.619555,3.273011,3.4281156,3.6261199,3.5428503,3.6085463
2000-12-22,3.0567102,3.0673964,3.0133271,3.1784837,3.0534956,2.841306,2.9927626,3.0736432,3.246624,3.2069259
2000-12-23,2.9541621,3.022544,2.878658,2.951414,3.0292063,2.8848774,3.0014887,3.1448448,3.113425,3.0002878
2000-12-24,4.7140408,4.740527,4.7900057,4.813749,4.9119325,4.667281,4.7872596,4.6232963,4.7023525,5.046531
2000-12-25,5.173744,4.9814873,5.3865013,5.2371364,5.1134453,4.919556,5.2082458,5.2287,5.227005,5.209741
2000-12-26,5.317371,5.416489,5.0710673,5.335664,5.241528,5.2289333,4.980097,5.0757523,5.4159718,5.0557313
2000-12-27,4.1169057,4.2955604,4.1615243,4.1354594,4.2617917,4.02846,4.1851897,4.1967807,4.3724275,4.1083136
2000-12-28,3.9527113,3.9206722,3.9603884,3.8695269,3.8376284,3.8359005,3.845879,3.854585,3.9364831,3.9227152
2000-12-29,3.6020727,3.712302,3.6103354,3.5594041,3.5914078,3.55533,3.5710964,3.6192997,3.6571336,3.661054
2000-12-30,3.347628,3.5120697,3.367302,3.38658,3.431672,3.3777127,3.4178195,3.464298,3.4890513,3.4482653
2000-12-31,3.8507628,3.8337018,3.8822098,3.8637142,3.847491,3.5996163,3.8639996,3.8485122,3.9424474,3.915447
2001-01-01,6.035447,5.653507,5.9142385,5.776689,5.7679353,5.5138855,5.460663,5.561224,5.6813636,5.9475627
2001-01-02,8.035906,8.103317,8.088684,8.445776,8.284899,7.96078,8.093987,8.211044,8.350107,7.937127
2001-01-03,7.129981,7.1190147,7.15124,7.2432804,7.0345654,6.697858,6.9464946,7.1667833,7.0403366,6.994793
2001-01-04,6.0950413,6.326148,6.3013177,6.1163917,6.354546,6.003394,6.2241282,6.0599303,6.2835193,6.2814317
2001-01-05,5.2251296,5.313735,5.419036,5.283037,5.2392097,5.236189,5.203773,5.1835394,5.3341136,5.3981175
2001-01-06,4.700687,4.7088118,4.779892,4.7144938,4.7116423,4.630863,4.620661,4.6470613,4.730949,4.7829595
2001-01-07,4.2870054,4.3911233,4.3301883,4.2442484,4.3254056,4.2883444,4.262604,4.316787,4.2555676,4.343884
2001-01-08,4.069171,4.146928,4.1623726,4.1012425,4.136109,4.104975,4.1158204,4.1885967,4.035406,4.0910363
2001-01-09,3.706248,3.934396,3.8829503,3.872981,3.914139,3.8127987,3.9194968,3.8866556,3.8762755,3.837889
2001-01-10,3.74686,3.7130458,3.7366064,3.6242805,3.6456633,3.6229527,3.70293,3.6243126,3.7724125,3.8258412
2001-01-11,3.6745658,3.5948842,3.587828,3.5816536,3.5765886,3.533835,3.585332,3.5750725,3.5654814,3.5749223
2001-01-12,3.47371,3.4218936,3.4411945,3.4215696,3.4123063,3.3525987,3.4133415,3.4149537,3.4257462,3.433684
2001-01-13,3.327011,3.307243,3.3212001,3.316088,3.2698274,3.2585444,3.2956696,3.2945359,3.297281,3.2755072
2001-01-14,3.2255192,3.2185447,3.242958,3.24716,3.2088766,3.1899972,3.2198863,3.233557,3.223179,3.1852643
2001-01-15,3.2472982,3.2631776,3.302711,3.2775707,3.2484388,3.238334,3.2490997,3.2529228,3.2735395,3.2730033
2001-01-16,3.2643635,3.2322037,3.2714038,3.227621,3.246189,3.224654,3.2193751,3.2299354,3.2535918,3.2430077
2001-01-17,3.1387286,3.1012092,3.1591074,3.1550398,3.1285408,3.1435256,3.1388535,3.1434145,3.1582038,3.1221716
2001-01-18,3.0593047,3.0075233,3.0721457,3.099856,3.0396128,3.0666537,3.0435314,3.0552158,3.0661564,3.0331266
2001-01-19,3.0236135,2.9886954,3.0054154,3.0632749,3.023165,3.0017202,2.9983966,2.9961073,3.0337765,2.9994767
2001-01-20,2.8835518,2.8716056,2.9091556,2.949294,2.9014187,2.8857925,2.8907557,2.8770564,2.9277494,2.8762631
2001-01-21,3.0235727,3.0185614,3.0063035,3.099246,3.035932,3.0057995,3.0111825,3.0057194,3.0620358,3.0207703
2001-01-22,3.6451085,3.7416835,3.7005038,3.6735632,3.7214298,3.6198418,3.514042,3.6108453,3.663874,3.7083352
2001-01-23,5.7296615,5.5061274,5.500323,5.1812925,5.5108957,5.3139706,4.9928126,5.167875,5.4003325,5.3822036
2001-01-24,6.315246,6.1165085,6.0508456,6.1543646,6.253255,5.9476833,6.0494685,6.1881657,6.163926,6.386036
2001-01-25,5.8882146,5.825253,5.7602882,6.2064652,6.119288,5.590406,5.8871436,6.1290965,5.9836125,5.780622
2001-01-26,4.318424,3.9692214,4.1858764,4.0091157,4.049868,3.8647509,4.0139785,4.0947948,4.2441845,4.084707
2001-01-27,4.1179667,4.0326524,4.2127953,4.0675755,4.002981,3.9611402,4.051863,3.989804,3.9380813,4.0915904
2001-01-28,4.093131,3.9454465,3.978296,3.9964852,4.032181,3.8848548,3.9645917,3.9794312,3.9585679,3.987553
2001-01-29,3.3663454,3.3100588,3.376697,3.3217247,3.3856015,3.3107216,3.3825278,3.4084218,3.4294853,3.4272783
2001-01-30,3.3715758,3.346442,3.3651524,3.3941088,3.2989357,3.261147,3.3546233,3.3174841,3.3851607,3.3809505
2001-01-31,3.3380318,3.3429277,3.3004122,3.3398004,3.3183541,3.2849033,3.3121524,3.3343427,3.3798172,3.347923
2001-02-01,3.3904567,3.4413006,3.3695843,3.424195,3.3783958,3.3901722,3.4091315,3.4021115,3.4211032,3.417286
2001-02-02,3.97713,3.9827278,4.0705447,3.9328854,3.930197,3.868611,3.818904,3.857041,3.9775386,4.0196557
2001-02-03,5.430847,5.205718,5.3761597,5.231426,5.2815185,5.213699,5.060806,5.0775924,5.2456098,5.319382
2001-02-04,9.462335,9.5309305,9.732083,9.087912,9.568045,9.285315,8.3893795,8.988253,9.040975,9.097425
2001-02-05,11.280304,10.680288,11.643848,11.636344,11.072278,10.361746,10.924158,10.942732,11.083046,10.874333
2001-02-06,11.570893,10.936583,11.09611,11.335612,11.2297945,10.8249,11.047653,11.257172,11.392493,10.645721
2001-02-07,8.806419,8.984053,8.757827,8.831524,9.291468,8.57355,9.162858,9.140795,9.045097,9.151076
2001-02-08,6.413419,6.3959227,6.2605166,6.2113485,6.407618,6.3810787,6.447782,6.5745835,6.661887,6.4200864
2001-02-09,4.7073154,4.7873983,4.979078,4.751991,5.0039744,4.8245707,4.939098,5.033985,5.0655966,4.8593163
