date,28015,nn_m,nn_std
2000-10-18,2.02,2.057752447905321,0.03949901203691503
2000-10-19,1.98,2.023144466793179,0.03310249506773407
2000-10-20,1.84,1.899052295951255,0.028734598727900195
2000-10-21,2.21,1.9859455160046686,0.029022757432756893
2000-10-22,2.12,2.371628248050645,0.0623753977266919
2000-10-23,1.98,1.9931826755861402,0.03701793448690377
2000-10-24,1.84,1.9441050894710012,0.043310323049886044
2000-10-25,1.84,1.8100995122818657,0.02407643126516325
2000-10-26,1.82,1.8102895080194426,0.026576838981407575
2000-10-27,1.95,1.895949967760311,0.02947541825879931
2000-10-28,2.04,2.321468999210811,0.06363943062066789
2000-10-29,3.51,3.454646971561249,0.13847052487518585
2000-10-30,8.36,6.107458378058876,0.416749080014956
2000-10-31,9.0,8.391812753503855,0.2089998174695504
2000-11-01,6.32,6.4513004330311805,0.19439098100357738
2000-11-02,4.56,4.709096703745825,0.15238097504880968
2000-11-03,4.68,4.491326056072591,0.08554379568316399
2000-11-04,3.87,4.265161581312432,0.06800042200261994
2000-11-05,3.73,4.497192940785855,0.2490153026973014
2000-11-06,10.5,9.154460936776848,1.2463552959293536
2000-11-07,4.36,5.047321236799019,0.9189375952678146
2000-11-08,4.67,5.084960298011396,0.9234016922279297
2000-11-09,9.15,7.348658858344525,1.413856720725823
2000-11-10,6.03,7.0726491745267905,1.4285769150716265
2000-11-11,5.6,5.262322919801826,0.23221056534312903
2000-11-12,6.23,5.1620758097306245,0.1844732879812022
2000-11-13,4.54,5.274031721393549,0.14430094572265437
2000-11-14,3.48,3.6489348065285343,0.15130336794317212
2000-11-15,3.03,3.1408377239233114,0.12640136455634218
2000-11-16,2.83,2.8944651578619296,0.13421436044019946
2000-11-17,2.94,2.769642164426524,0.1443643652306321
2000-11-18,2.6,2.8372693736123975,0.16118702764150533
2000-11-19,2.42,2.67253591157269,0.1222207600364611
2000-11-20,2.24,2.4204991222458045,0.0976836668818088
2000-11-21,2.27,2.4648264234504254,0.12851282926576055
2000-11-22,3.67,3.3377263345762302,0.16047703452142548
2000-11-23,3.88,4.271634442852669,0.19260884276859475
2000-11-24,4.63,4.421045598807574,0.1985828498533845
2000-11-25,4.93,4.7023210852352335,0.19388837657497415
2000-11-26,6.58,6.563473081420322,0.23645420770179115
2000-11-27,4.88,6.542779627560456,0.47796775195384056
2000-11-28,4.61,4.710481545318166,0.25751166182380253
2000-11-29,4.27,4.336517558753148,0.15986694580418395
2000-11-30,3.6,3.6918646292234905,0.12379376001510865
2000-12-01,3.23,3.28531684165051,0.12624382543447898
2000-12-02,3.2,3.079369534481627,0.09519876779755415
2000-12-03,2.82,2.934891887188609,0.09484248007260153
2000-12-04,2.95,2.9863848167713343,0.10824361148497595
2000-12-05,3.22,3.4494200592039035,0.0937577160865559
2000-12-06,4.38,3.8521199675119115,0.13723885604745462
2000-12-07,4.61,5.359283052396846,0.150742260633734
2000-12-08,8.25,6.726650704106714,0.2781540881927739
2000-12-09,8.04,7.788496527974701,0.36763229006500114
2000-12-10,6.1,6.371344939189707,0.17811727294426813
2000-12-11,5.02,5.343975986522154,0.16437628980610505
