,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1965-02-10,0.6923288,0.66113234,0.62238777,0.60098827,0.68952066,0.7031488,0.70145,0.65621465,0.7757747,0.6929653,0.6169984,0.63814294,0.6851817,0.67420346,0.6630398,0.68666476,0.7125294,0.65860415,0.6361952,0.74655175
1965-02-11,0.68455803,0.662148,0.6292802,0.6096764,0.69622207,0.69806194,0.7119133,0.644891,0.7646613,0.6721973,0.60401374,0.65648115,0.67470247,0.67069656,0.65177435,0.6783678,0.7067352,0.65474796,0.628987,0.75159
1965-02-12,0.6789759,0.6436802,0.6280174,0.6023068,0.69413644,0.68860924,0.7099722,0.6298315,0.7547417,0.6705323,0.5799469,0.6558366,0.6535808,0.68125695,0.6574367,0.6699513,0.6975095,0.6533699,0.6444041,0.7549131
1965-02-13,0.7062013,0.6805363,0.66340387,0.6338776,0.7269125,0.7088395,0.7378313,0.6716029,0.772519,0.70128614,0.6191376,0.6893189,0.6851341,0.7135628,0.6809033,0.7109695,0.7193216,0.6876708,0.683685,0.7762542
1965-02-14,0.6418409,0.6234607,0.61595434,0.60083234,0.6674621,0.6571874,0.67416495,0.62391394,0.7155723,0.6249667,0.57893443,0.63260156,0.63178724,0.65181905,0.63477224,0.65900075,0.66001356,0.63084054,0.6157989,0.703804
1965-02-15,0.5354686,0.5149026,0.50414646,0.5246656,0.5660909,0.55034816,0.5609697,0.5299781,0.597908,0.510372,0.51456,0.52316463,0.5321075,0.5678875,0.5514333,0.55585885,0.56792134,0.54333293,0.5076973,0.5918014
1965-02-16,0.58227324,0.5711741,0.5345028,0.5815591,0.6173623,0.594671,0.6222195,0.5803978,0.645387,0.56627417,0.54381925,0.59594434,0.563527,0.61329854,0.5991529,0.6111922,0.61378974,0.611068,0.5827366,0.63322055
1965-02-17,0.4911921,0.5132513,0.4648928,0.5339898,0.53761953,0.52004623,0.5368986,0.50991243,0.5662871,0.4976542,0.5193504,0.51120144,0.5000563,0.5493778,0.5385046,0.5330218,0.54279727,0.53469586,0.5051474,0.56107056
1965-02-18,0.5107759,0.5236159,0.49226758,0.5522953,0.5503068,0.53870827,0.56460345,0.5292833,0.5826786,0.5066048,0.5115602,0.55343026,0.5173766,0.56980836,0.5455028,0.5486781,0.5602768,0.5479604,0.5264573,0.58025956
1965-02-19,0.56204814,0.5832176,0.57371235,0.60824615,0.59055287,0.5914793,0.6092851,0.5813427,0.6224409,0.57227504,0.54435813,0.6070348,0.5714147,0.62487334,0.58397937,0.59781766,0.5879275,0.6029413,0.5643776,0.6432135
1965-02-20,0.50109595,0.52436393,0.5062423,0.5507308,0.53128135,0.5512616,0.5519268,0.5319378,0.558117,0.51778096,0.48590204,0.5478255,0.5274324,0.563402,0.53658307,0.53396136,0.55479413,0.53933823,0.5113517,0.5897932
1965-02-21,0.4772951,0.5105807,0.5034457,0.5368755,0.51525337,0.5283934,0.53175676,0.5141559,0.550169,0.49604046,0.4809939,0.5385368,0.5216399,0.54692274,0.51277363,0.5286973,0.52773184,0.5375446,0.49098256,0.5703398
1965-02-22,0.44662017,0.4609879,0.4663417,0.5049981,0.47200346,0.4812202,0.48633477,0.4786536,0.503463,0.4548818,0.4385598,0.48424187,0.4859786,0.50259244,0.46676952,0.47979724,0.4864087,0.5021455,0.4341883,0.52811074
1965-02-23,0.46978194,0.49047166,0.4696551,0.5274844,0.49516696,0.5191542,0.5299157,0.4931228,0.5294186,0.46904394,0.46523178,0.5115402,0.50875306,0.5103811,0.5052252,0.504992,0.5200471,0.5174154,0.48719627,0.5413841
1965-02-24,0.4247104,0.45489544,0.43764946,0.486545,0.45414817,0.4749161,0.4792281,0.45142776,0.49348128,0.43577605,0.43924654,0.4631261,0.4617769,0.4765573,0.47181073,0.455786,0.4673283,0.4744672,0.43668976,0.50905764
1965-02-25,0.43965584,0.4701482,0.462486,0.50336266,0.470715,0.48313862,0.4859334,0.4640297,0.5134843,0.4506722,0.45114788,0.48415488,0.48642355,0.48757562,0.48455676,0.47477782,0.48200133,0.48098657,0.45141727,0.51821494
1965-02-26,0.4035092,0.43241563,0.419495,0.45597073,0.43695617,0.4454406,0.44879022,0.42127365,0.46644145,0.41203472,0.4110283,0.4358876,0.45226055,0.44267547,0.44257194,0.43958628,0.4484273,0.44342628,0.40665123,0.4903337
1965-02-27,0.44343317,0.46649984,0.47610137,0.4941352,0.47073132,0.48241502,0.48189488,0.4710247,0.5051986,0.4500717,0.4424695,0.48812813,0.48787552,0.47778583,0.46617803,0.48415446,0.4928846,0.4775852,0.43792316,0.5179175
1965-02-28,0.4587826,0.4834438,0.49468836,0.51243633,0.47995496,0.49812257,0.49928725,0.47853857,0.5064432,0.46273714,0.4619092,0.5000633,0.4963615,0.49134272,0.47914332,0.49912357,0.50227123,0.49091306,0.45794797,0.5299947
1965-03-01,0.41395885,0.43014616,0.41822824,0.45443442,0.42872846,0.44364834,0.45052475,0.42496344,0.43440467,0.4079132,0.41059637,0.4420108,0.45054382,0.42825243,0.4339431,0.43907386,0.45534733,0.43896022,0.4136438,0.47837
1965-03-02,0.37081486,0.36690274,0.36234948,0.40019536,0.37907034,0.38588178,0.3943122,0.369712,0.37900722,0.33574957,0.35309184,0.38374388,0.39030623,0.36436796,0.37683836,0.38208127,0.40267217,0.38875747,0.34953848,0.41960394
1965-03-03,0.5662046,0.56429386,0.5026796,0.51740867,0.4960686,0.5365385,0.56025994,0.56827104,0.518471,0.54286754,0.52107054,0.5486054,0.5487034,0.5123852,0.5118577,0.5189587,0.53570014,0.5782275,0.52716917,0.5527873
1965-03-04,0.47231096,0.43584293,0.4987425,0.4375808,0.3522097,0.48223603,0.56929517,0.47084326,0.45225722,0.43287218,0.35535434,0.44626346,0.41760188,0.4197614,0.35443202,0.370885,0.35027674,0.41526088,0.40644228,0.4673008
1965-03-05,0.45453042,0.5398902,0.47584116,0.45700738,0.45652908,0.44325817,0.4433556,0.49056092,0.4473678,0.3806824,0.480596,0.48672315,0.44831955,0.4517824,0.3991082,0.43830043,0.48341373,0.5230719,0.48892638,0.4068056
1965-03-06,0.43608552,0.46037692,0.36102715,0.5177484,0.4674142,0.47445792,0.5088099,0.486046,0.47675663,0.40600705,0.44091395,0.48511535,0.54356503,0.43334755,0.3813968,0.416741,0.34916973,0.50322556,0.46254218,0.4064859
1965-03-07,0.48247504,0.4985506,0.51952326,0.58639157,0.5084441,0.553251,0.5326271,0.49880615,0.562043,0.45287937,0.46339375,0.5274962,0.5076087,0.45674568,0.5029716,0.49746895,0.5368069,0.500985,0.4596762,0.5250051
1965-03-08,0.5318405,0.5968026,0.5988986,0.55622226,0.5955648,0.5988322,0.5798767,0.5752964,0.5155428,0.5386106,0.5577818,0.57891816,0.5692151,0.53673935,0.548203,0.57406944,0.5899018,0.5347246,0.60099137,0.58072877
1965-03-09,0.5474671,0.6060893,0.567782,0.57584363,0.620766,0.57684,0.5956507,0.57610196,0.53646845,0.55619997,0.57702094,0.55619353,0.631454,0.5588473,0.57246643,0.5750172,0.5649702,0.55891955,0.58368516,0.612802
1965-03-10,0.7801811,0.8671402,0.82457876,0.81513613,0.83776164,0.82190883,0.84636927,0.81637913,0.81490344,0.79132104,0.7600868,0.82066673,0.8655883,0.78701353,0.80721384,0.833861,0.8103417,0.79893553,0.80181974,0.8227433
1965-03-11,0.7118404,0.7392883,0.76127905,0.7471861,0.7375135,0.7063516,0.7474666,0.7000857,0.72085196,0.67593306,0.71409154,0.6796063,0.7758013,0.7083503,0.72509116,0.712317,0.6922814,0.68784285,0.7244168,0.7613244
1965-03-12,1.1641502,1.2889038,1.2949678,1.233454,1.3069566,1.1854657,1.2505007,1.1867328,1.259552,1.216198,1.185168,1.1795762,1.2776017,1.2039794,1.2483565,1.209395,1.1811211,1.1825924,1.2224187,1.2260674
1965-03-13,1.5542837,1.6962433,1.7250702,1.6135342,1.7194624,1.6340392,1.745545,1.6200743,1.6385926,1.6260741,1.5548656,1.6571907,1.5951623,1.4516946,1.7839131,1.7512232,1.5621965,1.7638884,1.659731,1.613263
1965-03-14,1.3657672,1.5296466,1.5082858,1.4916382,1.6195183,1.435172,1.5910728,1.3736947,1.5512419,1.2967138,1.46365,1.466568,1.4359862,1.3060871,1.5141374,1.4946859,1.5372189,1.4611276,1.3608396,1.40198
1965-03-15,3.7135315,3.5835464,3.3439732,3.671353,3.7731555,3.7224145,3.634901,3.3235455,3.539383,3.3895252,3.5179405,3.7043605,3.4315526,3.6550817,3.6336513,3.5142941,3.4845881,3.5737128,3.219729,3.5214036
1965-03-16,1.406695,1.3991816,1.4777955,1.4368622,1.2785573,1.3220181,1.4075886,1.3106616,1.1798306,1.2223212,1.5435505,1.4828796,1.3246346,1.3616538,1.2809027,1.2412343,1.4526546,1.5357076,1.2188156,1.1318018
1965-03-17,3.1410456,2.91311,2.7200258,2.7425323,2.9173439,2.774267,2.8681326,2.787956,2.8567774,2.8164864,3.0393314,2.8417144,2.9637518,2.9445689,3.0297594,3.016043,2.9801536,2.916781,2.6424031,3.1215897
1965-03-18,1.1768315,1.109797,1.1876278,1.2966113,1.1129291,1.2291919,1.1272767,1.1817429,1.0599402,0.98240215,1.3901305,0.9951591,1.0333183,0.9635,1.1282505,1.1327648,1.3334041,1.0795683,1.0255458,1.0931604
1965-03-19,1.0169408,0.9018742,0.9207297,0.5492626,0.88713735,0.9372348,0.78631806,0.65637314,0.97433573,0.9447671,0.9434905,0.42094702,0.9292617,0.7207854,0.7891741,0.6620988,0.8606708,0.73624885,0.86472017,0.3752317
1965-03-20,1.2924501,1.4762517,1.2908748,1.6288805,1.5579321,1.2005343,1.2077582,1.5568237,1.2743059,1.4332812,1.3078971,1.3471532,1.4458003,1.31302,1.2431761,1.5076166,1.363156,1.6346312,1.2695183,1.0934886
1965-03-21,0.99041635,0.94787276,0.9193067,0.68532914,0.66957194,0.9457781,1.0151358,0.912339,0.865099,0.8439665,0.8742215,0.8987494,0.5819227,0.9010542,1.0138723,0.8943842,0.97076404,0.99797845,1.0378716,0.9629854
1965-03-22,1.6649415,1.5510393,1.4177032,1.869099,1.6694176,1.5047945,1.7349538,1.5208876,1.8750829,1.9601119,1.6249192,1.753374,1.70929,1.3764788,1.7280039,1.6085941,1.8051988,1.8939364,1.5207354,1.6004403
1965-03-23,2.56022,2.8923385,2.5983262,3.0407808,2.802248,2.747062,2.6172657,2.649438,2.7963321,2.531137,2.7223938,2.5656908,2.7544417,2.567072,2.5080853,2.896131,2.7266023,2.7007887,2.8632712,2.8119206
1965-03-24,1.0089427,1.2149124,0.9128791,0.9593843,1.0182235,1.0838329,0.92989135,1.0983032,1.1140257,1.2511748,1.2903471,0.83240086,0.83939236,0.99590635,0.90012056,1.2027004,1.1312168,1.0000445,1.0901288,0.74358296
1965-03-25,3.5726306,3.7264955,3.35827,3.0501938,3.5890446,3.0911865,3.0840807,3.3519704,3.3273795,3.335901,3.6931338,3.5456355,3.2159326,3.4253004,3.272311,3.1421392,3.426308,3.5703244,3.2952065,3.0517592
1965-03-26,1.9425848,1.6686027,1.7885249,1.8629475,1.8544518,1.8521657,1.9164338,1.8244383,1.8508996,1.9499928,2.1122923,2.003983,1.6571805,1.8410447,1.9538863,1.7470181,1.7725227,2.0261016,1.9006778,1.6407619
1965-03-27,1.0354255,1.1957108,1.0639478,1.2905946,1.1379629,1.2358547,1.3263069,1.2810402,1.1854944,1.0310732,1.0290742,1.205442,0.99206626,1.1649016,1.1536273,1.0130875,1.1279153,1.1549838,1.136371,1.0475228
1965-03-28,0.93275106,0.9763959,0.88911194,0.9748528,0.9504642,1.0671948,1.099576,1.0830307,0.95282334,0.96244335,1.0833461,0.9447192,0.87043595,1.0311548,0.9919182,1.0030617,0.9724628,1.0472398,0.90104973,0.973446
1965-03-29,0.855332,0.8852468,0.8643905,0.89316183,0.869241,0.8313788,0.9280477,0.8083582,0.86934423,0.8271771,0.85800403,0.81615686,0.72678703,0.8367951,0.8899365,0.90526557,0.899509,0.87326884,0.7872447,0.8073398
1965-03-30,0.76263016,0.8127306,0.7959141,0.7286014,0.67606586,0.7251476,0.7677656,0.74327326,0.7364208,0.8217868,0.8284865,0.76116276,0.7512146,0.70094395,0.69790375,0.76323384,0.71667105,0.75409734,0.6830902,0.7415285
1965-03-31,0.715609,0.7564664,0.7016838,0.6811622,0.6236691,0.68038285,0.7939407,0.71648526,0.61414033,0.62380093,0.7615208,0.7152906,0.7058987,0.7114757,0.71141547,0.7005972,0.7055471,0.6800103,0.63930416,0.68411005
1965-04-01,0.68750614,0.74955684,0.7358244,0.7336711,0.69631606,0.7186864,0.7156623,0.6804973,0.6939236,0.64133316,0.7591372,0.6944791,0.7523127,0.6791679,0.7262149,0.71582043,0.726742,0.72153795,0.68773484,0.6942266
1965-04-02,0.6262011,0.60462964,0.57906073,0.6353142,0.6246063,0.5775132,0.59603065,0.5483997,0.62664765,0.5575659,0.60929173,0.554302,0.62594444,0.6030048,0.6359727,0.6196181,0.59741753,0.6201484,0.57751447,0.5931641
1965-04-03,0.5732407,0.5332924,0.48198014,0.58107483,0.561205,0.5349709,0.54942983,0.5171156,0.5742459,0.5211901,0.55803156,0.51644826,0.5537115,0.5601399,0.5789089,0.59691346,0.5685376,0.5732099,0.5238379,0.5695696
1965-04-04,0.5996554,0.57680136,0.5144483,0.58746076,0.5858921,0.58861643,0.58954656,0.5701392,0.6409915,0.5642987,0.5689986,0.55391127,0.5753209,0.5963592,0.5885567,0.6464069,0.6134949,0.58697534,0.5678124,0.61792815
1965-04-05,0.5911753,0.5686616,0.53192484,0.56961954,0.56470543,0.5797892,0.5785692,0.585979,0.6490539,0.54848695,0.5832237,0.5672581,0.5625376,0.6012945,0.5797364,0.62130886,0.6063674,0.5645896,0.54602695,0.6012535
1965-04-06,0.5283248,0.524077,0.47083077,0.512145,0.5260434,0.5226179,0.53764135,0.5148557,0.5599006,0.46835026,0.52839684,0.5289799,0.5032809,0.52608424,0.55533296,0.5698537,0.5546822,0.509004,0.5264292,0.5601772
1965-04-07,0.54442,0.56065583,0.5120632,0.5592942,0.5485751,0.5686661,0.55662215,0.5614234,0.60432667,0.51498806,0.5464566,0.55246717,0.55659676,0.5867956,0.5544479,0.59008306,0.5681797,0.5480159,0.5398244,0.57118464
1965-04-08,0.5046116,0.54498315,0.50071186,0.5389525,0.53325576,0.5484256,0.5376049,0.54161847,0.5798085,0.52015215,0.5198728,0.560592,0.5336645,0.5693569,0.54385835,0.55889606,0.5419038,0.5309744,0.52458966,0.5788156
1965-04-09,0.59726334,0.64673436,0.6116275,0.63627577,0.62210184,0.6530419,0.615398,0.63763756,0.63443273,0.6111628,0.5963928,0.63816845,0.6259722,0.6590146,0.6070058,0.6314974,0.64757496,0.573176,0.6027198,0.6636044
1965-04-10,1.2076162,1.1916414,1.3134648,1.2228739,1.2788358,1.2849797,1.1964471,1.2541331,1.24947,1.1564078,1.1946163,1.1699891,1.2198547,1.2770709,1.2419682,1.1933717,1.2366195,1.1558388,1.1766819,1.3362259
1965-04-11,0.6910405,0.7741757,0.800298,0.78380203,0.7779531,0.74050677,0.6708831,0.7092449,0.6886311,0.7307897,0.77897584,0.7579138,0.6886649,0.73667115,0.73264563,0.73600155,0.7964518,0.7280607,0.7314862,0.7536644
1965-04-12,2.5419667,2.6458292,2.5542037,2.6714807,2.5929303,2.659736,2.6231418,2.6600938,2.513279,2.5775008,2.5970602,2.69378,2.6043942,2.6613126,2.6977296,2.6358116,2.5754926,2.5175414,2.6266475,2.6482399
1965-04-13,0.8230965,0.8777907,0.91336375,0.87701935,0.9006863,0.8566724,0.7799529,0.7388184,0.7826229,0.9115619,0.80901456,0.75711954,0.79901487,0.7687295,0.75066316,0.7618641,0.79907846,0.8033129,0.6557533,0.8567016
1965-04-14,0.7076248,0.7178737,0.6024962,0.66688067,0.7587691,0.6678131,0.6159457,0.7820074,0.6945282,0.60113484,0.5699967,0.6733919,0.6706524,0.65376633,0.6731815,0.58651596,0.6663791,0.6479064,0.6818556,0.65140224
1965-04-15,0.9334478,0.97203314,0.8882341,0.9557028,0.8847066,0.87662625,0.8576273,0.82150936,0.9611781,0.8788555,0.9359698,0.8741693,0.89265245,0.9399261,0.90199167,0.9308388,0.82099366,0.8385315,0.766861,0.9019592
1965-04-16,0.7100175,0.6521534,0.7566162,0.73327565,0.7334296,0.7389243,0.7026796,0.6679884,0.76788193,0.71630055,0.6938978,0.69752926,0.6627397,0.692185,0.7450161,0.7714465,0.67496234,0.7291013,0.67614716,0.74344444
1965-04-17,0.96450394,0.89005554,0.8610094,0.8163914,0.9371496,0.7957013,0.93345934,0.82255626,0.9473902,0.8937488,0.810027,0.7878747,0.8439176,0.91065806,0.73380744,0.8745792,0.8693403,0.8365667,0.8857484,0.8848635
1965-04-18,0.7779105,0.77288693,0.8912738,0.79565334,0.80517155,0.73626274,0.8599113,0.7359228,0.7636373,0.7791031,0.7878979,0.7522371,0.76401156,0.8144497,0.75442946,0.7750623,0.7388199,0.77794564,0.7407705,0.8468934
1965-04-19,0.6066851,0.6056037,0.6365227,0.59244263,0.61869365,0.57492924,0.61498773,0.6422749,0.6263866,0.5822992,0.55578274,0.59172827,0.615505,0.5884952,0.55488336,0.61557394,0.5931921,0.5900606,0.5918236,0.64832246
1965-04-20,0.5249663,0.5069374,0.52016056,0.50340706,0.5106289,0.44130564,0.5358766,0.5066616,0.48007762,0.46650964,0.4885192,0.49427247,0.46284842,0.5022483,0.4601763,0.47400308,0.51125884,0.47983116,0.4527735,0.51732516
1965-04-21,0.5293591,0.5213649,0.53115153,0.5136713,0.5331009,0.4798597,0.54272336,0.52601224,0.5451874,0.46585956,0.50099236,0.5341033,0.5106491,0.5060152,0.48282543,0.5210542,0.52707696,0.49622545,0.48650104,0.51133645
1965-04-22,0.55759966,0.50535023,0.5539797,0.5394255,0.5395777,0.51684964,0.5559031,0.53954583,0.5668237,0.50291365,0.50606453,0.54245317,0.53423285,0.51639736,0.48987862,0.5505867,0.5622311,0.5120442,0.50722754,0.5384823
1965-04-23,0.54450095,0.4949162,0.544909,0.54231703,0.5328743,0.5202762,0.54881287,0.5390777,0.5354406,0.5105998,0.5170951,0.53935856,0.5128169,0.51663953,0.48763144,0.5312414,0.5658084,0.5265834,0.51248324,0.5445913
1965-04-24,0.54893947,0.5063447,0.5564892,0.55876464,0.54915196,0.53186816,0.5551338,0.5591383,0.5353282,0.5381241,0.5312268,0.5509935,0.52724,0.5327482,0.49172273,0.5405118,0.5738197,0.5497242,0.5369935,0.5652193
1965-04-25,0.6558713,0.620532,0.68091106,0.6704273,0.6697078,0.6470497,0.6674319,0.655396,0.66362935,0.6434395,0.6551134,0.66639084,0.654371,0.6463689,0.59542036,0.6582225,0.6774429,0.6495639,0.6518476,0.6700914
1965-04-26,0.65802497,0.6309636,0.7026118,0.67939496,0.6685025,0.6577409,0.6784864,0.6499427,0.66749823,0.6734201,0.6698599,0.68661886,0.67901033,0.64875805,0.6166416,0.6927823,0.66761005,0.6655861,0.65608156,0.7031827
1965-04-27,0.9025474,0.917825,0.96073955,0.975378,0.95983446,0.91761875,0.9807087,0.9311372,0.98476666,0.9463837,0.964337,0.9716029,1.0055581,0.94405496,0.88796127,0.97552186,0.928904,0.96587574,0.9671879,0.9855231
1965-04-28,0.9718445,0.97713375,1.0907509,1.0484588,1.0006276,1.0244488,1.016556,1.0010557,0.98316914,0.97130466,1.0806894,1.0682708,1.0486538,0.995127,0.9634388,1.0474675,1.0338981,1.0069121,1.0029095,1.050989
1965-04-29,0.51166415,0.528095,0.54791677,0.5930409,0.53537697,0.5495886,0.5529069,0.54810834,0.5383479,0.4848752,0.53941786,0.55750257,0.5883551,0.54257184,0.5040997,0.5494617,0.57254964,0.5284221,0.5463815,0.58387005
1965-04-30,0.37837368,0.39089236,0.3691291,0.42513394,0.40509218,0.38901585,0.40868387,0.39643508,0.39190853,0.3466376,0.3615936,0.39665973,0.42764163,0.41596165,0.37703452,0.3688016,0.4358298,0.39491555,0.37794277,0.42908514
1965-05-01,0.3893258,0.3968197,0.37878808,0.44846994,0.40438777,0.40740162,0.43724427,0.4234175,0.41329944,0.40212178,0.3838845,0.43962675,0.4497941,0.44019014,0.38733813,0.4027698,0.42277932,0.4392648,0.3988688,0.44066784
1965-05-02,0.83964354,0.91527796,0.9128743,0.91778666,0.89815813,0.8534691,0.91212076,0.87319183,0.8767523,0.84790754,0.88751656,0.9182102,0.91258883,0.904716,0.85381776,0.9129718,0.90442085,0.9291086,0.8917054,0.8856337
1965-05-03,1.6400597,1.7644871,1.6721476,1.7716311,1.7339613,1.6341487,1.6813756,1.6723026,1.7467047,1.7352976,1.7525854,1.7987257,1.6539634,1.7533786,1.7767872,1.791719,1.6626261,1.7628642,1.7254801,1.7931066
1965-05-04,3.6629825,3.690987,3.6906805,3.512021,3.6244805,3.5842044,3.6990442,3.598205,3.5971236,3.6189685,3.7690623,3.708111,3.655236,3.6298664,3.673018,3.8009303,3.5847826,3.6333423,3.656053,3.646453
1965-05-05,1.2992303,1.3726737,1.5235606,1.4567095,1.2771605,1.4213493,1.3521854,1.2397047,1.2520467,1.387266,1.5226963,1.4235646,1.2943988,1.3735564,1.4047526,1.274757,1.4902692,1.3604716,1.2503299,1.3826306
1965-05-06,0.56217575,0.5204038,0.6999453,0.78673434,0.5448597,0.77875394,0.6727744,0.60765696,0.47868377,0.525033,0.5652916,0.736427,0.5874258,0.6282327,0.65351033,0.45861554,0.73452663,0.63896453,0.60439974,0.68439543
