,46005,orig
1976-08-02,0.109,0.109
1976-08-03,0.112,0.112
1976-08-04,0.107,0.107
1976-08-05,0.102,0.102
1976-08-06,0.103,0.103
1976-08-07,0.102,0.102
1976-08-08,0.103,0.103
1976-08-09,0.102,0.102
1976-08-10,0.102,0.102
1976-08-11,0.101,0.101
1976-08-12,0.102,0.102
1976-08-13,0.104,0.104
1976-08-14,0.103,0.103
1976-08-15,0.101,0.101
1976-08-16,0.1,0.1
1976-08-17,0.098,0.098
1976-08-18,0.099,0.099
1976-08-19,0.101,0.101
1976-08-20,0.103,0.103
1976-08-21,0.105,0.105
1976-08-22,0.104,0.104
1976-08-23,0.099,0.099
1976-08-24,0.099,0.099
1976-08-25,0.097,0.097
1976-08-26,0.096,0.096
1976-08-27,0.099,0.099
1976-08-28,0.102,0.102
1976-08-29,0.12,0.12
1976-08-30,0.155,0.155
1976-08-31,0.119,0.119
1976-09-01,0.111,0.111
1976-09-02,0.102,0.102
1976-09-03,0.101,0.101
1976-09-04,0.104,0.104
1976-09-05,0.103,0.103
1976-09-06,0.102,0.102
1976-09-07,0.099,0.099
1976-09-08,0.101,0.101
1976-09-09,0.099,0.099
1976-09-10,0.259,0.259
1976-09-11,0.181,0.181
1976-09-12,0.154,0.154
1976-09-13,0.132,0.132
1976-09-14,0.187,0.187
1976-09-15,0.201,0.201
1976-09-16,0.152,0.152
1976-09-17,0.164,0.164
1976-09-18,0.167,0.167
1976-09-19,0.155,0.155
1976-09-20,0.141,0.141
1976-09-21,0.499,0.499
1976-09-22,0.593,0.593
1976-09-23,0.283,0.283
1976-09-24,0.565,0.565
1976-09-25,0.707,0.707
1976-09-26,0.781,0.781
1976-09-27,0.817,0.817
1976-09-28,0.529,0.529
1976-09-29,0.846,0.846
1976-09-30,4.21,4.21
1976-10-01,4.15,4.15
1976-10-02,1.25,1.25
1976-10-03,3.74,3.74
1976-10-04,1.11,1.11
1976-10-05,6.64,6.64
1976-10-06,2.77,2.77
1976-10-07,1.85,1.85
1976-10-08,2.4,2.4
1976-10-09,1.55,1.55
1976-10-10,1.38,1.38
1976-10-11,1.5,1.5
1976-10-12,1.8,1.8
1976-10-13,1.89,1.89
1976-10-14,11.8,11.8
1976-10-15,3.16,3.16
1976-10-16,2.19,2.19
1976-10-17,2.91,2.91
1976-10-18,2.09,2.09
1976-10-19,1.86,1.86
1976-10-20,1.65,1.65
1976-10-21,2.25,2.25
1976-10-22,2.07,2.07
1976-10-23,2.42,2.42
1976-10-24,3.07,3.07
1976-10-25,2.24,2.24
1976-10-26,1.59,1.59
1976-10-27,1.56,1.56
1976-10-28,1.35,1.35
1976-10-29,1.34,1.34
1976-10-30,1.31,1.31
1976-10-31,1.25,1.25
1976-11-01,2.15,2.15
1976-11-02,2.2,2.2
1976-11-03,1.76,1.76
1976-11-04,1.59,1.59
1976-11-05,1.42,1.42
1976-11-06,1.77,1.77
1976-11-07,1.34,1.34
1976-11-08,1.78,1.78
1976-11-09,1.37,1.37
1976-11-10,1.11,1.11
1976-11-11,1.0,1.0
1976-11-12,0.982,0.982
1976-11-13,0.924,0.924
1976-11-14,0.876,0.876
1976-11-15,0.849,0.849
1976-11-16,0.866,0.866
1976-11-17,0.796,0.796
1976-11-18,0.92,0.92
1976-11-19,0.703,0.703
1976-11-20,0.639,0.639
1976-11-21,0.592,0.592
1976-11-22,0.554,0.554
1976-11-23,0.525,0.525
1976-11-24,0.509,0.509
1976-11-25,0.504,0.504
1976-11-26,0.748,0.748
1976-11-27,1.19,1.19
1976-11-28,3.35,3.35
1976-11-29,3.01,3.01
1976-11-30,5.5,5.5
1976-12-01,3.75,3.75
1976-12-02,2.04,2.04
1976-12-03,1.59,1.59
1976-12-04,1.46,1.46
1976-12-05,3.16,3.16
1976-12-06,2.43,2.43
1976-12-07,4.16,4.16
1976-12-08,2.38,2.38
1976-12-09,1.59,1.59
1976-12-10,1.43,1.43
1976-12-11,1.37,1.37
1976-12-12,1.26,1.26
1976-12-13,1.16,1.16
1976-12-14,1.06,1.06
1976-12-15,0.915,0.915
1976-12-16,0.868,0.868
1976-12-17,1.7,1.7
1976-12-18,1.67,1.67
1976-12-19,1.37,1.37
1976-12-20,1.09,1.09
1976-12-21,1.02,1.02
1976-12-22,2.12,2.12
1976-12-23,1.19,1.19
1976-12-24,0.888,0.888
1976-12-25,0.798,0.798
1976-12-26,0.744,0.744
1976-12-27,0.713,0.713
1976-12-28,0.644,0.644
1976-12-29,0.583,0.583
1976-12-30,2.27,2.27
1976-12-31,1.83,1.83
1977-01-01,1.54,1.54
1977-01-02,0.871,0.871
1977-01-03,0.761,0.761
1977-01-04,0.799,0.799
1977-01-05,1.22,1.22
1977-01-06,0.885,0.885
1977-01-07,0.714,0.714
1977-01-08,0.684,0.684
1977-01-09,2.32,2.32
1977-01-10,1.04,1.04
1977-01-11,0.766,0.766
1977-01-12,0.684,0.684
1977-01-13,1.2,1.2
1977-01-14,0.948,0.948
1977-01-15,0.946,0.946
1977-01-16,0.862,0.862
1977-01-17,0.816,0.816
1977-01-18,0.973,0.973
1977-01-19,1.36,1.36
1977-01-20,6.78,6.78
1977-01-21,4.54,4.54
1977-01-22,3.26,3.26
1977-01-23,1.94,1.94
1977-01-24,2.06,2.06
1977-01-25,5.34,5.34
1977-01-26,3.08,3.08
1977-01-27,5.08,5.08
1977-01-28,2.27,2.27
1977-01-29,1.82,1.82
1977-01-30,1.66,1.66
1977-01-31,1.64,1.64
1977-02-01,1.6,1.6
1977-02-02,4.58,4.58
1977-02-03,3.72,3.72
1977-02-04,2.5,2.5
1977-02-05,2.81,2.81
1977-02-06,3.17,3.17
1977-02-07,2.24,2.24
1977-02-08,1.76,1.76
1977-02-09,6.13,6.13
1977-02-10,4.4,4.4
1977-02-11,2.11,2.11
1977-02-12,1.86,1.86
1977-02-13,1.72,1.72
1977-02-14,1.62,1.62
1977-02-15,2.03,2.03
1977-02-16,2.01,2.01
1977-02-17,2.87,2.87
1977-02-18,6.5,6.5
1977-02-19,2.58,2.58
1977-02-20,3.0,3.0
1977-02-21,4.19,4.19
1977-02-22,4.78,4.78
1977-02-23,2.51,2.51
1977-02-24,2.27,2.27
1977-02-25,1.96,1.96
1977-02-26,1.67,1.67
1977-02-27,1.47,1.47
1977-02-28,1.47,1.47
1977-03-01,1.68,1.68
1977-03-02,1.27,1.27
1977-03-03,1.11,1.11
1977-03-04,1.07,1.07
1977-03-05,0.944,0.944
1977-03-06,0.864,0.864
1977-03-07,0.903,0.903
1977-03-08,0.822,0.822
1977-03-09,0.699,0.699
1977-03-10,1.25,1.25
1977-03-11,1.41,1.41
1977-03-12,0.946,0.946
1977-03-13,1.81,1.81
1977-03-14,2.03,2.03
1977-03-15,7.27,7.27
1977-03-16,1.93,1.93
1977-03-17,1.79,1.79
1977-03-18,2.71,2.71
1977-03-19,3.28,3.28
1977-03-20,1.89,1.89
1977-03-21,1.81,1.81
1977-03-22,1.5,1.5
1977-03-23,1.34,1.34
1977-03-24,1.13,1.13
1977-03-25,1.08,1.08
1977-03-26,1.39,1.39
1977-03-27,1.61,1.61
1977-03-28,1.04,1.04
1977-03-29,0.884,0.884
1977-03-30,0.89,0.89
1977-03-31,3.39,3.39
1977-04-01,2.63,2.63
1977-04-02,1.25,1.25
1977-04-03,1.04,1.04
1977-04-04,0.952,0.952
1977-04-05,0.885,0.885
1977-04-06,0.815,0.815
1977-04-07,0.765,0.765
1977-04-08,0.766,0.766
1977-04-09,0.784,0.784
1977-04-10,0.769,0.769
1977-04-11,0.748,0.748
1977-04-12,0.727,0.727
1977-04-13,0.686,0.686
1977-04-14,0.549,0.549
1977-04-15,0.513,0.513
1977-04-16,0.479,0.479
1977-04-17,0.457,0.457
1977-04-18,0.482,0.482
1977-04-19,0.465,0.465
1977-04-20,0.442,0.442
1977-04-21,0.418,0.418
1977-04-22,0.652,0.652
1977-04-23,0.856,0.856
1977-04-24,0.555,0.555
1977-04-25,0.709,0.709
1977-04-26,2.57,2.57
1977-04-27,0.709,0.709
1977-04-28,1.06,1.06
1977-04-29,0.772,0.772
1977-04-30,0.605,0.605
1977-05-01,0.517,0.517
1977-05-02,1.15,1.15
1977-05-03,3.01,3.01
1977-05-04,0.949,0.949
1977-05-05,0.695,0.695
1977-05-06,2.38,2.38
1977-05-07,0.992,0.992
1977-05-08,0.777,0.777
1977-05-09,1.13,1.13
1977-05-10,0.849,0.849
1977-05-11,1.4,1.4
1977-05-12,1.45,1.45
1977-05-13,0.837,0.837
1977-05-14,0.73,0.73
1977-05-15,0.772,0.772
1977-05-16,0.966,0.966
1977-05-17,0.765,0.765
1977-05-18,0.642,0.642
1977-05-19,0.609,0.609
1977-05-20,0.58,0.58
1977-05-21,0.56,0.56
1977-05-22,0.531,0.531
1977-05-23,0.523,0.523
1977-05-24,0.486,0.486
1977-05-25,0.469,0.469
1977-05-26,0.455,0.455
1977-05-27,0.421,0.421
1977-05-28,0.427,0.427
1977-05-29,0.411,0.411
1977-05-30,0.391,0.391
1977-05-31,0.361,0.361
1977-06-01,0.341,0.341
1977-06-02,0.32,0.32
1977-06-03,0.312,0.312
1977-06-04,0.327,0.327
1977-06-05,0.386,0.386
1977-06-06,0.409,0.409
1977-06-07,0.413,0.413
1977-06-08,0.362,0.362
1977-06-09,0.433,0.433
1977-06-10,2.23,2.23
1977-06-11,1.43,1.43
1977-06-12,0.554,0.554
1977-06-13,0.46,0.46
1977-06-14,0.546,0.546
1977-06-15,0.488,0.488
1977-06-16,0.411,0.411
1977-06-17,0.494,0.494
1977-06-18,0.464,0.464
1977-06-19,0.409,0.409
1977-06-20,0.361,0.361
1977-06-21,0.324,0.324
1977-06-22,0.307,0.307
1977-06-23,0.296,0.296
1977-06-24,0.3,0.3
1977-06-25,0.285,0.285
1977-06-26,0.273,0.273
1977-06-27,0.264,0.264
1977-06-28,0.26,0.26
1977-06-29,0.251,0.251
1977-06-30,0.233,0.233
1977-07-01,0.229,0.229
1977-07-02,0.222,0.222
1977-07-03,0.219,0.219
1977-07-04,0.21,0.21
1977-07-05,0.215,0.215
1977-07-06,0.216,0.216
1977-07-07,0.2,0.2
1977-07-08,0.203,0.203
1977-07-09,0.212,0.212
1977-07-10,0.219,0.219
1977-07-11,0.215,0.215
1977-07-12,0.214,0.214
1977-07-13,0.199,0.199
1977-07-14,0.185,0.185
1977-07-15,0.181,0.181
1977-07-16,0.18,0.18
1977-07-17,0.295,0.295
1977-07-18,0.302,0.302
1977-07-19,0.215,0.215
1977-07-20,0.206,0.206
1977-07-21,0.19,0.19
1977-07-22,0.205,0.205
1977-07-23,0.2,0.2
1977-07-24,0.227,0.227
1977-07-25,0.39,0.39
1977-07-26,0.254,0.254
1977-07-27,0.204,0.204
1977-07-28,0.188,0.188
1977-07-29,0.176,0.176
1977-07-30,0.173,0.173
1977-07-31,0.17,0.17
1977-08-01,0.167,0.167
1977-08-02,0.16,0.16
1977-08-03,0.153,0.153
1977-08-04,0.153,0.153
1977-08-05,0.184,0.184
1977-08-06,0.198,0.198
1977-08-07,0.169,0.169
1977-08-08,0.161,0.161
1977-08-09,0.15,0.15
1977-08-10,0.149,0.149
1977-08-11,0.145,0.145
1977-08-12,0.144,0.144
1977-08-13,0.144,0.144
1977-08-14,0.141,0.141
1977-08-15,0.137,0.137
1977-08-16,1.69,1.69
1977-08-17,0.667,0.667
1977-08-18,0.43,0.43
1977-08-19,0.254,0.254
1977-08-20,0.213,0.213
1977-08-21,0.197,0.197
1977-08-22,0.255,0.255
1977-08-23,0.214,0.214
1977-08-24,5.31,5.31
1977-08-25,1.58,1.58
1977-08-26,0.58,0.58
1977-08-27,0.368,0.368
1977-08-28,0.327,0.327
1977-08-29,0.304,0.304
1977-08-30,0.297,0.297
1977-08-31,0.303,0.303
1977-09-01,0.817,0.817
1977-09-02,0.943,0.943
1977-09-03,0.398,0.398
1977-09-04,0.341,0.341
1977-09-05,0.596,0.596
1977-09-06,0.666,0.666
1977-09-07,0.404,0.404
1977-09-08,0.306,0.306
1977-09-09,0.268,0.268
1977-09-10,0.263,0.263
1977-09-11,0.26,0.26
1977-09-12,0.246,0.246
1977-09-13,0.232,0.232
1977-09-14,0.222,0.222
1977-09-15,0.216,0.216
1977-09-16,0.215,0.215
1977-09-17,0.219,0.219
1977-09-18,0.219,0.219
1977-09-19,0.209,0.209
1977-09-20,0.206,0.206
1977-09-21,0.2,0.2
1977-09-22,0.207,0.207
1977-09-23,0.203,0.203
1977-09-24,0.516,0.516
1977-09-25,0.853,0.853
1977-09-26,0.451,0.451
1977-09-27,0.498,0.498
1977-09-28,0.602,0.602
1977-09-29,0.33,0.33
1977-09-30,0.568,0.568
1977-10-01,0.858,0.858
1977-10-02,0.407,0.407
1977-10-03,0.359,0.359
1977-10-04,1.09,1.09
1977-10-05,1.11,1.11
1977-10-06,2.47,2.47
1977-10-07,0.867,0.867
1977-10-08,0.658,0.658
1977-10-09,0.692,0.692
1977-10-10,0.814,0.814
1977-10-11,0.625,0.625
1977-10-12,0.787,0.787
1977-10-13,0.554,0.554
1977-10-14,0.497,0.497
1977-10-15,0.471,0.471
1977-10-16,0.457,0.457
1977-10-17,0.424,0.424
1977-10-18,0.396,0.396
1977-10-19,0.377,0.377
1977-10-20,0.369,0.369
1977-10-21,0.446,0.446
1977-10-22,0.533,0.533
1977-10-23,0.446,0.446
1977-10-24,1.38,1.38
1977-10-25,0.621,0.621
1977-10-26,0.452,0.452
1977-10-27,0.493,0.493
1977-10-28,0.502,0.502
1977-10-29,0.518,0.518
1977-10-30,3.48,3.48
1977-10-31,2.76,2.76
1977-11-01,6.97,6.97
1977-11-02,2.26,2.26
1977-11-03,1.61,1.61
1977-11-04,1.58,1.58
1977-11-05,2.82,2.82
1977-11-06,1.49,1.49
1977-11-07,2.35,2.35
1977-11-08,1.53,1.53
1977-11-09,2.17,2.17
1977-11-10,2.35,2.35
1977-11-11,2.12,2.12
1977-11-12,2.0,2.0
1977-11-13,1.75,1.75
1977-11-14,2.4,2.4
1977-11-15,2.04,2.04
1977-11-16,2.11,2.11
1977-11-17,1.84,1.84
1977-11-18,1.5,1.5
1977-11-19,2.1,2.1
1977-11-20,3.2,3.2
1977-11-21,1.5,1.5
1977-11-22,1.33,1.33
1977-11-23,2.1,2.1
1977-11-24,1.72,1.72
1977-11-25,1.19,1.19
1977-11-26,1.05,1.05
1977-11-27,0.967,0.967
1977-11-28,0.84,0.84
1977-11-29,0.744,0.744
1977-11-30,0.682,0.682
1977-12-01,0.623,0.623
1977-12-02,0.609,0.609
1977-12-03,0.594,0.594
1977-12-04,0.616,0.616
1977-12-05,1.98,1.98
1977-12-06,2.04,2.04
1977-12-07,1.82,1.82
1977-12-08,2.7,2.7
1977-12-09,4.28,4.28
1977-12-10,3.06,3.06
1977-12-11,1.8,1.8
1977-12-12,1.68,1.68
1977-12-13,1.3,1.3
1977-12-14,1.17,1.17
1977-12-15,1.1,1.1
1977-12-16,1.01,1.01
1977-12-17,1.02,1.02
1977-12-18,1.21,1.21
1977-12-19,0.905,0.905
1977-12-20,0.793,0.793
1977-12-21,1.68,1.68
1977-12-22,2.06,2.06
1977-12-23,3.83,3.83
1977-12-24,1.93,1.93
1977-12-25,1.49,1.49
1977-12-26,1.89,1.89
1977-12-27,1.91,1.91
1977-12-28,1.27,1.27
1977-12-29,2.28,2.28
1977-12-30,1.71,1.71
1977-12-31,1.3,1.3
1978-01-01,1.11,1.11
1978-01-02,1.03,1.03
1978-01-03,1.36,1.36
1978-01-04,2.28,2.28
1978-01-05,1.39,1.39
1978-01-06,1.01,1.01
1978-01-07,0.907,0.907
1978-01-08,0.828,0.828
1978-01-09,0.9,0.9
1978-01-10,1.45,1.45
1978-01-11,1.39,1.39
1978-01-12,0.859,0.859
1978-01-13,0.905,0.905
1978-01-14,1.15,1.15
1978-01-15,0.871,0.871
1978-01-16,0.739,0.739
1978-01-17,0.657,0.657
1978-01-18,0.774,0.774
1978-01-19,1.49,1.49
1978-01-20,1.05,1.05
1978-01-21,6.91,6.91
1978-01-22,2.19,2.19
1978-01-23,7.56,7.56
1978-01-24,1.81,1.81
1978-01-25,1.43,1.43
1978-01-26,1.46,1.46
1978-01-27,4.66,4.66
1978-01-28,2.62,2.62
1978-01-29,1.62,1.62
1978-01-30,1.41,1.41
1978-01-31,4.76,4.76
1978-02-01,2.97,2.97
1978-02-02,1.47,1.47
1978-02-03,2.17,2.17
1978-02-04,2.16,2.16
1978-02-05,1.48,1.48
1978-02-06,1.29,1.29
1978-02-07,1.26,1.26
1978-02-08,1.09,1.09
1978-02-09,0.864,0.864
1978-02-10,0.769,0.769
1978-02-11,0.685,0.685
1978-02-12,0.654,0.654
1978-02-13,0.657,0.657
1978-02-14,0.642,0.642
1978-02-15,0.634,0.634
1978-02-16,0.636,0.636
1978-02-17,0.625,0.625
1978-02-18,0.602,0.602
1978-02-19,1.29,1.29
1978-02-20,1.74,1.74
1978-02-21,1.39,1.39
1978-02-22,6.22,6.22
1978-02-23,12.2,12.2
1978-02-24,5.6,5.6
1978-02-25,6.0,6.0
1978-02-26,5.41,5.41
1978-02-27,3.77,3.77
1978-02-28,3.34,3.34
1978-03-01,4.15,4.15
1978-03-02,2.41,2.41
1978-03-03,1.71,1.71
1978-03-04,1.44,1.44
1978-03-05,1.33,1.33
1978-03-06,1.14,1.14
1978-03-07,1.06,1.06
1978-03-08,1.16,1.16
1978-03-09,0.956,0.956
1978-03-10,0.882,0.882
1978-03-11,0.778,0.778
1978-03-12,0.785,0.785
1978-03-13,5.04,5.04
1978-03-14,3.19,3.19
1978-03-15,1.97,1.97
1978-03-16,1.57,1.57
1978-03-17,1.23,1.23
1978-03-18,1.12,1.12
1978-03-19,1.95,1.95
1978-03-20,2.49,2.49
1978-03-21,1.35,1.35
1978-03-22,2.41,2.41
1978-03-23,1.5,1.5
1978-03-24,1.23,1.23
1978-03-25,1.49,1.49
1978-03-26,2.69,2.69
1978-03-27,3.06,3.06
1978-03-28,11.9,11.9
1978-03-29,2.43,2.43
1978-03-30,1.76,1.76
1978-03-31,3.11,3.11
1978-04-01,2.39,2.39
1978-04-02,1.71,1.71
1978-04-03,1.49,1.49
1978-04-04,1.34,1.34
1978-04-05,1.19,1.19
1978-04-06,1.05,1.05
1978-04-07,0.953,0.953
1978-04-08,0.91,0.91
1978-04-09,0.863,0.863
1978-04-10,0.824,0.824
1978-04-11,0.777,0.777
1978-04-12,0.846,0.846
1978-04-13,0.931,0.931
1978-04-14,0.643,0.643
1978-04-15,0.541,0.541
1978-04-16,0.495,0.495
1978-04-17,0.505,0.505
1978-04-18,0.996,0.996
1978-04-19,1.41,1.41
1978-04-20,0.914,0.914
1978-04-21,0.711,0.711
1978-04-22,0.621,0.621
1978-04-23,0.496,0.496
1978-04-24,0.478,0.478
1978-04-25,0.504,0.504
1978-04-26,0.515,0.515
1978-04-27,0.471,0.471
1978-04-28,0.472,0.472
1978-04-29,0.895,0.895
1978-04-30,1.73,1.73
1978-05-01,1.16,1.16
1978-05-02,0.775,0.775
1978-05-03,0.59,0.59
1978-05-04,0.543,0.543
1978-05-05,0.616,0.616
1978-05-06,0.58,0.58
1978-05-07,0.488,0.488
1978-05-08,0.483,0.483
1978-05-09,0.482,0.482
1978-05-10,0.442,0.442
1978-05-11,0.405,0.405
1978-05-12,0.391,0.391
1978-05-13,0.382,0.382
1978-05-14,0.466,0.466
1978-05-15,0.436,0.436
1978-05-16,0.405,0.405
1978-05-17,0.389,0.389
1978-05-18,0.354,0.354
1978-05-19,0.349,0.349
1978-05-20,0.35,0.35
1978-05-21,0.351,0.351
1978-05-22,0.353,0.353
1978-05-23,0.329,0.329
1978-05-24,0.335,0.335
1978-05-25,0.33,0.33
1978-05-26,0.333,0.333
1978-05-27,0.337,0.337
1978-05-28,0.289,0.289
1978-05-29,0.271,0.271
1978-05-30,0.273,0.273
1978-05-31,0.272,0.272
1978-06-01,0.268,0.268
1978-06-02,0.26,0.26
1978-06-03,0.27,0.27
1978-06-04,0.325,0.325
1978-06-05,0.293,0.293
1978-06-06,0.28,0.28
1978-06-07,0.277,0.277
1978-06-08,0.298,0.298
1978-06-09,0.343,0.343
1978-06-10,0.239,0.239
1978-06-11,0.211,0.211
1978-06-12,0.211,0.211
1978-06-13,0.219,0.219
1978-06-14,0.227,0.227
1978-06-15,0.224,0.224
1978-06-16,0.219,0.219
1978-06-17,0.219,0.219
1978-06-18,0.2,0.2
1978-06-19,0.194,0.194
1978-06-20,0.192,0.192
1978-06-21,0.213,0.213
1978-06-22,0.655,0.655
1978-06-23,1.72,1.72
1978-06-24,0.512,0.512
1978-06-25,0.388,0.388
1978-06-26,0.305,0.305
1978-06-27,0.266,0.266
1978-06-28,0.267,0.267
1978-06-29,0.529,0.529
1978-06-30,0.363,0.363
1978-07-01,0.321,0.321
1978-07-02,1.17,1.17
1978-07-03,1.19,1.19
1978-07-04,2.51,2.51
1978-07-05,0.792,0.792
1978-07-06,0.431,0.431
1978-07-07,0.342,0.342
1978-07-08,0.338,0.338
1978-07-09,0.334,0.334
1978-07-10,0.729,0.729
1978-07-11,1.16,1.16
1978-07-12,0.55,0.55
1978-07-13,0.404,0.404
1978-07-14,0.352,0.352
1978-07-15,0.33,0.33
1978-07-16,0.291,0.291
1978-07-17,0.274,0.274
1978-07-18,0.26,0.26
1978-07-19,0.254,0.254
1978-07-20,0.247,0.247
1978-07-21,0.237,0.237
1978-07-22,0.236,0.236
1978-07-23,3.42,3.42
1978-07-24,0.614,0.614
1978-07-25,0.469,0.469
1978-07-26,0.835,0.835
1978-07-27,1.22,1.22
1978-07-28,0.712,0.712
1978-07-29,0.384,0.384
1978-07-30,0.346,0.346
1978-07-31,2.06,2.06
1978-08-01,1.2,1.2
1978-08-02,0.64,0.64
1978-08-03,0.472,0.472
1978-08-04,0.426,0.426
1978-08-05,0.516,0.516
1978-08-06,0.655,0.655
1978-08-07,0.55,0.55
1978-08-08,0.458,0.458
1978-08-09,0.443,0.443
1978-08-10,0.391,0.391
1978-08-11,0.355,0.355
1978-08-12,0.36,0.36
1978-08-13,0.353,0.353
1978-08-14,0.374,0.374
1978-08-15,0.584,0.584
1978-08-16,0.523,0.523
1978-08-17,0.402,0.402
1978-08-18,0.329,0.329
1978-08-19,0.305,0.305
1978-08-20,0.3,0.3
1978-08-21,0.28,0.28
1978-08-22,0.274,0.274
1978-08-23,0.269,0.269
1978-08-24,0.245,0.245
1978-08-25,0.238,0.238
1978-08-26,0.234,0.234
1978-08-27,0.231,0.231
1978-08-28,0.233,0.233
1978-08-29,0.229,0.229
1978-08-30,0.232,0.232
1978-08-31,0.225,0.225
1978-09-01,0.223,0.223
1978-09-02,0.221,0.221
1978-09-03,0.217,0.217
1978-09-04,0.225,0.225
1978-09-05,0.23,0.23
1978-09-06,0.221,0.221
1978-09-07,0.216,0.216
1978-09-08,0.214,0.214
1978-09-09,0.204,0.204
1978-09-10,0.207,0.207
1978-09-11,0.21,0.21
1978-09-12,0.214,0.214
1978-09-13,0.211,0.211
1978-09-14,0.204,0.204
1978-09-15,0.196,0.196
1978-09-16,0.198,0.198
1978-09-17,0.191,0.191
1978-09-18,0.187,0.187
1978-09-19,0.187,0.187
1978-09-20,0.186,0.186
1978-09-21,0.18,0.18
1978-09-22,0.177,0.177
1978-09-23,0.172,0.172
1978-09-24,0.176,0.176
1978-09-25,0.18,0.18
1978-09-26,0.18,0.18
1978-09-27,0.177,0.177
1978-09-28,0.184,0.184
1978-09-29,0.246,0.246
1978-09-30,0.282,0.282
1978-10-01,0.319,0.319
1978-10-02,0.24,0.24
1978-10-03,0.24,0.24
1978-10-04,0.21,0.21
1978-10-05,0.189,0.189
1978-10-06,0.176,0.176
1978-10-07,0.17,0.17
1978-10-08,0.168,0.168
1978-10-09,0.166,0.166
1978-10-10,0.169,0.169
1978-10-11,0.169,0.169
1978-10-12,0.164,0.164
1978-10-13,0.162,0.162
1978-10-14,0.162,0.162
1978-10-15,0.163,0.163
1978-10-16,0.167,0.167
1978-10-17,0.171,0.171
1978-10-18,0.165,0.165
1978-10-19,0.164,0.164
1978-10-20,0.163,0.163
1978-10-21,0.17,0.17
1978-10-22,0.174,0.174
1978-10-23,0.17,0.17
1978-10-24,0.171,0.171
1978-10-25,0.165,0.165
1978-10-26,0.157,0.157
1978-10-27,0.155,0.155
1978-10-28,0.154,0.154
1978-10-29,0.148,0.148
1978-10-30,0.147,0.147
1978-10-31,0.15,0.15
1978-11-01,0.152,0.152
1978-11-02,0.162,0.162
1978-11-03,0.169,0.169
1978-11-04,0.166,0.166
1978-11-05,0.162,0.162
1978-11-06,0.164,0.164
1978-11-07,0.165,0.165
1978-11-08,0.164,0.164
1978-11-09,0.163,0.163
1978-11-10,0.158,0.158
1978-11-11,0.156,0.156
1978-11-12,0.372,0.372
1978-11-13,0.359,0.359
1978-11-14,0.231,0.231
1978-11-15,1.0,1.0
1978-11-16,0.466,0.466
1978-11-17,0.549,0.549
1978-11-18,6.21,6.21
1978-11-19,9.8,9.8
1978-11-20,0.806,0.806
1978-11-21,0.988,0.988
1978-11-22,0.918,0.918
1978-11-23,0.606,0.606
1978-11-24,0.496,0.496
1978-11-25,0.499,0.499
1978-11-26,0.51,0.51
1978-11-27,0.434,0.434
1978-11-28,0.39,0.39
1978-11-29,0.347,0.347
1978-11-30,0.323,0.323
1978-12-01,0.75,0.75
1978-12-02,1.41,1.41
1978-12-03,1.12,1.12
1978-12-04,0.667,0.667
1978-12-05,0.484,0.484
1978-12-06,0.461,0.461
1978-12-07,1.99,1.99
1978-12-08,2.3,2.3
1978-12-09,2.35,2.35
1978-12-10,3.34,3.34
1978-12-11,2.68,2.68
1978-12-12,3.25,3.25
1978-12-13,2.32,2.32
1978-12-14,1.96,1.96
1978-12-15,1.71,1.71
1978-12-16,1.33,1.33
1978-12-17,1.05,1.05
1978-12-18,0.997,0.997
1978-12-19,0.902,0.902
1978-12-20,0.887,0.887
1978-12-21,0.917,0.917
1978-12-22,1.23,1.23
1978-12-23,8.05,8.05
1978-12-24,2.89,2.89
1978-12-25,2.74,2.74
1978-12-26,2.67,2.67
1978-12-27,4.67,4.67
1978-12-28,5.81,5.81
1978-12-29,4.08,4.08
1978-12-30,2.0,2.0
1978-12-31,1.78,1.78
1979-01-01,1.6,1.6
1979-01-02,1.42,1.42
1979-01-03,1.29,1.29
1979-01-04,1.11,1.11
1979-01-05,0.986,0.986
1979-01-06,0.935,0.935
1979-01-07,4.12,4.12
1979-01-08,2.03,2.03
1979-01-09,4.13,4.13
1979-01-10,2.65,2.65
1979-01-11,1.24,1.24
1979-01-12,0.989,0.989
1979-01-13,0.931,0.931
1979-01-14,1.44,1.44
1979-01-15,1.77,1.77
1979-01-16,1.05,1.05
1979-01-17,0.921,0.921
1979-01-18,0.847,0.847
1979-01-19,1.57,1.57
1979-01-20,2.72,2.72
1979-01-21,1.37,1.37
1979-01-22,1.19,1.19
1979-01-23,0.97,0.97
1979-01-24,0.841,0.841
1979-01-25,0.953,0.953
1979-01-26,0.885,0.885
1979-01-27,0.766,0.766
1979-01-28,0.775,0.775
1979-01-29,0.773,0.773
1979-01-30,0.725,0.725
1979-01-31,2.08,2.08
1979-02-01,14.3,14.3
1979-02-02,1.81,1.81
1979-02-03,1.23,1.23
1979-02-04,1.76,1.76
1979-02-05,1.59,1.59
1979-02-06,3.95,3.95
1979-02-07,4.82,4.82
1979-02-08,1.45,1.45
1979-02-09,1.47,1.47
1979-02-10,1.35,1.35
1979-02-11,1.2,1.2
1979-02-12,1.16,1.16
1979-02-13,2.3,2.3
1979-02-14,1.51,1.51
1979-02-15,1.02,1.02
1979-02-16,0.959,0.959
1979-02-17,0.969,0.969
1979-02-18,1.04,1.04
1979-02-19,1.48,1.48
