date,0,1,2,3,4,5,6,7,8,9
1995-12-04,58.117207,57.662994,57.039574,57.63777,58.204678,58.182163,57.689392,57.48812,57.601753,58.099434
1995-12-05,54.68566,54.817863,54.230457,54.374542,55.056316,54.783833,54.895756,54.594604,54.80178,54.53485
1995-12-06,50.367157,50.054996,49.7505,50.144165,50.356136,50.6061,50.464848,50.088676,50.25789,49.898354
1995-12-07,46.158905,46.165947,45.64986,46.121147,46.26652,46.477512,46.118855,45.45146,46.10739,45.764122
1995-12-08,43.11512,43.098217,42.55409,42.88867,43.09309,43.159515,42.849438,42.08928,42.885773,42.820644
1995-12-09,38.179314,38.277767,37.708607,37.936844,38.180134,38.190037,38.000893,37.302517,38.07866,38.02133
1995-12-10,34.864933,34.843285,34.487503,34.42665,34.7188,34.649467,34.692635,33.96642,34.770332,34.62947
1995-12-11,33.540443,33.2506,33.14571,32.914444,33.11407,33.020733,33.084915,32.392433,33.310047,33.096203
1995-12-12,32.104797,31.918728,31.708601,31.445353,31.677176,31.53367,31.65213,30.982342,31.801764,31.652977
1995-12-13,29.843657,29.788366,29.65209,29.33674,29.486357,29.498865,29.558065,28.883484,29.581131,29.534336
1995-12-14,29.347897,29.103846,29.031986,28.71717,28.89494,28.874708,28.933252,28.271938,28.945168,28.905787
1995-12-15,29.22471,28.982473,28.926397,28.605423,28.776978,28.784132,28.799185,28.121237,28.782005,28.780916
1995-12-16,28.52755,28.520308,28.312407,28.059378,28.088608,28.098269,28.197176,27.4814,28.173546,28.077713
1995-12-17,28.236895,27.92158,28.017118,27.701769,27.735306,27.770914,27.7848,27.158356,27.846426,27.724976
1995-12-18,31.815283,31.313978,32.917423,31.787117,31.03926,30.85507,31.332989,30.380695,31.740404,31.203983
1995-12-19,46.09117,46.897186,43.411327,43.108055,50.316345,47.813507,49.683933,44.089848,45.60789,47.742424
1995-12-20,134.16017,132.85086,134.88469,136.00114,134.89886,137.35973,130.92496,138.87524,129.33057,134.33278
1995-12-21,139.6189,138.56294,134.64766,150.47171,136.91158,138.51617,138.54106,144.51672,136.99278,140.77126
1995-12-22,241.00229,255.06702,253.28871,253.9651,256.23328,252.59142,256.57486,256.96878,253.2744,254.8597
1995-12-23,366.80133,368.3808,373.68723,370.40628,366.7897,361.45752,370.9535,366.16202,372.45474,374.25818
1995-12-24,391.84467,396.84363,404.5457,398.4854,393.53723,398.85648,391.51187,410.70084,395.31393,395.3225
1995-12-25,383.00677,379.02008,384.04355,378.49887,378.00467,378.8004,375.66782,385.41815,381.7675,382.51254
1995-12-26,288.55338,286.71344,288.70096,284.73468,287.27225,290.99707,289.34497,286.5756,292.72427,286.35654
1995-12-27,177.99133,178.99554,180.67915,183.14864,180.35275,179.28622,182.74005,181.46951,185.15257,179.52762
1995-12-28,117.77599,119.75227,122.73599,119.25325,119.37776,124.66287,118.93837,121.05897,118.90014,117.74584
1995-12-29,87.183174,86.20493,91.13878,90.02257,90.16588,91.73696,86.28687,88.673355,87.35546,89.065956
1995-12-30,69.44333,72.50371,74.79539,73.288826,74.86687,73.68048,73.79257,72.928665,71.543564,73.812195
1995-12-31,67.676735,69.3023,69.24173,68.59148,69.363304,70.41134,69.95319,69.428276,68.48094,69.29513
1996-01-01,75.74796,75.70146,76.30646,74.81641,74.92785,75.67662,75.37394,74.93713,74.49034,75.28902
1996-01-02,77.72405,78.82355,78.60138,78.05727,77.35776,77.63842,76.89665,76.35287,77.7486,77.66464
1996-01-03,81.96971,82.86762,82.5989,82.430405,81.61803,81.95705,80.76568,80.80482,81.944725,81.7649
1996-01-04,97.19325,97.262955,96.93079,96.837296,95.92795,96.83323,95.565254,95.424,96.21942,96.70609
1996-01-05,111.33091,110.687294,111.04133,111.80201,110.42549,111.05696,110.33907,109.42116,110.94374,111.64574
1996-01-06,135.20877,134.10385,133.88118,138.94104,135.83109,136.65317,135.91145,136.86507,134.97884,138.1178
1996-01-07,172.99092,170.54517,171.51668,175.5187,173.44437,176.29012,177.65633,177.14949,174.56563,176.77907
1996-01-08,204.18944,207.40211,208.58139,206.33243,208.42938,206.54575,207.49265,207.44566,207.49492,209.54134
1996-01-09,303.51605,311.36526,310.1103,302.08884,305.65536,308.95758,312.04367,303.4867,309.6528,307.36035
1996-01-10,317.84436,314.85986,323.11194,320.5189,315.07184,317.78314,323.56808,319.5764,318.30026,316.26938
1996-01-11,261.09924,249.88681,254.76987,259.5115,256.54074,255.66977,260.80896,260.97134,255.46455,256.66962
1996-01-12,209.51973,211.19685,208.63539,209.63336,210.26443,208.21492,208.9859,212.97078,205.72049,211.23705
1996-01-13,210.13087,211.3044,209.63748,212.64087,212.13531,210.93488,209.74461,215.83264,208.19685,213.77367
1996-01-14,213.23439,209.66394,210.2812,212.28358,211.01614,213.91154,210.30927,215.83234,214.13538,210.44641
1996-01-15,185.58647,186.88806,184.94167,185.13821,184.29758,184.21725,185.85333,186.50867,186.55995,185.4322
1996-01-16,147.92233,146.16023,148.56834,146.55981,146.77193,145.02275,145.85564,147.14447,145.65561,144.64394
1996-01-17,121.862724,120.5439,123.13728,121.85976,121.89462,120.71789,120.910675,121.272484,121.198395,120.18678
1996-01-18,103.271355,102.57262,104.16978,104.33375,104.42026,103.8858,103.703026,104.19213,103.76837,103.36539
1996-01-19,92.25327,92.44449,92.02094,93.16824,93.67294,92.95746,93.07421,93.34782,92.89891,92.93393
1996-01-20,84.45611,85.62157,84.995674,85.157684,85.6315,84.98396,85.10675,85.40363,85.40179,85.196106
1996-01-21,75.89098,77.19284,76.26138,76.46019,77.10814,76.41849,76.48217,76.79984,77.157524,76.46275
1996-01-22,70.411514,71.463196,70.71021,70.56981,71.59945,71.30337,71.07366,71.26357,71.58227,70.848595
1996-01-23,64.057465,65.21915,64.74613,64.090805,65.3146,64.796265,64.78032,64.593704,65.110794,64.37172
1996-01-24,66.21073,66.4028,66.508286,65.846634,66.40849,66.52212,66.17109,65.88799,66.169365,66.091225
1996-01-25,65.86164,66.13144,65.886246,65.69305,65.8745,65.69736,65.41276,64.94642,65.86954,65.480286
1996-01-26,57.840466,58.960316,58.360386,58.442226,58.57813,58.06855,57.803596,57.453644,58.740036,57.691544
1996-01-27,52.575737,53.352104,53.13216,52.98222,53.09778,52.778458,52.59552,52.429688,53.184315,52.605347
1996-01-28,49.16948,49.344456,49.457615,49.08841,49.19605,48.87223,48.566383,48.521843,48.93573,48.929577
1996-01-29,48.57715,48.505104,48.35492,48.05588,48.074,47.74828,47.534336,47.4778,47.969513,47.950073
1996-01-30,46.458427,46.441956,46.2168,46.14495,45.949566,45.65673,45.39597,45.460247,46.014843,45.774246
1996-01-31,44.43892,44.280975,44.263416,44.171104,43.955784,43.72272,43.374317,43.588715,44.038918,43.742252
1996-02-01,43.688972,43.34842,43.48982,43.34278,43.156506,43.029957,42.601414,42.86283,43.122486,42.99829
