date,0,1,2,3,4,5,6,7,8,9
1985-09-04,0.40251762,0.41263032,0.3947927,0.40963328,0.40273002,0.38964874,0.3833937,0.3988064,0.38877165,0.39843
1985-09-05,0.38527575,0.38610125,0.3788441,0.38990068,0.38268235,0.3717706,0.36561537,0.3801776,0.3683827,0.3826647
1985-09-06,0.35831684,0.35748857,0.35685244,0.36465216,0.3593001,0.3518795,0.34975892,0.35620815,0.35192212,0.35324207
1985-09-07,0.35168666,0.35932136,0.35256696,0.36554903,0.35493007,0.3487566,0.34087896,0.35217443,0.34999818,0.34457678
1985-09-08,0.3619149,0.37038493,0.36210018,0.37692398,0.3635591,0.35679653,0.35007942,0.3644209,0.35564673,0.35650316
1985-09-09,0.36031282,0.36948347,0.3577106,0.37217724,0.36781025,0.35997328,0.3569178,0.36352983,0.3566722,0.36568904
1985-09-10,0.3536541,0.3588748,0.35433426,0.36084354,0.3585154,0.3450647,0.34249198,0.34928533,0.34760275,0.35213673
1985-09-11,0.34771886,0.3509896,0.35134128,0.36122787,0.35253093,0.34459266,0.3368287,0.3466249,0.34588316,0.3427601
1985-09-12,0.34344935,0.3452585,0.34750247,0.35906887,0.34670284,0.34186116,0.3359905,0.34552345,0.34407404,0.3393064
1985-09-13,0.32783425,0.3340564,0.33299476,0.34273946,0.3357003,0.32494983,0.32361478,0.33224323,0.32984832,0.33063275
1985-09-14,0.32862318,0.33395052,0.33401582,0.3436134,0.33497167,0.324878,0.3182363,0.3295519,0.3285491,0.3301913
1985-09-15,0.3263231,0.33026677,0.33253816,0.34145445,0.33316922,0.3249971,0.32237267,0.3320185,0.32821566,0.3326144
1985-09-16,0.33076656,0.33861107,0.3336367,0.3445,0.3393053,0.32805735,0.32294065,0.33333606,0.33300328,0.33765513
1985-09-17,0.3303925,0.3336655,0.33411822,0.34548753,0.3371574,0.3249182,0.3212052,0.33040786,0.3311985,0.33105755
1985-09-18,0.3291335,0.32781738,0.33101103,0.3424647,0.3337126,0.32205197,0.32148468,0.32748678,0.3289341,0.32803684
1985-09-19,0.32102573,0.32558677,0.32169345,0.33341706,0.32798645,0.31386784,0.31926417,0.3223648,0.3224468,0.32506847
1985-09-20,0.3266131,0.332464,0.32927504,0.3390202,0.33222994,0.3205481,0.32083184,0.32794818,0.3252426,0.33169004
1985-09-21,0.31883544,0.31815618,0.3223712,0.32835835,0.32502115,0.31360182,0.31502104,0.32214913,0.31716856,0.32209712
1985-09-22,0.30058002,0.3076486,0.30597705,0.3146311,0.3125244,0.3013947,0.3027938,0.30958483,0.3067892,0.31144047
1985-09-23,0.30679336,0.31872267,0.31432307,0.3265984,0.31627363,0.30761293,0.3070656,0.31776315,0.31301185,0.31721002
1985-09-24,0.30943614,0.30232877,0.30980435,0.31973577,0.31273368,0.3039544,0.30448258,0.3112789,0.30895638,0.30530512
1985-09-25,0.29957962,0.30121073,0.30418596,0.31192398,0.30801108,0.29574615,0.29899818,0.3032429,0.30295795,0.29942864
1985-09-26,0.28970563,0.28923148,0.29483312,0.30092704,0.30169424,0.286261,0.2941901,0.29625517,0.2950034,0.29229718
1985-09-27,0.30106077,0.31194547,0.31032333,0.32080293,0.31361046,0.29865804,0.30187726,0.31226546,0.30733722,0.30708164
1985-09-28,0.30738336,0.3040941,0.31230658,0.31814176,0.31519368,0.2995513,0.30469048,0.3145303,0.30762166,0.30588043
1985-09-29,0.28594142,0.29116178,0.29340926,0.30122215,0.29877886,0.28336656,0.28898245,0.3014587,0.29553214,0.2916688
1985-09-30,0.28747168,0.29130676,0.29283,0.30386925,0.30037534,0.28639904,0.28892732,0.3019922,0.298602,0.29263642
1985-10-01,0.2835022,0.2878901,0.290722,0.30192345,0.29454058,0.2811724,0.28690174,0.298998,0.2941567,0.28964135
1985-10-02,0.2770433,0.2760078,0.2828908,0.29103106,0.28583512,0.27223963,0.28108346,0.28754777,0.28743446,0.2783383
1985-10-03,0.2622613,0.25975433,0.2684093,0.27410603,0.27393365,0.26018718,0.268216,0.2762763,0.27429548,0.26888916
1985-10-04,0.27433345,0.27562615,0.28349546,0.28591758,0.28670922,0.270933,0.27815616,0.28628194,0.2844273,0.28014
1985-10-05,0.2743803,0.27955982,0.2873106,0.28478628,0.28566858,0.2687847,0.2769121,0.2849537,0.28360918,0.280617
1985-10-06,0.28017744,0.28430325,0.29205367,0.29062778,0.28733644,0.28518543,0.28036803,0.30106613,0.29190135,0.28977
1985-10-07,0.31240135,0.31539777,0.31336692,0.32556486,0.32101014,0.31087467,0.2990557,0.31836605,0.31074104,0.31850392
1985-10-08,0.3100121,0.3122836,0.31065282,0.31381017,0.31186292,0.29542735,0.3109563,0.30837202,0.30666232,0.31322354
1985-10-09,0.3432763,0.34704283,0.34449196,0.33998537,0.3384244,0.32475707,0.3193609,0.32761103,0.32526562,0.33342242
1985-10-10,0.30506805,0.28903008,0.31038415,0.3009497,0.3024075,0.31227398,0.30891913,0.31123424,0.30424133,0.3092727
1985-10-11,0.2888237,0.29189822,0.29850635,0.29305542,0.29131332,0.28786,0.2874416,0.2921914,0.28625014,0.29731256
1985-10-12,0.2582313,0.26295194,0.27329946,0.26625562,0.26773554,0.2670193,0.26607567,0.27092576,0.26241568,0.27102572
1985-10-13,0.28107408,0.2874819,0.29103398,0.28736848,0.287287,0.28016663,0.28294194,0.293966,0.28206736,0.29105598
