,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1969-10-18,0.13684064,0.13979942,0.12929547,0.13847299,0.11517335,0.16028431,0.1436827,0.15005496,0.122587904,0.15102533,0.13930017,0.1252212,0.14108224,0.1609227,0.1587078,0.13485473,0.1410286,0.16996312,0.13235885,0.12282273
1969-10-19,0.14650774,0.14388323,0.1440031,0.15049326,0.13172331,0.15334204,0.15259473,0.14858693,0.13870871,0.15555288,0.1392796,0.1528329,0.15218572,0.1594536,0.14845979,0.15888396,0.14805806,0.16786543,0.15149993,0.13978712
1969-10-20,0.14662492,0.14032133,0.15539646,0.13359435,0.13661349,0.15444759,0.15683253,0.16329308,0.1509524,0.14491285,0.14928603,0.14965214,0.1529303,0.15562345,0.15784219,0.15721652,0.15715379,0.15865353,0.15462743,0.13497257
1969-10-21,0.14599627,0.15507749,0.14566475,0.14539003,0.12883195,0.15353402,0.1595399,0.15017375,0.13512199,0.15614435,0.14839391,0.15329668,0.15381598,0.16224813,0.17799726,0.16358437,0.15620902,0.18320647,0.14134854,0.15015294
1969-10-22,0.14905748,0.14208144,0.1502901,0.14084785,0.12881489,0.15685794,0.14773823,0.14327751,0.14016858,0.1581417,0.15367088,0.15441662,0.15442418,0.1672026,0.16689074,0.15204936,0.15897237,0.17381397,0.14463887,0.12775019
1969-10-23,0.1478895,0.15672204,0.15017852,0.14097567,0.1246599,0.16348368,0.1494366,0.15392625,0.13349581,0.14838828,0.14557649,0.15209144,0.15065455,0.1661298,0.15914401,0.1580341,0.15620413,0.16746667,0.14486411,0.13770583
1969-10-24,0.16361395,0.13564506,0.16705447,0.15100513,0.13755512,0.16434944,0.15103412,0.16511904,0.14141254,0.14597192,0.14955314,0.15484874,0.16167718,0.17227527,0.15492454,0.16773975,0.16447933,0.16150136,0.15556073,0.13093615
1969-10-25,0.14569017,0.13962215,0.15435658,0.14460143,0.1172678,0.15817253,0.14513946,0.14938185,0.12463075,0.15201348,0.13369825,0.14625047,0.1534786,0.16116238,0.1503568,0.15265286,0.1547616,0.17567837,0.14014128,0.12660451
1969-10-26,0.14643723,0.13880269,0.14830573,0.14277947,0.12062828,0.15474147,0.13825196,0.1462831,0.12822351,0.1543297,0.14122394,0.14467818,0.14030994,0.15128379,0.14551508,0.15073104,0.14711511,0.17851213,0.15229589,0.1276454
1969-10-27,0.15377349,0.15046036,0.15746707,0.15256976,0.14091319,0.16336347,0.14768939,0.16342215,0.14186934,0.16810684,0.1480248,0.14366743,0.15290645,0.16140519,0.17001668,0.16965874,0.16780232,0.19513243,0.15337712,0.15042019
1969-10-28,0.15097561,0.1511471,0.1474247,0.14807747,0.13211028,0.15496823,0.15208197,0.15031278,0.14476253,0.16286957,0.13652259,0.14854982,0.1517573,0.16165644,0.16686442,0.16221578,0.16636223,0.18921876,0.1414342,0.14531632
1969-10-29,0.14195901,0.16054136,0.14003651,0.13592644,0.121728696,0.14953771,0.14961028,0.13871165,0.15164435,0.15597816,0.1381159,0.14251432,0.15398826,0.15950727,0.16463308,0.15870284,0.16159225,0.17982781,0.14871421,0.13550052
1969-10-30,0.13200945,0.15343733,0.13636857,0.12746331,0.10810294,0.14862457,0.14201108,0.13812949,0.1415824,0.14296688,0.13669461,0.13960168,0.13521183,0.14120106,0.16307205,0.15450373,0.16309774,0.1780903,0.13657847,0.13767436
1969-10-31,0.12881175,0.13870823,0.14397417,0.12844864,0.11486947,0.13927698,0.12698166,0.13038878,0.12873513,0.1299821,0.12235942,0.11828157,0.12732793,0.13765216,0.15613475,0.14531682,0.1508386,0.16826776,0.12304383,0.11251594
1969-11-01,0.12308641,0.13802572,0.1286487,0.1253873,0.101857975,0.1329247,0.1300152,0.1350447,0.11770274,0.13421981,0.121419914,0.12727956,0.12193641,0.13857435,0.14645559,0.13881245,0.13434419,0.16381912,0.12240463,0.11309147
1969-11-02,0.12058855,0.13582689,0.13090515,0.11652689,0.1054364,0.13049701,0.13115413,0.1410528,0.12038435,0.13135886,0.118301794,0.1271561,0.12587279,0.13164255,0.13803728,0.13719246,0.13238405,0.1601344,0.12838255,0.10984137
1969-11-03,0.12104341,0.13819106,0.12862456,0.11511226,0.11325721,0.12827998,0.14532593,0.14244746,0.1258241,0.12424947,0.12383489,0.1383208,0.1389789,0.11874677,0.14059055,0.14485331,0.14679374,0.1633875,0.12905896,0.1314958
1969-11-04,0.16615319,0.1537536,0.16504905,0.15322752,0.14245906,0.17133605,0.17634182,0.17202109,0.16698326,0.1663588,0.1771315,0.173638,0.17034757,0.18159075,0.17965421,0.1679277,0.18084706,0.18313766,0.15575804,0.14392196
1969-11-05,0.17386544,0.15238771,0.16205525,0.1581877,0.14351258,0.17057216,0.16941962,0.16281961,0.17533155,0.18309811,0.17629904,0.16835415,0.16235161,0.19748852,0.1852422,0.1763382,0.16702631,0.17367315,0.15803564,0.15521571
1969-11-06,0.14519566,0.14521179,0.1502774,0.15369518,0.14597298,0.15885803,0.15687704,0.15990932,0.14012939,0.15549974,0.1686061,0.14132838,0.15130779,0.15607397,0.18226567,0.15147854,0.16704531,0.18430984,0.16169204,0.12506855
1969-11-07,0.15765625,0.15817645,0.17613953,0.1594085,0.14562148,0.16603243,0.16393486,0.17556942,0.14920188,0.15900804,0.14350882,0.14901085,0.1601772,0.16762957,0.1587276,0.1534454,0.17016211,0.1800116,0.15485021,0.14362684
1969-11-08,0.15196232,0.15158117,0.14162204,0.14340428,0.1254667,0.15094018,0.14682385,0.14286736,0.13791534,0.1458639,0.1553302,0.14650618,0.15368022,0.16034423,0.16653582,0.15028197,0.15315248,0.16161251,0.13897419,0.1434091
1969-11-09,0.20746478,0.1731044,0.19472754,0.20029108,0.18201236,0.20399788,0.19392633,0.20821327,0.18620391,0.21113145,0.20655265,0.19416194,0.19672084,0.20960818,0.21410637,0.1798747,0.1978044,0.21923923,0.19305041,0.14249837
1969-11-10,0.23092914,0.1936477,0.22674447,0.2204613,0.20817204,0.21782085,0.20946059,0.23317045,0.21174365,0.21874376,0.224673,0.21611452,0.22928932,0.24888177,0.22652279,0.21156809,0.22642857,0.2239384,0.20251775,0.17280827
1969-11-11,0.17706567,0.18646356,0.19802615,0.17364193,0.16585374,0.20468184,0.17113803,0.19250217,0.18217221,0.19201604,0.21095744,0.18022077,0.18977445,0.20828241,0.20757066,0.15522406,0.18977584,0.19589567,0.2002427,0.1420671
1969-11-12,0.19398555,0.20637521,0.19695744,0.1890976,0.16762702,0.2142654,0.19497631,0.19017914,0.19130382,0.21097955,0.17103603,0.17071676,0.18015467,0.1994883,0.15227385,0.16040172,0.1963273,0.20843059,0.16880602,0.17440075
1969-11-13,0.20161632,0.23320872,0.15041405,0.21028869,0.16526517,0.18826842,0.19077699,0.16688174,0.18904449,0.21084633,0.20513096,0.177282,0.22306003,0.22583742,0.22734357,0.18004318,0.21892677,0.21656913,0.18285114,0.19991334
1969-11-14,0.23194343,0.24453348,0.19185784,0.24378209,0.21204895,0.24888551,0.23830485,0.24858414,0.2263858,0.2723238,0.27210677,0.21431716,0.2327977,0.25059617,0.24063964,0.19948173,0.22915547,0.29291332,0.22547215,0.19019996
1969-11-15,0.41604123,0.3415409,0.36725473,0.44682726,0.3222845,0.4705682,0.41276258,0.44294265,0.3808239,0.4629003,0.4369864,0.4214681,0.33452988,0.42275453,0.44697207,0.3368023,0.4049708,0.41609627,0.39853436,0.33675873
1969-11-16,0.3374726,0.28299132,0.29535812,0.34922865,0.3080007,0.32039753,0.32120213,0.3341047,0.29466167,0.32338086,0.3674373,0.337798,0.30691725,0.3680364,0.40907937,0.28937864,0.34869373,0.33892292,0.32620892,0.252213
1969-11-17,0.53898954,0.65324473,0.76244336,0.58777386,0.6027758,0.5975977,0.5470134,0.59021133,0.6203736,0.5488788,0.4030714,0.60486746,0.61841774,0.69684136,0.55930656,0.49628538,0.6845137,0.4626012,0.5249835,0.5828748
1969-11-18,0.42358565,0.39270923,0.518712,0.4442748,0.36633292,0.51793754,0.29534453,0.3562629,0.4467258,0.43704686,0.35120147,0.3688737,0.416627,0.4070974,0.43033105,0.51008284,0.55087787,0.35992748,0.43586242,0.4789552
1969-11-19,0.29278582,0.3258415,0.35079846,0.26265582,0.28689003,0.3649862,0.28631684,0.27571732,0.29557222,0.238424,0.26552582,0.39495575,0.3264148,0.20230944,0.2136895,0.35270026,0.23794717,0.16872731,0.36523724,0.33000278
1969-11-20,0.26606628,0.06715218,0.3338543,0.24109544,0.25060558,0.24924797,0.27066004,0.16844638,0.27002376,0.22162488,0.44749457,0.26405856,0.4404081,0.048976574,0.29110202,0.30450517,0.20469536,0.3248345,0.32755575,0.32439393
1969-11-21,0.34083378,0.36799425,0.3125838,0.3209764,0.30614084,0.36155576,0.33125138,0.23684447,0.2388651,0.2313327,0.33447784,0.40585095,0.3144181,0.31912392,0.2900385,0.29857737,0.3036476,0.24872372,0.27993143,0.2664619
1969-11-22,0.5852168,0.42212796,0.3948156,0.36449698,0.36263496,0.4862022,0.45000356,0.43899152,0.4367981,0.27577296,0.46740717,0.52929646,0.30977893,0.3789246,0.4268629,0.4188073,0.44551072,0.47226647,0.49228185,0.4191283
1969-11-23,0.4057618,0.37205037,0.3211958,0.41026658,0.27024615,0.38452592,0.34398234,0.3679956,0.3524158,0.35095128,0.3525179,0.4048601,0.34074703,0.40783206,0.34255862,0.36583978,0.39021578,0.4023125,0.35028818,0.29333764
1969-11-24,0.2804299,0.31462082,0.28082752,0.29464832,0.24855494,0.32203814,0.27511674,0.29910213,0.28721172,0.32489544,0.2930476,0.29859373,0.28976417,0.28350034,0.30419958,0.31879574,0.28862828,0.33263546,0.28201342,0.26704192
1969-11-25,0.308419,0.33603048,0.47664022,0.41708794,0.3246954,0.56467026,0.44858792,0.49790382,0.33648413,0.40986198,0.4312868,0.38923252,0.48136765,0.55897415,0.37717754,0.4237176,0.44630048,0.49705184,0.44129127,0.39061838
1969-11-26,0.7567106,0.8146907,0.97104985,0.87317216,0.9791539,1.0276515,0.8299858,0.85089874,0.94541436,0.9410442,0.7107499,0.9032647,0.99175596,1.1917495,0.96958935,0.8939033,0.9591231,0.7684238,0.8579541,1.0155921
1969-11-27,0.7526081,0.87346697,0.9638288,0.9482887,1.205149,0.9712535,0.92560935,0.88834035,0.8984208,0.9012387,0.91397405,0.81891954,0.8591492,0.9972963,0.9696394,0.7426322,0.9268641,0.7968324,0.83631027,0.7237419
1969-11-28,1.090073,0.88414896,1.0730798,1.1330259,1.126753,1.2993912,1.1946958,1.0038593,0.98168504,0.77400714,1.2421061,0.7188495,0.990505,1.223032,1.322496,0.8142357,0.91614693,0.92817414,1.0415167,0.93047583
1969-11-29,0.87027335,0.93121207,0.6038205,1.043496,0.9601079,0.8234442,1.0447496,0.79000485,0.87554795,0.5765797,0.9146816,0.83610916,1.1295707,0.91652465,0.6962032,0.8219817,0.6927655,0.7724174,0.7466735,0.7477938
1969-11-30,0.802444,0.80053794,0.8837883,0.80363953,0.76420105,0.79762226,0.87554145,0.79037213,0.74218637,0.8201089,0.8927095,0.7789806,0.94498026,0.79625803,0.507738,0.67260814,0.54935986,0.6034425,0.6971476,0.7129545
1969-12-01,0.60318667,0.80037117,0.92721164,0.7426206,0.71099424,0.6888231,0.57844514,0.70514375,0.630344,0.6411789,0.6903937,0.53532463,0.8541169,0.71392107,0.464965,0.517967,0.53797954,0.6209174,0.5814431,0.70130455
1969-12-02,1.2999561,0.974694,0.8964677,1.0415992,1.192133,0.9787774,1.1485904,0.8353695,0.7210194,0.97151357,0.95432574,0.99266297,1.4988738,1.3640425,1.0034653,0.87922245,0.8403915,0.7240469,1.104064,0.9436812
1969-12-03,3.2280438,3.8270135,3.15364,3.6488643,3.8917477,3.5376348,3.4386282,3.3383343,3.355543,3.6014373,2.967056,3.4319518,3.8198545,3.6597128,3.3948479,3.5491636,3.0088289,3.4825425,3.0146995,3.4546506
1969-12-04,4.225804,4.046249,3.704253,4.170399,4.320947,3.988224,3.6848025,4.0331054,3.9338818,3.8513603,3.9134517,4.091329,4.4879937,4.8572426,3.8450468,3.7722425,3.5466094,4.113402,3.3009562,3.6129653
1969-12-05,2.2014182,2.2530725,2.9080834,2.6696346,2.9032514,2.484129,2.659987,2.5005593,2.5313082,2.3517966,2.8082335,2.8764508,2.2840295,2.678975,2.6212199,2.3396642,2.080714,2.8658793,2.324347,2.6192787
1969-12-06,1.840407,1.7322978,1.9299363,1.8562076,1.838065,1.7610997,1.7132332,1.62776,1.7536361,1.7178708,1.9264209,1.7405058,1.8692185,1.7900689,1.4930232,1.5642809,1.6794888,1.6597948,1.7765651,1.6834728
1969-12-07,1.4076542,1.4673893,1.7807037,1.4140402,1.3919309,1.3911736,1.7133913,1.5759346,1.1089282,1.3016112,0.99688256,1.6918886,1.6046419,1.8367478,1.2170887,1.3820567,1.5193783,1.4465905,1.3257037,1.5922574
1969-12-08,3.0743656,3.7037776,3.7515416,3.6573086,3.333747,3.1991243,3.8051624,2.8759723,3.7978642,3.458715,3.1122878,3.6270666,3.226929,3.226319,2.444577,3.5569549,3.5489333,3.4399817,3.3221729,3.2484043
1969-12-09,4.3632975,3.6364207,3.580866,4.1390824,4.1024556,4.5177913,4.181727,4.0276117,4.140531,3.8646438,4.5847716,3.8790092,4.4617653,4.7842445,4.3798966,4.2114487,3.615371,4.130169,3.4456217,3.5819654
1969-12-10,1.8787119,1.1106393,1.9096767,2.0593178,2.7012198,2.3068821,2.0905128,1.9058179,2.3168552,2.4032369,2.1960955,2.182244,1.8467954,1.8819054,2.7503352,2.2139,1.816965,2.178898,1.5762911,2.3555138
1969-12-11,1.9751202,1.6317344,1.7904679,1.7444364,1.6729938,1.7913159,1.856008,1.8093497,1.5858982,1.41872,1.6347544,1.9365399,1.7303102,1.6060833,1.5592508,1.5058162,1.5194197,1.862366,1.3942081,1.4758369
1969-12-12,1.7412219,1.8938948,1.7028117,1.673178,1.9675305,1.5656418,1.8726987,1.531771,1.9021778,1.8254344,1.6775401,1.9416913,1.8989257,1.9904191,1.5066589,1.8071634,1.8958163,1.7030907,1.6377589,1.535838
1969-12-13,1.9595952,1.9629651,1.463641,1.842087,1.892896,1.9100763,1.871439,1.8610382,1.6422741,1.7755727,1.7191299,1.6578232,1.9830226,1.7284315,1.7281516,1.6134182,1.6249889,2.133205,1.5317043,1.4581949
1969-12-14,1.5283351,1.6533619,1.5917851,1.2617443,1.4580503,1.6817883,1.33902,1.3571497,0.9340037,1.5968956,1.1160307,1.3035743,1.4841689,1.5470202,1.2658052,1.2584335,1.7224268,1.5242118,1.2498726,1.6728567
1969-12-15,2.7027109,3.3461318,3.7497997,3.3118083,3.7949686,4.093624,3.7645636,3.5607793,3.5746703,3.3484004,3.254087,3.5221088,3.3878684,3.2007875,2.9093955,3.7382774,3.7746842,3.5843577,3.5233886,3.8544
1969-12-16,5.7044497,5.304004,5.414675,5.4380374,5.53229,6.06346,5.7831454,5.3462987,5.879193,5.4820013,5.713306,5.6028605,5.808161,5.9000134,5.59383,5.63307,5.0658784,5.394796,4.855333,5.4271755
1969-12-17,3.0226164,2.7646537,2.925194,3.0560207,2.7978883,3.0802913,2.6895669,2.66192,3.3780398,3.202635,2.9753828,3.1758804,2.9063044,2.521895,2.9779203,2.6835427,2.7403688,3.451196,2.8830771,3.2037852
1969-12-18,1.9256628,2.1090317,1.623475,1.9410795,2.0440874,1.5806297,2.0865448,1.7489012,1.7266009,1.8918421,1.6841319,1.8398151,2.12077,1.8642616,1.5774318,1.8336054,1.7587897,2.0340383,1.8038011,1.4669467
1969-12-19,1.6109307,1.820274,1.5790358,1.2199762,1.3876897,1.378302,1.5039828,1.2504656,1.5607178,1.5411279,1.3389213,1.3189259,1.6885878,1.196321,1.4773116,1.2998288,1.5201321,1.3923973,1.6425427,1.2650806
1969-12-20,1.0628524,1.0513042,1.0699127,0.9722541,1.1113874,0.92440385,1.1616858,0.94190705,0.9906187,1.0584062,0.9945697,0.8552597,1.0004433,1.0742421,1.020192,1.0008537,0.8916728,1.1658559,1.0592264,0.917172
1969-12-21,1.6879334,1.7202959,1.6472846,1.4495807,1.540006,1.5169452,1.5520502,1.7768067,1.733676,1.6035197,1.604717,1.7148755,1.508406,1.8065041,1.7221371,1.5392455,1.1577189,1.6001877,1.5750245,1.6006718
1969-12-22,2.2711327,2.46911,2.2016745,2.256965,2.2197342,2.0675936,2.2754529,2.2892222,2.3075001,2.0437832,2.1481452,2.0955386,2.3859382,2.3185968,2.2841709,2.136542,2.010645,2.2887726,2.0489793,2.2715466
1969-12-23,2.0829298,2.2490819,1.9796252,2.1612833,2.248967,2.1860907,2.1125593,2.2217474,2.1001434,2.0978746,2.1209028,2.119412,2.128022,2.1798363,2.2010791,1.9585723,2.1584718,2.1153488,2.0405471,2.128923
1969-12-24,2.0162542,1.7881093,2.0157778,1.8382006,1.7316786,1.7110752,1.9706057,1.8127952,1.8834903,1.721904,1.9761754,1.7801262,1.9315004,1.7552016,1.8781719,1.8208101,1.822439,1.908694,1.6369636,1.872037
1969-12-25,1.8999181,1.9775183,1.6398522,1.9803872,1.8219708,1.743513,1.8410956,1.721838,1.836107,1.8732289,1.8235234,1.7666315,1.8825492,1.9306906,1.7293141,1.7366792,1.7002995,1.5872409,1.6955391,1.7652882
1969-12-26,1.6803323,1.5848905,1.4696854,1.6844136,1.5361319,1.6720661,1.6691327,1.5705001,1.6979934,1.8348169,1.7104322,1.6846873,1.7015691,1.7251407,1.6310872,1.5947353,1.8390906,1.6909049,1.7116739,1.6370667
1969-12-27,1.2433511,1.2817659,1.327099,1.3159424,1.4326681,1.2748718,1.4561162,1.3331668,1.3587191,1.2755641,1.3073564,1.3770322,1.3709162,1.4430442,1.3186245,1.4630665,1.4093997,1.3571584,1.4195255,1.4319055
1969-12-28,1.1567798,1.1712558,1.1965142,1.160855,1.2615601,1.1658887,1.2952957,1.1568257,1.1519039,1.0525792,1.25393,1.2161458,1.2064227,1.2857,1.1939186,1.3480613,1.0994083,1.0834131,1.0884095,1.0872904
1969-12-29,1.0986886,1.0430133,1.183865,1.0424492,1.0486075,1.0446343,1.1794087,1.0390261,1.0239809,1.0663841,1.0914137,1.0598978,1.0047021,1.107399,0.9663523,1.1770768,0.9843054,1.0049914,1.0723486,1.0197129
1969-12-30,0.8607332,0.87268996,0.9176911,0.8383993,0.8963907,0.7437804,0.84342515,0.8660116,0.87148714,0.8167508,0.8811699,0.8505252,0.79652584,0.8353893,0.8747692,0.9402282,0.80066085,0.86719704,0.8977872,0.93112355
1969-12-31,0.7701193,0.7673271,0.7317176,0.78932226,0.8173268,0.6625105,0.7935618,0.74685884,0.7563124,0.7283874,0.8053175,0.76762056,0.72190905,0.7066212,0.8089449,0.82957864,0.7010208,0.7341958,0.8554648,0.8252922
1970-01-01,0.77479815,0.705902,0.7002147,0.76238567,0.7903644,0.63865757,0.71594065,0.7008462,0.70602983,0.66497546,0.72779214,0.7336342,0.6065234,0.70063144,0.75970733,0.71932256,0.63616395,0.70308226,0.7642806,0.6956141
1970-01-02,0.76796937,0.70212436,0.6794977,0.72961134,0.7231114,0.65742546,0.70502496,0.6826126,0.6459271,0.62137747,0.6572927,0.67191744,0.6213238,0.70066094,0.7213485,0.6517973,0.6030842,0.72999287,0.7335306,0.6463387
1970-01-03,0.7427008,0.6598891,0.66116154,0.69815403,0.6771306,0.6709756,0.6542355,0.6788238,0.61985683,0.6687764,0.6083978,0.6926802,0.65113735,0.72518456,0.70628107,0.6363175,0.62587374,0.71841,0.6718572,0.646206
1970-01-04,0.6262375,0.57416546,0.5959548,0.6123208,0.6072552,0.5671236,0.5618842,0.60582304,0.513646,0.6078186,0.53615075,0.5792629,0.5352793,0.6167279,0.6178071,0.53631747,0.5261572,0.6148563,0.61443144,0.54862463
1970-01-05,0.5988032,0.5541525,0.58134437,0.5686895,0.56239176,0.5406872,0.53018004,0.5733966,0.491633,0.57715607,0.5101204,0.5519905,0.5031347,0.56462973,0.5795032,0.5191366,0.4830675,0.55604184,0.5536368,0.52318645
1970-01-06,0.56189513,0.48912263,0.49148107,0.51781946,0.49752066,0.51290387,0.49589854,0.49675432,0.46893632,0.5520968,0.4922257,0.5231098,0.4901275,0.4921658,0.5505607,0.49007565,0.43067595,0.5217663,0.49319866,0.4972127
1970-01-07,0.54028445,0.38279256,0.3514317,0.413852,0.4532519,0.418051,0.3743583,0.39106104,0.361741,0.42225772,0.37126094,0.42181575,0.46110553,0.44963485,0.4433028,0.39909944,0.31651023,0.4168866,0.4337266,0.36191756
1970-01-08,0.48951674,0.41121837,0.33306605,0.40174803,0.42435265,0.41116396,0.3787667,0.3743723,0.32830775,0.378246,0.41239297,0.40735814,0.42005888,0.4442167,0.40056223,0.37953338,0.30621526,0.39933956,0.42781723,0.32420975
1970-01-09,1.2335877,1.2724975,1.3972541,1.3696548,1.3596601,1.2729044,1.3130257,1.2780442,1.4371016,1.1970643,1.2679888,1.334674,1.4533613,1.4638774,1.3741095,1.3007644,1.349974,1.3157657,1.3544128,1.2679211
1970-01-10,2.9518218,2.9769342,3.76858,3.6619842,3.618484,3.3706987,3.552906,3.7573426,3.9249656,3.5680985,3.3032305,3.672413,3.7389925,3.4544988,3.6924293,3.4104152,3.9149709,3.6694949,3.325951,3.9329917
1970-01-11,3.4726505,3.7445683,3.7301934,3.4604843,3.350493,3.812204,3.5250936,3.5582414,3.8737056,3.7911243,3.2616525,3.9088328,3.594668,4.0109115,3.9242852,3.4546428,4.3629427,3.9647043,3.45485,3.742709
1970-01-12,2.5409317,2.5288248,2.6453009,2.451691,2.134104,2.3317645,2.7983587,2.4459724,2.5812764,2.4078107,2.634098,2.473215,2.5170095,2.5456614,2.3264222,2.625293,2.69776,2.4850476,2.6537116,2.6283038
1970-01-13,1.7242305,2.1767795,1.7040194,1.7135842,1.8633482,1.6815437,1.5561495,1.693869,1.8934991,1.9389472,1.7554892,1.7158356,1.6756849,1.9186289,1.719311,1.8010875,1.7433426,1.7517308,1.4602237,1.684071
1970-01-14,2.190554,2.4225342,2.2328508,2.0880527,1.6821021,1.654634,2.0872147,2.3360064,2.1867115,1.9768251,2.015284,1.9120706,1.9049457,1.936787,2.2754214,2.2227042,2.1748722,2.1922183,1.8138802,1.8995001
1970-01-15,3.8384728,3.2717662,3.1136708,3.5873482,3.3267963,3.266446,3.4883664,3.068178,3.2382517,3.0150297,3.3223565,2.995373,3.2349293,3.516015,3.0275462,2.8468757,2.949472,3.0552173,2.9295902,2.9424136
1970-01-16,8.32799,7.4007545,7.1346517,7.5243964,7.3707986,6.7238955,8.200397,7.577453,7.848504,6.703778,7.0950394,7.168146,6.986772,7.640458,6.8426576,7.332917,6.572506,6.7332716,6.5068274,6.701077
1970-01-17,5.9223504,6.534015,6.020134,5.7224426,6.5757747,6.0822124,6.395869,6.1023254,6.2217927,5.795035,5.8479953,6.0234537,6.7177606,6.686759,6.622899,6.6204944,5.4574847,6.850923,5.404607,5.4404254
1970-01-18,3.2913928,2.976103,3.442177,3.4267387,3.556563,3.0822816,3.169604,3.1161008,3.4587564,3.4751632,3.4523256,3.4731448,3.540506,3.4196324,3.3637464,3.414241,3.3365054,3.8876772,2.9025683,3.174066
1970-01-19,2.249945,2.2144706,2.551796,2.071612,2.4311674,2.2408566,2.6481717,2.2194357,2.3463383,2.2084708,2.2405772,2.5281644,2.4506245,2.5260835,2.1183794,2.5835776,2.3213325,2.9367287,2.1915836,2.5103266
1970-01-20,2.071669,2.210176,2.0023844,2.1565256,2.1186817,1.8376688,2.4512215,1.9001552,2.259904,2.183274,1.9536612,2.1071,2.046006,2.4551694,2.090951,2.2564409,2.2598226,2.1910646,1.8107046,1.9751865
1970-01-21,1.8207256,1.9178002,1.8399516,2.0446303,1.990667,1.8080105,2.1358616,2.013044,1.9221061,1.9993823,1.7448169,1.7594157,2.0772848,2.0298371,1.7789133,2.0531754,2.0578456,1.9311628,1.9320964,2.1963422
1970-01-22,1.6261765,1.6879845,1.5822806,1.5523033,1.4930309,1.582782,1.8261333,1.6711069,1.6044803,1.6390845,1.4658673,1.5969361,1.6338613,1.6950629,1.5108129,1.6403874,1.7452894,1.7438284,1.6198057,1.8113998
1970-01-23,2.154689,1.3810667,2.1378212,1.6741388,1.5068336,1.5414466,1.7993649,1.7235147,1.6578412,1.8799723,1.5539076,1.8532325,1.6917186,1.9595038,1.5580447,1.6031944,1.6788017,1.8473282,1.4479761,1.9895986
1970-01-24,3.3180492,3.0287797,3.4760456,3.0644252,3.6316907,3.2312257,3.5655196,3.2134943,3.6101954,3.4126036,3.3318825,3.3082576,3.3811626,3.642957,3.4683683,3.2152205,3.4402537,3.445375,3.032053,3.3892066
