,49006,orig
2009-04-08,0.176,0.176
2009-04-09,0.166,0.166
2009-04-10,0.152,0.152
2009-04-11,0.147,0.147
2009-04-12,0.144,0.144
2009-04-13,0.151,0.151
2009-04-14,0.157,0.157
2009-04-15,0.699,0.699
2009-04-16,0.185,0.185
2009-04-17,0.164,0.164
2009-04-18,0.159,0.159
2009-04-19,0.156,0.156
2009-04-20,0.16,0.16
2009-04-21,0.155,0.155
2009-04-22,0.153,0.153
2009-04-23,0.15,0.15
2009-04-24,0.152,0.152
2009-04-25,0.173,0.173
2009-04-26,0.416,0.416
2009-04-27,0.398,0.398
2009-04-28,0.192,0.192
2009-04-29,0.213,0.213
2009-04-30,0.215,0.215
2009-05-01,0.217,0.217
2009-05-02,0.204,0.204
2009-05-03,0.199,0.199
2009-05-04,0.2,0.2
2009-05-05,0.201,0.201
2009-05-06,0.205,0.205
2009-05-07,0.204,0.204
2009-05-08,0.19,0.19
2009-05-09,0.184,0.184
2009-05-10,0.178,0.178
2009-05-11,0.171,0.171
2009-05-12,0.17,0.17
2009-05-13,0.17,0.17
2009-05-14,0.315,0.315
2009-05-15,0.447,0.447
2009-05-16,0.27,0.27
2009-05-17,0.305,0.305
2009-05-18,0.263,0.263
2009-05-19,0.319,0.319
2009-05-20,0.289,0.289
2009-05-21,0.289,0.289
2009-05-22,0.284,0.284
2009-05-23,0.279,0.279
2009-05-24,0.273,0.273
2009-05-25,0.273,0.273
2009-05-26,0.269,0.269
2009-05-27,0.387,0.387
2009-05-28,0.288,0.288
2009-05-29,0.262,0.262
2009-05-30,0.244,0.244
2009-05-31,0.235,0.235
2009-06-01,0.226,0.226
2009-06-02,0.218,0.218
2009-06-03,0.213,0.213
2009-06-04,0.203,0.203
2009-06-05,0.198,0.198
2009-06-06,0.201,0.201
2009-06-07,0.195,0.195
2009-06-08,0.195,0.195
2009-06-09,0.19,0.19
2009-06-10,0.19,0.19
2009-06-11,0.193,0.193
2009-06-12,0.196,0.196
2009-06-13,0.196,0.196
2009-06-14,0.197,0.197
2009-06-15,0.195,0.195
2009-06-16,0.194,0.194
2009-06-17,0.222,0.222
2009-06-18,0.204,0.204
2009-06-19,0.2,0.2
2009-06-20,0.197,0.197
2009-06-21,0.194,0.194
2009-06-22,0.192,0.192
2009-06-23,0.185,0.185
2009-06-24,0.176,0.176
2009-06-25,0.176,0.176
2009-06-26,0.167,0.167
2009-06-27,0.152,0.152
2009-06-28,0.145,0.145
2009-06-29,0.143,0.143
2009-06-30,0.138,0.138
2009-07-01,0.077,0.077
2009-07-02,0.063,0.063
2009-07-03,0.061,0.061
2009-07-04,0.073,0.073
2009-07-05,0.074,0.074
2009-07-06,0.136,0.136
2009-07-07,0.105,0.105
2009-07-08,0.073,0.073
2009-07-09,0.065,0.065
2009-07-10,0.074,0.074
2009-07-11,0.189,0.189
2009-07-12,0.117,0.117
2009-07-13,0.132,0.132
2009-07-14,0.122,0.122
2009-07-15,0.177,0.177
2009-07-16,1.98,1.98
2009-07-17,2.4,2.4
2009-07-18,1.15,1.15
2009-07-19,0.929,0.929
2009-07-20,0.78,0.78
2009-07-21,0.853,0.853
2009-07-22,0.665,0.665
2009-07-23,0.589,0.589
2009-07-24,0.532,0.532
2009-07-25,0.478,0.478
2009-07-26,0.821,0.821
2009-07-27,0.781,0.781
2009-07-28,1.01,1.01
2009-07-29,4.91,4.91
2009-07-30,1.78,1.78
2009-07-31,1.36,1.36
2009-08-01,1.12,1.12
2009-08-02,0.868,0.868
2009-08-03,0.9,0.9
2009-08-04,1.11,1.11
2009-08-05,0.814,0.814
2009-08-06,0.735,0.735
2009-08-07,0.65,0.65
2009-08-08,0.574,0.574
2009-08-09,0.531,0.531
2009-08-10,0.529,0.529
2009-08-11,0.444,0.444
2009-08-12,0.472,0.472
2009-08-13,0.429,0.429
2009-08-14,0.387,0.387
2009-08-15,0.374,0.374
2009-08-16,0.345,0.345
2009-08-17,0.33,0.33
2009-08-18,0.318,0.318
2009-08-19,0.321,0.321
2009-08-20,0.346,0.346
2009-08-21,0.346,0.346
2009-08-22,0.319,0.319
2009-08-23,0.324,0.324
2009-08-24,0.315,0.315
2009-08-25,0.291,0.291
2009-08-26,0.322,0.322
2009-08-27,0.27,0.27
2009-08-28,0.242,0.242
2009-08-29,0.231,0.231
2009-08-30,0.255,0.255
2009-08-31,0.278,0.278
2009-09-01,0.268,0.268
2009-09-02,1.12,1.12
2009-09-03,0.821,0.821
2009-09-04,0.681,0.681
2009-09-05,0.632,0.632
2009-09-06,0.62,0.62
2009-09-07,0.573,0.573
2009-09-08,0.547,0.547
2009-09-09,0.468,0.468
2009-09-10,0.415,0.415
2009-09-11,0.382,0.382
2009-09-12,0.354,0.354
2009-09-13,0.328,0.328
2009-09-14,0.308,0.308
2009-09-15,0.29,0.29
2009-09-16,0.27,0.27
2009-09-17,0.258,0.258
2009-09-18,0.235,0.235
2009-09-19,0.222,0.222
2009-09-20,0.209,0.209
2009-09-21,0.203,0.203
2009-09-22,0.207,0.207
2009-09-23,0.202,0.202
2009-09-24,0.187,0.187
2009-09-25,0.164,0.164
2009-09-26,0.151,0.151
2009-09-27,0.144,0.144
2009-09-28,0.141,0.141
2009-09-29,0.135,0.135
2009-09-30,0.131,0.131
2009-10-01,0.133,0.133
2009-10-02,0.132,0.132
2009-10-03,0.148,0.148
2009-10-04,0.144,0.144
2009-10-05,0.147,0.147
2009-10-06,0.161,0.161
2009-10-07,0.209,0.209
2009-10-08,0.12,0.12
2009-10-09,0.123,0.123
2009-10-10,0.12,0.12
2009-10-11,0.144,0.144
2009-10-12,0.13,0.13
2009-10-13,0.126,0.126
2009-10-14,0.125,0.125
2009-10-15,0.13,0.13
2009-10-16,0.134,0.134
2009-10-17,0.134,0.134
2009-10-18,0.136,0.136
2009-10-19,0.147,0.147
2009-10-20,0.262,0.262
2009-10-21,0.15,0.15
2009-10-22,0.143,0.143
2009-10-23,0.245,0.245
2009-10-24,0.315,0.315
2009-10-25,0.239,0.239
2009-10-26,0.267,0.267
2009-10-27,0.276,0.276
2009-10-28,0.27,0.27
2009-10-29,0.258,0.258
2009-10-30,0.277,0.277
2009-10-31,0.282,0.282
2009-11-01,0.426,0.426
2009-11-02,0.439,0.439
2009-11-03,0.851,0.851
2009-11-04,0.727,0.727
2009-11-05,0.679,0.679
2009-11-06,0.696,0.696
2009-11-07,0.985,0.985
2009-11-08,0.747,0.747
2009-11-09,0.739,0.739
2009-11-10,0.68,0.68
2009-11-11,0.639,0.639
2009-11-12,0.742,0.742
2009-11-13,1.33,1.33
2009-11-14,0.935,0.935
2009-11-15,0.942,0.942
2009-11-16,0.874,0.874
2009-11-17,0.763,0.763
2009-11-18,0.689,0.689
2009-11-19,0.957,0.957
2009-11-20,0.796,0.796
2009-11-21,1.5,1.5
2009-11-22,1.16,1.16
2009-11-23,2.18,2.18
2009-11-24,1.72,1.72
2009-11-25,1.39,1.39
2009-11-26,1.33,1.33
2009-11-27,1.56,1.56
2009-11-28,1.85,1.85
2009-11-29,1.52,1.52
2009-11-30,1.23,1.23
2009-12-01,1.1,1.1
2009-12-02,1.01,1.01
2009-12-03,0.846,0.846
2009-12-04,0.812,0.812
2009-12-05,2.15,2.15
2009-12-06,1.29,1.29
2009-12-07,1.3,1.3
2009-12-08,1.57,1.57
2009-12-09,1.14,1.14
2009-12-10,0.967,0.967
2009-12-11,0.821,0.821
2009-12-12,0.7,0.7
2009-12-13,0.603,0.603
2009-12-14,0.522,0.522
2009-12-15,0.474,0.474
2009-12-16,0.443,0.443
2009-12-17,0.38,0.38
2009-12-18,0.32,0.32
2009-12-19,0.344,0.344
2009-12-20,0.314,0.314
2009-12-21,0.272,0.272
2009-12-22,0.254,0.254
2009-12-23,0.272,0.272
2009-12-24,0.25,0.25
2009-12-25,0.258,0.258
2009-12-26,0.374,0.374
2009-12-27,0.301,0.301
2009-12-28,0.319,0.319
2009-12-29,0.838,0.838
2009-12-30,0.671,0.671
2009-12-31,0.608,0.608
2010-01-01,0.56,0.56
2010-01-02,0.51,0.51
2010-01-03,0.452,0.452
2010-01-04,0.406,0.406
2010-01-05,0.392,0.392
2010-01-06,0.338,0.338
2010-01-07,0.3,0.3
2010-01-08,0.27,0.27
2010-01-09,0.249,0.249
2010-01-10,0.234,0.234
2010-01-11,0.22,0.22
2010-01-12,0.356,0.356
2010-01-13,0.408,0.408
2010-01-14,0.358,0.358
2010-01-15,2.49,2.49
2010-01-16,1.93,1.93
2010-01-17,1.03,1.03
2010-01-18,0.828,0.828
2010-01-19,0.775,0.775
2010-01-20,0.772,0.772
2010-01-21,0.789,0.789
2010-01-22,0.708,0.708
2010-01-23,0.653,0.653
2010-01-24,0.603,0.603
2010-01-25,0.534,0.534
2010-01-26,0.477,0.477
2010-01-27,0.466,0.466
2010-01-28,0.447,0.447
2010-01-29,0.426,0.426
2010-01-30,0.368,0.368
2010-01-31,0.342,0.342
2010-02-01,0.328,0.328
2010-02-02,0.495,0.495
2010-02-03,0.579,0.579
2010-02-04,0.747,0.747
2010-02-05,0.71,0.71
2010-02-06,0.676,0.676
2010-02-07,0.628,0.628
2010-02-08,0.57,0.57
2010-02-09,0.511,0.511
2010-02-10,0.462,0.462
2010-02-11,0.418,0.418
2010-02-12,0.39,0.39
2010-02-13,0.357,0.357
2010-02-14,0.34,0.34
2010-02-15,0.374,0.374
2010-02-16,0.45,0.45
2010-02-17,0.344,0.344
2010-02-18,0.332,0.332
2010-02-19,0.331,0.331
2010-02-20,0.345,0.345
2010-02-21,0.348,0.348
2010-02-22,0.333,0.333
2010-02-23,0.353,0.353
2010-02-24,0.357,0.357
2010-02-25,0.365,0.365
2010-02-26,0.373,0.373
2010-02-27,0.379,0.379
2010-02-28,0.364,0.364
2010-03-01,0.353,0.353
2010-03-02,0.355,0.355
2010-03-03,0.349,0.349
2010-03-04,0.335,0.335
2010-03-05,0.326,0.326
2010-03-06,0.314,0.314
2010-03-07,0.296,0.296
2010-03-08,0.283,0.283
2010-03-09,0.272,0.272
2010-03-10,0.257,0.257
2010-03-11,0.244,0.244
2010-03-12,0.233,0.233
2010-03-13,0.221,0.221
2010-03-14,0.212,0.212
2010-03-15,0.198,0.198
2010-03-16,0.189,0.189
2010-03-17,0.179,0.179
2010-03-18,0.176,0.176
2010-03-19,0.221,0.221
2010-03-20,0.244,0.244
2010-03-21,0.182,0.182
2010-03-22,0.223,0.223
2010-03-23,0.267,0.267
2010-03-24,0.321,0.321
2010-03-25,0.312,0.312
2010-03-26,0.345,0.345
2010-03-27,0.365,0.365
2010-03-28,0.423,0.423
2010-03-29,0.616,0.616
2010-03-30,0.953,0.953
2010-03-31,0.709,0.709
2010-04-01,0.677,0.677
2010-04-02,0.697,0.697
2010-04-03,0.655,0.655
2010-04-04,0.561,0.561
2010-04-05,0.53,0.53
2010-04-06,0.563,0.563
2010-04-07,0.479,0.479
2010-04-08,0.433,0.433
2010-04-09,0.397,0.397
2010-04-10,0.377,0.377
2010-04-11,0.346,0.346
2010-04-12,0.313,0.313
2010-04-13,0.296,0.296
2010-04-14,0.278,0.278
2010-04-15,0.264,0.264
2010-04-16,0.249,0.249
2010-04-17,0.239,0.239
2010-04-18,0.231,0.231
2010-04-19,0.22,0.22
2010-04-20,0.209,0.209
2010-04-21,0.198,0.198
2010-04-22,0.189,0.189
2010-04-23,0.182,0.182
2010-04-24,0.179,0.179
2010-04-25,0.176,0.176
2010-04-26,0.166,0.166
2010-04-27,0.165,0.165
2010-04-28,0.164,0.164
2010-04-29,0.167,0.167
2010-04-30,0.158,0.158
2010-05-01,0.157,0.157
2010-05-02,0.149,0.149
2010-05-03,0.14,0.14
2010-05-04,0.135,0.135
2010-05-05,0.13,0.13
2010-05-06,0.109,0.109
2010-05-07,0.1,0.1
2010-05-08,0.096,0.096
2010-05-09,0.094,0.094
2010-05-10,0.088,0.088
2010-05-11,0.096,0.096
2010-05-12,0.079,0.079
2010-05-13,0.083,0.083
2010-05-14,0.076,0.076
2010-05-15,0.064,0.064
2010-05-16,0.067,0.067
2010-05-17,0.063,0.063
2010-05-18,0.063,0.063
2010-05-19,0.066,0.066
2010-05-20,0.061,0.061
2010-05-21,0.057,0.057
2010-05-22,0.05,0.05
2010-05-23,0.048,0.048
2010-05-24,0.048,0.048
2010-05-25,0.048,0.048
2010-05-26,0.048,0.048
2010-05-27,0.048,0.048
2010-05-28,0.05,0.05
2010-05-29,0.053,0.053
2010-05-30,0.051,0.051
2010-05-31,0.065,0.065
2010-06-01,0.073,0.073
2010-06-02,0.049,0.049
2010-06-03,0.048,0.048
2010-06-04,0.047,0.047
2010-06-05,0.047,0.047
2010-06-06,0.047,0.047
2010-06-07,0.068,0.068
2010-06-08,0.051,0.051
2010-06-09,0.053,0.053
2010-06-10,0.049,0.049
2010-06-11,0.049,0.049
2010-06-12,0.049,0.049
2010-06-13,0.049,0.049
2010-06-14,0.048,0.048
2010-06-15,0.047,0.047
2010-06-16,0.048,0.048
2010-06-17,0.048,0.048
2010-06-18,0.048,0.048
2010-06-19,0.047,0.047
2010-06-20,0.047,0.047
2010-06-21,0.047,0.047
2010-06-22,0.044,0.044
2010-06-23,0.044,0.044
2010-06-24,0.043,0.043
2010-06-25,0.043,0.043
2010-06-26,0.042,0.042
2010-06-27,0.042,0.042
2010-06-28,0.043,0.043
2010-06-29,0.044,0.044
2010-06-30,0.044,0.044
2010-07-01,0.06,0.06
2010-07-02,0.045,0.045
2010-07-03,0.045,0.045
2010-07-04,0.046,0.046
2010-07-05,0.045,0.045
2010-07-06,0.045,0.045
2010-07-07,0.046,0.046
2010-07-08,0.046,0.046
2010-07-09,0.046,0.046
2010-07-10,0.046,0.046
2010-07-11,0.046,0.046
2010-07-12,0.045,0.045
2010-07-13,0.045,0.045
2010-07-14,0.051,0.051
2010-07-15,0.054,0.054
2010-07-16,0.047,0.047
2010-07-17,0.046,0.046
2010-07-18,0.046,0.046
2010-07-19,0.047,0.047
2010-07-20,0.085,0.085
2010-07-21,0.197,0.197
2010-07-22,0.093,0.093
2010-07-23,0.055,0.055
2010-07-24,0.05,0.05
2010-07-25,0.049,0.049
2010-07-26,0.049,0.049
2010-07-27,0.056,0.056
2010-07-28,0.049,0.049
2010-07-29,0.049,0.049
2010-07-30,0.054,0.054
2010-07-31,0.056,0.056
2010-08-01,0.06,0.06
2010-08-02,0.057,0.057
2010-08-03,0.063,0.063
2010-08-04,0.084,0.084
2010-08-05,0.063,0.063
2010-08-06,0.073,0.073
2010-08-07,0.084,0.084
2010-08-08,0.07,0.07
2010-08-09,0.086,0.086
2010-08-10,0.141,0.141
2010-08-11,0.107,0.107
2010-08-12,0.109,0.109
2010-08-13,0.114,0.114
2010-08-14,0.117,0.117
2010-08-15,0.113,0.113
2010-08-16,0.115,0.115
2010-08-17,0.125,0.125
2010-08-18,0.117,0.117
2010-08-19,0.13,0.13
2010-08-20,0.158,0.158
2010-08-21,0.253,0.253
2010-08-22,0.262,0.262
2010-08-23,0.272,0.272
2010-08-24,0.274,0.274
2010-08-25,0.688,0.688
2010-08-26,0.649,0.649
2010-08-27,0.59,0.59
2010-08-28,0.524,0.524
2010-08-29,0.473,0.473
2010-08-30,0.416,0.416
2010-08-31,0.372,0.372
2010-09-01,0.33,0.33
2010-09-02,0.298,0.298
2010-09-03,0.268,0.268
2010-09-04,0.248,0.248
2010-09-05,0.241,0.241
2010-09-06,0.642,0.642
2010-09-07,0.28,0.28
2010-09-08,0.247,0.247
2010-09-09,0.21,0.21
2010-09-10,0.229,0.229
2010-09-11,0.212,0.212
2010-09-12,0.19,0.19
2010-09-13,0.182,0.182
2010-09-14,0.221,0.221
2010-09-15,0.181,0.181
2010-09-16,0.168,0.168
2010-09-17,0.156,0.156
2010-09-18,0.15,0.15
2010-09-19,0.143,0.143
2010-09-20,0.137,0.137
2010-09-21,0.131,0.131
2010-09-22,0.224,0.224
2010-09-23,0.181,0.181
2010-09-24,0.157,0.157
2010-09-25,0.149,0.149
2010-09-26,0.146,0.146
2010-09-27,0.146,0.146
2010-09-28,0.23,0.23
2010-09-29,0.239,0.239
2010-09-30,0.326,0.326
2010-10-01,1.08,1.08
2010-10-02,1.1,1.1
2010-10-03,1.52,1.52
2010-10-04,0.944,0.944
2010-10-05,0.857,0.857
2010-10-06,0.703,0.703
2010-10-07,0.611,0.611
2010-10-08,0.538,0.538
2010-10-09,0.477,0.477
2010-10-10,0.422,0.422
2010-10-11,0.372,0.372
2010-10-12,0.328,0.328
2010-10-13,0.297,0.297
2010-10-14,0.269,0.269
2010-10-15,0.245,0.245
2010-10-16,0.221,0.221
2010-10-17,0.202,0.202
2010-10-18,0.189,0.189
2010-10-19,0.177,0.177
2010-10-20,0.162,0.162
2010-10-21,0.16,0.16
2010-10-22,0.198,0.198
2010-10-23,0.186,0.186
2010-10-24,0.15,0.15
2010-10-25,0.145,0.145
2010-10-26,0.357,0.357
2010-10-27,0.231,0.231
2010-10-28,0.235,0.235
2010-10-29,0.245,0.245
2010-10-30,0.271,0.271
2010-10-31,0.274,0.274
2010-11-01,0.295,0.295
2010-11-02,0.305,0.305
2010-11-03,0.314,0.314
2010-11-04,0.313,0.313
2010-11-05,0.475,0.475
2010-11-06,0.408,0.408
2010-11-07,0.76,0.76
2010-11-08,0.854,0.854
2010-11-09,0.728,0.728
2010-11-10,1.13,1.13
2010-11-11,1.4,1.4
2010-11-12,1.69,1.69
2010-11-13,1.22,1.22
2010-11-14,1.11,1.11
2010-11-15,0.921,0.921
2010-11-16,1.85,1.85
2010-11-17,1.82,1.82
2010-11-18,1.24,1.24
2010-11-19,1.04,1.04
2010-11-20,0.876,0.876
2010-11-21,0.759,0.759
2010-11-22,0.657,0.657
2010-11-23,0.604,0.604
2010-11-24,0.824,0.824
2010-11-25,0.637,0.637
2010-11-26,0.791,0.791
2010-11-27,0.66,0.66
2010-11-28,0.621,0.621
2010-11-29,0.556,0.556
2010-11-30,0.497,0.497
2010-12-01,0.437,0.437
2010-12-02,0.388,0.388
2010-12-03,0.378,0.378
2010-12-04,0.384,0.384
2010-12-05,0.326,0.326
2010-12-06,0.282,0.282
2010-12-07,0.252,0.252
2010-12-08,0.226,0.226
2010-12-09,0.214,0.214
2010-12-10,0.208,0.208
2010-12-11,0.199,0.199
2010-12-12,0.184,0.184
2010-12-13,0.17,0.17
2010-12-14,0.16,0.16
2010-12-15,0.153,0.153
2010-12-16,0.17,0.17
2010-12-17,0.156,0.156
2010-12-18,0.144,0.144
2010-12-19,0.132,0.132
2010-12-20,0.126,0.126
2010-12-21,0.118,0.118
2010-12-22,0.11,0.11
2010-12-23,0.104,0.104
2010-12-24,0.098,0.098
2010-12-25,0.094,0.094
2010-12-26,0.105,0.105
2010-12-27,0.186,0.186
2010-12-28,0.162,0.162
2010-12-29,0.137,0.137
2010-12-30,0.127,0.127
2010-12-31,0.124,0.124
2011-01-01,0.125,0.125
2011-01-02,0.126,0.126
2011-01-03,0.126,0.126
2011-01-04,0.134,0.134
2011-01-05,0.18,0.18
2011-01-06,0.282,0.282
2011-01-07,0.659,0.659
2011-01-08,0.569,0.569
2011-01-09,0.544,0.544
2011-01-10,1.02,1.02
2011-01-11,0.929,0.929
2011-01-12,2.22,2.22
2011-01-13,2.97,2.97
2011-01-14,1.76,1.76
2011-01-15,1.3,1.3
2011-01-16,1.18,1.18
2011-01-17,1.16,1.16
2011-01-18,0.898,0.898
2011-01-19,0.799,0.799
2011-01-20,0.693,0.693
2011-01-21,0.603,0.603
2011-01-22,0.529,0.529
2011-01-23,0.468,0.468
2011-01-24,0.418,0.418
2011-01-25,0.561,0.561
2011-01-26,0.424,0.424
2011-01-27,0.366,0.366
2011-01-28,0.337,0.337
2011-01-29,0.315,0.315
2011-01-30,0.294,0.294
2011-01-31,0.277,0.277
2011-02-01,0.272,0.272
2011-02-02,0.298,0.298
2011-02-03,0.261,0.261
2011-02-04,0.241,0.241
2011-02-05,0.228,0.228
2011-02-06,0.218,0.218
2011-02-07,0.209,0.209
2011-02-08,0.202,0.202
2011-02-09,0.2,0.2
2011-02-10,0.231,0.231
2011-02-11,0.238,0.238
2011-02-12,0.257,0.257
2011-02-13,0.442,0.442
2011-02-14,0.419,0.419
2011-02-15,0.572,0.572
2011-02-16,0.563,0.563
2011-02-17,0.553,0.553
2011-02-18,0.519,0.519
2011-02-19,0.477,0.477
2011-02-20,0.448,0.448
2011-02-21,0.491,0.491
2011-02-22,0.442,0.442
2011-02-23,0.513,0.513
2011-02-24,0.472,0.472
2011-02-25,1.32,1.32
2011-02-26,1.04,1.04
2011-02-27,0.867,0.867
2011-02-28,0.727,0.727
2011-03-01,0.626,0.626
2011-03-02,0.546,0.546
2011-03-03,0.482,0.482
2011-03-04,0.43,0.43
2011-03-05,0.388,0.388
2011-03-06,0.352,0.352
2011-03-07,0.319,0.319
2011-03-08,0.295,0.295
2011-03-09,0.272,0.272
2011-03-10,0.256,0.256
2011-03-11,0.242,0.242
2011-03-12,0.256,0.256
2011-03-13,0.233,0.233
2011-03-14,0.212,0.212
2011-03-15,0.203,0.203
2011-03-16,0.193,0.193
2011-03-17,0.189,0.189
2011-03-18,0.221,0.221
2011-03-19,0.188,0.188
2011-03-20,0.178,0.178
2011-03-21,0.174,0.174
2011-03-22,0.169,0.169
2011-03-23,0.164,0.164
2011-03-24,0.161,0.161
2011-03-25,0.158,0.158
2011-03-26,0.153,0.153
2011-03-27,0.113,0.113
2011-03-28,0.1,0.1
2011-03-29,0.098,0.098
2011-03-30,0.109,0.109
2011-03-31,0.097,0.097
2011-04-01,0.088,0.088
2011-04-02,0.08,0.08
2011-04-03,0.08,0.08
2011-04-04,0.089,0.089
2011-04-05,0.112,0.112
2011-04-06,0.086,0.086
2011-04-07,0.081,0.081
2011-04-08,0.078,0.078
2011-04-09,0.078,0.078
2011-04-10,0.08,0.08
2011-04-11,0.083,0.083
2011-04-12,0.089,0.089
2011-04-13,0.092,0.092
2011-04-14,0.088,0.088
2011-04-15,0.086,0.086
2011-04-16,0.087,0.087
2011-04-17,0.086,0.086
2011-04-18,0.084,0.084
2011-04-19,0.081,0.081
2011-04-20,0.069,0.069
2011-04-21,0.057,0.057
2011-04-22,0.058,0.058
2011-04-23,0.058,0.058
2011-04-24,0.058,0.058
2011-04-25,0.056,0.056
2011-04-26,0.054,0.054
2011-04-27,0.053,0.053
2011-04-28,0.053,0.053
2011-04-29,0.053,0.053
2011-04-30,0.05,0.05
2011-05-01,0.049,0.049
2011-05-02,0.049,0.049
2011-05-03,0.05,0.05
2011-05-04,0.049,0.049
2011-05-05,0.05,0.05
2011-05-06,0.049,0.049
2011-05-07,0.053,0.053
2011-05-08,0.054,0.054
2011-05-09,0.067,0.067
2011-05-10,0.052,0.052
2011-05-11,0.049,0.049
2011-05-12,0.049,0.049
2011-05-13,0.049,0.049
2011-05-14,0.048,0.048
2011-05-15,0.048,0.048
2011-05-16,0.048,0.048
2011-05-17,0.049,0.049
2011-05-18,0.053,0.053
2011-05-19,0.048,0.048
2011-05-20,0.048,0.048
2011-05-21,0.051,0.051
2011-05-22,0.048,0.048
2011-05-23,0.052,0.052
2011-05-24,0.048,0.048
2011-05-25,0.048,0.048
2011-05-26,0.048,0.048
2011-05-27,0.048,0.048
2011-05-28,0.049,0.049
2011-05-29,0.053,0.053
2011-05-30,0.057,0.057
2011-05-31,0.049,0.049
2011-06-01,0.049,0.049
2011-06-02,0.049,0.049
2011-06-03,0.048,0.048
2011-06-04,0.048,0.048
2011-06-05,0.048,0.048
2011-06-06,0.048,0.048
2011-06-07,0.051,0.051
2011-06-08,0.057,0.057
2011-06-09,0.053,0.053
2011-06-10,0.055,0.055
2011-06-11,0.059,0.059
2011-06-12,0.117,0.117
2011-06-13,0.058,0.058
2011-06-14,0.049,0.049
2011-06-15,0.051,0.051
2011-06-16,0.05,0.05
2011-06-17,0.075,0.075
2011-06-18,0.072,0.072
2011-06-19,0.055,0.055
2011-06-20,0.058,0.058
2011-06-21,0.066,0.066
2011-06-22,0.08,0.08
2011-06-23,0.057,0.057
2011-06-24,0.059,0.059
2011-06-25,0.061,0.061
2011-06-26,0.051,0.051
2011-06-27,0.049,0.049
2011-06-28,0.049,0.049
2011-06-29,0.049,0.049
2011-06-30,0.049,0.049
2011-07-01,0.052,0.052
2011-07-02,0.049,0.049
2011-07-03,0.048,0.048
2011-07-04,0.049,0.049
2011-07-05,0.053,0.053
2011-07-06,0.068,0.068
2011-07-07,0.078,0.078
2011-07-08,0.07,0.07
2011-07-09,0.058,0.058
2011-07-10,0.054,0.054
2011-07-11,0.052,0.052
2011-07-12,0.05,0.05
2011-07-13,0.05,0.05
2011-07-14,0.05,0.05
2011-07-15,0.056,0.056
2011-07-16,0.066,0.066
2011-07-17,0.07,0.07
2011-07-18,0.109,0.109
2011-07-19,0.093,0.093
2011-07-20,0.074,0.074
2011-07-21,0.058,0.058
2011-07-22,0.059,0.059
2011-07-23,0.05,0.05
2011-07-24,0.049,0.049
2011-07-25,0.049,0.049
2011-07-26,0.048,0.048
2011-07-27,0.048,0.048
2011-07-28,0.047,0.047
2011-07-29,0.047,0.047
2011-07-30,0.047,0.047
2011-07-31,0.048,0.048
2011-08-01,0.048,0.048
2011-08-02,0.048,0.048
2011-08-03,0.065,0.065
2011-08-04,0.06,0.06
2011-08-05,0.049,0.049
2011-08-06,0.05,0.05
2011-08-07,0.068,0.068
2011-08-08,0.055,0.055
2011-08-09,0.05,0.05
2011-08-10,0.053,0.053
2011-08-11,0.066,0.066
2011-08-12,0.082,0.082
2011-08-13,0.076,0.076
2011-08-14,0.066,0.066
2011-08-15,0.062,0.062
2011-08-16,0.061,0.061
2011-08-17,0.059,0.059
2011-08-18,0.059,0.059
2011-08-19,0.061,0.061
2011-08-20,0.066,0.066
2011-08-21,0.068,0.068
2011-08-22,0.071,0.071
2011-08-23,0.074,0.074
2011-08-24,0.074,0.074
2011-08-25,0.079,0.079
2011-08-26,0.13,0.13
2011-08-27,0.073,0.073
2011-08-28,0.068,0.068
2011-08-29,0.066,0.066
2011-08-30,0.068,0.068
2011-08-31,0.069,0.069
2011-09-01,0.07,0.07
2011-09-02,0.072,0.072
2011-09-03,0.087,0.087
2011-09-04,0.09,0.09
2011-09-05,0.103,0.103
2011-09-06,0.143,0.143
2011-09-07,0.088,0.088
2011-09-08,0.098,0.098
2011-09-09,0.121,0.121
2011-09-10,0.124,0.124
2011-09-11,0.143,0.143
2011-09-12,0.165,0.165
2011-09-13,0.169,0.169
2011-09-14,0.187,0.187
2011-09-15,0.186,0.186
2011-09-16,0.198,0.198
2011-09-17,0.236,0.236
2011-09-18,0.232,0.232
2011-09-19,0.226,0.226
2011-09-20,0.52,0.52
2011-09-21,0.289,0.289
2011-09-22,0.269,0.269
2011-09-23,0.26,0.26
2011-09-24,0.249,0.249
2011-09-25,0.334,0.334
2011-09-26,0.27,0.27
2011-09-27,0.233,0.233
2011-09-28,0.216,0.216
2011-09-29,0.206,0.206
2011-09-30,0.195,0.195
2011-10-01,0.184,0.184
2011-10-02,0.171,0.171
2011-10-03,0.161,0.161
2011-10-04,0.157,0.157
2011-10-05,0.211,0.211
2011-10-06,0.164,0.164
2011-10-07,0.14,0.14
2011-10-08,0.135,0.135
2011-10-09,0.178,0.178
2011-10-10,0.201,0.201
2011-10-11,0.188,0.188
2011-10-12,0.249,0.249
2011-10-13,0.24,0.24
2011-10-14,0.245,0.245
2011-10-15,0.249,0.249
2011-10-16,0.251,0.251
2011-10-17,0.319,0.319
2011-10-18,0.267,0.267
2011-10-19,0.262,0.262
2011-10-20,0.237,0.237
2011-10-21,0.229,0.229
2011-10-22,0.221,0.221
2011-10-23,0.286,0.286
2011-10-24,3.84,3.84
2011-10-25,0.963,0.963
2011-10-26,0.8,0.8
