,39056
2019-06-18,0.235
2019-06-19,0.24
2019-06-20,0.152
2019-06-21,0.134
2019-06-22,0.132
2019-06-23,0.145
2019-06-24,0.54
2019-06-25,0.231
2019-06-26,0.145
2019-06-27,0.13699999999999998
2019-06-28,0.14
2019-06-29,0.132
2019-06-30,0.134
2019-07-01,0.135
2019-07-02,0.126
2019-07-03,0.12300000000000001
2019-07-04,0.127
2019-07-05,0.124
2019-07-06,0.14
2019-07-07,0.149
2019-07-08,0.121
2019-07-09,0.11699999999999999
2019-07-10,0.10800000000000001
2019-07-11,0.10099999999999999
2019-07-12,0.09
2019-07-13,0.078
2019-07-14,0.078
2019-07-15,0.091
2019-07-16,0.091
2019-07-17,0.135
2019-07-18,0.21100000000000002
2019-07-19,1.34
2019-07-20,0.276
2019-07-21,0.098
2019-07-22,0.098
2019-07-23,0.08900000000000001
2019-07-24,0.091
2019-07-25,0.094
2019-07-26,0.748
2019-07-27,0.912
2019-07-28,0.135
2019-07-29,0.109
2019-07-30,0.267
2019-07-31,0.09300000000000001
2019-08-01,0.081
2019-08-02,0.077
2019-08-03,0.073
2019-08-04,0.073
2019-08-05,0.07400000000000001
2019-08-06,0.068
2019-08-07,0.365
2019-08-08,0.08
2019-08-09,1.24
2019-08-10,0.139
2019-08-11,0.086
2019-08-12,1.38
2019-08-13,0.131
2019-08-14,0.797
2019-08-15,0.136
2019-08-16,0.263
2019-08-17,0.125
2019-08-18,0.124
2019-08-19,0.14800000000000002
2019-08-20,0.10300000000000001
2019-08-21,0.086
2019-08-22,0.086
2019-08-23,0.087
2019-08-24,0.086
2019-08-25,0.085
2019-08-26,0.08
2019-08-27,0.08
2019-08-28,0.087
2019-08-29,0.085
2019-08-30,0.083
2019-08-31,0.085
2019-09-01,0.077
2019-09-02,0.071
2019-09-03,0.231
2019-09-04,0.18600000000000005
2019-09-05,0.065
2019-09-06,0.071
2019-09-07,0.064
2019-09-08,0.062
2019-09-09,0.18899999999999997
2019-09-10,0.068
2019-09-11,0.066
2019-09-12,0.06
2019-09-13,0.055999999999999994
2019-09-14,0.055
2019-09-15,0.06
2019-09-16,0.059000000000000004
2019-09-17,0.055999999999999994
2019-09-18,0.054000000000000006
2019-09-19,0.052000000000000005
2019-09-20,0.046
2019-09-21,0.053
2019-09-22,0.055999999999999994
2019-09-23,0.45799999999999996
2019-09-24,0.982
2019-09-25,0.209
2019-09-26,0.12300000000000001
2019-09-27,0.295
2019-09-28,0.259
2019-09-29,0.41700000000000004
2019-09-30,0.40399999999999997
2019-10-01,1.69
2019-10-02,0.165
2019-10-03,0.12
2019-10-04,0.099
2019-10-05,0.882
2019-10-06,0.33399999999999996
2019-10-07,0.157
2019-10-08,0.174
2019-10-09,0.1
2019-10-10,0.094
2019-10-11,0.648
2019-10-12,0.8059999999999999
2019-10-13,0.327
2019-10-14,0.402
2019-10-15,0.184
2019-10-16,0.168
2019-10-17,1.46
2019-10-18,0.392
2019-10-19,0.19
2019-10-20,0.147
2019-10-21,0.316
2019-10-22,0.14
2019-10-23,0.127
2019-10-24,1.45
2019-10-25,0.23800000000000002
2019-10-26,0.313
2019-10-27,0.166
2019-10-28,0.134
2019-10-29,0.121
2019-10-30,0.10800000000000001
2019-10-31,0.115
2019-11-01,0.133
2019-11-02,0.604
2019-11-03,0.29600000000000004
2019-11-04,0.223
2019-11-05,0.14400000000000002
2019-11-06,0.436
2019-11-07,0.225
2019-11-08,0.151
2019-11-09,0.361
2019-11-10,0.304
2019-11-11,0.244
2019-11-12,0.221
2019-11-13,0.9359999999999999
2019-11-14,0.39799999999999996
2019-11-15,0.611
2019-11-16,0.295
