,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1992-03-24,0.3614912,0.31202137,0.2770554,0.33125773,0.3344682,0.28828293,0.32131276,0.35276943,0.3226543,0.31664363,0.34914154,0.33462957,0.30653974,0.3235551,0.3124194,0.30768397,0.3000885,0.35816416,0.33945134,0.30549365
1992-03-25,0.44484565,0.36066255,0.36534363,0.3370626,0.34962073,0.3119242,0.3550519,0.399526,0.36795792,0.39585337,0.4189027,0.3662228,0.35343882,0.40305042,0.39361906,0.3713144,0.38106173,0.40952778,0.39666754,0.37174743
1992-03-26,0.6983937,0.6413403,0.72970283,0.5642474,0.7028396,0.76858056,0.6600034,0.63651675,0.74451375,0.606867,0.7136401,0.70225805,0.75393003,0.71408415,0.59170705,0.69538826,0.63841414,0.715382,0.67615783,0.6911829
1992-03-27,0.6852806,0.66932064,0.7003609,0.6270925,0.64963174,0.7155522,0.6283417,0.65660596,0.7167848,0.6409861,0.6562688,0.6986707,0.5477189,0.71320736,0.6112959,0.740753,0.7202802,0.7493634,0.6732304,0.6174748
1992-03-28,0.598838,0.5363301,0.6118829,0.52428424,0.5213158,0.5929694,0.5944152,0.5320563,0.60432947,0.61602145,0.46286643,0.55806047,0.47809336,0.5920268,0.57043767,0.56315947,0.5750887,0.5611678,0.56010246,0.5103266
1992-03-29,0.51611465,0.5126715,0.61146826,0.52443355,0.48412728,0.50594056,0.49985337,0.5215204,0.57888746,0.57960355,0.45804602,0.55219024,0.5389755,0.50974244,0.52187455,0.55469036,0.5609554,0.49455178,0.53366315,0.42674896
1992-03-30,0.5346372,0.5369806,0.4513811,0.4464004,0.46457493,0.5506325,0.5983747,0.58717805,0.5488581,0.5402023,0.56574804,0.5192881,0.5424392,0.5936296,0.51173705,0.55287945,0.5082001,0.5476487,0.55252993,0.56804484
1992-03-31,0.6385213,0.57026905,0.578626,0.55558205,0.5765961,0.6257801,0.6315049,0.7209053,0.6656254,0.7115202,0.6151247,0.59074825,0.66919243,0.7070069,0.589939,0.72956336,0.58199966,0.67221427,0.68473125,0.74527067
1992-04-12,0.29590818,0.30705544,0.35711628,0.32966584,0.31226957,0.33179703,0.331673,0.30521524,0.3160875,0.29924896,0.3159533,0.36068287,0.31693748,0.34104034,0.33398986,0.33884954,0.3173033,0.37784082,0.33147305,0.25681305
1992-04-13,0.28964287,0.29508808,0.32842112,0.31575456,0.3081952,0.31469157,0.33479908,0.300162,0.31424183,0.29609716,0.30213922,0.34129572,0.3059992,0.32244685,0.32242215,0.32844964,0.31014356,0.35825083,0.32732648,0.25769728
1992-04-14,0.34862056,0.32375708,0.33379537,0.3341804,0.32923234,0.31672344,0.36454335,0.34396544,0.34522566,0.3224023,0.33976,0.37134865,0.30242488,0.35830346,0.33742058,0.3501958,0.31944418,0.36589843,0.36577004,0.29508728
1992-04-15,0.46360028,0.34687087,0.42486238,0.40376514,0.3825566,0.40013203,0.36921635,0.41344953,0.36664507,0.34828147,0.42285758,0.4188699,0.35293132,0.44117153,0.42467588,0.4060793,0.40293735,0.41113725,0.4281256,0.3687773
