,0,1,2,3,4,5,6,7,8,9
1979-11-10,0.3911594,0.39368352,0.382896,0.3880623,0.3889925,0.39771956,0.38518366,0.37984547,0.403095,0.41495898
1979-11-11,0.4200078,0.42830032,0.4179666,0.43508896,0.4307108,0.42430073,0.41045427,0.40715373,0.4250319,0.42499685
1979-11-12,0.4108886,0.4247551,0.41889507,0.42715728,0.40976155,0.4183483,0.44152582,0.41984197,0.39910707,0.43617427
1979-11-13,0.3921683,0.397991,0.4072466,0.4010203,0.40576118,0.3901952,0.39025444,0.38665605,0.41552478,0.42687643
1979-11-14,0.40686262,0.42676556,0.42513686,0.40520063,0.4052558,0.39777142,0.41673517,0.39737588,0.40697125,0.42588708
1979-11-15,0.50597996,0.51304907,0.5260224,0.5052726,0.527843,0.5277478,0.51127505,0.5017554,0.49211496,0.5026945
1979-11-16,0.5585118,0.58270043,0.5322602,0.5494026,0.5549508,0.55796343,0.55701077,0.54095244,0.564825,0.5568748
1979-11-17,0.4918953,0.45455727,0.47254354,0.50257957,0.47288284,0.46466637,0.46190667,0.46571296,0.49921578,0.4566225
1979-11-18,0.4851274,0.47556502,0.4342761,0.4761291,0.44931757,0.44633,0.47915596,0.42952523,0.4688376,0.4627253
1979-11-19,0.4346849,0.45113522,0.4471671,0.45378262,0.44306484,0.45888937,0.45633668,0.47413886,0.45034963,0.46713528
1979-11-20,0.43109205,0.42614102,0.42735052,0.4202589,0.42148826,0.44220817,0.43364775,0.43801987,0.4282311,0.43175244
1979-11-21,0.42098176,0.41279417,0.42641455,0.41946894,0.41245842,0.40870643,0.424075,0.41457638,0.42170447,0.42019662
1979-11-22,0.4075294,0.40506887,0.41094851,0.40838605,0.40252262,0.40602195,0.4035997,0.39877072,0.41149092,0.402926
1979-11-23,0.39875752,0.40591532,0.4037655,0.40373033,0.40476763,0.39934087,0.39193866,0.3948146,0.4070715,0.40241575
1979-11-24,0.38604525,0.39512396,0.39155388,0.3869537,0.394972,0.3934666,0.39406633,0.3847048,0.388551,0.3931208
1979-11-25,0.3819347,0.4025464,0.4148255,0.40411258,0.39928114,0.39742452,0.39361024,0.40238446,0.39099497,0.4010577
1979-11-26,0.3799748,0.39023748,0.39101815,0.38106132,0.3772986,0.38958544,0.3879227,0.39408627,0.3853976,0.39749584
1979-11-27,0.3785978,0.39631376,0.39013308,0.38547978,0.3921398,0.36790788,0.39756295,0.3698141,0.41195413,0.39001876
1979-11-28,0.3698696,0.39485297,0.37228334,0.38883597,0.38522792,0.38379323,0.3878705,0.3821229,0.39043662,0.38568413
1979-11-29,0.38886306,0.3821769,0.38742447,0.39111936,0.38725162,0.3845771,0.38753784,0.3781,0.39679316,0.39271978
1979-11-30,0.3877498,0.38357434,0.38680232,0.38810685,0.38547787,0.38559848,0.38750273,0.38056198,0.396708,0.393322
1979-12-01,0.38095498,0.376632,0.3779868,0.37883684,0.37858745,0.37879217,0.376433,0.37108687,0.38830298,0.38589284
1979-12-02,0.3762292,0.3728081,0.37563062,0.3759897,0.3736512,0.37509632,0.37624383,0.3685583,0.3852822,0.38299906
1979-12-03,0.37146035,0.388396,0.38653344,0.37230575,0.38203442,0.37957084,0.3675062,0.39625275,0.37519822,0.37705407
1979-12-04,0.38829148,0.38268778,0.3655749,0.39333737,0.38079453,0.37289965,0.3863172,0.38266706,0.3836173,0.3883113
1979-12-05,0.41822773,0.40792036,0.41953576,0.40533367,0.4082224,0.40393287,0.42491698,0.4165166,0.4011184,0.39926586
1979-12-06,0.41175753,0.39352703,0.38356286,0.39528877,0.41107064,0.41511065,0.41008642,0.39034072,0.38995498,0.40200645
1979-12-07,0.4013504,0.3962515,0.41754812,0.39142638,0.39882565,0.39797312,0.4281091,0.41629672,0.4290154,0.4164751
1979-12-08,0.40122825,0.42088628,0.4196387,0.43718708,0.40727895,0.4096195,0.40705764,0.37532824,0.41037652,0.4108918
1979-12-09,0.6699556,0.6619919,0.6204093,0.6674631,0.681095,0.6892806,0.6071141,0.5917277,0.6475648,0.6224763
1979-12-10,0.9044909,0.8559242,0.8200292,0.91671646,0.8535493,0.8290715,0.91204387,0.83079684,0.88451415,0.8440264
1979-12-11,0.9261321,0.8509518,0.85005295,0.8200376,0.79302984,0.7822276,0.8084581,0.7889249,0.800659,0.85645133
1979-12-12,0.87585664,0.87237525,0.8883827,0.98498976,0.8964483,0.8777603,0.9228142,0.98966706,0.8103393,0.8392172
1979-12-13,1.4120867,1.3706154,1.4148108,1.4067056,1.3990213,1.3846469,1.527963,1.396534,1.4226626,1.4003432
1979-12-14,2.1853437,2.0160172,2.1404326,1.873176,2.2136726,2.086587,2.1332827,1.9620763,2.1189723,2.097098
1979-12-15,1.3635921,1.3100272,1.4203105,1.3124985,1.2742851,1.3929641,1.4872793,1.256579,1.3186862,1.2360278
1979-12-16,0.9208676,0.9107639,0.91085047,0.8746442,0.88029563,1.0544341,0.94183844,1.0183287,0.887774,0.8827273
1979-12-17,0.70797116,0.7572222,0.7526744,0.71411026,0.76669395,0.74864936,0.72779423,0.76893723,0.70011824,0.72182345
1979-12-18,0.64927894,0.6853639,0.69928914,0.65982723,0.67244554,0.71528596,0.65928924,0.6140132,0.67424065,0.659331
1979-12-19,0.6985242,0.6764193,0.6452522,0.69736564,0.6782167,0.66866636,0.68066,0.696891,0.68949366,0.6573092
1979-12-20,0.7678514,0.77232474,0.77019984,0.80361557,0.8048012,0.78663063,0.773831,0.7344698,0.7213996,0.7321377
1979-12-21,0.7778417,0.8226379,0.8044382,0.78502285,0.8380319,0.7897691,0.8045512,0.8453236,0.7755674,0.7888035
1979-12-22,0.75219923,0.76827645,0.7708741,0.7792283,0.78837645,0.750282,0.741885,0.7983865,0.79405224,0.7850434
1979-12-23,0.7304276,0.71160835,0.70491886,0.70861894,0.67861855,0.719074,0.7214761,0.6796212,0.74177396,0.6930076
1979-12-24,0.66262656,0.6582494,0.6578589,0.64775664,0.6423075,0.68313104,0.67577094,0.7057712,0.65290594,0.6811244
1979-12-25,0.60544,0.6236454,0.62590474,0.6214224,0.6336606,0.60291016,0.6176895,0.62689567,0.6290608,0.6105565
1979-12-26,0.6558296,0.65317273,0.67456037,0.644428,0.65767825,0.638325,0.66047746,0.6868912,0.6973757,0.6473631
1979-12-27,1.522846,1.4396435,1.4815925,1.4770752,1.5601143,1.4264235,1.506668,1.4371717,1.5266432,1.4762487
1979-12-28,1.455064,1.3061707,1.4935628,1.5377067,1.4671955,1.432421,1.5004698,1.4514277,1.3835541,1.3433467
1979-12-29,1.0167109,0.9625008,1.0236852,0.952592,1.0579967,1.0479543,1.0033569,1.024757,1.0566726,0.9501163
1979-12-30,0.8393082,0.891096,0.875809,0.84350365,0.8438958,0.88233083,0.86012846,0.91703403,0.8449639,0.8726279
1979-12-31,0.7729399,0.8072729,0.78818375,0.7342766,0.75451976,0.7859678,0.75349355,0.7489437,0.75328654,0.71878326
1980-01-01,0.7315403,0.7224425,0.7320691,0.72992957,0.7319298,0.7456247,0.74749434,0.7277209,0.7208074,0.7206374
1980-01-02,0.7072784,0.71347106,0.70299166,0.7138625,0.7178584,0.7193787,0.71463096,0.7115593,0.70930606,0.6935238
1980-01-03,1.1559238,1.2809519,1.308688,1.1829833,1.3138549,1.1819704,1.2544171,1.2250029,1.1390489,1.239027
1980-01-04,1.4246328,1.4512289,1.4639884,1.4906148,1.4866177,1.4542828,1.5261148,1.4660711,1.4989675,1.3601975
1980-01-05,1.2540247,1.2154065,1.240745,1.1990913,1.2235562,1.2622274,1.2223531,1.1898345,1.2154425,1.1294848
1980-01-06,0.97004646,0.98767775,0.96935433,1.0393448,0.92287374,1.0715935,1.0391736,1.0948342,0.9941671,0.94730574
1980-01-07,0.94115144,0.9552654,0.94182307,0.9019866,0.961982,0.94621265,0.9499508,0.9479158,0.94016606,0.9515469
1980-01-08,0.8557598,0.8601127,0.8912894,0.85900927,0.84399843,0.85807943,0.85093904,0.8427774,0.85353357,0.86599064
1980-01-09,0.80891424,0.8156,0.82673216,0.84837484,0.8128211,0.8321729,0.8244433,0.8083267,0.8650506,0.8223209
1980-01-10,0.8038343,0.8030232,0.8037826,0.8122135,0.7968964,0.8130779,0.7811699,0.7814766,0.8233878,0.80030656
1980-01-11,0.7801085,0.7840488,0.77748936,0.7735753,0.77200663,0.77618873,0.7621537,0.77004975,0.7920023,0.7758518
1980-01-12,0.7766809,0.7864036,0.7679143,0.7840867,0.78131235,0.7758287,0.76406157,0.78227913,0.7883657,0.770272
1980-01-13,0.77090514,0.7868164,0.76482254,0.7783871,0.77509356,0.77347726,0.7633631,0.7805084,0.78647834,0.760871
1980-01-14,0.79354334,0.7725381,0.7933863,0.76708585,0.77078414,0.79429984,0.7737559,0.83094525,0.8151699,0.8062458
1980-01-15,0.823799,0.8071492,0.8013948,0.8583228,0.79992384,0.83275795,0.7673568,0.85512316,0.8383904,0.8381035
1980-01-16,0.8726986,0.84103686,0.8196172,0.79434526,0.84142756,0.8608291,0.8632595,0.87614965,0.85953873,0.836663
1980-01-17,0.82491505,0.86305666,0.88423496,0.8704498,0.9014643,0.90188324,0.8805842,0.88053745,0.906112,0.88441354
1980-01-18,0.83138466,0.8580661,0.85554093,0.8659153,0.8508684,0.8483963,0.8263462,0.84306186,0.8389396,0.8383463
1980-01-19,0.85222346,0.85245,0.8591766,0.85095704,0.84506816,0.83619994,0.8163731,0.8375734,0.8356678,0.83520776
1980-01-20,0.8888149,0.88091075,0.85919935,0.86818254,0.8390247,0.90886796,0.8942176,0.8650447,0.86280125,0.8653424
1980-01-21,1.2636168,1.2385255,1.3176636,1.2806549,1.2558206,1.2720395,1.347221,1.2804971,1.2161351,1.2531463
1980-01-22,1.158509,1.1165456,1.0936879,1.1419421,1.2039417,1.0928503,1.1315998,1.1107051,1.0106037,1.0635207
