,0,1,2,3,4,5,6,7,8,9
1987-01-03,0.40796882,0.39085788,0.371975,0.39089876,0.41623813,0.4180387,0.4014749,0.40018737,0.37604654,0.41416982
1987-01-04,0.63413656,0.50323665,0.5474641,0.66791874,0.6737133,0.57776755,0.5752468,0.5915899,0.55630916,0.61414605
1987-01-05,0.6164258,0.5790859,0.61653703,0.6078647,0.5621355,0.5497982,0.57591844,0.55929035,0.6168274,0.51490253
1987-01-06,0.36431736,0.36553174,0.35539904,0.37451065,0.32193637,0.35237813,0.33620507,0.35027048,0.3175459,0.3550798
1987-01-07,0.23844795,0.23940775,0.25098747,0.25136176,0.24037321,0.25311562,0.2733603,0.24825719,0.23425391,0.25241566
1987-01-08,0.21990046,0.2280768,0.22932728,0.24837546,0.23055325,0.21814956,0.20148198,0.21866128,0.21946207,0.21225211
1987-01-09,0.21686892,0.20009491,0.21312095,0.23522747,0.20618556,0.20812768,0.19386403,0.19204542,0.19487734,0.20090596
1987-01-10,0.18915033,0.17139655,0.16765946,0.1735895,0.14906959,0.16388968,0.14348115,0.14842471,0.16443437,0.15049148
1987-01-11,0.1625748,0.12517062,0.111221254,0.13510612,0.1208421,0.14664698,0.11910792,0.10744738,0.11745711,0.14057773
1987-01-12,0.13766351,0.14452541,0.11463997,0.17533228,0.15335763,0.16372114,0.10675363,0.1370047,0.14366244,0.12731107
1987-01-13,0.1619793,0.15810469,0.14312796,0.16805643,0.17062192,0.13896546,0.18500282,0.14572552,0.14133772,0.14343022
1987-01-14,0.18917662,0.14509356,0.1495727,0.16337758,0.1737678,0.16596638,0.14979845,0.14950949,0.1419931,0.1551721
1987-01-15,0.15341736,0.14738974,0.14454523,0.15294561,0.1530923,0.16599427,0.13382044,0.14868128,0.1591399,0.15328373
1987-01-16,0.1413151,0.1440167,0.13152829,0.14769636,0.14440262,0.14875297,0.12772264,0.14364858,0.14656031,0.1476044
1987-01-17,0.13782707,0.13866602,0.12166466,0.14026806,0.13503075,0.13738704,0.12483798,0.13974956,0.13492031,0.14336683
1987-01-18,0.13613984,0.1370515,0.12575665,0.1434719,0.13768053,0.13478567,0.1272578,0.14279346,0.13460271,0.1462194
1987-01-19,0.13033335,0.13468435,0.12301557,0.13901946,0.12631795,0.12918557,0.12421335,0.13929597,0.13123548,0.1437886
1987-01-20,0.124809235,0.14127453,0.12659577,0.13593021,0.13419732,0.12452318,0.1291958,0.13837618,0.1307235,0.14491856
1987-01-21,0.12907158,0.14648643,0.12945026,0.13032019,0.14535639,0.14625491,0.14436553,0.14087424,0.14779744,0.13961317
1987-01-22,0.14171392,0.13869481,0.14698009,0.15984805,0.16164906,0.1447035,0.15054742,0.15259133,0.13676852,0.14642876
1987-01-23,0.16066419,0.17990129,0.1614859,0.16322812,0.18342644,0.17645,0.1548399,0.18233821,0.15185182,0.16462101
1987-01-24,0.20741978,0.21168903,0.19530818,0.23607841,0.2251288,0.23073648,0.19078961,0.18687138,0.20512943,0.18872786
1987-01-25,0.25768548,0.25600195,0.24125823,0.28322148,0.28494507,0.27036715,0.24917689,0.23297241,0.2405834,0.24188317
1987-01-26,0.27097043,0.29043657,0.2637004,0.29766384,0.267686,0.25941345,0.2574005,0.24872941,0.23300423,0.27365658
1987-01-27,0.23948114,0.24349266,0.23891442,0.24142921,0.22477649,0.22090627,0.22114754,0.24309999,0.19946198,0.24263157
