,33066,nn_m,nn_std,orig
1987-01-03,0.404,0.3988328062018021,0.015308186812327297,0.404
1987-01-04,0.525,0.5944361076242195,0.0515762009335973,0.525
1987-01-05,0.545,0.5805561619752868,0.032497645416519366,0.545
1987-01-06,0.318,0.3496770860064509,0.017646710272832558,0.318
1987-01-07,0.236,0.24808452694508806,0.010553991161991776,0.236
1987-01-08,0.221,0.2227391861974115,0.011837920125696115,0.221
1987-01-09,0.225,0.20638059782523,0.012482016130259972,0.225
1987-01-10,0.174,0.16258759146058502,0.013743702788433471,0.174
1987-01-11,0.149,0.1289918189175324,0.01672395932399201,0.149
1987-01-12,0.142,0.1404628954096557,0.019825542404687323,0.142
1987-01-13,0.14300000000000002,0.15582617499972126,0.01464875581939045,0.14300000000000002
1987-01-14,0.139,0.15874266543008064,0.014281776250767746,0.139
1987-01-15,0.134,0.15120950727048735,0.008106748302361797,0.134
1987-01-16,0.131,0.142276390651858,0.006719644387900083,0.131
1987-01-17,0.128,0.1353601912896689,0.00651596377869669,0.128
1987-01-18,0.128,0.13652554062425934,0.006213159562043907,0.128
1987-01-19,0.127,0.13203429132708155,0.006523960981863269,0.127
1987-01-20,0.125,0.13293327795778573,0.006702237187542174,0.125
1987-01-21,0.127,0.13979707947199918,0.007255122443436886,0.127
1987-01-22,0.139,0.14795407242856953,0.007879725931603337,0.139
1987-01-23,0.16899999999999998,0.16789292692245025,0.01099819588571433,0.16899999999999998
1987-01-24,0.235,0.2079613900890839,0.01692290164510561,0.235
1987-01-25,0.28600000000000003,0.2560200149937732,0.017284891507101344,0.28600000000000003
1987-01-26,0.265,0.2665693354615624,0.01776024949484907,0.265
1987-01-27,0.241,0.2317505487977225,0.013643641380540151,0.241
1987-01-28,0.19,0.19740452236665604,0.016971411578541158,0.19
1987-01-29,0.14800000000000002,0.16358502490344126,0.011995451250075359,0.14800000000000002
1987-01-30,0.129,0.14430773377492476,0.010836042821058572,0.129
1987-01-31,0.129,0.12650994559293194,0.007032164020084965,0.129
1987-02-01,0.126,0.12253179324218648,0.010055614719887621,0.126
1987-02-02,0.129,0.12885850601155194,0.008029536329257441,0.129
1987-02-03,0.122,0.13061700853414415,0.006608768295432069,0.122
1987-02-04,0.118,0.1267899162143899,0.00784875648786536,0.118
1987-02-05,0.12,0.1266316812679802,0.007836833330242855,0.12
1987-02-06,0.12,0.1268242414602928,0.00623066944392654,0.12
1987-02-07,0.114,0.12296739468119773,0.018187825388954863,0.114
1987-02-08,0.117,0.13554945793921194,0.025258431915998213,0.117
1987-02-09,0.439,0.4119704964857279,0.043286314755199715,0.439
1987-02-10,0.289,0.2927649354235836,0.02412477792438613,0.289
1987-02-11,0.205,0.18801758796601795,0.03261787901451051,0.205
1987-02-12,0.16699999999999998,0.1885581567709778,0.027148757949626425,0.16699999999999998
1987-02-13,0.14800000000000002,0.15036052011701745,0.024379877516766853,0.14800000000000002
1987-02-14,0.19,0.17199337802140469,0.019019756895964458,0.19
1987-02-15,0.193,0.18065379774158108,0.01118914532544709,0.193
1987-02-16,0.158,0.18370112638612596,0.009733677606394129,0.158
1987-02-17,0.149,0.1448800082220236,0.024687371609381344,0.149
1987-02-18,0.152,0.15690206979216206,0.016600383292567505,0.152
1987-02-19,0.158,0.15493879508821054,0.008468482606214876,0.158
1987-02-20,0.147,0.15609104040946284,0.00802273910087058,0.147
1987-02-21,0.13699999999999998,0.1442726605391591,0.00819521726359433,0.13699999999999998
1987-02-22,0.133,0.12715833815187202,0.007177242725403853,0.133
1987-02-23,0.133,0.12870005545471194,0.010954325440146614,0.133
1987-02-24,0.135,0.13331195408242866,0.006369097026260838,0.135
1987-02-25,0.132,0.12641176510098326,0.0061546114576321925,0.132
1987-02-26,0.135,0.1414187944827274,0.021266505490680033,0.135
1987-02-27,0.332,0.3766633225176288,0.03290058809164687,0.332
1987-02-28,0.308,0.3487170912848984,0.025979318036971552,0.308
1987-04-03,0.615,0.5576337216539785,0.03446141537074953,0.615
1987-04-04,0.642,0.6552232585928864,0.04773413514122482,0.642
1987-04-05,0.624,0.6338457799831747,0.030783151807352718,0.624
1987-04-06,0.333,0.36114797543757854,0.047839244299794456,0.333
1987-04-07,0.594,0.6734957875714084,0.06411563409644509,0.594
1987-04-08,0.523,0.6053284296121696,0.030512419806103582,0.523
1987-04-09,0.378,0.41457588538480256,0.05436355087281194,0.378
1987-04-10,0.368,0.3990466243088491,0.04290218740411771,0.368
1987-04-11,0.336,0.3789105615635862,0.03781693420270446,0.336
1987-04-12,0.228,0.2241183334738884,0.026475903385057026,0.228
1987-04-13,0.2,0.20762591617024465,0.019069641159089237,0.2
1987-04-14,0.188,0.18640533735151416,0.012093537758061063,0.188
1987-04-15,0.182,0.17707504739278448,0.006405270539341959,0.182
1987-04-16,0.177,0.17526514866474646,0.006077913070755028,0.177
1987-04-17,0.172,0.1729981889118859,0.007044997433821002,0.172
1987-04-18,0.168,0.1641355140605947,0.007142913164895986,0.168
1987-04-19,0.166,0.1600027632641247,0.018471146270790283,0.166
1987-04-20,0.161,0.13960660806871386,0.011998006349540052,0.161
1987-04-21,0.155,0.1455592944312393,0.009340942596874673,0.155
1987-04-22,0.151,0.14272188785146492,0.010945564018655098,0.151
1987-04-23,0.147,0.1551664475328028,0.007070259673867914,0.147
1987-04-24,0.14400000000000002,0.15848681455175448,0.008437389427894635,0.14400000000000002
1987-04-25,0.14400000000000002,0.15261769397825306,0.008224584451987291,0.14400000000000002
1987-04-26,0.141,0.15000352080067167,0.008282820399259492,0.141
1987-04-27,0.136,0.1289750237900357,0.010504542910688064,0.136
1987-04-28,0.136,0.13306000219951195,0.017240251269864112,0.136
1987-04-29,0.13699999999999998,0.1106585625753622,0.01931344451701689,0.13699999999999998
1987-04-30,0.138,0.12516068136303027,0.022025880153171036,0.138
1987-06-03,0.095,0.0960616149561396,0.02395161037231808,0.095
1987-06-04,0.094,0.08180692959225945,0.02639311644593353,0.094
1987-06-05,0.091,0.10579758808011958,0.030221553742505895,0.091
1987-06-06,0.103,0.11121839602250808,0.025549508342728327,0.103
1987-06-07,0.098,0.07206247151260213,0.03787774413090314,0.098
1987-06-08,0.14300000000000002,0.12600301112694987,0.043540201214642985,0.14300000000000002
1987-06-09,0.383,0.3637885370617765,0.09151059838840424,0.383
1987-06-10,0.166,0.19160626299783945,0.04155286070879589,0.166
1987-06-11,0.434,0.4994228067133937,0.07798503777079954,0.434
1987-06-12,0.206,0.2084876278258086,0.022162051106251496,0.206
1987-06-13,0.145,0.14535251171405625,0.012606583126431531,0.145
1987-06-14,0.223,0.22242521036245236,0.052012284956760094,0.223
1987-06-15,1.15,1.2918897545662924,0.10634394764412786,1.15
1987-06-16,0.912,0.8467266414585048,0.06612512346531159,0.912
1987-06-17,0.522,0.5052885948766546,0.033815186745868135,0.522
1987-06-18,0.305,0.3466716460271664,0.043139419600787036,0.305
1987-06-19,2.35,2.116141901313198,0.2091694038148986,2.35
1987-06-20,1.0,1.0555394396010258,0.08587882786330706,1.0
1987-06-21,0.363,0.3977353036665668,0.06137561255798037,0.363
1987-06-22,0.411,0.4232758375610129,0.07379306682405283,0.411
