,34012,orig,nn_m,nn_std
1966-07-06,0.289,0.289,0.25930087274470937,0.00785425277932181
1966-07-07,0.297,0.297,0.2588143189274675,0.007109083640206502
1966-07-08,0.294,0.294,0.25752320813409085,0.0055857255780233
1966-07-09,0.289,0.289,0.25634814063100336,0.005687697605542183
1966-07-10,0.294,0.294,0.25517487622347135,0.00672010282998843
1966-07-11,0.28600000000000003,0.28600000000000003,0.25115349021524463,0.008134563981050225
1966-07-12,0.275,0.275,0.23702191424888985,0.00827952873261504
1966-07-13,0.278,0.278,0.23942985438709663,0.007448806009802717
1966-07-14,0.275,0.275,0.23151538680762618,0.007021265176141451
1966-07-15,0.294,0.294,0.2371358251577751,0.009218121016518617
1966-07-16,0.303,0.303,0.26119461161455026,0.015021193058146542
1966-07-17,0.272,0.272,0.24627855323689168,0.009262566589918772
1966-07-18,0.26899999999999996,0.26899999999999996,0.25203425210006514,0.013129386332750086
1966-07-19,0.26899999999999996,0.26899999999999996,0.2538252174789746,0.009698531095433073
1966-07-20,0.258,0.258,0.2554899587355302,0.010948598588191822
1966-07-21,0.26899999999999996,0.26899999999999996,0.29096940307120445,0.012692255595880194
1966-07-22,0.258,0.258,0.25983916834547455,0.019196945711672703
1966-07-23,0.252,0.252,0.26097143505619047,0.016630298825124592
1966-07-24,0.28300000000000003,0.28300000000000003,0.27130610111913844,0.018283233519368742
1966-07-25,0.24100000000000002,0.24100000000000002,0.2604032237872711,0.01193391266531515
1966-07-26,0.255,0.255,0.2759705605659357,0.015170539440092216
1966-07-27,0.258,0.258,0.2758396931139674,0.009755421258241644
1966-07-28,0.255,0.255,0.2694775602873583,0.005612310396645587
1966-07-29,0.261,0.261,0.2702339938202945,0.008699559446131705
1966-07-30,0.244,0.244,0.25995787320886654,0.008534638283209075
1966-07-31,0.252,0.252,0.2688346103699558,0.0057651370491811574
1966-08-01,0.261,0.261,0.2746805117974547,0.012254515382457011
1966-08-02,0.24600000000000002,0.24600000000000002,0.2505386617204877,0.01815944633434497
1966-08-03,0.255,0.255,0.24537875167119236,0.012100278955185293
1966-08-04,0.244,0.244,0.23428361699876052,0.01620443329127928
1966-08-05,0.22899999999999998,0.22899999999999998,0.2283387379434458,0.01002088158372597
1966-08-06,0.22899999999999998,0.22899999999999998,0.22996006078637207,0.01278299201267075
1966-08-07,0.244,0.244,0.23436457353436338,0.013465805212296865
1966-08-08,0.255,0.255,0.24659816659771353,0.012981740651635132
1966-08-09,0.235,0.235,0.234102020546425,0.008256600200500409
1966-08-10,0.221,0.221,0.22977048329188943,0.00953900013057416
1966-08-11,0.218,0.218,0.2286923183820277,0.010560127969088154
1966-08-12,0.221,0.221,0.23509452602968473,0.009122250546862507
1966-08-13,0.204,0.204,0.23822386234800896,0.010099478728025918
1966-08-14,0.221,0.221,0.23438801557047384,0.00767281104354304
1966-08-15,0.207,0.207,0.2313644578441551,0.007212107165929582
1966-08-16,0.207,0.207,0.23026593488690644,0.008808815360705243
1966-08-17,0.21,0.21,0.2289931128426061,0.007754279347704132
1966-08-18,0.204,0.204,0.21308606542269187,0.005375731166882889
1966-08-19,0.204,0.204,0.21706124199851676,0.006412830340305952
1966-08-20,0.204,0.204,0.2136339939513779,0.007224680182752565
1966-08-21,0.204,0.204,0.20992076522933306,0.008117041307916356
1966-08-22,0.201,0.201,0.20386806624461593,0.009362343361583224
1966-08-23,0.198,0.198,0.20248989432310793,0.009584647304861067
1966-08-24,0.19,0.19,0.20677161983885606,0.008956705107095338
1966-08-25,0.195,0.195,0.20720214973016707,0.009774822142468007
1966-08-26,0.198,0.198,0.2020059443880648,0.0065252130728772435
1966-08-27,0.193,0.193,0.20165077794617758,0.007307230576658619
1966-08-28,0.193,0.193,0.2018101577353356,0.005787808340408801
1966-08-29,0.21,0.21,0.20788506098834367,0.006113957687652572
1966-08-30,0.275,0.275,0.2768407111137452,0.018272656297060545
1966-08-31,0.22399999999999998,0.22399999999999998,0.22166965321206786,0.02290287295888641
1966-09-01,0.218,0.218,0.2241474315905283,0.027528368126629114
1966-09-02,0.195,0.195,0.19863725466173562,0.021952387790840588
1966-09-03,0.198,0.198,0.21028890332991224,0.03502652465523551
1966-09-04,0.195,0.195,0.21391097723439234,0.03577443435225938
1966-09-05,0.19,0.19,0.21010669592863926,0.03397200681290664
1966-09-06,0.193,0.193,0.21248607073480366,0.026529737078575456
1966-09-07,0.187,0.187,0.19645685464392454,0.019797674649917805
1966-09-08,0.198,0.198,0.188545695375812,0.015129357667934475
1966-09-09,0.201,0.201,0.18738055912646828,0.011988807944362783
1966-09-10,0.187,0.187,0.18449771580352456,0.009292055336503608
1966-09-11,0.193,0.193,0.1864236833313304,0.007330282678581138
1966-09-12,0.187,0.187,0.18497650337400484,0.007030057357331516
1966-09-13,0.198,0.198,0.18206044253539425,0.006725975962377387
1966-09-14,0.17,0.17,0.18317089463192207,0.006020933663465341
1966-09-15,0.19,0.19,0.18706073534996295,0.006012597646326213
1966-09-16,0.187,0.187,0.18910911255993829,0.00854195711955382
1966-09-17,0.17600000000000002,0.17600000000000002,0.18526626292118678,0.007295619742844787
1966-09-18,0.17800000000000002,0.17800000000000002,0.1821717334593708,0.005920933049470358
1966-09-19,0.17600000000000002,0.17600000000000002,0.18096184368505885,0.006669025119569087
1966-09-20,0.16699999999999998,0.16699999999999998,0.18506575923775997,0.006780437612269061
1966-09-21,0.19,0.19,0.18299991989623168,0.006475372899663436
1966-09-22,0.17,0.17,0.18148859996291525,0.0052975394228200945
1966-09-23,0.184,0.184,0.18420746946199462,0.007410955726706189
1966-09-24,0.17,0.17,0.17567299321647528,0.006740512512363679
1966-09-25,0.17,0.17,0.17394622749160196,0.006090703332906257
1966-09-26,0.17600000000000002,0.17600000000000002,0.17168757748703473,0.006409857623793511
1966-09-27,0.17300000000000001,0.17300000000000001,0.18209871493986443,0.005976522373557856
