,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1968-03-06,0.30193967,0.3172618,0.31557506,0.29976895,0.33411127,0.3186063,0.3113601,0.3227328,0.30025104,0.31663004,0.32794312,0.30162778,0.31292966,0.31185606,0.3164773,0.30821583,0.33445054,0.31457788,0.3364392,0.3302452
1968-03-07,0.31729138,0.30955717,0.31406158,0.3370938,0.30065218,0.31870118,0.33196133,0.3292752,0.3227244,0.31784528,0.32218117,0.30371496,0.31288,0.31737792,0.31974623,0.31880185,0.32681766,0.32660252,0.31405178,0.3259323
1968-03-08,0.312001,0.31289443,0.31788683,0.3247147,0.31487706,0.30257297,0.3111071,0.31715214,0.32423112,0.30251062,0.3085995,0.32703233,0.31519607,0.31059268,0.30727166,0.31167978,0.32098407,0.31888455,0.31905517,0.31168008
1968-03-09,0.31980646,0.31999218,0.30850485,0.31856644,0.30774292,0.3104424,0.31091115,0.3233679,0.31078425,0.3092323,0.3207284,0.31746805,0.3157403,0.31356177,0.3146378,0.3172619,0.32919997,0.31095374,0.317868,0.3161081
1968-03-10,0.31976596,0.3198625,0.30683684,0.31259662,0.32096574,0.31620973,0.3195259,0.3112898,0.31312528,0.30788243,0.30742294,0.32509604,0.3233308,0.32375386,0.31583142,0.3112705,0.32136875,0.32114416,0.3161679,0.30614197
1968-03-11,0.32392883,0.3223909,0.3066706,0.3065431,0.32209763,0.3273034,0.313749,0.31727612,0.30731565,0.31673953,0.3290725,0.33029035,0.32670924,0.32801482,0.3195468,0.3144326,0.31902274,0.31961656,0.32520065,0.31870005
1968-03-12,0.31945014,0.3227949,0.31691474,0.32028413,0.31321305,0.31568757,0.31740633,0.32367605,0.3180539,0.31649804,0.32345682,0.3147667,0.32489413,0.3188045,0.3160722,0.3225772,0.3296214,0.32175732,0.3227401,0.32350844
1968-03-13,0.3244368,0.31382146,0.32428336,0.3128845,0.32452595,0.33008823,0.3222315,0.32227975,0.31383848,0.3191324,0.330377,0.3158226,0.32530698,0.32213828,0.31064546,0.3215815,0.3275324,0.31333297,0.3152302,0.31088364
1968-03-14,0.3163959,0.3212681,0.30609077,0.3128083,0.32272956,0.31756568,0.3214486,0.3125738,0.32028586,0.3101687,0.31378847,0.3224815,0.32330555,0.31759793,0.30966642,0.31546566,0.31932163,0.3195951,0.31774187,0.30811113
1968-03-15,0.31748658,0.31958023,0.31813014,0.31729576,0.31606165,0.3258798,0.31906042,0.3255884,0.31293955,0.32154474,0.31775454,0.31619957,0.3255927,0.3197102,0.31390306,0.31810394,0.32441878,0.3157254,0.32235318,0.3109076
1968-03-16,0.31632477,0.32214034,0.30768436,0.31851864,0.323767,0.31874323,0.3232694,0.3151374,0.3214838,0.31303868,0.3165591,0.3279418,0.32379794,0.3181246,0.31173208,0.31314546,0.33035886,0.32609296,0.32092637,0.3127639
1968-03-17,0.30611742,0.30560684,0.3032543,0.31355768,0.30958158,0.30698422,0.3087131,0.31345737,0.3045513,0.31725276,0.31714082,0.31224588,0.31417316,0.3122343,0.30570078,0.30932656,0.3200011,0.30413467,0.31222376,0.30518037
1968-03-18,0.3044713,0.3118618,0.30195618,0.31072375,0.30055007,0.30430168,0.30262405,0.3018356,0.31276536,0.30341467,0.31625918,0.30690825,0.31005877,0.29919744,0.30270505,0.31089234,0.30357456,0.30288744,0.30152032,0.30087787
1968-03-19,0.3087291,0.3190356,0.3098762,0.31448272,0.3089791,0.31019136,0.30702886,0.30577785,0.30945316,0.31017226,0.3123537,0.31454903,0.3142003,0.30097115,0.30370313,0.3120566,0.30143848,0.3092826,0.30210605,0.30527797
1968-03-20,0.29102093,0.29872638,0.29604113,0.30549258,0.3084942,0.29030278,0.3204616,0.30166876,0.29418594,0.29762313,0.30954444,0.29149282,0.31739387,0.29489815,0.29395527,0.29715666,0.31900454,0.30220008,0.3009345,0.29185876
1968-03-21,0.31753632,0.29537213,0.3141678,0.32741883,0.321759,0.3211935,0.30086485,0.30279115,0.32683736,0.32868773,0.31583774,0.3208066,0.32302314,0.33269683,0.31062925,0.3278728,0.34080952,0.32149434,0.3165478,0.32161102
1968-03-22,0.30989063,0.3110823,0.29929236,0.2956698,0.31893054,0.33355352,0.29362434,0.31497627,0.31035995,0.2962785,0.32434806,0.29873508,0.30163756,0.31862754,0.31468108,0.28591266,0.3258085,0.3112654,0.3152937,0.31633294
1968-03-23,0.30662686,0.31785613,0.3115884,0.32336769,0.31427145,0.3004006,0.3150963,0.31533366,0.3077687,0.3222172,0.31218857,0.3056071,0.31670406,0.31198096,0.30495158,0.318002,0.31702316,0.3185348,0.3175439,0.31885102
