date,28044,nn_m,nn_std
1988-01-02,0.41700000000000004,0.5300924604917743,0.03716182059748023
1988-01-03,0.389,0.4207798327835052,0.023677256643012873
1988-01-04,0.41200000000000003,0.42192005108577363,0.034277086572405344
1988-01-05,0.435,0.4200227440675146,0.0246294426155337
1988-01-06,0.451,0.461084031752497,0.030323473000149332
1988-01-07,0.4270000000000001,0.4083093334848873,0.02903821835472976
1988-01-08,0.42100000000000004,0.41583672007867223,0.023062198727884724
1988-01-09,0.41200000000000003,0.4101392810241959,0.021157099754478294
1988-01-10,0.415,0.4085372185822441,0.010898581366108634
1988-01-11,0.418,0.4080571835089326,0.009106848837717238
1988-01-12,0.41100000000000003,0.4140916428605425,0.007656746935161858
1988-01-13,0.405,0.41106543668779694,0.0066107934860059675
1988-01-14,0.38,0.4008648719288225,0.009622604835787979
1988-01-15,0.401,0.385502159202016,0.010849106400393787
1988-01-16,0.39,0.3916761444422402,0.008475321372539342
1988-01-17,0.382,0.39038945644901235,0.005128118596542447
1988-01-18,0.382,0.39204486178792486,0.010889077543959777
1988-01-19,0.37799999999999995,0.3812456678175821,0.007985480333698725
1988-01-20,0.376,0.37373626912557695,0.016557161961642527
1988-01-21,0.37799999999999995,0.37287635358369636,0.008665247476762734
1988-01-22,0.384,0.3834785197419417,0.013536293563512521
1988-01-23,0.442,0.45236863653821513,0.02651401864464972
1988-01-24,0.512,0.5578057006001322,0.037431748339582786
1988-01-25,0.49,0.4692722493088916,0.026987625530695374
1988-01-26,0.511,0.497322407310245,0.027837911435835378
1988-01-27,0.483,0.45994143942758886,0.02156966643327324
1988-01-28,0.465,0.4915602329655057,0.02021628553324544
1988-01-29,0.519,0.4916669634566349,0.0181012961157532
1988-01-30,0.48100000000000004,0.4767376155880751,0.014726865111436753
1988-01-31,0.48700000000000004,0.5181372114898571,0.01731033313724188
1988-02-01,0.5329999999999999,0.5447471894273822,0.021474841161104062
1988-02-02,0.519,0.5006074390795971,0.018602780042030455
1988-02-03,0.509,0.4935843808376277,0.010814260202419611
1988-02-04,0.556,0.5862385527111865,0.026702423484678765
1988-02-05,0.546,0.5091314805311552,0.030924202820208926
1988-02-06,0.527,0.5153753607185141,0.016893633153562432
1988-02-07,0.524,0.5182489046040029,0.012419309734992882
1988-02-08,0.523,0.5407403217034669,0.013576656425618587
1988-02-09,0.552,0.5787556640444453,0.022424709495126517
1988-02-10,0.581,0.6275870195445393,0.026701430223123757
1988-02-11,0.574,0.5481585867415596,0.014348693509904302
1988-02-12,0.555,0.5438413938814286,0.019522404957444405
1988-02-13,0.55,0.5833756828043197,0.01232428543331411
1988-02-14,0.551,0.5630725066156282,0.01864879163808416
1988-02-15,0.546,0.5341666222165846,0.013248030383631107
1988-02-16,0.537,0.5413213631921051,0.007879731176114943
1988-02-17,0.536,0.5211144838987334,0.008420431844894181
1988-02-18,0.527,0.526640706695079,0.009173409009775917
1988-02-19,0.506,0.5145479973999096,0.009108263309836101
1988-02-20,0.498,0.5014362350228108,0.007683668239013498
1988-02-21,0.498,0.4985601489103068,0.005277333364520255
1988-02-22,0.496,0.5004566976027031,0.0031044701276719882
1988-02-23,0.498,0.501168186789224,0.004043602396623166
1988-02-24,0.505,0.5134745402155716,0.0030759132785396154
1988-02-25,0.505,0.5073276307008907,0.004611516524992773
1988-02-26,0.522,0.49991242206412295,0.004933236648886853
1988-02-27,0.53,0.5162180892703918,0.003788814889305142
1988-02-28,0.523,0.5222912570797823,0.005327105397998821
1988-02-29,0.485,0.5168741325166076,0.003830184690283132
1988-03-01,0.502,0.47909652360802535,0.004315169251701957
1988-03-02,0.512,0.4954989224378625,0.008296186622808661
1988-03-03,0.507,0.5017692185614834,0.005708117450994845
1988-03-04,0.507,0.49790379622051234,0.005375697315639253
1988-03-05,0.506,0.4971698212649404,0.0032322331930057435
1988-03-06,0.503,0.5047228454330259,0.004476542392736204
1988-03-07,0.4970000000000001,0.49875655095005533,0.0038993660865848465
1988-03-08,0.493,0.49035962247658965,0.003975555263459541
1988-03-09,0.496,0.5078472141684607,0.006388055802736994
1988-03-10,0.4970000000000001,0.4979407684249939,0.005468514821772599
1988-03-11,0.469,0.4939596934112411,0.00733972553213496
1988-03-12,0.478,0.5132497072146665,0.012248715926323836
1988-03-13,0.532,0.5583526468636595,0.01750040485461544
1988-03-14,0.597,0.6439036897969701,0.023617907836292446
1988-03-15,0.631,0.644955479490383,0.036281126331614316
1988-03-16,0.588,0.56771957163107,0.031816838322845875
1988-03-17,0.551,0.525556872689841,0.02556706583949673
1988-03-18,0.546,0.5338772175164275,0.02472059753729818
1988-03-19,0.564,0.5679403005089856,0.017823678620245104
1988-03-20,0.56,0.5495088431931117,0.013802338208095948
1988-03-21,0.552,0.5426678385069127,0.01521819795933338
1988-03-22,0.556,0.5800739641007369,0.014609104621877632
1988-03-23,0.5589999999999999,0.5583382973421793,0.012320677270174805
1988-03-24,0.584,0.5839617859936992,0.012251236635178986
1988-03-25,0.599,0.5675324159148883,0.013845315362510052
1988-03-26,0.569,0.5536461376428239,0.014216493019510694
1988-03-27,0.552,0.5386945243210208,0.013893610335797953
1988-03-28,0.546,0.546848002949782,0.009060684416038103
1988-03-29,0.5479999999999999,0.5456998388117934,0.00824179035219552
1988-03-30,0.547,0.5320010613046714,0.007114783804534002
1988-03-31,0.5329999999999999,0.5430708426869336,0.006656649257204672
1988-04-01,0.529,0.5354922964723453,0.00821614738466587
1988-04-02,0.529,0.5312142471463616,0.007288335409997283
1988-04-03,0.5920000000000001,0.5804429955016652,0.013485003336361847
1988-04-04,0.561,0.5622501923651291,0.013669435999058925
1988-04-05,0.545,0.5242390187378947,0.014920365082507372
1988-04-06,0.5479999999999999,0.5333272563962286,0.009419367223116778
1988-04-07,0.545,0.5418895586974152,0.01096750898174881
1988-04-08,0.602,0.5667935755339069,0.010903919240756545
1988-04-09,0.5760000000000001,0.5973495585743411,0.012572137228285934
1988-04-10,0.536,0.5434121934025506,0.010370094541211749
1988-04-11,0.531,0.5349314636904703,0.005840438005457492
1988-04-12,0.551,0.530182843133648,0.009239759645675041
1988-04-13,0.551,0.5394508542325281,0.006729551689075317
1988-04-14,0.546,0.5400615644564297,0.005336551031403796
1988-04-15,0.527,0.5447238320884467,0.003958111873121087
1988-04-16,0.532,0.5360230980978952,0.00413253875897342
1988-04-17,0.532,0.5259234938401346,0.004143573916621067
1988-04-18,0.532,0.5281879159942314,0.004955091013825661
1988-04-19,0.53,0.5263695513372219,0.0032725332211549158
1988-04-20,0.457,0.5262542987029795,0.008609118566326686
1988-04-21,0.423,0.4652045329118593,0.008484606117352085
1988-04-22,0.42200000000000004,0.4365558314699829,0.009762928281056507
1988-04-23,0.42,0.41835737219967706,0.0038993763447207836
1988-04-24,0.419,0.41239873170275965,0.007818003448208424
1988-04-25,0.415,0.41572864031391005,0.0053546164402908875
1988-04-26,0.42200000000000004,0.4250264118642801,0.00394294155247547
1988-04-27,0.433,0.4332934185651006,0.008918899433742241
1988-04-28,0.423,0.4266166392542057,0.00861377592882426
1988-04-29,0.42200000000000004,0.41156326043402763,0.00797881596298485
1988-04-30,0.424,0.41605003544862545,0.008644754743482731
1988-05-01,0.435,0.45083400714155175,0.006053912835820845
1988-05-02,0.5,0.44891284357614114,0.011757118877279444
1988-05-03,0.384,0.45577410568210885,0.010768970852443601
1988-05-04,0.565,0.4565905502196486,0.018256647952664035
1988-05-05,0.484,0.47498809996047003,0.016771921351425866
1988-05-06,0.45399999999999996,0.4428615083644646,0.017662365456120717
1988-05-07,0.445,0.44192981285678073,0.009043632387022464
1988-05-08,0.442,0.4398853769397651,0.007509763118835434
1988-05-09,0.442,0.4405764262245269,0.004955980299258586
1988-05-10,0.43,0.43457924108386026,0.004695790040673461
1988-05-11,0.456,0.430493738682364,0.006044897706627765
1988-05-12,0.442,0.4467574713166213,0.007510913997641265
1988-05-13,0.43799999999999994,0.43384755504301437,0.005472563449882958
1988-05-14,0.43799999999999994,0.4362427881443362,0.0053536659996815
1988-05-15,0.43799999999999994,0.4306298902399005,0.00502910030494077
1988-05-16,0.43799999999999994,0.4217396744733406,0.004443808188295676
1988-05-17,0.442,0.42615871102496994,0.003721942796692818
1988-05-18,0.451,0.43496737231984023,0.004036008106327311
1988-05-19,0.436,0.43932757314405574,0.003783315571778385
1988-05-20,0.433,0.4306588634254978,0.0056635306563817675
1988-05-21,0.429,0.43584729972637215,0.006185614602754906
1988-05-22,0.433,0.4287247591626176,0.007293027765993107
1988-05-23,0.433,0.4271936265259293,0.004451945158883133
1988-05-24,0.433,0.42634296891282636,0.003977723137631662
1988-05-25,0.43799999999999994,0.42519301154913824,0.006469254852129216
1988-05-26,0.461,0.44828615944665456,0.008994817142186827
1988-05-27,0.4270000000000001,0.44310720922914054,0.003850906346029078
1988-05-28,0.424,0.4171844127361563,0.0093066321123556
1988-05-29,0.439,0.43093001880914683,0.0066944749482987925
1988-05-30,0.439,0.43885062124673735,0.0035324243949731767
1988-05-31,0.45,0.42671443597594544,0.006833709859431209
1988-06-01,0.425,0.4346047548898715,0.005070988199750358
1988-06-02,0.413,0.42863171770198216,0.010370837394457674
1990-01-12,0.29100000000000004,0.29124899425765555,0.00474480735792354
1990-01-13,0.285,0.2902473298934453,0.0058323061999952545
1990-01-14,0.282,0.2890384827965816,0.0063077484870085
1990-01-15,0.27899999999999997,0.2893094331164444,0.007746922547285809
1990-01-16,0.281,0.2814099336766568,0.008970908902104486
1990-01-17,0.28800000000000003,0.2806568886388537,0.010225886863818966
1990-01-18,0.29100000000000004,0.2756429742338356,0.006516137169544465
1990-01-19,0.297,0.28349681185944947,0.0036735742226020516
1990-01-20,0.28,0.2908431849534213,0.005811080956025248
1990-01-21,0.301,0.2817573398285901,0.0030017767560052383
1990-01-22,0.294,0.29148213458924355,0.0060427747054511306
1990-01-23,0.314,0.3350774536102222,0.010074435083885235
1990-01-24,0.302,0.3069446377093821,0.011017769544572295
1990-01-25,0.33299999999999996,0.3756312874065836,0.026121655936074285
1990-01-26,0.345,0.3208094228045232,0.011818906412609917
1990-01-27,0.41,0.44333976240279754,0.026613521895029513
1990-01-28,0.439,0.6116540341694305,0.16102070480555092
1990-01-29,0.389,0.37470788416774664,0.0851991545866337
1990-01-30,0.386,0.38738346374324073,0.02620677338884387
1990-01-31,0.406,0.3984888703734817,0.027825666212007404
1990-02-01,0.409,0.414568687060306,0.017711717598467337
1990-02-02,0.41100000000000003,0.403611250015815,0.01316911741680212
1990-02-03,0.391,0.38247705071115495,0.0067959542664339945
1990-02-04,0.377,0.36955323367204246,0.009972597929614057
1990-02-05,0.377,0.36826868795470924,0.010683460826498849
1990-02-06,0.39,0.3870440001305196,0.005683731756307016
1990-02-07,0.602,0.6135944080473043,0.02123127407320219
1990-02-08,0.528,0.5363274804928075,0.02173248765983904
1990-02-09,0.46799999999999997,0.46225236554682286,0.0156504653461991
1990-02-10,0.478,0.4630834789884885,0.02745742069637141
1990-02-11,0.469,0.45800250820997623,0.00990660291493354
1990-02-12,0.491,0.4813275974614787,0.008492938543926907
1990-02-13,0.478,0.4984915307273102,0.014647468854291404
1990-02-14,0.502,0.48840058039304446,0.010461974271217204
1990-02-15,0.507,0.5016302673204945,0.016797739596704213
1990-06-24,0.23399999999999999,0.23829039489859127,0.014761347491922571
1990-06-25,0.223,0.2274869232333134,0.006334483676834768
1990-06-26,0.23199999999999998,0.21918121864465792,0.004309980846309922
1990-06-27,0.223,0.2296451770133375,0.003211332863651626
1990-06-28,0.21899999999999997,0.22141674837644226,0.003836811753547996
1990-06-29,0.252,0.2219036955089873,0.0020994922801098816
1990-06-30,0.239,0.2514229816966506,0.005676627423026311
1990-07-01,0.21899999999999997,0.23561661491796526,0.005362574225029208
1990-07-02,0.268,0.22024553513572648,0.004670930343056439
1990-07-03,0.22699999999999998,0.23601333345706108,0.007832042085422335
1990-07-04,0.262,0.26402610488340816,0.005941340484688772
1990-07-05,0.24600000000000002,0.25541246724005073,0.006086517636198065
1990-07-06,0.245,0.23409440992296524,0.005047200423632847
1990-07-07,0.258,0.2495712673464671,0.004604802180133906
1990-07-08,0.242,0.24583458796749819,0.004443223836213535
1990-07-09,0.253,0.23378325765696836,0.0046406565311294815
1990-07-10,0.21600000000000005,0.23967295606634792,0.006802000559380157
1990-07-11,0.218,0.21694193747330823,0.003864379639103586
1990-07-12,0.207,0.218634722827716,0.003835190644417362
1990-07-13,0.201,0.20628066021726876,0.002431455117324607
1990-07-14,0.195,0.20339955951901342,0.003219055841484644
1990-07-15,0.201,0.19862853119273235,0.0026570079265024445
1990-07-16,0.233,0.2014422145687348,0.0019695333786558266
1990-07-17,0.212,0.2148692259905698,0.004804765884361787
1990-07-18,0.22,0.20867530461150893,0.003125289783207825
1990-07-19,0.213,0.21951585937746498,0.0034844565285797216
1990-07-20,0.20199999999999999,0.21215687783736586,0.0024483913822514135
1990-07-21,0.19899999999999998,0.205577944315171,0.002316383582164084
1990-07-22,0.201,0.2032029714219714,0.002768940503861516
1990-07-23,0.19,0.20112301585167894,0.002324794945880977
1990-07-24,0.192,0.19106611510597868,0.0015501540641588137
1990-07-25,0.182,0.19071812271175,0.0028658876169222474
1990-07-26,0.18600000000000005,0.18435203151806753,0.003333850891241638
1990-07-27,0.18600000000000005,0.1891758006043231,0.0029155213502603775
1990-07-28,0.193,0.18462906110716673,0.0018346297046123673
1990-07-29,0.201,0.1910573136212527,0.0011000542708784686
1990-07-30,0.203,0.196680139008886,0.001483549767863607
1990-07-31,0.2,0.1977204352263923,0.002576383564943536
1990-08-01,0.201,0.1984866364835219,0.001975353384126701
1990-08-02,0.191,0.19920416377785857,0.0028984728836435603
1990-08-03,0.187,0.19300555669812525,0.0035119304595743472
1990-08-04,0.192,0.19057390949816805,0.003277337920246144
1990-08-05,0.187,0.19036475938518785,0.0028383359098694224
1990-08-06,0.214,0.19536440574720212,0.006262201735623235
1990-08-07,0.192,0.20622710602167246,0.0052601320023140255
1990-08-08,0.188,0.19202041950139376,0.004010147202894186
1990-08-09,0.187,0.19352647989652522,0.0047805333192942724
1990-08-10,0.203,0.18572868494712416,0.0021772330660430207
1990-08-11,0.19399999999999998,0.19671349432265267,0.002496206651192105
1990-08-12,0.184,0.19358897015627846,0.0026026956921578726
1990-08-13,0.17600000000000002,0.18860027757506184,0.0029017517490091973
1990-08-14,0.18899999999999997,0.18005814259202602,0.0025271977894197424
1990-08-15,0.18600000000000005,0.19104553132203664,0.0032008834106094825
1990-08-16,0.21600000000000005,0.1866346446911773,0.003344656418901011
1990-08-17,0.192,0.20384963596853758,0.0031579272094906263
1990-08-18,0.19,0.19326304337820752,0.002243924776499253
1990-08-19,0.242,0.2578352150207037,0.014484392647605768
1990-08-20,0.228,0.22586655853780324,0.007836712762033298
1990-08-21,0.218,0.1992965907532315,0.012047273494301586
1990-08-22,0.2,0.20718458618338145,0.0073214031380217865
1990-08-23,0.207,0.19851180915244412,0.004666664339852115
1990-08-24,0.191,0.2060477369743258,0.0038925922263955445
1990-08-25,0.18100000000000002,0.19301637876683828,0.0022733121125914136
1990-08-26,0.18899999999999997,0.18678970414520607,0.0027080904407462856
1990-08-27,0.182,0.19083417160264998,0.0031751761126654816
1990-08-28,0.154,0.18067649666285382,0.002363458716354088
1990-08-29,0.145,0.16234787258331984,0.004586138280770082
1990-08-30,0.147,0.1520134035512966,0.004694574028214345
1990-08-31,0.174,0.14927598535766018,0.002653069258259524
1990-09-01,0.172,0.16414000280729063,0.0033649116535908897
1990-09-02,0.174,0.16661562634698435,0.0020981686359203325
1990-09-03,0.21899999999999997,0.17597863900359012,0.002129308793682688
1990-09-04,0.17600000000000002,0.19445759678813965,0.004250617317914127
1990-09-05,0.17600000000000002,0.18012147192377573,0.004383276611594669
1990-09-06,0.17600000000000002,0.18501517758188038,0.003922351078944102
1990-09-07,0.191,0.17671396881087764,0.002014588573313735
1990-09-08,0.177,0.18623962322552376,0.0016995279557220355
1990-09-09,0.17600000000000002,0.17874239771473413,0.0028505742829924847
1990-09-10,0.191,0.17994959679998618,0.0023007497762079585
1990-09-11,0.17800000000000002,0.18534482818388578,0.0017422775470941343
1990-09-12,0.188,0.18123384680564733,0.002716403645121943
1990-09-13,0.18,0.19017157982808036,0.002307922898752253
1990-09-14,0.18899999999999997,0.18134787741159078,0.0020802235003687213
1990-09-15,0.18600000000000005,0.18945952500750002,0.00202287290958196
1990-09-16,0.187,0.18578061012661382,0.0019065612414983352
1990-09-17,0.183,0.1880602913947014,0.0014287445482910558
1990-09-18,0.184,0.18603826326274717,0.0017999654051798417
1990-09-19,0.19699999999999998,0.18688372345416188,0.002026518709715429
