date,0,1,2,3,4,5,6,7,8,9
1988-01-02,0.53522545,0.48750344,0.48552287,0.5421466,0.5789831,0.48007402,0.59297633,0.53156877,0.5143624,0.5579753
1988-01-03,0.46076372,0.39846048,0.41782466,0.4055073,0.42905527,0.40851527,0.3953366,0.45802295,0.4376459,0.3946326
1988-01-04,0.4234317,0.3559089,0.42414013,0.4177288,0.42389166,0.386242,0.44009662,0.49714318,0.4240261,0.43328494
1988-01-05,0.39411092,0.39547047,0.45162722,0.4048046,0.4265207,0.41858009,0.4548146,0.42598057,0.44941697,0.38192907
1988-01-06,0.44654414,0.46777028,0.4690409,0.49011603,0.45207626,0.48540622,0.46136785,0.4377363,0.5081697,0.38990074
1988-01-07,0.41737983,0.4245119,0.4496763,0.3912167,0.4383366,0.3638372,0.4244095,0.3625738,0.42383972,0.38212153
1988-01-08,0.39995775,0.44370735,0.43183962,0.3737901,0.40898728,0.40717158,0.42710072,0.40774298,0.45802602,0.40245935
1988-01-09,0.40758926,0.44746512,0.39010182,0.39486244,0.40796217,0.40585396,0.43826434,0.37540817,0.42974636,0.40416116
1988-01-10,0.39262217,0.41497377,0.4307123,0.4003483,0.4153676,0.4079219,0.41036406,0.41510743,0.4014445,0.39598808
1988-01-11,0.4013348,0.4044115,0.42331505,0.39328566,0.4064868,0.39803198,0.41679066,0.41563886,0.4162985,0.40633643
1988-01-12,0.4055424,0.40707958,0.41810843,0.40271384,0.40922752,0.42018363,0.42051324,0.42750522,0.4196413,0.41263404
1988-01-13,0.40612167,0.4090558,0.42019284,0.39975944,0.40806806,0.41547903,0.42345077,0.40804583,0.41062108,0.41050377
1988-01-14,0.39709136,0.39363387,0.40401745,0.3839098,0.40398806,0.41215482,0.40799367,0.41466403,0.40490463,0.38756654
1988-01-15,0.38612685,0.3817731,0.39158618,0.37209794,0.39364493,0.38072,0.4078762,0.38569772,0.3890823,0.3661486
1988-01-16,0.38634104,0.38878506,0.3900645,0.37892196,0.39449298,0.4005733,0.40606105,0.39967647,0.39411294,0.37887934
1988-01-17,0.39721075,0.3893187,0.38892248,0.3936173,0.37991336,0.392902,0.38856268,0.39223972,0.38387105,0.39667305
1988-01-18,0.38002488,0.39897203,0.40995786,0.3973476,0.39291707,0.3777615,0.3744356,0.40224668,0.39496017,0.3916213
1988-01-19,0.3946781,0.38457513,0.3796489,0.37639478,0.3854262,0.38169196,0.381643,0.38391456,0.38094032,0.36111575
1988-01-20,0.3684866,0.374453,0.37126637,0.34376708,0.3942517,0.36047208,0.3924117,0.38633552,0.39345625,0.35491064
1988-01-21,0.36366096,0.37358242,0.38273036,0.36045697,0.35968006,0.38057265,0.37971103,0.3818368,0.3786288,0.36925772
1988-01-22,0.39400992,0.38181052,0.38532108,0.38286546,0.36467218,0.3539419,0.39887035,0.39342147,0.38318807,0.39680365
1988-01-23,0.44233066,0.46391007,0.4255372,0.447175,0.5161185,0.42673245,0.42543033,0.44187686,0.46995258,0.46789256
1988-01-24,0.54851294,0.53193486,0.541836,0.52691257,0.52561694,0.55088997,0.54557425,0.6157885,0.5546112,0.6475317
1988-01-25,0.49219155,0.48380148,0.4914824,0.42119923,0.4611515,0.47429305,0.46980554,0.48587942,0.4935417,0.41560683
1988-01-26,0.4593319,0.53616124,0.509289,0.49429974,0.5153969,0.44609225,0.51029426,0.5016116,0.47488663,0.5277889
1988-01-27,0.47756866,0.45436442,0.49919122,0.42697495,0.46551096,0.45146418,0.4403202,0.45453694,0.48694512,0.4401913
1988-01-28,0.48367402,0.5007967,0.44503456,0.5130812,0.47582775,0.49969745,0.51003104,0.4789347,0.504365,0.5076647
1988-01-29,0.4974691,0.5163765,0.51231956,0.45926794,0.50508654,0.48734745,0.46495703,0.48155403,0.48958656,0.5007017
1988-01-30,0.48318842,0.48091263,0.4500527,0.46307972,0.4826138,0.49576756,0.48101863,0.49548578,0.4558088,0.48020354
1988-01-31,0.4919659,0.54341584,0.5101535,0.5146018,0.4986108,0.53065443,0.5346581,0.49826312,0.5288257,0.5332689
1988-02-01,0.5512305,0.5736641,0.51866263,0.5383968,0.53434783,0.52972347,0.52217215,0.5914464,0.5419106,0.54610807
1988-02-02,0.5205252,0.5047214,0.4920473,0.45957097,0.48286974,0.4999682,0.5266874,0.50921714,0.49852782,0.51303154
1988-02-03,0.47754857,0.49375427,0.5062834,0.49193564,0.48711282,0.49207905,0.506732,0.50251377,0.47489226,0.5040143
1988-02-04,0.6163721,0.5905363,0.5558352,0.5798807,0.5733421,0.53098285,0.5814709,0.6111771,0.6084742,0.61639065
1988-02-05,0.52503204,0.53139985,0.5529761,0.45822343,0.49775985,0.51760787,0.45682198,0.535423,0.5231789,0.48934278
1988-02-06,0.49406996,0.5106985,0.5480381,0.4967394,0.509234,0.5164977,0.5411275,0.5050494,0.5230851,0.5109382
1988-02-07,0.5208062,0.516974,0.51150286,0.48898593,0.5201503,0.5219218,0.5149049,0.5381475,0.5192984,0.5326137
1988-02-08,0.51998264,0.54239,0.55493593,0.52188855,0.5263946,0.55902857,0.53700995,0.55015284,0.54644984,0.5525034
1988-02-09,0.5467006,0.56501096,0.5446254,0.57061756,0.5808378,0.59478116,0.60344034,0.6022968,0.61196274,0.57630306
1988-02-10,0.63039404,0.61705124,0.6060502,0.62337744,0.59180266,0.6537207,0.6315017,0.65696865,0.590122,0.6783621
1988-02-11,0.55733174,0.5327262,0.55738497,0.51825804,0.54195875,0.5425767,0.55201024,0.5570544,0.57184744,0.5530221
