,37008,nn_m,nn_std
1987-03-04,1.19,1.1879862087182886,0.052783345562348115
1987-03-05,1.19,1.1066055505161068,0.04852739191569578
1987-03-06,1.23,1.283736732220428,0.06851759404195072
1987-03-07,1.67,1.3891461739830016,0.03622965402322678
1987-03-08,1.46,1.5021491067435777,0.06650577355628745
1987-03-09,1.25,1.2697490805030904,0.02900419479503807
1987-03-10,1.1,1.099201623806727,0.022398935019760174
1987-03-11,0.961,1.0058486599222074,0.017940141272816602
1987-03-12,0.887,0.9067043783291644,0.017658651376864905
1987-03-13,0.875,0.8787148215326408,0.011141197561687147
1987-03-14,0.856,0.8466038740024426,0.0076112403292968355
1987-03-15,0.8,0.8335042624804899,0.006225841531786628
1987-03-16,0.789,0.807216808773763,0.007426741097182789
1987-03-17,0.9,0.901251484918284,0.015099654044056325
1987-03-18,1.12,1.0226317540436478,0.016677887977198574
1987-03-19,1.05,0.9978205936005271,0.020846897070525346
1987-03-20,0.9229999999999999,0.8982721406903738,0.016407280994308573
1987-03-21,0.866,0.8539313483163107,0.015451182114447315
1987-03-22,0.826,0.8632151177952715,0.013140117136135871
1987-03-23,0.863,0.8878708561458457,0.030820036246390535
1987-03-24,0.8740000000000001,0.9316645479913218,0.02456076752863096
1987-03-25,0.961,0.9322014112310678,0.03297045367081887
1987-03-26,1.12,0.9816302932225818,0.04049742356223631
1987-03-27,1.28,1.4386427637457884,0.0798972235474315
1987-03-28,1.93,1.5855400179226293,0.10087984898803748
1987-03-29,2.37,2.031067503649968,0.09593020139365421
1987-03-30,1.75,1.659340451901255,0.038723162022772206
1987-03-31,1.31,1.3437058423897819,0.03751227326725749
1987-04-01,1.77,2.077018968520444,0.08613973658294542
1987-04-02,7.63,6.716564083078723,0.3702387656898143
1987-04-03,3.64,3.604420607361738,0.17819447427096305
1987-04-04,2.69,2.7029755409452068,0.11978346285371336
1987-04-05,3.83,3.491578734335875,0.22836827585877542
1987-04-06,2.5,2.453639951024634,0.08179781948747654
1987-04-07,3.26,3.4570911415308783,0.2046522271675946
1987-04-08,3.99,3.586818849794642,0.14053209023302005
1987-04-09,2.66,2.532457850985477,0.09314536584522198
1987-04-10,2.06,1.903953819067402,0.07526405994707236
1987-04-11,1.73,1.6411406246668696,0.09204485558740756
1987-04-12,1.37,1.3508530626536486,0.027298019554795327
1987-04-13,1.21,1.132716554301936,0.045010431053678905
1987-04-14,1.14,1.0641567514796035,0.03229919967677966
1987-04-15,1.08,1.0339724349491128,0.02044213760678568
1987-04-16,1.02,1.0064576635335036,0.02049799889318312
1987-04-17,0.93,0.9414319001681378,0.016929668571868575
1987-04-18,0.852,0.8838298950835708,0.014017272797217388
1987-04-19,0.868,0.8340847513699129,0.015182561692033253
1987-04-20,0.8809999999999999,0.8299700869997418,0.011257699249318994
1987-04-21,0.86,0.8132082984882405,0.011678752496473821
1987-04-22,0.8390000000000001,0.8011772754544869,0.011297271622531281
1987-04-23,0.779,0.7974658188082451,0.010923350869855356
1987-04-24,0.757,0.7521727758998829,0.014318909251148437
1987-04-25,0.735,0.737852800378937,0.014208639261553614
1987-04-26,0.698,0.7040273278505664,0.01703494386677345
1987-04-27,0.688,0.6713309115736217,0.01588249530624676
1987-04-28,0.6709999999999999,0.6729208451693515,0.017636491211501175
1987-04-29,0.644,0.660666097670306,0.020008569776920348
1987-04-30,0.715,0.6659109852510169,0.016995772168550204
1987-05-01,0.67,0.7061453946225847,0.013412538614071814
1987-05-02,0.65,0.6405339072582669,0.0089890009948082
1987-05-03,0.631,0.6223498996653165,0.011708763585454574
1987-05-04,0.611,0.591067426666895,0.015834236359790706
1987-05-05,0.62,0.5807209632561332,0.008397089866454837
1987-05-06,0.597,0.5998080811804877,0.006143927762373293
1987-05-07,0.601,0.5559066145226175,0.00537801598444815
1987-05-08,0.603,0.5833698609255976,0.008773072506706035
1987-05-09,0.649,0.6163220649942986,0.013017936416125135
1987-05-10,0.603,0.6212265803822844,0.006413676379009236
1987-05-11,0.6,0.5668485469216302,0.006987309855727486
1987-05-12,0.633,0.6310033215068295,0.016029047961251926
1987-05-13,0.635,0.6002258454234074,0.014719448885143276
1987-05-14,0.753,0.7362262020067559,0.02558894041674392
1987-05-15,0.6709999999999999,0.7107770522642601,0.03614800399824084
1987-05-16,0.585,0.6206646350333658,0.02826039171919155
1987-05-17,0.5820000000000001,0.5651466693795554,0.03508062956052985
1987-05-18,0.748,0.6008900875640215,0.019263406575519067
1987-05-19,0.635,0.6798944709167157,0.013568592785053901
1987-05-20,0.56,0.5746498976638972,0.0064101309347351235
1987-05-21,0.56,0.5424639494563535,0.010448207719031209
1987-05-22,0.578,0.5864670744134689,0.009666446499130087
1987-05-23,0.662,0.6601497677863716,0.016349888003808925
1987-05-24,0.49,0.6163257289147006,0.02270402275921667
1987-05-25,0.534,0.4615073912046999,0.010053803748463177
1987-05-26,0.527,0.49265411545653714,0.008794250253126369
1987-05-27,0.4970000000000001,0.4871357985119101,0.006650947932986161
1987-05-28,0.525,0.4889963863543046,0.007342063399122673
1987-05-29,0.484,0.506213205722258,0.012271082782835476
1987-05-30,0.5489999999999999,0.5142428976857439,0.007694015880786185
1987-05-31,0.5489999999999999,0.6438951981076416,0.022255030216682677
1987-06-01,0.601,0.5383182955542384,0.02714075620792801
1987-06-02,0.585,0.5458692300444475,0.02448019510697939
1987-06-03,0.588,0.5566980295903918,0.02199300685852024
1987-06-04,0.701,0.668297872881064,0.01580104048593147
1987-06-05,0.632,0.6480937898954432,0.028565965195166652
1987-06-06,0.6509999999999999,0.6186849428353182,0.029815845542759338
1987-06-07,0.603,0.6083661588928868,0.016364349054657227
1987-06-08,0.652,0.6171051506937703,0.021416715350041256
1987-06-09,0.8029999999999999,0.8270905569829827,0.03371771177015473
1987-06-10,0.9109999999999999,0.8942707720221583,0.04255550791535858
1987-06-11,1.73,1.3679184291256112,0.06783984542227048
1987-06-12,1.85,1.7985610021383587,0.07865851324438641
1987-06-13,1.11,1.1758274248794018,0.23284482676805024
1987-06-14,1.03,0.9050639907370045,0.20122742919077446
1987-06-15,1.34,1.3511180025936351,0.07664175594868063
1987-06-16,0.885,0.9142550886152983,0.04791616328476827
1987-06-17,0.743,0.7099019439785389,0.05601759509959259
1987-06-18,0.759,0.6796176795431637,0.07768584772691872
1987-06-19,0.9259999999999999,1.2512896409998577,0.08522925887181788
1987-06-20,1.57,1.7687192833130443,0.15026875983006482
1987-06-21,1.06,1.2447970520687366,0.1560667109991569
1987-06-22,0.9009999999999999,0.8456665986686892,0.06593496769532044
1987-06-23,0.7979999999999999,0.8159842247259598,0.032698960039323495
1987-06-24,0.865,0.7525790678241694,0.023527698641178218
1987-06-25,0.8370000000000001,0.9574140237658821,0.02233870014272898
1987-06-26,1.17,1.008164819963866,0.03270578077617652
1987-06-27,1.1,1.0410593271314594,0.035769169887279406
1987-06-28,0.764,0.9071721907561267,0.013918448113088348
1987-06-29,0.725,0.6845949036165764,0.02044647654252371
1987-06-30,0.604,0.6639304337945361,0.020586977983819327
1987-07-01,0.599,0.5622693914313438,0.016126866045183288
1987-07-02,0.46299999999999997,0.5797331677679373,0.01282368525555443
1987-07-03,0.465,0.4633304298350205,0.009283345932603698
1987-07-04,0.501,0.4493800208229936,0.011925806205717353
1987-07-05,0.405,0.4783947197075333,0.011183719000927014
1987-07-06,0.46,0.41705892202636985,0.008055046605348856
1987-07-07,0.442,0.4486991850332041,0.008439705588167142
1987-07-08,0.46799999999999997,0.4076448260829472,0.010266486879879888
1987-07-09,0.38,0.4401064771387376,0.011200309114445542
1987-07-10,0.409,0.3931121175264151,0.007653082107127862
1987-07-11,0.40399999999999997,0.41289797750638596,0.009342136719753376
1987-07-12,0.41100000000000003,0.3807026916515053,0.00920174077236836
1987-07-13,0.386,0.39409918349692385,0.007532138838593665
1987-07-14,0.409,0.38380102535770294,0.006393826600354372
1987-07-15,0.435,0.42192396555855005,0.00824868688969283
1987-07-16,0.581,0.5631964665342065,0.026722493751939694
1987-07-17,0.667,0.6145347475042723,0.05368104125615354
1987-07-18,0.609,0.6396681519477881,0.07602016552316095
1987-07-19,0.757,0.7547360405601874,0.06272134298006704
1987-07-20,0.867,1.066510709042876,0.16708967847662864
1987-07-21,0.802,0.9045724060284367,0.12142237448884599
1987-07-22,0.72,0.6846138989909567,0.14797909186880126
1987-07-23,0.624,0.5046847763373425,0.07667966101877895
1987-07-24,0.546,0.5614518816977098,0.03295564210115009
1987-07-25,0.506,0.510240988855937,0.024083583922924288
1987-07-26,0.501,0.4868752234347406,0.008762604622599835
1987-07-27,0.5589999999999999,0.5317138951061157,0.02133970847644199
1987-07-28,0.565,0.582039266108501,0.019564417603753676
1987-07-29,1.1,1.4905907296017602,0.3211567073590819
1987-07-30,2.14,1.7689815584490702,0.6244903770119855
1987-07-31,1.0,1.1635245976471766,0.18901780813098948
1987-08-01,0.787,0.7185049616900175,0.08473337253189347
1987-08-02,0.932,1.0793288880210365,0.13707650444349473
1987-08-03,0.9440000000000001,0.9113731014267392,0.055936311687164605
1987-08-04,0.7020000000000001,0.7097181072749963,0.03540062500753837
1987-08-05,0.569,0.5983235664776121,0.022753243730325383
1987-08-06,0.555,0.5248787318660023,0.018242280738616327
1987-08-07,0.514,0.5231102238792563,0.013170474234905088
1987-08-08,0.493,0.4877772156117927,0.010157920343959
1987-08-09,0.49,0.5127096249567369,0.010269299850380074
1987-08-10,0.501,0.5084626261466879,0.01686141062839838
1987-08-11,0.517,0.482056612977998,0.007819449552324866
1987-08-12,0.48100000000000004,0.48390092548604624,0.008392443184502382
1987-08-13,0.473,0.5019555263046019,0.010060090828312676
1987-08-14,0.446,0.4482466042116585,0.01183051509192625
1987-08-15,0.43799999999999994,0.42718103463553003,0.006185153691496288
1987-08-16,0.495,0.41526563232311536,0.006598487698766997
1987-08-17,0.456,0.47690201058264703,0.004305053984205582
1987-08-18,0.444,0.46537244959041885,0.00950591397456871
1987-08-19,0.42100000000000004,0.43808473860999664,0.009719853138272158
1987-08-20,0.41600000000000004,0.39849154584669705,0.005520073034944585
1987-08-21,0.5329999999999999,0.5594575091323795,0.04880897449104807
1987-08-22,3.49,3.239104817735721,0.3894587020466679
1987-08-23,1.39,2.1338134419332784,0.7362670536151785
1987-08-24,0.847,1.2687332316199436,0.5119090545830811
