,29002
2019-04-15,0.439
2019-04-16,0.439
2019-04-17,0.439
2019-04-18,0.431
2019-04-19,0.425
2019-04-22,0.42100000000000004
2019-04-23,0.434
2019-04-24,0.428
2019-04-25,0.462
2019-04-27,0.441
2019-04-28,0.425
2019-04-29,0.426
2019-04-30,0.4370000000000001
2019-05-01,0.45299999999999996
2019-05-02,0.526
2019-05-03,0.506
2019-05-04,0.48700000000000004
2019-05-05,0.48100000000000004
2019-05-06,0.47200000000000003
2019-05-07,0.479
2019-05-08,0.6890000000000001
2019-05-09,0.583
2019-05-10,0.674
2019-05-11,1.16
2019-05-12,0.66
2019-05-13,0.5379999999999999
2019-05-14,0.503
2019-05-15,0.478
2019-05-16,0.475
2019-05-17,0.47600000000000003
2019-05-18,0.488
2019-05-19,0.467
2019-05-20,0.44799999999999995
2019-05-21,0.4320000000000001
2019-05-22,0.4
2019-05-23,0.379
2019-05-24,0.381
2019-05-25,0.40700000000000003
2019-05-26,0.39899999999999997
2019-05-27,0.4370000000000001
2019-05-28,0.45799999999999996
2019-05-29,0.415
2019-05-30,0.40700000000000003
2019-05-31,0.38299999999999995
