,45001,nn_m,nn_std
1999-01-21,61.0,61.74270471988744,0.6449928841378102
1999-01-22,44.4,43.62598344390858,0.5764959415496438
1999-01-23,37.9,35.72419927099517,0.450696059408954
1999-01-24,31.6,29.999322230776794,0.3233932323666035
1999-01-25,32.9,30.562825450088965,0.17875620086667143
1999-01-26,36.9,34.63151767156055,0.1624672536598331
1999-01-27,31.5,29.694208791185854,0.19531521172372213
1999-01-28,30.1,27.44309590083863,0.10920952362603721
1999-01-29,26.5,24.395696459445116,0.16523657233100347
1999-01-30,23.2,21.978624873131068,0.13945299959178528
1999-01-31,20.2,19.163184394065766,0.12326059907929468
1999-02-01,17.8,16.927635257340913,0.1450314833736892
1999-02-02,15.9,15.097268610987289,0.11327176254305243
1999-02-03,14.5,13.663281657756542,0.08090809726724006
1999-02-04,13.3,12.511938551932962,0.06541660219552381
1999-02-05,11.9,11.268844416987141,0.05217276805327655
1999-02-06,11.0,10.459035156003566,0.14754635159741822
1999-02-07,10.7,9.954807354903824,0.14280175724720034
1999-02-08,12.9,12.483480183835217,0.34270844882780926
1999-02-09,10.8,10.622096725071312,0.3105722801204125
1999-02-10,9.54,8.914193631846548,0.2686663383660471
1999-02-11,9.07,8.759007140080469,0.1952297424729946
1999-02-12,8.72,8.11574967198512,0.1520703981975307
1999-02-13,10.0,9.291478370310667,0.08869269836135991
1999-02-14,10.2,9.388325670606662,0.0848232693570596
1999-02-15,10.9,9.738204613945435,0.08251246673935923
1999-02-16,9.45,8.94349424268619,0.10733076945582266
1999-02-17,9.24,8.67519335768484,0.08598511820353485
1999-02-18,9.4,8.946222900815782,0.18965274310457278
1999-02-19,24.3,21.45852225930857,0.26409943033297584
1999-02-20,17.2,17.21384315019938,0.27950393449125155
1999-02-21,19.1,18.149288059920263,0.3577573752213703
1999-02-22,16.6,15.491399302057621,0.17992371764395476
1999-02-23,17.1,16.151655576676244,0.28850275680548243
1999-02-24,20.8,18.707503836312405,0.2188283167284256
1999-02-25,17.0,15.57545893788099,0.19311859374876106
1999-02-26,26.0,22.94079812878281,0.21716505919733764
1999-02-27,21.8,20.375977450227698,0.2157914414719015
1999-02-28,33.1,34.716866584421105,0.45562292739602983
1999-03-01,62.3,61.902359842876386,0.772221891319554
1999-03-02,102.0,98.60040280929323,0.7992370787494335
1999-03-03,92.5,89.25146815618209,1.2098076900663188
1999-03-04,79.4,76.87525499182509,0.7463193358486347
1999-03-05,55.1,53.90790015444275,0.4426647231565881
1999-03-06,42.6,41.68902109917684,0.2570999530814199
1999-03-07,34.2,33.16326942259111,0.1469964169020238
1999-03-08,28.0,26.69452753651177,0.23927190544289192
1999-03-09,22.7,22.047917402847343,0.14280744238956974
1999-03-10,19.0,18.524581432096802,0.11028409682353149
1999-03-11,16.6,16.172055061090784,0.08631040615953889
1999-03-12,19.2,18.058425219767727,0.5382169059372046
1999-03-13,15.7,16.364408961005154,0.36643711603526063
1999-03-14,13.1,12.569463754245184,0.351250114984522
1999-03-15,11.8,11.104366512094325,0.189017016382785
1999-03-16,10.8,10.335146155337783,0.16183685840162645
1999-03-17,10.1,9.521280066826757,0.08071874889405685
1999-03-18,9.28,8.845057322571629,0.08467863493126816
1999-03-19,8.6,8.208095169623409,0.0757928976191201
1999-03-20,8.14,7.653600921723938,0.12422127390942966
1999-03-21,9.11,8.549508730001182,0.10173565657804796
1999-03-22,7.78,7.1798459245095945,0.10848448166127769
1999-03-23,7.44,7.069017523899486,0.06529869720656774
1999-03-24,6.97,6.456962512514786,0.09702882036423245
1999-03-25,7.11,6.648649543688642,0.04440755065215384
1999-03-26,6.63,6.103970558860616,0.05696946938737384
1999-03-27,6.08,5.73635894065453,0.041837508382885906
1999-03-28,5.72,5.323882626158775,0.06538299603779722
1999-03-29,7.34,6.807433618593723,0.1447477459421935
1999-03-30,7.65,7.175254650836538,0.23381285834737994
1999-03-31,7.1,6.713294631192945,0.31305408090821635
1999-04-01,6.3,5.704107918437924,0.10544358974539335
1999-04-02,6.36,5.911869682145867,0.1536344395059396
1999-04-03,6.85,6.148544304399851,0.1467863697383169
1999-04-04,6.3,5.746586757641274,0.1538964988326646
1999-04-05,6.49,5.963051870154488,0.10713880770660766
1999-04-06,7.23,6.5113794768646045,0.1410441360229274
1999-04-07,6.63,5.937533324689371,0.11596704887305442
1999-04-08,6.24,5.695116014943767,0.09946580956075787
1999-04-09,6.15,5.68584623893533,0.053489818511755806
1999-04-10,6.14,5.650180088349981,0.03240595328902612
1999-04-11,7.85,7.747905014867145,0.22964484880063918
1999-04-12,16.3,14.44184116232145,0.36748720156962644
1999-04-13,9.71,9.404369138857701,0.338570027518557
1999-04-14,10.6,10.397926400097429,0.27914621746598567
1999-04-15,16.3,16.156628750695543,0.35044342927320404
1999-04-16,15.0,14.396338724027695,0.2656765354910001
1999-04-17,13.8,12.92178220770991,0.13586329210249348
1999-04-18,12.8,12.277196325634936,0.07556365308779438
1999-04-19,12.3,11.967420248069724,0.3818174477854962
1999-04-20,31.8,28.88801982053314,0.821173358552182
1999-04-21,30.6,29.33533109028197,0.7136807079223555
1999-04-22,48.0,47.15853908398399,1.0362965913145388
1999-04-23,69.1,66.75878109961195,1.3842397795985595
1999-04-24,43.9,43.36568744941544,0.6160821724774364
1999-04-25,45.1,42.08610597580583,1.3308531748101655
1999-04-26,40.9,38.58845177461341,1.023993802632137
1999-04-27,31.9,29.495045161200625,0.6041193479670306
1999-04-28,26.7,24.919713870930806,0.30394817461142276
1999-04-29,22.3,21.51181543289471,0.12638965259205556
1999-04-30,18.6,18.052240905473585,0.09267100816181736
1999-05-01,15.8,15.422699965589176,0.07746958372198484
1999-05-02,13.5,13.272456927175329,0.08111277967468536
1999-05-03,11.8,11.614818471088665,0.053021651668079206
1999-05-04,10.5,10.317421576724481,0.08175345131435689
1999-05-05,9.64,9.159050299347868,0.05330151005765476
1999-05-06,8.73,8.268451084557697,0.12393445742265724
1999-05-07,8.08,7.803231166998039,0.06822860117256163
1999-05-08,8.36,8.0673353890364,0.14439760339873534
1999-05-09,7.4,7.11395233893819,0.11955256125979968
1999-05-10,7.4,7.100443946123983,0.10924580364634072
1999-05-11,9.34,9.048827326888766,0.06687760220151501
1999-05-12,7.67,7.399860458683264,0.14872922507649805
1999-05-13,7.17,7.018005326334042,0.1548408633111748
1999-05-14,8.3,7.63964197828651,0.09289362607398671
1999-05-15,6.57,6.22866977111535,0.07605072197230345
1999-05-16,6.04,5.8218920229856295,0.07084646028527246
1999-05-17,5.78,5.348940704046012,0.09108042836703921
1999-05-18,5.77,5.381325151822139,0.07773703791897227
1999-05-19,5.59,5.212021907882699,0.04326502015363279
1999-05-20,5.21,4.99063166182279,0.05803911717626474
1999-05-21,5.12,4.769850768263338,0.05322393433965163
1999-05-22,4.85,4.5426576598285555,0.03945042481038722
1999-05-23,4.67,4.419892093273008,0.03986561671403381
1999-05-24,4.53,4.296552144474355,0.038375152870913615
1999-05-25,4.34,4.0932295070795055,0.042540911026645215
1999-05-26,4.2,3.9327016841679874,0.04645275231511956
1999-05-27,7.71,7.268063588279097,0.3753491553768133
1999-05-28,6.86,6.778434503881614,0.17938956402041153
1999-05-29,35.3,30.53878961039729,0.9743028564969782
1999-05-30,14.6,14.912067266813478,0.8307682500083906
1999-05-31,11.0,11.894153162642002,0.7517243583701911
1999-06-01,10.4,9.726445900790576,0.646025703805832
1999-06-02,14.9,13.29481305541877,0.41582009125394137
1999-06-03,21.8,19.866819285924198,0.6079751235335835
1999-06-04,17.1,17.534073819775337,0.4631410727381844
1999-06-05,44.9,41.74677252716352,0.7908587196741914
1999-06-06,34.1,32.48443792422207,0.948422213856797
1999-06-07,27.8,26.782891493760573,0.7876331044162554
1999-06-08,21.7,20.07515910422422,0.40359576470539915
1999-06-09,17.6,16.93138548586713,0.1713688710297305
1999-06-10,14.9,14.420302657582258,0.06515488946094869
1999-06-11,12.8,12.374619620077082,0.059685506149511056
1999-06-12,11.3,10.880021343131512,0.0814595929970754
1999-06-13,9.83,9.569961978639533,0.07322184775575699
1999-06-14,8.71,8.43560673544012,0.06937929213542701
1999-06-15,7.96,7.653974486225679,0.058788759635138924
1999-06-16,7.11,6.88761265917142,0.04793262034568342
1999-06-17,6.44,6.525242819320449,0.0384951494129897
1999-06-18,5.9,5.9875574979691155,0.042718179001650675
1999-06-19,5.74,5.863877874011908,0.13239742694080728
1999-06-20,6.31,6.364425291518646,0.08952047476369024
1999-06-21,5.19,5.215411600219342,0.09938867559302308
1999-06-22,4.78,4.925729929899362,0.0344045118066164
1999-06-23,4.68,4.687988616342087,0.10779859459810329
1999-06-24,4.4,4.4763713463501675,0.03085210466644442
1999-06-25,4.07,4.084699299480727,0.04996450890341599
1999-06-26,3.93,4.049891983112817,0.09423183499057208
1999-06-27,3.98,4.088985144837144,0.08771099801154936
1999-06-28,4.55,4.463007814639158,0.19043373753893245
1999-06-29,8.47,8.134935357548477,0.3756816014370544
1999-06-30,5.15,5.090692954076522,0.30764236510740756
1999-07-01,5.49,5.586079675926166,0.2118078296797818
1999-07-02,5.06,4.91274999957123,0.14116938175418112
1999-07-03,4.36,4.4997812478025105,0.027656175710184795
1999-07-04,4.04,4.058513238121646,0.057957962362593186
1999-07-05,6.63,6.745064281768367,0.2976621501697158
1999-07-06,5.73,6.231937345031538,0.37662559291933345
1999-07-07,4.31,4.569935852170306,0.25134948568387233
1999-07-08,3.89,4.311407363688013,0.1027880263585357
1999-07-09,3.61,3.806572118744361,0.054655164226508686
1999-07-10,3.45,3.7565831367343283,0.034441839496767844
1999-07-11,3.28,3.7148602712814007,0.04155586264695049
1999-07-12,3.44,3.7322795343160338,0.043864927679055726
1999-07-13,3.47,3.500575156431419,0.04712444439820146
1999-07-14,3.48,3.4175118630626,0.03853974446207982
1999-07-15,3.29,3.407764944479987,0.032771760256974
1999-07-16,3.28,3.3548276775593133,0.03989587250421361
1999-07-17,3.18,3.365854535413151,0.044398824571446754
1999-07-18,3.05,3.111099642678763,0.024813951499792528
1999-07-19,3.07,3.265848201619659,0.18989263916052038
1999-07-20,3.44,3.4621911298801966,0.08351129468183804
1999-07-21,3.15,3.1141718221699426,0.07365457924837285
1999-07-22,2.91,2.9427502870240474,0.07688427016384702
1999-07-23,2.74,2.9605781452519144,0.04755265882313155
1999-07-24,2.61,2.7395176857346275,0.023620309015243986
1999-07-25,2.49,2.795179010800897,0.03546948632034387
1999-07-26,2.39,2.5502623186712428,0.02362969047146639
1999-07-27,2.38,2.4167842968142725,0.018147386214185685
1999-07-28,2.4,2.4950122356290882,0.024934775529089178
1999-07-29,2.58,2.501720334200623,0.03257306502983529
1999-07-30,2.42,2.522113882223558,0.03964894360699432
1999-07-31,2.53,2.463372617327943,0.03556690165511089
1999-08-01,2.23,2.410360451601711,0.03135937038915938
1999-08-02,2.15,2.4333782212319206,0.1253444708358803
1999-08-03,2.34,2.473733625918739,0.07441912887135006
1999-08-04,2.86,3.358166345563309,0.34260143926637376
1999-08-05,3.36,3.643006905472859,0.3101650955138572
1999-08-06,3.94,4.618729261689914,0.6286790592028879
1999-08-07,4.03,4.602945440647772,0.822590276361491
1999-08-08,5.21,6.514652813264738,1.4086356180615764
1999-08-09,15.8,14.142128661746288,0.827658110119894
1999-08-10,7.69,7.9625016765589836,0.5132178269555571
1999-08-11,5.05,5.314007331164381,0.36309313807177374
1999-08-12,4.06,4.186980779939738,0.1364381138095911
1999-08-13,3.6,3.5780186583961773,0.12749363975158293
1999-08-14,3.54,3.5254993451627104,0.13575305643818342
1999-08-15,3.21,3.1809056946364214,0.08963381530856909
1999-08-16,3.42,3.648710002509298,0.1309745876587349
1999-08-17,5.01,4.781206505191307,0.33940510482691205
1999-08-18,10.6,10.215889532146651,0.4593495343241408
1999-08-19,13.7,12.267319146383862,0.42055163922756783
