,76021,nn_m,nn_std,orig
2000-08-06,0.705,0.9164887281638155,0.05709101012224594,0.705
2000-08-07,0.6679999999999999,0.8428773976955254,0.03541025781922706,0.6679999999999999
2000-08-08,0.627,0.7333493369410461,0.1366950787380875,0.627
2000-08-09,0.627,0.8062915304758124,0.1658834328011135,0.627
2000-08-10,0.737,0.6863773661559551,0.1250188363211066,0.737
2000-08-11,0.706,0.7590089501839569,0.06564103722145398,0.706
2000-08-12,0.6409999999999999,0.6894607762131949,0.1842660769019692,0.6409999999999999
2000-08-13,0.628,0.7092429032803597,0.1631484383055352,0.628
2000-08-14,0.815,0.7779576129052089,0.1783800578304542,0.815
2000-08-15,1.44,1.9843373694933863,0.26774032974223394,1.44
2000-08-16,1.97,1.9113832991448148,0.1516061886963391,1.97
2000-08-17,1.4,2.581846476155819,0.22361010602382014,1.4
2000-08-18,5.14,6.378762859821651,0.42091859916673935,5.14
2000-08-19,2.37,3.208262819149244,0.3380017372893326,2.37
2000-08-20,1.51,1.389485913111943,0.3622664566610987,1.51
2000-08-21,1.68,2.4898352355323734,0.597212620396417,1.68
2000-08-22,1.5,1.8434702775263403,0.12045339355290224,1.5
2000-08-23,1.01,1.3694521177265762,0.06273408078780142,1.01
2000-08-24,0.823,1.1443038118624476,0.04478544717082363,0.823
2000-08-25,0.713,0.9321588303087941,0.16433230915994992,0.713
2000-08-26,1.1,1.2207028916338707,0.3469045767722304,1.1
2000-08-27,1.14,1.2955190487557235,0.09669337750986827,1.14
2000-08-28,1.06,1.0764504139243602,0.28257750159982303,1.06
2000-08-29,0.944,1.257329063943999,0.21011562997652514,0.944
2000-08-30,0.765,0.944895839391827,0.06883010560572715,0.765
2000-08-31,2.62,3.652386321377616,0.2178123079560071,2.62
2000-09-01,5.06,7.526162692164309,0.8542090802871336,5.06
2000-09-02,4.16,5.243948290714847,0.3919696180462143,4.16
2000-09-03,1.86,2.2937975679346705,0.13485685567191513,1.86
2000-09-04,1.28,1.5423169854159198,0.2242627860305808,1.28
2000-09-05,1.28,1.9423779982439864,0.4387751644850109,1.28
2000-09-06,5.2,8.048955405894604,0.5034017912871861,5.2
2000-09-07,5.57,6.354186628066472,0.4521495354327495,5.57
2000-09-08,2.54,3.2382580463401562,0.162180245730287,2.54
2000-09-09,1.64,2.2973645937656046,0.17887465329351782,1.64
2000-09-10,3.05,4.545296804754079,0.2592700412401676,3.05
2000-09-11,2.56,2.988720431860944,0.2179971125778773,2.56
2000-09-12,2.54,2.791659597891498,0.3602337633487398,2.54
2000-09-13,2.21,2.3496271241595776,0.14227117634900666,2.21
2000-09-14,1.62,2.011696594886728,0.0895812487706717,1.62
2000-09-15,2.57,2.2037354855717592,0.3550150034267452,2.57
2000-09-16,2.53,2.5714203411137344,0.1452939323804579,2.53
2000-09-17,26.9,30.73299669605261,0.6373101387016576,26.9
2000-09-18,18.0,19.25991369446168,0.541340454659471,18.0
2000-09-19,48.6,51.376471341063954,0.90735287699983,48.6
2000-09-20,31.8,34.447371671748904,2.034709557371968,31.8
2000-09-21,11.4,12.586886092091564,0.3748714452971103,11.4
2000-09-22,11.4,12.149219335403625,0.6503465322925422,11.4
2000-09-23,5.44,6.149234260536207,0.24636717642525924,5.44
2000-09-24,17.3,18.70573673589555,0.6103828566488063,17.3
2000-09-25,14.1,15.91415012573412,0.4045357741531768,14.1
2000-09-26,25.8,26.192852029687852,0.3543472771883797,25.8
2000-09-27,30.9,35.9900116290631,0.8065072595894912,30.9
2000-09-28,14.1,14.646978338001368,0.6253657204807473,14.1
2000-09-29,7.92,8.693261017310398,0.4493470782026749,7.92
2000-09-30,6.21,6.496872936332142,0.4212978726490029,6.21
2000-10-01,4.51,4.810815703505711,0.17044114405966695,4.51
2000-10-02,5.02,4.237685919556951,0.1668718142011104,5.02
2000-10-03,4.04,4.42985133499826,0.11641630185659207,4.04
2000-10-04,9.94,9.871645723302183,0.4516550596093793,9.94
2000-10-05,14.3,12.732021487786724,0.3153629674233956,14.3
2000-10-06,6.31,6.407838723707287,0.6514050397878062,6.31
2000-10-07,30.5,26.69216235527072,0.5217958384961238,30.5
2000-10-08,10.7,10.207524067390127,0.2742844011268533,10.7
2000-10-09,30.5,31.394776442621318,0.4127074933930637,30.5
2000-10-10,20.9,21.2539500625702,0.5997774062076058,20.9
2000-10-11,15.0,15.17906882332639,0.7042346476921779,15.0
2000-10-12,12.2,12.360021055660019,0.4836042497215776,12.2
2000-10-13,8.02,8.396918325371175,0.2632334712558273,8.02
2000-10-14,9.89,9.591918135338322,0.2057215404449696,9.89
2000-10-15,6.82,6.84337140109859,0.1923383192810231,6.82
2000-10-16,4.84,4.786307244781521,0.11373743349615413,4.84
2000-10-17,8.9,9.84891311684483,0.24779336139712596,8.9
2000-10-18,11.6,10.56455599582616,0.4407047444315991,11.6
2000-10-19,8.79,8.500811225325004,0.22899234005605926,8.79
2000-10-20,6.8,6.859269542846961,0.2320734128260375,6.8
2000-10-21,5.05,4.952701367125359,0.11227286660652556,5.05
2000-10-22,4.11,4.235890240497762,0.32484707599650736,4.11
2000-10-23,16.5,17.096099548958613,0.5240619793207479,16.5
2000-10-24,31.5,34.13035874003954,0.6666779245488399,31.5
2000-10-25,24.2,25.149258731806732,0.4847035156873424,24.2
2000-10-26,9.46,10.403768536151595,0.3776763454125736,9.46
2000-10-27,14.5,15.061159264747738,0.5042913677276298,14.5
2000-10-28,36.6,38.82397516813179,0.7769921646514066,36.6
2000-10-29,42.7,45.15349994983149,1.8590741262000832,42.7
2000-10-30,44.3,43.908330199423325,1.0177259284748779,44.3
2000-10-31,31.0,31.49362800341517,0.8437603275513618,31.0
2000-12-04,31.0,29.35883918522172,0.4272664663784108,31.0
2000-12-05,25.2,23.09953270948727,0.5067354949302635,25.2
2000-12-06,14.1,13.231087415621051,0.4972233240355857,14.1
2000-12-07,15.7,13.187398813040627,0.6446180341823269,15.7
2000-12-08,54.3,51.65694058778016,0.7209044395150835,54.3
2000-12-09,37.7,37.688376701025526,0.4508431888191983,37.7
2000-12-10,32.3,32.60166021557736,0.4263313741134912,32.3
2000-12-11,23.3,21.49506540536825,0.6582791784474251,23.3
2000-12-12,57.5,54.98771167017272,1.041131970279814,57.5
2000-12-13,35.1,34.97403442667058,0.8463282247462102,35.1
2000-12-14,14.6,13.657662936971441,0.3949075229354603,14.6
2000-12-15,9.34,9.141285572457782,0.41718612444480585,9.34
2000-12-16,6.83,6.17539255176703,0.22271400425384666,6.83
2000-12-17,5.66,4.941968635222025,0.15257867646296153,5.66
2000-12-18,4.78,4.285370448668323,0.0774752240544883,4.78
2000-12-19,10.5,9.588569524878167,0.3083412235801715,10.5
2000-12-20,8.7,7.904842013897728,0.26217205073117544,8.7
2000-12-21,5.39,5.127004855847599,0.17161792002027046,5.39
2000-12-22,4.58,4.096288914293024,0.1239088304816032,4.58
2000-12-23,4.1,3.849911103233615,0.22500916548760247,4.1
2000-12-24,6.2,5.4111410514516916,0.2533568858280008,6.2
2000-12-25,4.14,3.8709931801452586,0.1576112386519511,4.14
2000-12-26,3.44,3.081037469436936,0.0658025792645053,3.44
2000-12-27,2.88,2.755818800244456,0.06066357980125951,2.88
2000-12-28,2.68,2.499839852744481,0.04720680781448658,2.68
2000-12-29,2.42,2.23180009039126,0.05349282137682418,2.42
2000-12-30,2.11,1.96521271194186,0.06473762152879745,2.11
2000-12-31,3.59,3.6758356516202575,0.5478599102902519,3.59
2001-01-01,18.7,17.592900474338773,0.4949639307515657,18.7
2001-01-02,17.0,13.018341752157445,0.7283751631124704,17.0
2001-01-03,12.1,9.722903849643233,0.693702812045108,12.1
2001-01-04,14.1,12.453097411635008,0.31687286100139544,14.1
2001-01-05,6.9,6.588395806567567,0.18010814382512516,6.9
2001-01-06,6.71,6.360334712932866,0.2075812593361321,6.71
2001-01-07,8.28,7.362180558444929,0.2672851410931045,8.28
2001-01-08,5.8,5.362746358672032,0.144061028351793,5.8
2001-01-09,4.65,4.092946018609712,0.1135351540288911,4.65
2001-01-10,3.8,3.4729949895983223,0.14052441393880538,3.8
2001-01-11,3.43,3.2544928777377926,0.09237358639809268,3.43
2001-01-12,3.28,3.0121824138889925,0.04785807377858639,3.28
2001-01-13,2.92,2.59614337386794,0.04065359078009535,2.92
2001-01-14,2.56,2.370803018984557,0.05688859731554826,2.56
2001-01-15,2.35,2.19295448825281,0.04225177403617717,2.35
2001-01-16,2.1,1.9945892985331608,0.03695189887412334,2.1
2001-01-17,1.96,1.7907470200133146,0.03541711222530882,1.96
2001-01-18,1.81,1.7446718371087722,0.04713973833402462,1.81
2001-01-19,1.74,1.6779609677710765,0.10634471271732043,1.74
2001-01-20,1.7,1.5484375401378403,0.09693883971421123,1.7
2001-01-21,1.64,1.5361897813333647,0.14471394468352225,1.64
2001-01-22,4.86,5.407777345328828,0.6457909155707544,4.86
2001-01-23,39.2,40.018712485912985,0.7292626746518801,39.2
2001-01-24,18.1,17.249596571195973,0.4819768513698357,18.1
2001-01-25,12.2,10.745054344017863,0.7281820974990292,12.2
2001-01-26,17.9,14.690332281084087,0.918359666574672,17.9
2001-01-27,10.4,8.752239037537466,0.2846080313090051,10.4
2001-01-28,6.13,5.7611753579451035,0.22339209877601293,6.13
2001-01-29,4.69,4.510295142575589,0.15407883526054658,4.69
2001-01-30,4.3,4.370870693921184,0.16410338943983513,4.3
2001-01-31,4.01,4.022712719577179,0.09191996705389864,4.01
2001-08-04,0.421,1.4020682035992056,0.39919885556257706,0.421
2001-08-05,0.358,0.5120150673978634,0.30196657922689896,0.358
2001-08-06,0.353,0.6848340587537439,0.12305536911895824,0.353
2001-08-07,0.581,2.4550698848220667,0.6085723617516705,0.581
2001-08-08,6.99,7.055703596344066,0.4623273185030566,6.99
2001-08-09,2.08,2.5882965079479114,0.14906580435440442,2.08
2001-08-10,1.16,1.500401234547591,0.219582671237759,1.16
2001-08-11,2.6,4.060618456765178,0.3671636146418184,2.6
2001-08-12,7.55,8.023846273951738,0.3826373230532023,7.55
2001-08-13,8.08,10.239924241437627,0.3544276119642457,8.08
2001-08-14,4.05,4.996626547576667,0.2760960856477241,4.05
2001-08-15,2.46,2.9095726591636137,0.31620301544259444,2.46
2001-08-16,5.7,5.848291886270409,1.118788064154746,5.7
2001-08-17,3.96,6.412099685698595,0.4195394883010569,3.96
2001-08-18,2.31,2.744050272782235,0.3098517922986371,2.31
2001-08-19,7.01,6.198444832188975,0.4934443492737146,7.01
2001-08-20,3.72,4.62005910204421,0.24707401292908784,3.72
2001-08-21,1.98,2.3527084210616724,0.13090569778738625,1.98
2001-08-22,1.51,1.707334165264618,0.20581219853551375,1.51
2001-08-23,1.22,1.5101798168533758,0.054477942579352234,1.22
2001-08-24,1.07,1.197472723530571,0.10780474135826533,1.07
2001-08-25,1.02,1.1340845278349705,0.21492385832435615,1.02
2001-08-26,0.921,0.9833958452925408,0.13084998672298492,0.921
2001-08-27,0.821,0.9313302740977588,0.07079442492767947,0.821
2001-08-28,0.753,0.8901457509841038,0.044635535358899116,0.753
2001-08-29,0.703,0.8089435705696691,0.101383569083763,0.703
2001-08-30,0.82,1.5370406394185316,0.7515549868111627,0.82
2001-08-31,0.871,1.4012080118718393,0.5913996399392535,0.871
2001-09-01,0.7509999999999999,0.7141265636090529,0.08364655110234295,0.7509999999999999
2001-09-02,0.6890000000000001,0.665167346568854,0.1041771632338692,0.6890000000000001
2001-09-03,0.647,0.7570298367288308,0.03793033901631557,0.647
2001-09-04,0.608,0.7118545208520853,0.08672255291786449,0.608
2001-09-05,0.596,0.7389539164841961,0.12163254121105893,0.596
2001-09-06,0.618,0.6374138820085227,0.03400950524035845,0.618
2001-09-07,0.581,0.7266068365704655,0.15330290228022675,0.581
2001-09-08,0.5660000000000001,0.609231400530777,0.06801317930140124,0.5660000000000001
2001-09-09,0.5379999999999999,0.6444832540156261,0.04545801848086392,0.5379999999999999
2001-09-10,0.524,0.7120530223127365,0.0664939564420001,0.524
2001-09-11,0.513,0.6248320470268184,0.04546060651515424,0.513
2001-09-12,1.72,2.1115856321850868,0.31086707907212496,1.72
2001-09-13,4.91,5.626783979454356,0.7822846599381048,4.91
2001-09-14,2.25,2.64113212969414,0.3086714742319057,2.25
2001-09-15,1.63,1.3952200427889443,0.22098521932879445,1.63
2001-09-16,1.22,1.6070342543292082,0.2376601620757404,1.22
2001-09-17,1.18,1.3238107486874051,0.14768881453984145,1.18
2001-09-18,0.969,1.1906793413939851,0.05034409277840951,0.969
2001-09-19,1.18,1.2532045916179255,0.1993941788839144,1.18
2001-09-20,1.79,2.349589642006998,0.2264574496544531,1.79
2001-09-21,1.3,1.4839750960226956,0.10224791345642116,1.3
2001-09-22,1.1,1.4481391979569451,0.10034714606187796,1.1
2001-09-23,0.928,1.0052737808890992,0.1609225414965136,0.928
2001-09-24,1.81,2.5482520071843466,0.5824027182011856,1.81
2001-09-25,14.0,10.66826830365024,1.0128394110227736,14.0
2001-09-26,3.93,4.164794206312847,0.6500462141415577,3.93
2001-09-27,46.3,45.38728071121854,0.8196221472177551,46.3
2001-09-28,11.2,12.423197833438053,0.9425020034229782,11.2
2001-09-29,5.2,5.796457984496024,0.3246598375138793,5.2
2001-09-30,24.1,27.05606754701517,1.1299940585213324,24.1
2001-11-04,1.9,2.0489160987686854,0.05000048356046298,1.9
2001-11-05,2.77,2.3354291023752927,0.16260049092555498,2.77
2001-11-06,2.71,2.9682721027725893,0.13950115549889236,2.71
2001-11-07,12.2,9.745154196050017,0.6653068109723345,12.2
2001-11-08,8.29,7.75009837098309,0.3451037101468209,8.29
2001-11-09,3.89,4.2116381464764965,0.1450693497435307,3.89
2001-11-10,3.73,3.2247803977778577,0.1709369449039452,3.73
2001-11-11,3.14,3.1778954013426723,0.09746346474926026,3.14
2001-11-12,4.68,4.100317101347428,0.12368508056496864,4.68
2001-11-13,3.05,3.3124135026514656,0.08255462100836831,3.05
2001-11-14,2.45,2.540916145546411,0.10550275906128513,2.45
2001-11-15,2.2,2.311889610533913,0.04492738555677395,2.2
2001-11-16,2.02,2.06069098906887,0.04751215705530235,2.02
2001-11-17,1.89,1.9420994241048068,0.04072907810532511,1.89
2001-11-18,1.77,1.7940966207785731,0.1118408286660232,1.77
2001-11-19,1.93,1.999877656000976,0.1163108763873609,1.93
2001-11-20,2.33,2.54429238692035,0.1864077741278632,2.33
2001-11-21,29.6,29.815257005206238,0.6443138141948749,29.6
2001-11-22,7.92,8.221957109693228,0.5042735477774192,7.92
2001-11-23,4.45,4.712559993029283,0.24336595048303705,4.45
2001-11-24,4.19,3.8679924019656933,0.5711762426216342,4.19
2001-11-25,11.5,11.58726739893742,0.5569815019249899,11.5
2001-11-26,4.97,6.07170487118638,0.4058734226357164,4.97
2001-11-27,24.0,22.02475559129241,0.6333101423383353,24.0
2001-11-28,17.8,15.22094176740225,0.6203540753378607,17.8
2001-11-29,17.4,18.511937687291702,0.3580502379255572,17.4
2001-11-30,24.9,25.68564225657351,0.6577450569596195,24.9
2001-12-01,13.0,13.416863888859424,0.5539303617302498,13.0
2001-12-02,6.61,7.096505852355268,0.20004481592096893,6.61
2001-12-03,15.3,16.203092355923072,0.4997433182120422,15.3
2001-12-04,18.6,18.41396257786561,0.6679621694777734,18.6
2001-12-05,43.2,42.638738163670624,0.6052494289286189,43.2
2001-12-06,11.3,10.590698966209988,0.7629464131111652,11.3
2001-12-07,12.2,12.964252350819777,0.34511992165181765,12.2
2001-12-08,8.12,7.897450280257611,0.2623795583140141,8.12
2001-12-09,5.34,5.301065552815813,0.11143484734140552,5.34
2001-12-10,4.19,3.995673481196352,0.08105497192004331,4.19
2001-12-11,3.52,3.5714863566049733,0.06782035759785475,3.52
2001-12-12,3.21,3.0873730135700823,0.05540032816732976,3.21
2001-12-13,2.9,2.7481232894531264,0.06288133021205762,2.9
2001-12-14,2.63,2.4466068625195203,0.07070047433805644,2.63
2001-12-15,2.42,2.2996153583062138,0.07632018982486326,2.42
2001-12-16,2.93,2.5457098191603644,0.1289721301108281,2.93
2001-12-17,2.69,2.434180869897391,0.11344695024457813,2.69
2001-12-18,3.41,3.103576494938876,0.1265947610869711,3.41
2001-12-19,2.88,2.6485210296683523,0.09383090482479063,2.88
2001-12-20,3.12,2.7984225558158613,0.29003128291368513,3.12
2001-12-21,15.6,9.655568347191998,0.8517773143558576,15.6
2001-12-22,4.94,5.12550480011732,0.2164134396736789,4.94
2001-12-23,8.5,5.330694184485007,0.677186826878026,8.5
2001-12-24,10.4,7.806312115933057,0.3248469898313547,10.4
2001-12-25,4.99,4.5527201359023985,0.1809991239813853,4.99
2001-12-26,3.54,3.388746758656703,0.3140942685713645,3.54
2001-12-27,22.6,16.985422529150842,0.6150588165359668,22.6
2001-12-28,11.1,10.228480414956122,0.5958227509712819,11.1
2001-12-29,5.23,4.6632862287643935,0.22561882222241206,5.23
2001-12-30,3.78,3.6572930718821066,0.2215807318439537,3.78
2001-12-31,2.94,2.9958684418634505,0.15545841299951024,2.94
2002-02-04,40.8,40.03483428007153,0.9125486540069132,40.8
2002-02-05,33.1,32.82669790489326,0.4692282600354572,33.1
2002-02-06,17.6,15.513986246988392,0.5356416994659641,17.6
2002-02-07,16.7,16.112518403440134,0.4911192248648081,16.7
2002-02-08,39.5,39.553234936782715,0.5068840867208462,39.5
2002-02-09,36.7,35.777699880905,0.6876495075447647,36.7
2002-02-10,62.1,63.95240701348761,1.617771894876175,62.1
2002-02-11,41.8,40.7045532717322,0.9299376042472172,41.8
2002-02-12,18.8,18.33431607927529,0.2735817162842193,18.8
2002-02-13,14.0,12.681380834078428,1.0551401009229024,14.0
2002-02-14,9.13,8.451406268706302,0.3734102777897444,9.13
2002-02-15,6.94,5.756181878578039,0.14726605350756666,6.94
2002-02-16,5.52,4.766100597692606,0.08260656916515577,5.52
2002-02-17,4.88,4.277455059203448,0.1280063054756476,4.88
2002-02-18,8.31,7.513867516362701,0.427171219818046,8.31
2002-02-19,25.4,23.38069976764769,0.2254513393552843,25.4
2002-02-20,15.9,15.271625710447806,0.30456751346244143,15.9
2002-02-21,22.7,22.20193331085751,0.5749995218124553,22.7
2002-02-22,22.2,24.099979145789124,1.0028049038068438,22.2
2002-02-23,9.27,10.655409789936547,0.2440119813068369,9.27
2002-02-24,8.0,7.716861407924052,0.4086156846557053,8.0
2002-02-25,58.2,57.01033441953396,1.1631606124188605,58.2
2002-02-26,36.9,33.06896789977771,1.2007613379165698,36.9
2002-02-27,20.7,18.413602917796307,0.4097759699273359,20.7
2002-02-28,15.6,14.986461661050301,0.7368710533256174,15.6
2002-03-01,9.71,9.436284510000867,0.3579730323418235,9.71
